API_WELL_NUMBER,WELL_NAME,WATER_DEPTH,SURF_LATITUDE,WELL_NAME_SUFFIX,COMPANY_NAME,BOTM_FLD_NAME_CD,WELL_SPUD_DATE,TOTAL_DEPTH_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD,BOREHOLE_STAT_DT,BOREHOLE_STAT_CD,CASING_CUT_CODE,UNDWTR_COMP_STUB,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE
,,,,,,,,,,14100,,1/27/1991,PA,N,N,-93.29736668,29.26680524,-93.29073428
,,,,,,,,,,14570,,7/26/1982,PA,Y,N,-93.32437993,29.22450327,-93.32437993
,,,,,,,,,,15000,,12/13/1982,PA,Y,N,-93.10475237,29.6085252,-93.10482789
,,,,,,,,,,17648,,5/19/2003,PA,M,N,-93.13096467,29.54187899,-93.13119377
,,,,,,,,,,13732,,3/12/1988,PA,Y,N,-93.08635755,29.62220178,-93.08580425
,,,,,,,,,,19022,,3/1/1988,PA,Y,N,-93.16317735,29.54411319,-93.16317735
,,,,,,,,,,18035,,5/10/2006,PA,M,N,-93.12213062,29.54841771,-93.12213062
,,,,,,,,,,14724,,4/13/1982,PA,Y,N,-93.41234474,29.49467006,-93.41099644
,,,,,,,,,,11618,,8/30/1989,PA,Y,N,-93.18403469,29.12202005,-93.17387699
,,,,,,,,,,12830,,5/20/2005,PA,E,N,-93.01852382,28.80856891,-93.01734352
,,,,,,,,,,11517,,8/10/2019,PA,M,N,-93.17843037,29.24604289,-93.18660257
,,,,,,,,,,17595,,4/19/1994,PA,M,N,-93.14610107,29.54249406,-93.14610107
,,,,,,,,,,14188,,1/19/2006,PA,E,N,-93.29736625,29.25158795,-93.29964875
,,,,,,,,,,13845,13776,10/12/2017,PA,M,N,-93.24231734,29.31220814,-93.22745964
,,,,,,,,,,12510,,5/31/1982,ST,N,N,-93.24231734,29.31238844,-93.23029044
,,,,,,,,,,9749,,11/15/1988,PA,Y,N,-93.11257389,29.11953209,-93.11151979
,,,,,,,,,,15482,,10/18/1982,PA,Y,N,-93.37878137,29.42637345,-93.37878137
,,,,,,,,,,9523,,5/7/2000,ST,N,N,-93.1783608,29.24731086,-93.1611936
,,,,,,,,,,9042,8478,1/24/2021,PA,M,N,-93.1783608,29.24951176,-93.1653651
,,,,,,,,,,15024,,4/26/1988,PA,Y,N,-93.01994887,29.66388069,-93.01994887
,,,,,,,,,,10156,,4/3/1996,PA,Y,N,-93.42195133,29.47133637,-93.42175252
,,,,,,,,,,11229,,11/23/2004,ST,N,N,-93.17836135,29.23753941,-93.16820255
,,,,,,,,,,10964,10237,8/12/2019,PA,M,N,-93.17836135,29.24121041,-93.16370515
,,,,,,,,,,15211,,10/27/1991,PA,Y,N,-93.27745422,29.27432559,-93.28772512
,,,,,,,,,,15695,,2/26/1988,PA,Y,N,-93.15151566,29.57010448,-93.15161426
,,,,,,,,,,15501,,7/27/2004,PA,M,N,-93.13989836,29.56713647,-93.14115976
,,,,,,,,,,20148,,11/13/1983,PA,Y,N,-93.13890894,29.53259032,-93.13890894
,,,,,,,,,,13500,,7/4/1982,PA,Y,N,-93.08756936,29.67946802,-93.08895556
,,,,,,,,,,13039,13330,10/4/2000,PA,Y,N,-93.33167843,29.23912468,-93.33214033
,,,,,,,,,,10162,,7/5/1982,ST,N,N,-93.33167843,29.22874858,-93.33167843
,,,,,,,,,,13822,10080,9/19/1982,ST,N,N,-93.33167843,29.22874858,-93.33167843
,,,,,,,,,,11870,,9/14/1982,ST,Y,N,-93.29222574,29.62954113,-93.29227954
,,,,,,,,,,13111,13310,1/23/1983,PA,Y,N,-93.29222574,29.62564893,-93.28990884
,,,,,,,,,,12168,5066,10/25/1982,ST,N,N,-93.29222574,29.62674693,-93.29074664
,,,,,,,,,,13411,12000,12/31/1982,ST,N,N,-93.29222574,29.62529263,-93.28968064
,,,,,,,,,,12742,,5/6/1997,PA,Y,N,-93.08364011,29.64414982,-93.08437861
,,,,,,,,,,9300,,7/27/1990,PA,Y,N,-93.42354802,29.41167172,-93.42354802
,,,,,,,,,,13239,,4/25/1983,PA,Y,N,-93.27746006,29.2646406,-93.28480296
,,,,,,,,,,12100,,3/11/1996,PA,Y,N,-93.16661446,29.56556761,-93.16661446
,,,,,,,,,,13350,,10/22/1982,PA,Y,N,-93.35217952,29.20962587,-93.35217952
,,,,,,,,,,14474,,10/10/1982,PA,Y,N,-93.66526037,29.63422389,-93.67420677
,,,,,,,,,,9670,,8/10/2019,PA,M,P,-93.1783833,29.24586131,-93.1751703
,,,,,,,,,,13069,,5/2/1983,PA,Y,N,-93.33173146,29.22767993,-93.35115416
,,,,,,,,,,9500,,3/18/1991,PA,Y,N,-93.01613617,29.31448556,-93.01620117
,,,,,,,,,,14604,,7/26/2016,PA,M,P,-93.33180858,29.40551835,-93.33339188
,,,,,,,,,,11292,,4/4/1996,PA,Y,N,-93.42195133,29.47425213,-93.42741663
,,,,,,,,,,15500,,3/2/1988,PA,Y,N,-93.17866151,29.59689865,-93.17866151
,,,,,,,,,,12752,,7/4/1990,PA,Y,N,-93.24352978,29.64110977,-93.24152068
,,,,,,,,,,11191,,9/22/1995,PA,Y,N,-93.16369848,29.60105899,-93.16868068
,,,,,,,,,,12100,,10/16/1982,PA,Y,N,-93.14374345,29.57876822,-93.14374345
,,,,,,,,,,16190,,3/17/2003,PA,M,N,-93.46697207,29.38153793,-93.46846307
,,,,,,,,,,9898,,8/10/2019,PA,M,P,-93.17840529,29.24788095,-93.18253189
,,,,,,,,,,13000,,10/6/1982,PA,Y,N,-93.15169268,29.44316401,-93.15169268
,,,,,,,,,,13128,,10/24/1982,PA,Y,N,-93.25477111,29.71426485,-93.25477111
,,,,,,,,,,12561,,2/18/1991,PA,Y,N,-93.1769953,29.62597085,-93.177122
,,,,,,,,,,10153,,10/20/1982,ST,N,N,-93.42193197,29.47541759,-93.41970617
,,,,,,,,,,10599,4275,4/4/1996,PA,Y,N,-93.42193197,29.47909699,-93.42609897
,,,,,,,,,,10407,,4/3/1996,PA,Y,N,-93.42191363,29.47357043,-93.41076073
,,,,,,,,,,8100,,10/17/2000,PA,N,N,-93.11358788,29.04604589,-93.11100788
,,,,,,,,,,9000,,1/17/1984,CNL,N,N,-93.42354786,,
,,,,,,,,,,11561,,7/18/1997,PA,Y,N,-93.08361787,29.64946603,-93.07835877
,,,,,,,,,,14338,8830,4/23/1994,PA,M,P,-93.33176489,29.39555277,-93.31561209
,,,,,,,,,,10988,,11/10/1982,ST,N,N,-93.33176489,29.40001067,-93.31874019
,,,,,,,,,,15663,13250,6/16/2001,PA,Y,N,-93.47336861,29.55008758,-93.47440081
,,,,,,,,,,14877,,6/19/1984,ST,N,N,-93.47336861,29.55029598,-93.47397181
,,,,,,,,,,8094,,7/25/1990,PA,Y,N,-93.42355151,29.41160876,-93.42101301
,,,,,,,,,,9499,,3/20/1991,PA,Y,N,-93.03476701,29.31797061,-93.03475461
,,,,,,,,,,9744,,1/13/1984,CNL,N,N,-93.17838275,,
,,,,,,,,,,13879,,11/1/2003,PA,E,N,-93.73282648,29.67108579,-93.72886718
,,,,,,,,,,8476,,2/4/1983,PA,N,N,-93.14572453,28.94340208,-93.15363693
,,,,,,,,,,6726,,10/28/2000,PA,N,N,-93.11355904,29.03829878,-93.10150514
,,,,,,,,,,13317,11161,8/22/2009,PA,M,N,-93.02437393,29.38867727,-93.02961113
,,,,,,,,,,11128,,1/6/1983,ST,N,N,-93.02437393,29.38843677,-93.02585713
,,,,,,,,,,11324,10815,2/7/1983,ST,N,N,-93.02437393,29.38836657,-93.02608993
,,,,,,,,,,12997,,1/21/1983,PA,Y,N,-93.05196072,29.64168417,-93.05248017
,,,,,,,,,,9863,,3/11/1983,ST,Y,N,-93.43790347,29.46429098,-93.43332387
,,,,,,,,,,9933,7650,3/24/1983,PA,Y,N,-93.43790347,29.46434628,-93.43568017
,,,,,,,,,,12884,,10/14/2000,PA,Y,N,-93.33167817,29.23223084,-93.32745927
,,,,,,,,,,8003,,10/24/2000,PA,Y,N,-93.11358094,29.03777208,-93.11273504
,,,,,,,,,,12789,5182,2/4/1983,PA,Y,N,-93.15094644,29.6262831,-93.15283234
,,,,,,,,,,9317,,12/19/1982,ST,N,N,-93.15094644,29.6217204,-93.15220374
,,,,,,,,,,10288,,12/27/1982,ST,Y,N,-93.42195083,29.47813949,-93.41075203
,,,,,,,,,,10306,5125,1/23/1983,PA,N,N,-93.42195083,29.48170009,-93.40767843
,,,,,,,,,,10978,,4/20/1983,PA,Y,N,-93.1266401,29.21809526,-93.1270875
,,,,,,,,,,9264,,2/20/1983,PA,Y,N,-93.12213874,29.27237975,-93.11681894
,,,,,,,,,,8829,,8/11/2019,PA,M,N,-93.17841394,29.24158437,-93.17853254
,,,,,,,,,,6840,,10/23/2000,PA,N,N,-93.11360279,29.03238993,-93.12538969
,,,,,,,,,,14793,,4/19/1983,PA,Y,N,-93.30900979,29.27634906,-93.30913328
,,,,,,,,,,6004,,9/28/1987,PA,Y,N,-93.10208579,29.07914525,-93.10208579
,,,,,,,,,,14732,,8/5/2016,PA,M,P,-93.33191874,29.39326942,-93.33229514
,,,,,,,,,,6301,,3/16/1983,PA,Y,N,-93.48225073,29.5614327,-93.48234733
,,,,,,,,,,9000,,1/26/2001,PA,Y,N,-93.08593018,29.03231183,-93.08593018
,,,,,,,,,,7515,,10/20/2000,PA,Y,N,-93.11360626,29.04245814,-93.13557236
,,,,,,,,,,14601,,1/25/1985,PA,Y,N,-93.65197635,29.63023573,-93.65197635
,,,,,,,,,,7020,,3/18/1983,PA,Y,N,-93.11950152,29.06820109,-93.11950152
,,,,,,,,,,12898,10436,8/22/1983,PA,Y,N,-93.48281186,29.56144178,-93.48273856
,,,,,,,,,,12721,,5/27/1983,ST,N,N,-93.48281186,29.56141878,-93.48284906
,,,,,,,,,,10920,10397,6/22/1983,ST,N,N,-93.48281186,29.56141978,-93.48286176
,,,,,,,,,,10003,,4/19/1983,PA,Y,N,-93.56975213,29.41123999,-93.57494903
,,,,,,,,,,7300,,10/21/2000,PA,Y,N,-93.11358441,29.04348049,-93.11509431
,,,,,,,,,,13500,,10/16/1983,PA,Y,N,-93.48302998,29.6120809,-93.48302998
,,,,,,,,,,8469,,9/11/2022,PA,M,N,-93.4280617,29.43517305,-93.42389386
,,,,,,,,,,11107,,8/13/2015,PA,E,N,-93.17797896,29.39813931,-93.17732066
,,,,,,,,,,12997,,7/5/1983,PA,Y,N,-93.20413752,29.6309943,-93.20413686
,,,,,,,,,,8950,,8/21/2010,PA,M,N,-93.43277986,29.43223238,-93.43277986
,,,,,,,,,,6880,,5/4/1983,PA,Y,N,-93.12876181,29.05542528,-93.12876181
,,,,,,,,,,13556,,10/15/2000,PA,Y,N,-93.33165304,29.23702458,-93.30356234
,,,,,,,,,,12976,,6/29/1983,PA,Y,N,-93.040619,29.07695616,-93.0401457
,,,,,,,,,,7963,,2/26/1988,PA,Y,N,-93.59271768,29.40884703,-93.59283105
,,,,,,,,,,12499,,10/3/2003,PA,M,N,-93.17381413,29.25751289,-93.17176693
,,,,,,,,,,14130,,5/23/1984,PA,Y,N,-93.27746974,29.26660011,-93.28662584
,,,,,,,,,,13267,,6/19/1991,PA,Y,N,-93.15680182,29.55782034,-93.15586602
,,,,,,,,,,7098,,10/22/2000,PA,Y,N,-93.11356251,29.03757428,-93.08943411
,,,,,,,,,,14952,,8/27/2023,PA,M,N,-93.1262593,29.56000417,-93.1338984
,,,,,,,,,,8249,8668,10/28/2000,PA,N,N,-93.11355859,29.03240971,-93.08822649
,,,,,,,,,,8048,,9/7/1983,ST,N,N,-93.11355859,29.03566951,-93.09231399
,,,,,,,,,,14325,,7/24/2016,PA,M,P,-93.33183667,29.39862637,-93.32237457
,,,,,,,,,,9239,,12/27/1996,PA,M,N,-93.63478938,29.49502255,-93.63484298
,,,,,,,,,,12493,,9/12/1983,PA,Y,N,-93.01700231,29.34518883,-93.01776331
,,,,,,,,,,13375,,10/7/2000,PA,Y,N,-93.33170638,29.22390741,-93.33530678
,,,,,,,,,,16500,,12/23/1983,PA,Y,N,-93.17095535,29.13339185,-93.17095535
,,,,,,,,,,15674,,11/14/1983,PA,Y,N,-93.48211757,29.5591465,-93.48138227
,,,,,,,,,,15000,,5/17/1984,PA,Y,N,-93.49684086,29.34477072,-93.49684086
,,,,,,,,,,10953,,8/22/2009,PA,M,N,-93.02433663,29.39309716,-93.02682023
,,,,,,,,,,14847,,2/5/2007,ST,N,N,-93.40496524,29.39754283,-93.39843594
,,,,,,,,,,12700,,11/17/2004,CNL,N,N,-93.40496524,29.40133298,-93.40121136
,,,,,,,,,,12908,11047,7/10/2015,ST,N,N,-93.40496524,29.40266213,-93.40074834
,,,,,,,,,,12751,10611,9/4/2015,ST,N,N,-93.40496524,29.40002633,-93.39672754
,,,,,,,,,,12173,13126,9/17/2015,ST,N,N,-93.40496524,29.40139653,-93.39839204
,,,,,,,,,,10707,10176,10/10/2015,ST,N,N,-93.40496524,29.40439293,-93.40190154
,,,,,,,,,,12756,10905,6/4/2022,PA,M,N,-93.40496524,29.39979963,-93.39687624
,,,,,,,,,,14002,,1/7/1984,ST,N,N,-93.18213238,29.60618548,-93.17682178
,,,,,,,,,,13212,11047,2/29/1988,PA,Y,N,-93.18213238,29.60840328,-93.18066078
,,,,,,,,,,10006,,10/26/1984,PA,Y,N,-93.5971825,29.6245174,-93.5971825
,,,,,,,,,,13208,,3/1/1984,PA,Y,N,-93.34620899,29.64889119,-93.33672259
,,,,,,,,,,9900,,1/14/1984,PA,Y,N,-93.60940866,29.56468601,-93.61006576
,,,,,,,,,,15144,,10/31/2011,PA,E,N,-93.13696121,29.55314925,-93.13258261
,,,,,,,,,,15092,,7/12/2011,TA,N,N,-93.14569576,29.55814905,-93.14761066
,,,,,,,,,,14705,,3/14/1995,PA,Y,N,-93.19909613,29.60365159,-93.20503363
,,,,,,,,,,9330,,9/30/2010,PA,E,N,-93.63081657,29.50180414,-93.63081657
,,,,,,,,,,14032,,7/27/1989,PA,Y,N,-93.31519262,29.26816574,-93.31567972
,,,,,,,,,,11607,,10/18/2010,PA,E,N,-93.1385422,29.11683304,-93.1454345
,,,,,,,,,,9680,,9/24/2010,PA,E,N,-93.62774376,29.49159565,-93.62774376
,,,,,,,,,,11868,,7/13/1984,ST,N,N,-93.1738327,29.25652247,-93.1809476
,,,,,,,,,,9917,2033,9/28/2003,PA,M,N,-93.1738327,29.25161097,-93.1854799
,,,,,,,,,,10181,12696,8/26/1984,PA,Y,N,-93.43109149,29.59389736,-93.42254229
,,,,,,,,,,9582,,5/28/1984,ST,N,N,-93.43109149,29.59592346,-93.42407119
,,,,,,,,,,10903,10391,7/12/1984,ST,N,N,-93.43109149,29.59188556,-93.42150519
,,,,,,,,,,11417,12675,8/9/1984,ST,N,N,-93.43109149,29.59081586,-93.42061029
,,,,,,,,,,9767,,5/7/1984,PA,Y,N,-93.19315522,29.02935003,-93.19305822
,,,,,,,,,,10356,,1/3/2017,PA,M,N,-93.17142689,29.3659459,-93.17258589
,,,,,,,,,,11605,4350,12/2/1984,ST,N,N,-93.16801489,29.67525845,-93.15965969
,,,,,,,,,,12995,7360,1/28/1988,PA,Y,N,-93.16801489,29.67610475,-93.16127079
,,,,,,,,,,10076,,11/11/1984,ST,N,N,-93.16801489,29.67623585,-93.15957699
,,,,,,,,,,12594,,7/19/1995,PA,Y,N,-93.19913323,29.60294243,-93.20877833
,,,,,,,,,,13186,,3/11/1996,PA,Y,N,-93.16638243,29.56165336,-93.16660203
,,,,,,,,,,13240,,6/6/1991,PA,Y,N,-93.15680182,29.55719454,-93.15341692
,,,,,,,,,,9939,,5/28/1985,ST,N,N,-93.17381971,29.2523907,-93.17915461
,,,,,,,,,,9831,9595,9/25/2003,PA,M,N,-93.17381971,29.2520077,-93.17990011
,,,,,,,,,,14971,13120,10/18/1995,PA,Y,N,-93.19328562,29.59256067,-93.19210752
,,,,,,,,,,14975,,8/19/1984,ST,N,N,-93.19328562,29.59254907,-93.19168112
,,,,,,,,,,17088,12173,2/25/1985,PA,Y,N,-93.33046737,29.30402153,-93.33055257
,,,,,,,,,,15224,,10/30/1984,ST,N,N,-93.33046737,29.30388813,-93.33036887
,,,,,,,,,,8500,,9/27/1999,PA,Y,N,-93.13764415,28.8256672,-93.13581581
,,,,,,,,,,8855,,9/23/1984,PA,Y,N,-93.16101762,29.08190812,-93.16101762
,,,,,,,,,,10946,,8/7/1984,ST,N,N,-93.19912663,29.60904573,-93.20841743
,,,,,,,,,,10890,3369,7/15/1995,PA,Y,N,-93.19912663,29.60871603,-93.20362443
,,,,,,,,,,9477,,9/27/1995,PA,Y,N,-93.17367899,29.37644643,-93.17584479
,,,,,,,,,,17996,12997,8/2/1985,PA,Y,N,-93.25649574,29.29209164,-93.25650344
,,,,,,,,,,13589,,12/3/1984,ST,N,N,-93.25649574,29.29178844,-93.25648264
,,,,,,,,,,13000,,11/14/1984,PA,Y,N,-93.4543462,29.67623838,-93.4543462
,,,,,,,,,,12831,,11/23/1984,PA,Y,N,-93.24596562,29.36528848,-93.24553499
,,,,,,,,,,16467,,2/24/1985,PA,Y,N,-93.19830399,29.22765277,-93.19766659
,,,,,,,,,,11700,,10/9/1984,CNL,N,N,-93.24616343,,
,,,,,,,,,,11006,,7/12/1995,PA,Y,N,-93.19913338,29.59704286,-93.20335528
,,,,,,,,,,15028,14200,8/23/2012,PA,E,N,-93.14805988,29.60910737,-93.14514804
,,,,,,,,,,14831,,10/22/1984,ST,N,N,-93.14805988,29.60912108,-93.14516386
,,,,,,,,,,14615,,5/6/2023,PA,M,N,-93.14866938,29.58855727,-93.14613478
,,,,,,,,,,16086,,2/19/1993,ST,N,N,-93.26288646,29.41593411,-93.27227196
,,,,,,,,,,9404,,6/25/1997,ST,N,N,-93.26288646,29.42035731,-93.26721856
,,,,,,,,,,10994,4360,8/13/2007,PA,E,N,-93.26288646,29.42357519,-93.26295639
,,,,,,,,,,9776,,5/9/1995,PA,Y,N,-93.17366932,29.36942942,-93.17376852
,,,,,,,,,,5800,,10/5/1984,ST,N,N,-93.10653771,29.09962066,-93.10650041
,,,,,,,,,,5801,3552,7/15/1989,PA,Y,N,-93.10653771,29.10015286,-93.10680991
,,,,,,,,,,14369,,1/27/1985,PA,Y,N,-93.19328562,29.58670807,-93.19461182
,,,,,,,,,,16742,,4/11/1985,PA,Y,N,-93.40283064,29.55581776,-93.40283064
,,,,,,,,,,11151,,6/5/1996,PA,Y,N,-93.19912678,29.60460995,-93.20142978
,,,,,,,,,,13994,,1/27/1985,PA,Y,N,-93.59696004,29.62482506,-93.59768368
,,,,,,,,,,10268,,8/21/1991,PA,Y,N,-93.6525891,29.53691607,-93.6486952
,,,,,,,,,,13520,,3/6/1985,PA,Y,N,-93.43081103,29.58527682,-93.41795123
,,,,,,,,,,8766,,7/23/1989,PA,Y,N,-93.31788322,29.23356315,-93.31762412
,,,,,,,,,,16605,12585,6/9/2003,PA,M,N,-93.13101182,29.54683325,-93.12681442
,,,,,,,,,,12868,,3/4/1985,ST,N,N,-93.13101182,29.54630665,-93.12686102
,,,,,,,,,,9356,,12/23/1995,ST,N,N,-93.41003775,29.41045891,-93.41205675
,,,,,,,,,,9139,2822,8/6/2009,PA,M,N,-93.41003775,29.41263481,-93.41312695
,,,,,,,,,,10559,,3/1/1985,PA,Y,N,-93.42195139,29.48162708,-93.41726479
,,,,,,,,,,18429,,11/2/1985,PA,Y,N,-93.12430999,29.44675297,-93.12558671
,,,,,,,,,,8165,,12/19/1995,PA,Y,N,-93.3515144,29.15368979,-93.35153616
,,,,,,,,,,11200,,11/24/2000,PA,Y,N,-93.30448461,29.23240176,-93.30448461
,,,,,,,,,,14589,10647,10/29/2013,PA,M,N,-93.31551795,29.30696946,-93.31511675
,,,,,,,,,,10672,,6/6/1988,ST,N,N,-93.31551795,29.30738696,-93.31527955
,,,,,,,,,,7899,,6/26/1985,PA,Y,N,-93.16981969,29.06076549,-93.16989903
,,,,,,,,,,11425,,5/5/2023,PA,M,N,-93.14893888,29.59339095,-93.15201518
,,,,,,,,,,12836,,10/12/2000,PA,Y,N,-93.33169406,29.2249651,-93.32944286
,,,,,,,,,,8800,,10/14/1998,PA,Y,N,-93.28802056,29.1410173,-93.28802056
,,,,,,,,,,9356,,10/1/1985,PA,Y,N,-93.14811786,28.95507098,-93.15106606
,,,,,,,,,,8364,,2/2/1993,PA,Y,N,-93.14074388,28.94945789,-93.13742568
,,,,,,,,,,16890,,3/7/2003,PA,Y,N,-93.46436904,29.37690427,-93.46580884
,,,,,,,,,,10928,10783,12/25/1985,PA,Y,N,-93.03057852,29.35559458,-93.02359659
,,,,,,,,,,10509,,11/6/1985,ST,N,N,-93.03057852,29.35623152,-93.02363292
,,,,,,,,,,10719,4784,12/9/1985,ST,N,N,-93.03057852,29.35594292,-93.02351952
,,,,,,,,,,8715,,1/6/1986,PA,Y,N,-93.3151935,29.5185877,-93.3100973
,,,,,,,,,,15807,,4/4/1986,PA,Y,N,-93.29583189,29.59929092,-93.32036699
,,,,,,,,,,7902,,12/10/1985,PA,Y,N,-93.14122029,28.95920561,-93.13824826
,,,,,,,,,,7796,,9/28/1993,PA,Y,N,-93.05147649,29.09409761,-93.05110619
,,,,,,,,,,8998,,1/4/1986,ST,N,N,-93.15023759,29.42544567,-93.15031939
,,,,,,,,,,9004,6316,12/9/2010,PA,M,N,-93.15023759,29.42713447,-93.14836219
,,,,,,,,,,7489,,9/28/1993,PA,Y,N,-93.05149821,29.09043483,-93.04841221
,,,,,,,,,,11351,,5/6/2023,PA,M,N,-93.14863815,29.59701758,-93.14790255
,,,,,,,,,,10899,,9/1/1988,ST,N,N,-93.39786323,29.66676264,-93.39798272
,,,,,,,,,,11300,,10/28/1990,PA,Y,N,-93.39786323,29.66717827,-93.39761339
,,,,,,,,,,9800,,9/12/1986,ST,N,N,-93.63081657,29.49765374,-93.62000917
,,,,,,,,,,9746,,9/30/2010,PA,E,N,-93.63081657,29.49015894,-93.62259697
,,,,,,,,,,10019,8020,8/15/1986,ST,N,N,-93.1284539,28.82567742,-93.1252751
,,,,,,,,,,9700,6765,8/26/1986,PA,Y,N,-93.1284539,28.82392102,-93.1256996
,,,,,,,,,,10004,,8/5/1986,ST,N,N,-93.1284539,28.82612392,-93.1259626
,,,,,,,,,,10600,,6/10/2001,PA,Y,N,-93.45943342,29.5548731,-93.45943342
,,,,,,,,,,10100,,8/30/1986,PA,Y,N,-93.43973971,29.46093806,-93.43935204
,,,,,,,,,,11476,,8/31/2016,PA,M,N,-93.08596845,29.35722924,-93.08635195
,,,,,,,,,,15008,,8/30/1994,PA,Y,N,-93.20355166,29.52255931,-93.20892506
,,,,,,,,,,11380,,5/5/2006,PA,M,N,-93.14063665,29.60815751,-93.14063665
,,,,,,,,,,11099,,8/31/2016,PA,M,N,-93.08593996,29.35164037,-93.07627026
,,,,,,,,,,7031,,12/20/1995,PA,Y,N,-93.35151356,29.14864293,-93.34819546
,,,,,,,,,,6000,,2/18/1987,PA,Y,N,-93.09220894,28.97185655,-93.0922091
,,,,,,,,,,8287,,11/8/2010,PA,M,N,-93.33432129,29.17737386,-93.33492539
,,,,,,,,,,10748,,8/27/2016,PA,M,N,-93.07066106,29.37130158,-93.07087486
,,,,,,,,,,10064,,9/14/1987,PA,Y,N,-93.57968852,29.68213691,-93.57968852
,,,,,,,,,,10578,,8/26/2016,PA,M,N,-93.07063918,29.37061497,-93.06021858
,,,,,,,,,,8922,,9/1/1987,PA,Y,N,-93.61102977,29.6510516,-93.61102977
,,,,,,,,,,7096,,5/23/1987,PA,Y,N,-93.0605326,28.99502723,-93.0590481
,,,,,,,,,,11019,,8/26/2016,PA,M,N,-93.07065131,29.35295006,-93.07177641
,,,,,,,,,,8615,,6/19/1987,ST,N,N,-93.07065131,29.36118766,-93.07178281
,,,,,,,,,,17850,,1/23/1988,PA,Y,N,-93.46599291,29.25187575,-93.46570521
,,,,,,,,,,12887,,11/23/1995,PA,Y,N,-93.51775896,29.32978538,-93.51854505
,,,,,,,,,,11448,,8/12/2019,PA,M,N,-93.17838567,29.24114712,-93.16854837
,,,,,,,,,,10823,,12/21/1987,PA,Y,N,-93.25508842,29.39098253,-93.25519612
,,,,,,,,,,10597,,4/15/1997,PA,Y,N,-93.05680596,29.3697975,-93.05709286
,,,,,,,,,,8309,,10/3/1987,ST,N,N,-93.19312108,29.02151987,-93.19400198
,,,,,,,,,,8348,4215,10/17/1987,PA,Y,N,-93.19312108,29.02461737,-93.19396488
,,,,,,,,,,8828,,7/6/2013,PA,M,N,-93.59346944,29.64875506,-93.59737624
,,,,,,,,,,8444,,7/9/2013,PA,M,N,-93.59346007,29.65512605,-93.59062117
,,,,,,,,,,10215,,1/16/1988,PA,Y,N,-93.16833562,29.1236508,-93.16847172
,,,,,,,,,,14078,,2/15/1988,PA,Y,N,-93.51792575,29.31890122,-93.51905165
,,,,,,,,,,10363,,7/6/2013,PA,M,N,-93.59345987,29.64422163,-93.60021297
,,,,,,,,,,9921,,2/26/1988,ST,N,N,-93.19469329,29.11996933,-93.21581869
,,,,,,,,,,9883,5798,6/18/2014,PA,E,N,-93.19469329,29.11938193,-93.21016669
,,,,,,,,,,8789,,7/7/2013,PA,M,N,-93.59346007,29.64864875,-93.60032797
,,,,,,,,,,8311,,5/4/2004,PA,M,N,-93.08507041,29.11160393,-93.07021481
,,,,,,,,,,8185,,3/6/2006,CNL,N,N,-93.08507041,29.1103694,-93.07345094
,,,,,,,,,,9200,,12/20/1987,PA,Y,N,-93.28085376,29.12908063,-93.28085376
,,,,,,,,,,12343,,11/23/1995,PA,Y,N,-93.50639013,29.32958474,-93.50724263
,,,,,,,,,,10189,,7/9/2013,PA,M,N,-93.59345987,29.64206613,-93.59665877
,,,,,,,,,,11019,9900,8/13/2007,PA,E,N,-93.2790535,29.43929615,-93.2789284
,,,,,,,,,,10392,,2/26/1988,ST,N,N,-93.2790535,29.44070825,-93.2788414
,,,,,,,,,,11528,,6/25/2016,PA,M,N,-93.07324617,29.33849455,-93.07339927
,,,,,,,,,,10600,,3/15/1988,PA,Y,N,-93.02100836,29.41674258,-93.02100836
,,,,,,,,,,10250,,6/1/1990,CNL,N,N,-93.19470889,,
,,,,,,,,,,10300,,6/1/1990,CNL,N,N,-93.19467769,,
,,,,,,,,,,12727,,3/18/2013,TA,N,N,-93.17241532,29.62325913,-93.17576032
,,,,,,,,,,6518,,8/8/1988,PA,Y,N,-93.08090657,28.95226378,-93.08504057
,,,,,,,,,,12792,,10/12/1988,PA,Y,N,-93.53913843,29.64662569,-93.53976664
,,,,,,,,,,7885,,6/20/1988,PA,Y,N,-93.32410099,29.4744693,-93.32410099
,,,,,,,,,,4000,,6/25/1988,PA,Y,N,-93.11567441,28.78609204,-93.11567441
,,,,,,,,,,10125,,10/11/1988,PA,Y,N,-93.17058662,29.46859687,-93.17058662
,,,,,,,,,,10789,,1/26/1995,ST,N,N,-93.08594344,29.36910478,-93.08328024
,,,,,,,,,,8885,5931,8/31/2016,PA,M,N,-93.08594344,29.36534018,-93.07688564
,,,,,,,,,,8516,,10/11/1988,PA,Y,N,-93.4688805,29.29665672,-93.4688805
,,,,,,,,,,11590,,11/10/2013,PA,M,N,-93.31550833,29.30267582,-93.30500093
,,,,,,,,,,9405,,7/6/2000,ST,N,N,-93.15020623,29.43513836,-93.15043093
,,,,,,,,,,8534,3287,12/9/2010,PA,M,N,-93.15020623,29.42897836,-93.15040943
,,,,,,,,,,10916,,11/2/1994,PA,Y,N,-93.52524726,29.65505466,-93.52524726
,,,,,,,,,,8873,,8/5/1992,PA,Y,N,-93.09751076,29.28092232,-93.10627106
