SN_APD_CSG_INTV,SN_APD_FK,CSNG_INTV_NUM,CSNG_INTV_TYPE_CD,CSNG_INTV_NAME,CSNG_HOLESIZE,CSNG_MUD_WGT_PPG,CSNG_MUD_TYPE_CD,CSNG_FRAC_GRAD_PPG,CSNG_TOP_MD,CSNG_CEMENT_VOL,CSNG_PREVENTER_CD,CSNG_BOP_STACK_SIZE,CSNG_WELLHEAD_RATING,CSNG_ANNULAR_RATING,CSNG_BOP_RATING,CSNG_ANNULAR_TEST_PRSS,CSNG_BOP_DIV_TEST_PRSS,CSNG_MUD_TEST_PRSS,CSNG_LINER_TEST,CSNG_FORMATION_TEST_PRSS
-348393,-15732,2,L,P,6.75,11.0,SBM,14.8,3230.0,278.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,8.6,2900.0,
-348592,-15917,1,C,S,26.0,11.5,WBM,13.7,,8817.0,BOP,18.75,15000.0,10000.0,15000.0,5600,8800,11.5,3600.0,13.5
-348593,-15917,2,L,S,21.0,13.2,SBM,15.5,7095.0,2187.0,BOP,18.75,15000.0,10000.0,15000.0,5200,8800,13.2,6600.0,15.5
-347781,-15884,1,C,S,28.0,9.0,WBM,10.7,0.0,9820.0,BOP,18.75,15000.0,5000.0,10000.0,3500,4800,9.8,4700.0,10.7
-347782,-15884,2,L,I,19.0,10.1,SBM,15.1,4732.0,1228.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5500,10.3,3300.0,15.0
-347653,-15783,1,C,C,20.0,9.0,WBM,11.8,0.0,1540.0,DIV,37.5,3000.0,0.0,2000.0,0,250,9.0,250.0,0.0
-347783,-15884,3,C,I,16.5,14.1,SBM,14.7,10534.0,1190.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5500,14.0,5500.0,14.6
-347784,-15884,4,C,P,12.25,13.0,SBM,14.3,16500.0,2322.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5400,12.9,4200.0,14.0
-347785,-15884,5,L,P,10.25,12.5,SBM,13.4,22850.0,787.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5400,12.7,4200.0,0.0
-348594,-15917,3,L,I,16.5,11.8,SBM,14.6,18600.0,888.0,BOP,18.75,15000.0,10000.0,15000.0,5600,6600,11.8,4900.0,14.6
-348595,-15917,4,L,I,14.5,14.0,SBM,15.4,23800.0,626.0,BOP,18.75,15000.0,10000.0,15000.0,4800,6700,14.0,2100.0,15.4
-348596,-15917,5,O,O,10.625,14.9,SBM,16.0,,,BOP,18.75,15000.0,10000.0,15000.0,4500,8800,14.8,,
-348889,-15931,1,C,C,30.0,8.6,GSW,9.6,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-348890,-15931,2,C,S,24.0,12.4,WBM,10.5,,,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,2200.0,10.5
-348891,-15931,3,L,S,19.0,9.5,SBM,11.4,8877.0,1177.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,9.7,1100.0,11.4
-348892,-15931,4,C,I,17.0,10.2,SBM,12.7,,1721.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,10.4,3800.0,12.7
-348893,-15931,5,L,I,14.5,11.7,SBM,13.6,14200.0,1003.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,11.9,1900.0,12.5
-348894,-15931,6,C,P,12.25,11.3,SBM,14.4,16956.0,1440.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,10.0,6500.0,
-348925,-15922,1,C,C,32.0,8.9,WBM,11.7,,3880.0,,,,,,0,0,0.0,0.0,0.0
-349135,-15938,1,C,I,16.5,15.4,SBM,16.2,,1130.0,BOP,18.75,15000.0,10000.0,15000.0,5300,5300,15.0,3500.0,15.5
-349132,-15742,1,C,I,14.75,9.3,WBM,12.7,,,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,8.6,3600.0,12.2
-349136,-15938,2,L,P,12.25,13.5,SBM,16.4,22250.0,810.0,BOP,18.75,15000.0,10000.0,15000.0,5300,5300,13.5,3900.0,0.0
-349139,-15939,1,C,C,32.0,9.1,WBM,9.6,0.0,3174.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-349140,-15939,2,C,S,32.0,9.5,WBM,10.0,0.0,2420.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-349141,-15939,3,C,S,26.0,10.5,WBM,11.1,0.0,4900.0,BOP,18.75,15000.0,10000.0,15000.0,5900,5900,8.6,4500.0,10.9
-349142,-15939,4,L,I,22.0,10.6,SBM,11.7,6719.0,606.0,BOP,18.75,15000.0,10000.0,15000.0,5900,5900,10.6,1000.0,11.7
-349143,-15939,5,L,I,20.0,11.2,SBM,15.0,6222.0,962.0,BOP,18.75,15000.0,10000.0,15000.0,5900,5900,11.2,2100.0,15.0
-349144,-15939,6,C,I,17.5,14.0,SBM,16.4,0.0,2018.0,BOP,18.75,15000.0,10000.0,15000.0,6700,8300,14.8,2900.0,16.0
-349145,-15939,7,L,I,14.75,14.4,SBM,16.0,20534.0,771.0,BOP,18.75,15000.0,10000.0,15000.0,6700,8300,14.8,1200.0,15.7
-349146,-15939,8,O,O,10.625,14.8,SBM,16.7,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,6700,8300,14.8,0.0,0.0
-349155,-15941,1,L,C,32.5,9.3,WBM,10.0,4892.0,3382.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-349156,-15941,2,C,S,26.0,10.0,WBM,11.5,,4993.0,BOP,18.75,15000.0,10000.0,15000.0,6000,6000,10.0,4100.0,11.5
-349157,-15941,3,L,I,21.0,10.4,SBM,15.0,6909.0,666.0,BOP,18.75,15000.0,10000.0,15000.0,5600,5600,10.4,2500.0,14.2
-349158,-15941,4,L,I,20.0,13.3,SBM,14.5,6634.0,1387.0,BOP,18.75,15000.0,10000.0,15000.0,4900,4900,13.3,1000.0,14.5
-349159,-15941,5,C,I,17.5,14.0,SBM,15.2,,3000.0,BOP,18.75,15000.0,10000.0,15000.0,7000,8000,13.9,5200.0,15.2
-349160,-15941,6,L,I,14.0,14.0,SBM,15.0,19877.0,1183.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7900,14.0,2700.0,15.0
-349161,-15941,7,L,P,12.25,14.5,SBM,16.3,19714.0,740.0,BOP,18.75,15000.0,10000.0,15000.0,5250,7800,14.5,3000.0,16.3
-349162,-15941,8,L,P,9.875,14.8,SBM,16.6,27239.0,541.0,BOP,18.75,15000.0,10000.0,15000.0,5250,7800,14.8,2600.0,0.0
-349163,-15941,9,C,P,9.875,14.8,SBM,16.6,,3244.0,BOP,18.75,15000.0,10000.0,15000.0,5250,10400,14.8,4700.0,0.0
-349198,-15942,1,C,C,22.0,9.0,WBM,12.0,0.0,1029.0,DIV,29.5,3000.0,500.0,500.0,0,200,9.0,200.0,0.0
-349199,-15942,2,C,S,22.0,9.5,WBM,14.6,,5124.0,BOP,16.75,5000.0,5000.0,5000.0,3500,5000,9.5,3000.0,14.6
-349200,-15942,3,C,I,14.75,13.0,WBM,16.9,,1274.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7100,13.0,6100.0,16.9
-349201,-15942,4,L,I,12.25,15.9,WBM,18.1,6556.0,820.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7100,15.9,1500.0,18.1
-349202,-15942,5,L,P,8.5,13.5,WBM,18.2,6256.0,367.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7100,13.5,2700.0,0.0
-349313,-15946,2,L,I,12.25,14.2,SBM,15.1,15488.0,,BOP,18.75,15000.0,10000.0,15000.0,3700,4900,14.2,1200.0,15.1
-349362,-15947,2,C,S,17.5,9.5,WBM,14.2,0.0,3975.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,14.2
-349363,-15951,1,C,C,22.0,8.9,WBM,11.6,0.0,909.0,DIV,21.25,0.0,1000.0,1000.0,200,200,8.9,200.0,0.0
-349364,-15951,2,C,S,15.0,9.3,WBM,13.7,0.0,1498.0,BOP,13.625,5000.0,5000.0,10000.0,3500,3500,9.3,2100.0,11.5
-349365,-15951,3,O,O,9.875,10.0,WBM,16.2,0.0,1070.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,0.0,0.0
-349387,-15952,1,C,S,26.0,8.6,WBM,13.0,,4464.0,BOP,18.75,15000.0,10000.0,15000.0,6500,11600,8.6,2500.0,13.0
-349388,-15952,2,L,S,21.0,11.8,SBM,14.0,7100.0,7341.0,BOP,18.75,15000.0,10000.0,15000.0,4900,6500,11.8,4400.0,13.8
-349389,-15952,3,L,I,16.5,13.3,SBM,15.0,21400.0,499.0,BOP,18.75,15000.0,10000.0,15000.0,4900,6500,13.3,3100.0,14.8
-349390,-15952,4,C,P,12.25,14.1,SBM,14.8,25400.0,9821.0,BOP,18.75,15000.0,10000.0,15000.0,4900,6500,14.1,2000.0,
-349564,-15960,1,C,C,26.0,8.6,WBM,13.0,,4292.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-351812,-15912,1,C,P,8.5,11.4,WBM,17.3,0.0,1514.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,14.0,6166.0,17.3
-351861,-16044,1,C,C,26.0,9.0,WBM,12.0,0.0,1449.0,DIV,29.5,3000.0,500.0,500.0,0,200,9.0,200.0,0.0
-351862,-16044,2,C,S,22.0,9.5,WBM,14.6,,5124.0,BOP,16.75,5000.0,5000.0,5000.0,3500,5000,9.8,2900.0,14.6
-351863,-16044,3,C,I,14.75,13.0,WBM,16.9,,1274.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7100,13.0,6100.0,16.9
-351864,-16044,4,L,I,12.25,15.9,WBM,18.1,6556.0,820.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7100,15.9,1500.0,18.1
-351865,-16044,5,L,P,8.5,13.5,WBM,18.2,6256.0,367.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7100,13.5,2700.0,0.0
-351973,-16047,1,C,C,32.0,10.5,WBM,9.7,,2209.0,DIV,,,,,0,0,0.0,0.0,0.0
-351974,-16047,2,C,S,26.0,13.5,WBM,13.6,,8617.0,BOP,18.75,15000.0,10000.0,15000.0,4300,4300,8.6,4460.0,13.1
-351975,-16047,3,L,I,22.0,12.3,SBM,14.2,8960.0,1309.0,BOP,18.75,15000.0,10000.0,15000.0,4800,4800,12.3,1920.0,14.2
-351976,-16047,4,C,I,19.0,13.4,SBM,15.6,,1350.0,BOP,18.75,15000.0,10000.0,15000.0,5500,5500,13.4,8690.0,15.6
-351977,-16047,5,L,I,14.75,14.0,SBM,16.4,19800.0,982.0,BOP,18.75,15000.0,10000.0,15000.0,7000,9000,14.0,3630.0,16.4
-351978,-16047,6,O,O,12.25,15.6,SBM,16.4,,,BOP,18.75,15000.0,10000.0,15000.0,7000,9000,15.6,,
-362521,-16401,1,C,C,26.0,10.1,WBM,14.5,,2797.0,BOP,18.75,15000.0,10000.0,15000.0,6500,9700,8.6,2900.0,13.5
-362522,-16401,2,L,S,18.125,13.0,SBM,16.1,4440.0,1554.0,BOP,18.75,15000.0,10000.0,15000.0,6500,9700,13.0,2800.0,15.5
-362523,-16401,3,L,I,16.5,14.4,SBM,15.5,10700.0,582.0,BOP,18.75,15000.0,10000.0,15000.0,6500,9700,14.4,1900.0,15.3
-362524,-16401,4,C,P,12.25,14.8,SBM,16.5,20500.0,6996.0,BOP,18.75,15000.0,10000.0,15000.0,6500,9700,14.8,1400.0,
-362550,-16402,1,C,C,28.0,9.2,WBM,11.8,,1204.0,DIV,30.0,3000.0,,1000.0,0,250,9.2,250.0,0.0
-362551,-16402,2,C,S,22.0,9.8,WBM,14.7,,6127.0,BOP,16.75,5000.0,5000.0,5000.0,3500,5000,9.8,3000.0,14.5
-362552,-16402,3,C,I,14.75,13.6,WBM,17.1,,1699.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,13.6,5800.0,17.1
-362553,-16402,4,L,I,12.25,16.5,WBM,18.1,8400.0,788.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,16.5,1100.0,18.1
-362554,-16402,5,L,I,8.5,17.5,WBM,18.5,10700.0,441.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,17.5,900.0,18.5
-362555,-16402,6,L,P,6.0,17.8,WBM,18.7,13741.0,148.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,17.8,1100.0,0.0
-362614,-16406,1,C,S,28.0,9.6,WBM,10.9,0.0,13020.0,BOP,18.75,15000.0,10000.0,15000.0,3800,3800,8.6,4400.0,10.9
-362616,-16407,1,C,C,28.0,9.2,WBM,11.8,,1204.0,DIV,30.0,3000.0,,1000.0,0,250,9.2,250.0,0.0
-362617,-16407,2,C,S,22.0,9.8,WBM,14.7,,6127.0,BOP,16.75,5000.0,5000.0,5000.0,3500,5000,9.8,3000.0,14.5
-362618,-16407,3,C,I,14.75,13.6,WBM,17.1,,1699.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,13.6,5800.0,17.1
-362619,-16407,4,L,I,12.25,16.5,WBM,18.1,8400.0,788.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,16.5,1100.0,18.1
-362620,-16407,5,L,I,8.5,17.5,WBM,18.5,10700.0,441.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,17.5,900.0,18.5
-362621,-16407,6,L,P,6.0,17.8,WBM,18.7,13741.0,148.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,17.8,1100.0,0.0
-362622,-16406,3,C,I,16.5,11.0,SBM,12.8,0.0,722.0,BOP,18.75,15000.0,10000.0,15000.0,3800,3800,11.0,2400.0,11.2
-362639,-16408,1,C,C,32.0,8.6,WBM,0.0,0.0,2166.0,,,0.0,0.0,,0,0,0.0,0.0,0.0
-362640,-16408,2,C,S,26.0,10.5,WBM,13.8,0.0,4186.0,BOP,18.75,15000.0,10000.0,15000.0,4300,11100,8.6,3680.0,13.8
-362641,-16408,3,L,I,21.0,13.2,SBM,15.5,8250.0,1776.0,BOP,18.75,15000.0,10000.0,15000.0,3600,11100,13.2,2260.0,15.5
-362642,-16408,4,L,I,19.0,14.3,SBM,16.1,7750.0,1260.0,BOP,18.75,15000.0,10000.0,15000.0,3500,11100,14.3,2440.0,16.1
-362643,-16408,5,C,I,16.5,15.6,SBM,16.6,0.0,3170.0,BOP,18.75,15000.0,10000.0,15000.0,3500,11100,15.6,7040.0,16.6
-362644,-16408,6,L,I,14.0,15.6,SBM,16.2,26130.0,515.0,BOP,18.75,15000.0,10000.0,15000.0,3500,11100,15.6,1400.0,16.2
-362645,-16408,7,L,I,12.25,15.6,SBM,16.6,28280.0,482.0,BOP,18.75,15000.0,10000.0,15000.0,3500,11100,15.6,2120.0,16.6
-362646,-16408,8,O,O,8.5,15.5,SBM,0.0,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,3500,11100,0.0,0.0,0.0
-362705,-16410,1,C,P,8.5,11.4,WBM,17.3,0.0,1514.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,14.0,6166.0,16.3
-362706,-16410,3,L,P,6.5,16.8,OBM,18.5,10293.0,382.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,0.0,0.0,
-362924,-16418,1,C,C,32.0,8.6,WBM,9.6,,3340.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-362925,-16418,2,C,S,26.0,10.5,WBM,15.1,,8517.0,BOP,18.75,15000.0,10000.0,15000.0,7000,12700,8.6,3600.0,14.3
-362926,-16418,3,L,I,21.0,13.5,SBM,16.0,7520.0,994.0,BOP,18.75,15000.0,10000.0,15000.0,7000,10700,13.5,1200.0,15.0
-362927,-16418,4,L,I,19.0,14.1,SBM,16.8,4188.0,2368.0,BOP,18.75,15000.0,10000.0,15000.0,6900,10700,14.1,6300.0,16.6
-362928,-16418,5,C,I,16.5,14.8,SBM,17.1,17900.0,3489.0,BOP,18.75,15000.0,10000.0,15000.0,6700,10700,14.8,6600.0,17.1
-362929,-16418,6,L,I,14.5,15.5,SBM,16.5,25200.0,453.0,BOP,18.75,15000.0,10000.0,15000.0,6600,10700,15.5,2800.0,16.5
-362930,-16418,7,L,I,12.25,15.6,SBM,16.8,28550.0,509.0,BOP,18.75,15000.0,10000.0,15000.0,6600,10700,15.6,2300.0,16.8
-362931,-16418,8,O,O,8.5,16.0,SBM,16.9,,,BOP,18.75,15000.0,10000.0,15000.0,6600,10700,15.6,,
-363564,-16438,1,C,S,26.0,9.9,WBM,13.4,,4460.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,8.6,3600.0,12.2
-363565,-16438,2,L,I,21.0,11.7,SBM,15.4,5801.0,2120.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,11.7,2500.0,15.0
-363566,-16438,3,L,I,19.0,14.7,SBM,16.4,5200.0,2730.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,14.7,1700.0,15.9
-363567,-16438,4,C,I,17.5,15.3,SBM,15.8,,2510.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,15.3,4500.0,15.7
-363568,-16438,5,L,I,14.5,14.8,SBM,16.0,20448.0,790.0,BOP,18.75,15000.0,10000.0,15000.0,5400,7000,14.8,2300.0,16.0
-363211,-15729,2,C,S,26.0,10.5,WBM,13.5,0.0,5421.0,BOP,18.75,15000.0,10000.0,15000.0,4000,4000,8.6,4000.0,13.0
-363214,-15729,3,L,I,18.125,12.4,SBM,15.1,8600.0,651.0,BOP,18.75,15000.0,10000.0,15000.0,3500,5600,12.4,3260.0,15.0
-363215,-15729,4,C,I,17.0,12.9,SBM,13.9,0.0,710.0,BOP,18.75,15000.0,10000.0,15000.0,3500,5600,12.9,4980.0,13.9
-363310,-16430,1,C,C,26.0,10.1,WBM,13.0,,13536.0,BOP,18.75,15000.0,10000.0,15000.0,6500,11500,8.6,2900.0,13.0
-363311,-16430,2,L,S,21.0,11.8,SBM,14.3,7345.0,9592.0,BOP,18.75,15000.0,10000.0,15000.0,4500,8300,11.8,3700.0,13.8
-363312,-16430,3,C,I,16.5,13.3,SBM,15.1,23200.0,1996.0,BOP,18.75,15000.0,10000.0,15000.0,4500,8300,13.3,3400.0,14.8
-363313,-16430,4,C,P,12.25,14.1,SBM,15.6,25450.0,5153.0,BOP,18.75,15000.0,10000.0,15000.0,4500,8300,14.1,7700.0,
-363398,-16432,1,C,S,26.0,9.7,GSW,11.0,,7010.0,BOP,18.75,15000.0,10000.0,15000.0,3300,3300,8.6,2100.0,11.0
-363399,-16432,2,C,I,17.5,10.2,SBM,12.0,0.0,810.0,BOP,18.75,15000.0,10000.0,15000.0,2400,2400,10.2,2400.0,11.8
-363400,-16432,3,L,I,14.5,10.8,SBM,13.1,9850.0,841.0,BOP,18.75,15000.0,10000.0,15000.0,2700,2700,10.8,2700.0,12.9
-363401,-16432,4,L,P,12.25,11.0,SBM,13.6,12210.0,420.0,BOP,18.75,15000.0,10000.0,15000.0,2600,2600,11.0,2600.0,11.5
-363402,-16432,5,L,P,10.0,10.5,SBM,13.6,13197.0,250.0,BOP,18.75,15000.0,10000.0,15000.0,2800,2800,10.5,2800.0,0.0
-363403,-16432,6,C,P,12.36,10.5,SBM,0.0,,552.0,BOP,18.75,15000.0,10000.0,15000.0,2800,2800,10.5,2800.0,0.0
-363420,-16433,1,C,S,26.0,9.7,WBM,11.2,,4098.0,BOP,18.75,15000.0,10000.0,15000.0,2500,2500,8.6,2400.0,11.2
-363421,-16433,2,C,I,18.125,10.2,SBM,12.9,,846.0,BOP,18.75,15000.0,10000.0,15000.0,2100,2100,10.2,2100.0,12.8
-363422,-16433,3,L,P,12.25,10.3,SBM,13.0,12073.0,374.0,BOP,18.75,15000.0,10000.0,15000.0,2000,2000,10.3,2100.0,
-363431,-16434,1,C,S,26.0,10.7,WBM,12.3,,11338.0,BOP,18.75,15000.0,10000.0,15000.0,3600,3600,8.6,3600.0,12.3
-363432,-16434,2,L,I,21.5,11.6,SBM,16.0,5900.0,1781.0,BOP,18.75,15000.0,10000.0,15000.0,6100,6100,11.6,2600.0,16.0
-363482,-16434,4,C,I,16.5,15.4,SBM,16.6,19850.0,2577.0,BOP,18.75,15000.0,10000.0,15000.0,7000,9600,15.4,3600.0,16.6
-363438,-16434,3,L,I,19.0,14.7,SBM,15.8,5398.0,1945.0,BOP,18.75,15000.0,10000.0,15000.0,7000,8900,14.7,3200.0,15.8
-363454,-16435,1,L,C,32.0,8.8,WBM,9.4,6885.0,3300.0,,,15000.0,0.0,0.0,0,0,0.0,0.0,0.0
-363455,-16435,2,C,S,24.0,9.6,WBM,12.3,,4300.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,2300.0,12.0
-363456,-16435,3,L,I,20.0,11.2,SBM,12.1,9000.0,2500.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,10.8,1000.0,12.1
-363457,-16435,4,C,I,16.5,11.4,SBM,12.8,,371.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,11.5,2900.0,12.8
-363458,-16435,5,L,I,12.25,11.6,SBM,13.0,13600.0,539.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,11.6,1500.0,13.0
-363569,-16438,6,L,P,12.25,15.0,SBM,16.4,17300.0,720.0,BOP,18.75,15000.0,10000.0,15000.0,5400,7000,15.0,2500.0,0.0
-315992,-14602,6,L,I,12.25,14.6,SBM,15.7,25300.0,730.0,BOP,18.75,15000.0,10000.0,15000.0,3000,7700,14.6,1600.0,15.7
-315993,-14602,7,O,O,8.5,14.6,SBM,16.1,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,3000,7700,14.6,0.0,0.0
-316076,-14603,2,C,S,14.75,9.5,WBM,14.0,0.0,3030.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,14.0
-316212,-14599,1,C,S,17.5,9.0,WBM,13.5,,0.0,BOP,13.625,5000.0,10000.0,15000.0,5000,5000,9.0,2200.0,13.2
-316214,-14599,3,L,P,8.5,13.7,WBM,16.8,11050.0,418.0,BOP,13.625,10000.0,10000.0,15000.0,7500,10000,13.7,1800.0,
-316215,-14605,1,L,I,14.75,11.1,SBM,13.3,7975.0,,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,11.1,4500.0,13.1
-316216,-14605,2,L,I,12.25,12.3,SBM,14.5,10050.0,817.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,12.3,1850.0,14.3
-316217,-14605,3,L,P,9.875,13.5,SBM,14.7,13291.0,270.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,13.5,1850.0,14.3
-316755,-14632,1,C,C,32.0,8.6,GSW,9.8,5665.0,3657.0,,,,,,0,0,0.0,,0.0
-316756,-14632,2,C,S,26.0,8.6,GSW,10.5,5657.0,3723.0,BOP,18.75,15000.0,10000.0,15000.0,4400,6000,8.6,3900.0,10.4
-316757,-14632,3,L,I,21.0,9.8,SBM,11.5,7720.0,1617.0,BOP,18.75,15000.0,10000.0,15000.0,4100,4100,9.8,2800.0,11.4
-316758,-14632,4,L,I,20.0,10.8,SBM,12.3,9440.0,1745.0,BOP,18.75,15000.0,10000.0,15000.0,3800,3800,10.8,1700.0,12.2
-316759,-14632,5,C,I,17.0,11.6,SBM,12.9,5659.0,700.0,BOP,18.75,15000.0,10000.0,15000.0,3600,5200,11.6,4700.0,12.9
-316760,-14632,6,L,I,14.5,12.4,SBM,13.2,12715.0,417.0,BOP,18.75,15000.0,10000.0,15000.0,3400,5000,12.4,1000.0,13.2
-316761,-14632,7,O,O,12.25,12.7,SBM,13.9,,,BOP,18.75,15000.0,10000.0,15000.0,3400,5000,12.4,,
-316826,-14642,1,C,C,20.0,9.0,WBM,11.3,0.0,765.0,DIV,37.5,3000.0,0.0,2000.0,0,250,9.0,250.0,0.0
-316827,-14642,2,C,S,14.75,9.5,WBM,14.0,0.0,3030.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,14.0
-316828,-14642,3,C,P,9.875,12.7,WBM,16.1,0.0,998.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,12.7,4000.0,0.0
-316829,-14641,2,L,S,20.0,11.9,SBM,14.2,4100.0,2044.0,BOP,18.75,15000.0,10000.0,15000.0,3500,8100,11.9,1525.0,14.2
-316849,-14644,1,C,C,20.0,9.3,WBM,12.3,,1785.0,DIV,21.25,2000.0,,2000.0,0,250,9.3,250.0,0.0
-316850,-14644,2,C,S,14.75,9.4,WBM,14.0,,4501.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2506.0,12.5
-316851,-14644,3,C,P,9.875,10.8,WBM,16.2,,938.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.8,4811.0,
-316939,-14649,1,C,I,17.0,0.0,SBM,0.0,,1683.0,,,,,,0,0,0.0,0.0,0.0
-316940,-14649,2,C,I,12.25,12.2,SBM,12.9,,900.0,BOP,11.0,15000.0,5000.0,10000.0,3500,5000,11.1,3700.0,12.9
-316941,-14649,3,L,I,9.875,12.1,SBM,13.5,10395.0,170.0,BOP,11.0,15000.0,5000.0,10000.0,3500,5000,12.1,1600.0,13.7
-316942,-14649,4,L,P,9.0,12.5,SBM,14.6,10212.0,350.0,BOP,11.0,15000.0,5000.0,10000.0,3500,5000,12.5,1500.0,
-317019,-14651,1,C,C,26.0,0.0,SBM,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-317020,-14651,2,C,I,26.0,0.0,SBM,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-317021,-14651,3,L,I,17.0,0.0,SBM,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-317022,-14651,4,C,I,17.0,10.8,SBM,12.1,0.0,626.0,BOP,13.625,6650.0,5000.0,10000.0,3500,4100,10.8,4100.0,12.0
-317023,-14651,5,L,I,8.5,11.1,SBM,13.4,0.0,525.0,BOP,13.625,6650.0,5000.0,10000.0,3500,4100,11.1,2430.0,13.2
-317024,-14651,6,L,P,6.0,10.5,SBM,13.5,0.0,65.0,BOP,13.625,6650.0,5000.0,10000.0,3500,4100,10.5,1000.0,0.0
-317086,-14643,1,C,C,22.0,9.2,WBM,10.7,,835.0,DIV,21.25,3000.0,2000.0,,200,0,9.2,200.0,0.0
-317093,-14652,1,C,C,26.0,0.0,SBM,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-317094,-14652,2,C,I,26.0,0.0,SBM,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-317095,-14652,3,L,I,17.0,0.0,SBM,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-317096,-14652,4,C,I,17.0,10.8,SBM,12.1,0.0,626.0,BOP,13.625,6650.0,5000.0,10000.0,3500,4100,10.8,4100.0,12.0
-317097,-14652,5,L,P,8.5,11.1,SBM,13.4,0.0,525.0,BOP,13.625,6650.0,5000.0,10000.0,3500,4100,11.1,2430.0,13.2
-318135,-14688,1,C,C,22.0,9.2,WBM,11.6,0.0,4392.0,DIV,21.25,2000.0,0.0,0.0,0,250,9.2,250.0,0.0
-317099,-14643,2,C,S,14.75,9.6,WBM,13.8,,2920.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.6,2400.0,13.0
-317155,-14655,1,C,C,20.0,9.1,WBM,10.0,,1379.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.1,250.0,0.0
-317156,-14655,2,C,S,14.75,9.5,WBM,13.4,,4272.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,3700.0,12.0
