SN_EOR,BOTM_LONGITUDE,BOTM_LATITUDE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD
-200569,-88.98699519,29.04977393,12635,9162,8428.0
-123215,-94.52276405,29.19132874,8372,6835,
-123052,-92.61389269,28.81180403,12700,10801,
-124913,-92.61389269,28.81180403,12700,10801,
-108697,-89.78754075,28.65448017,11200,11080,
-115435,-89.78754075,28.65448017,11200,11080,
-171148,-88.56571981,28.95166416,13640,10011,
-109526,-90.90357433,28.05306682,12147,8719,
-113170,-90.90357433,28.05306682,12147,8719,
-145752,-90.90357433,28.05306682,12147,8719,
-6967,-95.59506609,28.53440953,8613,7488,
-107056,-95.59506609,28.53440953,8613,7488,
-101894,-95.59506609,28.53440953,8613,7488,
-90162,-90.14728396,29.03460577,7850,7544,
-106324,-90.14728396,29.03460577,7850,7567,
-115485,-90.14728396,29.03460577,7850,7567,
-116060,-90.14728396,29.03460577,7850,7567,
-106694,-90.12992176,29.0250003,11660,11113,
-112069,-90.12992176,29.0250003,11660,11113,
-131570,-90.12120047,29.03863025,11749,11474,10858.0
-115414,-90.11125999,29.04615995,11989,11362,
-121274,-90.11125999,29.04615995,11989,11362,
-112064,-90.12419914,29.03161892,12366,11974,
-115289,-90.16742765,28.98871613,13250,13000,
-119066,-90.17263791,28.98852477,13897,13253,
-121493,-90.17263791,28.98852477,13897,13253,
-132503,-90.17263791,28.98852477,13897,13253,
-112384,-90.16247429,28.96429727,13867,13374,
-114814,-88.78330787,29.72204412,7410,5193,
-146736,-88.78330787,29.72204412,7410,5193,
-148022,-93.17963543,28.23235619,6056,3864,
-144069,-93.17963543,28.23235619,6056,3864,
-28786,-90.10479493,28.03811239,8477,7700,
-50533,-89.18733519,28.79147472,11946,11200,
-157696,-89.18733519,28.79147472,11946,11200,
-7923,-90.11766468,28.5271174,10075,8615,
-71754,-90.11766468,28.5271174,10075,8610,
-202762,-89.77168358,28.92876035,13712,11462,11740.0
-57962,-93.76464402,27.77109944,11357,10035,
-131345,-90.58629328,28.55220533,10434,6995,
-65350,-89.63917439,28.83765638,14911,8151,
-30393,-92.38187149,29.22478546,12557,12200,
-129009,-92.38187149,29.22478546,12557,12200,
-168554,-92.38187149,29.22478546,12557,12200,
-169799,-92.17610407,29.0667779,11892,11850,
-174787,-92.17610407,29.0667779,11892,11850,
-191973,-92.17610407,29.0667779,11892,11850,
-197267,-92.17610407,29.0667779,11892,11850,
-186354,-92.17610407,29.0667779,11892,11850,
-180350,-91.9687254,27.7723278,16846,16115,11050.0
-196464,-91.9687254,27.7723278,16846,16115,11050.0
-1873,-88.10178547,29.34441014,14081,12000,
-27203,-88.10178547,29.34441014,14081,12000,
-134548,-90.70945587,27.83362768,17790,15680,10060.0
-140068,-90.70945587,27.83362768,17790,15680,10060.0
-63343,-91.73470562,28.82033153,10210,10175,
-66956,-91.73470562,28.82033153,10210,10175,
-198568,-91.72356817,28.81306929,12329,10864,
-200498,-91.72356817,28.81306929,12329,10864,
-198596,-91.74604864,28.82032064,11600,11008,
-200492,-91.74604864,28.82032064,11600,11008,
-100041,-91.36579205,28.749072,13516,13473,
-115922,-91.36355711,28.74218555,10300,9875,7795.0
-131354,-91.36355711,28.74218555,10300,9875,7795.0
-200134,-91.36355711,28.74218555,10300,9875,7795.0
-91701,-91.37715879,28.74912508,11500,11010,
-74592,-88.89240321,29.18407272,9321,8672,
-199825,-88.90521352,29.19316841,9010,7515,
-104292,-88.91120151,29.1840064,8549,7916,
-199826,-88.91120151,29.1840064,8549,7916,
-20243,-88.52560534,29.66168987,6090,6090,
-28809,-88.54708707,29.54747299,8290,5851,
-106884,-88.54708707,29.54747299,8290,5851,
-95628,-88.54708707,29.54747299,8290,5851,
-3328,-87.89401247,29.37313163,9950,8095,
-165982,-92.16367814,28.89727638,12433,12433,
-106291,-92.14677459,28.87410085,14628,12211,
-104812,-92.14677459,28.87410085,14628,12211,
-118413,-92.30953868,28.84718233,5600,5600,
-110456,-89.7068589,28.58849272,10252,9786,
-131414,-89.7068589,28.58849272,10252,9786,4018.0
-196081,-89.7068589,28.58849272,10252,9786,4018.0
-169917,-93.76482407,27.88024668,7723,5450,5461.0
-14352,-90.48433868,28.85283964,7607,6790,
-145371,-90.48433868,28.85283964,7607,6790,4842.0
-28750,-93.33868616,29.29201635,12025,12020,
-116839,-91.66526499,28.12600355,6458,4250,
-143363,-91.66526499,28.12600355,6458,4249,3761.0
-76613,-96.95232021,26.84252613,12409,10749,
-110908,-96.95232021,26.84252613,12409,10748,
-100101,-96.95232021,26.84252613,12409,10749,
-156344,-96.95232021,26.84252613,12409,10754,
-160987,-96.95232021,26.84252613,12409,10754,
-189693,-91.99104911,28.66755776,14720,12623,
-197338,-91.99104911,28.66755776,14720,12623,
-115226,-92.01891079,28.29467054,8650,8089,
-122928,-92.01891079,28.29467054,8650,8089,
-115223,-92.0239559,28.29847314,7568,6153,
-122346,-92.0239559,28.29847314,7568,6153,
-93191,-92.10571775,28.26762531,9731,9022,
-123571,-92.10571775,28.26762531,9731,9022,
-110316,-91.89184327,28.08664156,6933,3603,
-106840,-91.89184327,28.08664156,6933,3603,
-113845,-91.89184327,28.08664156,6933,3603,
-173614,-88.97145445,29.06406585,8707,7525,
-201084,-88.97145445,29.06406585,8707,7525,
-111671,-91.5385971,29.30937325,8468,7658,
-113762,-89.53171712,29.00986869,12491,11400,
-118967,-89.53171712,29.00986869,12491,11400,
-155489,-89.53171712,29.00986869,12491,11400,
-24844,-94.52510392,29.12338833,11330,9704,
-104276,-94.52510392,29.12338833,11330,9704,
-12697,-87.98325992,28.65820347,15342,14727,
-15451,-87.98325992,28.65820347,15342,14727,
-21848,-87.98325992,28.65820347,15342,14727,
-77900,-87.98325992,28.65820347,15342,14727,
-163689,-87.98325992,28.65820347,15342,14727,
-113704,-93.93933672,29.29969832,16695,15008,
-144890,-93.93933672,29.29969832,16695,15008,
-10520,-93.574075,28.14631838,2469,2300,
-9781,-93.574075,28.14631838,2469,2300,
-85403,-93.574075,28.14631838,2469,2300,
-87895,-93.574075,28.14631838,2469,2300,
-130102,-91.57897636,28.44068605,11004,10094,
-157199,-91.57897636,28.44068605,11004,10094,
-37891,-90.41202991,28.61244936,16319,16051,
-186213,-92.43095216,27.42999816,19500,18456,13982.0
-116034,-89.40640952,28.66640257,8351,6943,3850.0
-118698,-89.40640952,28.66640257,8351,6943,3850.0
-168172,-91.90052131,28.3176486,9955,9000,
-165050,-91.90052131,28.3176486,9955,9000,
-78723,-90.46421369,28.8483452,8846,8499,
-193013,-90.46421369,28.8483452,8846,8499,
-195973,-90.46421369,28.8483452,8846,8499,
-94502,-89.79095753,28.66499061,11007,9137,
-115277,-89.79095753,28.66499061,11007,9137,
-123480,-91.12734612,28.88863943,13232,12680,
-127221,-91.12734612,28.88863943,13232,12680,
-65191,-90.27266917,29.01845687,11410,11105,
-119489,-90.27266917,29.01845687,11410,11105,
-136473,-90.27266917,29.01845687,11410,11105,
-123762,-90.27266917,29.01845687,11410,11105,
-125851,-90.27266917,29.01845687,11410,11105,
-117453,-91.53291936,28.51883333,8660,8171,
-126321,-91.53291936,28.51883333,8660,8171,
-173388,-91.53291936,28.51883333,8660,8171,6431.0
-168336,-91.53291936,28.51883333,8660,8171,
-113865,-91.46724736,28.61074758,10256,9895,
-131379,-91.46724736,28.61074758,10256,9895,
-178011,-91.46724736,28.61074758,10256,9895,
-184735,-94.90418227,26.09974499,19705,19452,13494.0
-115433,-87.93333133,28.69083389,13923,13030,
-163366,-87.93333133,28.69083389,13923,13030,
-144426,-90.14203353,29.04394001,10467,7747,1826.0
-178876,-90.21021593,28.107636,11970,10527,8383.0
-191653,-90.40202351,28.59269873,14686,14288,14576.0
-199419,-90.40202351,28.59269873,14686,14288,14576.0
-71695,-88.49559112,28.18858199,23587,23504,
-110077,-88.49559112,28.18858199,23587,23504,
-84022,-88.49559112,28.18858199,23587,23504,
-128411,-88.49559112,28.18858199,23587,23504,
-122908,-88.49559112,28.18858199,23587,23504,
-172707,-88.49559112,28.18858199,23587,23504,
-163963,-88.49559112,28.18858199,23587,23504,
-196775,-88.49559112,28.18858199,23587,23504,
-202145,-88.49559112,28.18858199,23587,23504,
-116542,-88.93895696,28.86000074,7510,6518,
-52058,-88.69365948,29.03950123,3609,2657,
-134917,-94.36209906,29.17392496,11293,9901,3087.0
-202475,-88.57862363,28.21125966,23100,23084,14705.0
-84243,-95.63249005,28.03269064,11485,8060,
-55319,-95.63249005,28.03269064,11485,8060,
-95068,-95.63249005,28.03269064,11485,8060,
-132989,-91.07987858,28.21678714,11417,10197,
-112719,-91.91380098,28.73867159,12084,10134,
-132384,-91.91380098,28.73867159,12084,10134,
-119937,-92.28770113,28.70346387,8360,4283,
-32258,-91.61839897,28.96730528,10590,10267,
-92223,-91.61839897,28.96730528,10590,10267,
-140358,-90.85745046,28.48935926,13558,12600,
-175671,-90.65174745,28.92286458,15750,14788,
-172368,-90.65174745,28.92286458,15750,14788,
-181193,-90.65174745,28.92286458,15750,14788,
-18459,-91.60154495,29.20428493,15870,15057,
-171668,-91.60154495,29.20428493,15870,15057,
-170515,-91.60154495,29.20428493,15870,15057,
-3810,-92.36215936,29.45776444,10270,10133,
-126212,-92.36215936,29.45776444,10270,10133,8464.0
-123555,-92.36215936,29.45776444,10270,10133,8464.0
-147367,-94.93613224,28.85871598,11653,11203,
-30129,-91.57225992,28.44158081,10950,9969,
-130101,-91.57225992,28.44158081,10950,9969,
-157200,-91.57225992,28.44158081,10950,9969,
-126812,-92.43865295,28.21704657,6395,5760,
-128630,-92.43865295,28.21704657,6395,5760,
-112720,-91.90284255,28.75050477,10885,8810,
-132383,-91.90284255,28.75050477,10885,8810,
-112522,-91.01188797,28.65862177,9930,9376,8250.0
-112977,-91.01188797,28.65862177,9930,9376,8250.0
-184578,-87.98790074,29.163611,3100,3100,
-58286,-89.5192468,29.16593032,11600,10751,
-106252,-90.67860587,28.50392245,4415,2867,
-172932,-88.51993679,28.96313299,7959,7848,
-24402,-93.15820986,29.64893167,10276,8530,
-132212,-93.15820986,29.64893167,10276,8530,
-142767,-92.52052426,28.458278,12901,11022,
-111088,-91.76730465,28.57823107,12435,12164,
-181147,-91.32198678,28.46082278,12710,11998,
-202232,-91.32198678,28.46082278,12710,11998,
-156446,-90.79185922,28.31166408,14605,14600,
-165494,-90.79185922,28.31166408,14605,14601,
-108334,-92.28519285,28.70002134,12480,10416,
-172495,-92.28519285,28.70002134,12480,10416,
-170514,-92.28519285,28.70002134,12480,10416,
-192173,-92.28519285,28.70002134,12480,10416,
-132254,-90.90290867,28.45323,12479,11510,
-206,-91.65247996,28.19468318,5846,4927,
-108732,-91.65247996,28.19468318,5846,4927,
-101870,-91.65247996,28.19468318,5846,4927,
-117269,-91.65247996,28.19468318,5846,4927,
-83091,-92.28899147,28.699053,12761,10145,8142.0
-97315,-92.28899147,28.699053,12761,10145,8142.0
-121003,-92.28899147,28.699053,12761,10145,8142.0
-116738,-92.28899147,28.699053,12761,10145,8142.0
-119938,-92.28899147,28.699053,12761,10145,8142.0
-45985,-89.15630257,28.80633217,10154,4745,
-157599,-89.15630257,28.80633217,10154,4745,
-78379,-94.65901621,27.82964977,13074,6167,
-75611,-94.65901621,27.82964977,13074,6167,
-176163,-94.65901621,27.82964977,13074,6169,3209.0
-163504,-94.65901621,27.82964977,13074,6169,3209.0
-203001,-94.65901621,27.82964977,13074,6169,3209.0
-3732,-94.12559993,28.00105023,13965,10000,
-14689,-94.12559993,28.00105023,13965,10000,
-86310,-94.12559993,28.00105023,13965,10000,
-52678,-94.12559993,28.00105023,13965,10000,
-54468,-94.12559993,28.00105023,13965,10000,
-111487,-94.12559993,28.00105023,13695,10002,
-115520,-94.12559993,28.00105023,13695,10002,
-197261,-94.12559993,28.00105023,13695,10002,10300.0
-51022,-93.78698238,28.21774937,5276,3538,
-28084,-91.64643376,28.18136273,8788,7198,
-119929,-91.64643376,28.18136273,8788,7198,
-112585,-91.64643376,28.18136273,8788,7198,
-145231,-93.54690445,29.33824565,14625,12631,
-164968,-93.54690445,29.33824565,14625,12631,
-115150,-92.14448677,28.60257076,7397,5943,
-117401,-92.14448677,28.60257076,7397,5943,
-118209,-87.96325904,29.39717623,10547,9884,
-127454,-87.96325904,29.39717623,10547,9884,
-110087,-88.56898407,29.61500866,12690,11400,
-116521,-88.56898407,29.61500866,12690,11400,
-161004,-89.81900008,29.10048975,10700,10700,
-170665,-89.81900008,29.10048975,10700,10700,
-113709,-93.21913748,29.38648543,12970,10160,
-137327,-93.21913748,29.38648543,12970,10161,
-15291,-93.25822668,29.29042388,10443,10442,
-40956,-93.1943635,28.36480539,14733,10110,
-80089,-93.1943635,28.36480539,14733,10110,
-156647,-90.5126326,28.39517129,14105,12148,
-71107,-91.66575171,28.79756537,13200,12668,
-199796,-91.66575171,28.79756537,13200,12669,4540.0
-200704,-91.66575171,28.79756537,13200,12669,4540.0
-11440,-92.62533926,29.47515128,10841,10723,
-5708,-90.61662646,28.88061663,17112,15721,
-20828,-90.61662646,28.88061663,17112,15721,
-28268,-90.61662646,28.88061663,17112,15721,
-107204,-90.61662646,28.88061663,17112,15721,
-100584,-90.61662646,28.88061663,17112,15721,
-57338,-89.18235926,28.79472258,4320,3600,
-157695,-89.18235926,28.79472258,4320,3600,
-184413,-90.49142431,28.88941491,9952,7049,
-71872,-90.64001883,28.84098559,17918,17433,
-117406,-90.64001883,28.84098559,17918,17433,
-127168,-90.64001883,28.84098559,17918,17433,11950.0
-138243,-90.64001883,28.84098559,17918,17433,11950.0
-143666,-90.64001883,28.84098559,17918,17433,11950.0
-195976,-90.64001883,28.84098559,17918,17433,11950.0
-202844,-90.64001883,28.84098559,17918,17433,11950.0
-1114,-93.92886569,27.91229033,9388,9171,
-4094,-93.92886569,27.91229033,9388,9171,
-72263,-93.92886569,27.91229033,9388,9171,
-67478,-93.92886569,27.91229033,9388,9171,
-115359,-93.92886569,27.91229033,9388,9171,
-117667,-93.92886569,27.91229033,9388,8963,
-153133,-93.92886569,27.91229033,9388,8963,
-200615,-93.92886569,27.91229033,9388,8950,7592.0
-178196,-92.30893057,28.70686297,13163,12468,
-72598,-93.32122384,28.9141465,4782,3600,
-108545,-91.68062604,28.0080306,17220,17200,
-106685,-91.68062604,28.0080306,17220,17200,
-112326,-91.68062604,28.0080306,17220,17200,
-105965,-92.33462057,29.12331636,12541,12023,
-23697,-93.15891804,29.64385202,10281,8488,
-127165,-93.15891804,29.64385202,10281,8488,
-132210,-93.15891804,29.64385202,10281,8488,
-152232,-90.94080531,28.64842136,6544,5729,
-63787,-91.01248667,28.58634969,15884,15157,
-129305,-91.01248667,28.58634969,15884,15157,
-8014,-91.90705503,28.24305596,4095,4000,
-106923,-91.90705503,28.24305596,4095,4000,
-146613,-91.90705503,28.24305596,4095,4000,
-148747,-91.90705503,28.24305596,4095,4000,
-102164,-91.74705,28.55628255,11978,11100,
-137269,-91.74705,28.55628255,11978,11100,
-155116,-90.12942505,28.67161546,7150,7030,
-162490,-90.12942505,28.67161546,7150,7030,
-165593,-90.12942505,28.67161546,7150,7030,
-125618,-93.54840606,27.91386783,15083,9150,5120.0
-171473,-93.54840606,27.91386783,15083,9150,5120.0
-169995,-93.54840606,27.91386783,15083,9150,5120.0
-115354,-92.44426488,27.55151818,19169,18876,
-161609,-90.11517434,28.67220487,11643,9682,
-155227,-90.11517434,28.67220487,11643,9682,
-165512,-90.11517434,28.67220487,11643,9682,
-198778,-88.98132118,29.06568459,11789,9408,3948.0
-3475,-93.48284155,28.44836098,11348,10209,
-5121,-93.48284155,28.44836098,11348,10209,
-196515,-93.48284155,28.44836098,11348,10209,10460.0
-90478,-93.76777228,28.16754046,10005,10001,
-115784,-93.76777228,28.16754046,10005,10001,
-61519,-93.57091518,28.2658232,12720,6079,
-110448,-93.57091518,28.2658232,12720,6079,
-168831,-93.57091518,28.2658232,12720,6079,10174.0
-27425,-89.94589241,28.07077798,16444,16437,
-119187,-93.59537761,29.6798507,10650,10300,
-132159,-93.59537761,29.6798507,10650,10300,
-196393,-91.47785844,28.98888438,10393,10027,7175.0
-200117,-91.47785844,28.98888438,10393,10027,7175.0
-112125,-91.19546796,28.34322308,6000,4180,
-113670,-91.19546796,28.34322308,6000,4180,
-121080,-87.99241708,29.17351629,12814,11084,9786.0
-123641,-87.99241708,29.17351629,12814,11084,9786.0
-184577,-87.99241708,29.17351629,12814,11084,9786.0
-160066,-90.11825408,28.66595591,10149,8445,
-155229,-90.11825408,28.66595591,10149,8445,
-165594,-90.11825408,28.66595591,10149,8442,
-158114,-89.05027112,28.78980087,9620,8452,
-169038,-89.05027112,28.78980087,9620,8992,3244.0
-167248,-89.05027112,28.78980087,9620,8992,3244.0
-127272,-89.78469065,28.80465718,10955,10369,4605.0
-199261,-88.77994849,29.12648879,9000,7474,4736.0
-116841,-88.74085189,29.08570934,10797,9345,
-134278,-88.74085189,29.08570934,10797,9345,
-448,-90.50014609,28.85074209,11354,10000,
-158793,-90.50014609,28.85074209,11354,10000,5667.0
-162393,-90.50014609,28.85074209,11354,10000,5667.0
-143804,-90.50014609,28.85074209,11354,10000,
-170536,-90.50014609,28.85074209,11354,10000,5667.0
-169070,-90.50014609,28.85074209,11354,10000,5667.0
-53147,-92.32882755,28.53200801,11000,10747,
-32628,-90.13339416,28.67887687,8297,6760,
-161323,-90.13339416,28.67887687,8297,6760,
-155230,-90.13339416,28.67887687,8297,6760,
-165509,-90.13339416,28.67887687,8297,6760,2751.0
-170576,-92.91498785,28.48019213,10072,9351,0.0
-107649,-94.87485159,27.85790694,6835,5405,
-168071,-94.87485159,27.85790694,6835,5405,
-135209,-90.8464984,28.54753441,17300,16703,
-131346,-90.8464984,28.54753441,17300,16703,
-103524,-93.84120759,29.50732895,11990,10246,
-108946,-88.60702578,28.98437505,18693,14850,
-194981,-88.60702578,28.98437505,18693,14850,
-180268,-88.60702578,28.98437505,18693,14850,
-195977,-88.60702578,28.98437505,18693,14850,
-178513,-88.60702578,28.98437505,18693,14850,
-126042,-91.0650482,28.05686715,11783,11466,7796.0
-125291,-94.38710732,29.19777281,13400,11766,10200.0
-76994,-92.51785476,28.46144901,14713,12856,
-106578,-93.37527378,28.25922871,4089,3528,
-134207,-93.37527378,28.25922871,4089,3528,
-145331,-93.37527378,28.25922871,4089,3528,
-74662,-89.6840388,28.94181671,9236,8295,
-77657,-89.6840388,28.94181671,9236,8295,
-100524,-89.6840388,28.94181671,9236,8295,
-160554,-93.39695705,28.91282449,7212,6900,
-164897,-93.39695705,28.91282449,7212,6900,
-115144,-90.33846272,28.19112579,11900,10121,
-122085,-89.07758375,28.77675459,13600,9383,3400.0
-114641,-90.5132276,27.75051934,18829,12917,
-116091,-90.5132276,27.75051934,18829,12917,
-142239,-90.5132276,27.75051934,18829,12917,
-106405,-92.10065614,28.59095456,6063,4858,
-94826,-90.42394594,28.92580505,15776,14413,
-72156,-91.67595888,28.19619316,9363,6325,
-139129,-93.17132567,29.35873597,1323,1323,
-165981,-93.17132567,29.35873597,1323,1323,
-160299,-90.46450779,28.48578923,13140,7317,
-162197,-90.46450779,28.48578923,13140,7317,
-3513,-93.49870173,28.1632879,6950,4168,
-78360,-93.92342407,28.24157454,14962,9462,
-120191,-93.92342407,28.24157454,14962,9462,
-79005,-93.93924422,28.239688,13429,9037,
-120187,-93.93924422,28.239688,13429,9037,
-4570,-90.25744083,28.62109599,9905,8841,
-68904,-90.25744083,28.62109599,9905,8841,
-107639,-90.25744083,28.62109599,9905,8841,
-2733,-93.94937927,29.27894929,17076,16401,
-127513,-88.80331334,29.16175802,8420,8387,
-161949,-89.62262703,29.11838628,5446,4892,786.0
-89717,-88.58615576,29.20932546,7473,6400,
-100647,-88.58615576,29.20932546,7473,6400,
-113226,-88.58615576,29.20932546,7473,6400,
-156384,-89.06118293,28.88116145,12559,11728,
-162413,-89.06118293,28.88116145,12559,11728,
-166490,-89.06118293,28.88116145,12559,11728,
-109548,-91.03997793,28.61087309,8129,7850,3220.0
-2222,-88.34060579,29.29918504,5578,4151,
-145330,-88.34060579,29.29918504,5578,4151,
-168933,-88.34060579,29.29918504,5578,4151,
-196044,-91.89177648,29.07381778,14820,13975,
-183513,-91.89177648,29.07381778,14820,13975,
-48449,-89.53106846,29.01220241,12480,11400,5300.0
-112212,-89.53106846,29.01220241,12480,11400,5300.0
-155491,-89.53106846,29.01220241,12480,11400,5300.0
-143327,-93.15904235,29.38255882,8623,7389,
-151613,-93.15904235,29.38255882,8623,7389,
-164907,-93.15904235,29.38255882,8623,7379,
-76800,-89.92835632,28.67742357,23778,15902,
-107776,-89.92835632,28.67742357,23778,15902,
-140885,-89.92835632,28.67742357,23778,15900,
-149598,-89.92835632,28.67742357,23778,15900,
-171208,-89.92835632,28.67742357,23778,15900,
