SN_EOR_FK,CASING_SIZE,CASING_CUT_DATE,CASING_CUT_METHOD_CD,CASING_CUT_DEPTH,CASING_CUT_MDL_IND
-106686,16.0,8/26/2009,E,15,BELOW
-106686,13.75,8/26/2009,E,15,BELOW
-106686,9.625,8/26/2009,E,15,BELOW
-106686,7.625,8/26/2009,E,15,BELOW
-106687,16.0,8/26/2009,E,15,BELOW
-106689,24.0,9/9/2009,M,15,BELOW
-106689,13.375,9/9/2009,M,15,BELOW
-106689,9.625,9/9/2009,M,15,BELOW
-106692,18.625,8/26/2009,E,15,BELOW
-106692,13.375,8/26/2009,E,15,BELOW
-106692,9.625,8/26/2009,E,15,BELOW
-107375,7.625,9/13/2009,E,15,BELOW
-107173,13.375,9/8/2009,E,15,BELOW
-107173,20.0,9/8/2009,E,15,BELOW
-107173,30.0,9/8/2009,E,15,BELOW
-105875,36.0,7/5/2009,M,21,BELOW
-105875,10.75,7/5/2009,M,21,BELOW
-105945,36.0,7/21/2009,M,21,BELOW
-105945,16.0,7/21/2009,M,21,BELOW
-105945,10.75,7/21/2009,M,21,BELOW
-106254,36.0,7/18/2009,M,21,BELOW
-106254,16.0,7/18/2009,M,21,BELOW
-106254,10.75,7/18/2009,M,21,BELOW
-106254,7.0,7/18/2009,M,21,BELOW
-103750,9.625,9/15/2009,M,16,BELOW
-103750,13.375,9/15/2009,M,16,BELOW
-107500,7.625,9/8/2009,M,16,BELOW
-107500,10.75,9/8/2009,M,16,BELOW
-107500,16.0,9/8/2009,M,16,BELOW
-107500,26.0,9/8/2009,M,16,BELOW
-107297,36.0,8/30/2009,M,15,BELOW
-107297,13.375,8/30/2009,M,15,BELOW
-107623,30.0,9/30/2009,E,15,BELOW
-107623,16.0,9/30/2009,E,15,BELOW
-107623,10.75,9/30/2009,E,15,BELOW
-107623,7.625,9/30/2009,E,15,BELOW
-107624,24.0,9/30/2009,E,15,BELOW
-107624,16.0,9/30/2009,E,15,BELOW
-107624,10.75,9/30/2009,E,15,BELOW
-107135,10.75,9/14/2009,M,17,BELOW
-107135,16.0,9/15/2009,M,17,BELOW
-107135,26.0,9/16/2009,M,17,BELOW
-106991,16.0,9/23/2009,M,27,BELOW
-106990,16.0,9/25/2009,M,27,BELOW
-106990,26.0,9/25/2009,M,27,BELOW
-106830,13.375,9/20/2009,M,24,BELOW
-106830,30.0,9/26/2009,M,24,BELOW
-97802,13.625,4/12/2009,M,20,BELOW
-97802,18.625,4/12/2009,M,20,BELOW
-97802,24.0,4/12/2009,M,20,BELOW
-97802,30.0,4/12/2009,E,20,BELOW
-105115,30.0,6/26/2009,M,16,BELOW
-105115,13.375,6/26/2009,M,16,BELOW
-105115,9.625,6/26/2009,M,16,BELOW
-106798,24.0,9/20/2009,M,99,ABOVE
-106798,18.625,9/20/2009,M,99,ABOVE
-106798,13.375,9/20/2009,M,99,ABOVE
-106798,9.625,9/20/2009,M,99,ABOVE
-106800,24.0,9/20/2009,M,99,ABOVE
-107162,26.0,9/16/2009,E,25,BELOW
-107162,10.75,9/16/2009,E,25,BELOW
-107158,26.0,9/16/2009,E,30,BELOW
-107158,16.0,9/16/2009,E,30,BELOW
-107158,10.75,9/16/2009,E,30,BELOW
-107161,26.0,9/16/2009,E,30,BELOW
-107161,16.0,9/16/2009,E,30,BELOW
-107161,10.75,9/16/2009,E,30,BELOW
-107154,16.0,9/16/2009,E,20,BELOW
-107154,10.75,9/16/2009,E,20,BELOW
-107155,30.0,9/16/2009,E,30,BELOW
-107155,10.75,9/16/2009,E,30,BELOW
-97799,20.0,4/16/2009,M,20,BELOW
-108053,48.0,9/7/2009,M,20,BELOW
-108053,30.0,9/2/2009,M,28,BELOW
-108053,16.0,9/2/2009,M,32,BELOW
-107504,7.625,9/30/2009,M,30,BELOW
-107504,10.75,9/30/2009,M,27,BELOW
-107504,16.0,10/1/2009,M,24,BELOW
-107574,16.0,10/2/2009,M,22,BELOW
-107574,7.625,10/2/2009,M,25,BELOW
-107574,10.75,10/2/2009,M,25,BELOW
-107566,7.625,9/29/2009,M,30,BELOW
-107566,10.75,9/29/2009,M,27,BELOW
-107264,13.375,9/15/2009,M,38,BELOW
-107264,18.625,9/15/2009,M,35,BELOW
-107264,30.0,9/16/2009,M,33,BELOW
-107264,72.0,9/19/2009,M,15,BELOW
-106891,10.75,10/6/2009,E,15,ABOVE
-106891,16.0,10/6/2009,E,15,BELOW
-106893,16.0,10/20/2009,E,15,BELOW
-107973,10.75,3/18/2005,E,15,BELOW
-107023,7.0,9/1/2009,M,90,BELOW
-107023,10.75,10/6/2009,E,15,BELOW
-107023,16.0,10/6/2009,E,15,BELOW
-107024,16.0,10/6/2009,E,15,BELOW
-107506,13.375,10/5/2009,M,17,BELOW
-107506,26.0,10/8/2009,M,15,BELOW
-106896,10.75,10/6/2009,E,15,BELOW
-107973,26.0,3/18/2005,E,15,BELOW
-107973,7.625,3/18/2005,E,15,BELOW
-108107,30.0,8/30/2009,M,27,BELOW
-108107,16.0,8/29/2009,M,29,BELOW
-108107,10.75,8/27/2009,M,35,BELOW
-101051,20.0,10/7/2009,M,27,BELOW
-101052,20.0,9/29/2009,M,24,BELOW
-108013,10.75,10/25/2009,M,25,BELOW
-108013,16.0,10/26/2009,M,25,BELOW
-108013,24.0,10/26/2009,M,25,BELOW
-105930,20.0,10/23/2009,M,15,BELOW
-105930,13.625,10/23/2009,M,15,BELOW
-108084,30.0,8/27/2009,E,25,BELOW
-108084,16.0,8/27/2009,E,25,BELOW
-108081,10.75,8/27/2009,E,25,BELOW
-103464,20.0,10/8/2009,M,23,BELOW
-103464,13.375,10/8/2009,M,23,BELOW
-101070,10.75,10/6/2009,M,27,BELOW
-107201,20.0,9/27/2009,M,24,BELOW
-108254,7.0,6/23/2009,M,16,BELOW
-108254,9.625,6/23/2009,M,16,BELOW
-108254,36.0,9/29/2009,M,16,BELOW
-97394,26.0,10/28/2009,M,22,BELOW
-97394,20.0,10/28/2009,M,22,BELOW
-97394,13.375,10/28/2009,M,22,BELOW
-97394,9.625,10/28/2009,M,22,BELOW
-106968,36.0,9/2/2009,M,15,BELOW
-106968,30.0,9/3/2009,M,15,BELOW
-106968,20.0,9/3/2009,M,15,BELOW
-106968,13.375,9/4/2009,M,15,BELOW
-106968,9.625,9/4/2009,M,15,BELOW
-106483,7.625,8/18/2009,M,15,BELOW
-106483,30.0,8/17/2009,M,15,BELOW
-107600,20.0,10/30/2009,M,15,BELOW
-107600,36.0,10/30/2009,M,15,BELOW
-107201,7.0,9/12/2009,M,27,BELOW
-107788,10.75,10/14/2009,M,20,BELOW
-107788,16.0,10/14/2009,M,20,BELOW
-107788,26.0,10/14/2009,M,20,BELOW
-107792,16.0,10/18/2009,M,20,BELOW
-101630,7.0,9/25/2009,M,27,BELOW
-107789,10.75,10/14/2009,M,20,BELOW
-107789,16.0,10/14/2009,M,20,BELOW
-107113,13.375,9/26/2009,M,18,BELOW
-107789,26.0,10/14/2009,M,20,BELOW
-107113,20.0,9/26/2009,M,18,BELOW
-107113,36.0,9/27/2009,M,18,BELOW
-107790,7.0,10/18/2009,M,20,BELOW
-107790,10.75,10/18/2009,M,20,BELOW
-107790,16.0,10/18/2009,M,20,BELOW
-107790,26.0,10/18/2009,M,20,BELOW
-107791,7.0,10/18/2009,M,20,BELOW
-107791,10.75,10/18/2009,M,20,BELOW
-107791,16.0,10/18/2009,M,20,BELOW
-107791,26.0,10/18/2009,M,20,BELOW
-107601,20.0,9/29/2009,M,62,BELOW
-107601,13.375,9/29/2009,M,50,BELOW
-107199,7.0,9/25/2009,M,27,BELOW
-107792,10.75,10/18/2009,M,20,BELOW
-107792,26.0,10/18/2009,M,20,BELOW
-107793,7.625,10/18/2009,M,20,BELOW
-106621,26.0,12/7/2009,M,28,BELOW
-106621,20.0,12/7/2009,M,28,BELOW
-106621,16.0,12/7/2009,M,28,BELOW
-106620,13.375,12/19/2009,M,33,BELOW
-106620,20.0,12/19/2009,M,33,BELOW
-106620,26.0,12/26/2009,M,27,BELOW
-102724,24.0,1/10/2010,M,16,BELOW
-102724,10.75,1/10/2010,M,16,BELOW
-109247,10.75,1/4/2010,M,40,BELOW
-109247,20.0,1/4/2010,M,40,BELOW
-109247,26.0,1/4/2010,M,40,BELOW
-96353,10.75,12/21/2009,M,35,BELOW
-96353,20.0,12/21/2009,M,35,BELOW
-96353,26.0,12/21/2009,M,35,BELOW
-96352,10.75,1/3/2010,M,40,BELOW
-109248,26.0,1/13/2010,M,40,BELOW
-96354,26.0,11/30/2009,M,31,BELOW
-96354,10.75,11/30/2009,M,31,BELOW
-96354,7.0,11/30/2009,M,31,BELOW
-109985,30.0,3/4/2010,M,15,BELOW
-109985,9.625,3/4/2010,M,15,BELOW
-109985,20.0,3/4/2010,M,15,BELOW
-109985,7.0,3/3/2010,M,15,BELOW
-109986,13.375,3/4/2010,M,15,BELOW
-109986,26.0,12/6/2006,M,18,BELOW
-83191,10.75,12/18/2008,M,29,BELOW
-83191,16.0,12/18/2008,M,29,BELOW
-109793,48.0,2/28/2010,O,11,BELOW
-109793,16.0,3/28/2010,O,11,BELOW
-109793,10.75,2/28/2010,O,11,BELOW
-110492,26.0,3/20/2010,M,15,BELOW
-110492,10.75,3/20/2010,M,15,BELOW
-110492,7.0,3/20/2010,M,15,BELOW
-106759,26.0,2/11/2010,M,18,BELOW
-110554,26.0,3/22/2010,M,15,BELOW
-110554,10.75,3/22/2010,M,15,BELOW
-106759,13.375,2/14/2010,M,16,BELOW
-110554,7.0,3/22/2010,M,15,BELOW
-110280,7.0,1/27/2010,M,26,BELOW
-110280,9.625,1/28/2010,M,26,BELOW
-110624,10.75,4/6/2010,M,45,BELOW
-110624,16.0,4/6/2010,M,35,BELOW
-110528,13.375,1/22/2010,M,29,BELOW
-110528,20.0,1/22/2010,M,29,BELOW
-110644,7.0,3/16/2010,M,150,BELOW
-110539,30.0,4/12/2010,M,19,BELOW
-110539,20.0,4/12/2010,Y,24,BELOW
-110539,13.375,4/12/2010,M,22,BELOW
-110539,9.675,4/11/2010,M,51,BELOW
-107020,26.0,2/8/2010,M,19,BELOW
-107020,13.375,2/16/2010,M,17,BELOW
-107020,10.75,2/17/2010,M,15,BELOW
-110657,24.0,4/9/2010,M,28,BELOW
-110926,20.0,4/21/2010,M,22,BELOW
-110926,13.375,4/21/2010,M,22,BELOW
-110505,30.0,4/20/2010,M,20,BELOW
-110505,18.625,4/20/2010,M,25,BELOW
-110505,13.375,4/20/2010,M,30,BELOW
-105943,16.0,9/14/2009,M,20,BELOW
-105943,24.0,9/14/2009,M,19,BELOW
-105943,7.0,9/10/2009,M,32,BELOW
-105943,10.75,9/10/2009,M,32,BELOW
-106261,16.0,9/6/2009,M,27,BELOW
-110926,30.0,4/21/2010,M,22,BELOW
-110613,24.0,3/30/2010,M,25,BELOW
-110615,24.0,4/4/2010,M,21,BELOW
-110615,16.0,4/4/2010,M,21,BELOW
-110615,10.75,3/29/2010,M,32,BELOW
-110315,24.0,3/13/2010,M,25,BELOW
-110315,7.0,3/12/2010,M,25,BELOW
-110315,10.75,3/12/2010,M,25,BELOW
-110317,24.0,3/10/2010,M,25,BELOW
-110317,10.75,3/10/2010,M,25,BELOW
-110313,10.75,3/8/2010,M,37,BELOW
-110313,7.0,3/8/2010,M,37,BELOW
-110451,24.0,4/10/2010,M,32,BELOW
-110451,10.75,3/17/2010,M,32,BELOW
-110451,7.0,3/17/2010,M,32,BELOW
-104672,26.0,3/28/2010,M,20,BELOW
-104672,20.0,3/28/2010,M,20,BELOW
-104672,10.75,3/28/2010,M,20,BELOW
-108529,26.0,4/27/2010,M,15,BELOW
-108529,20.0,4/27/2010,M,15,BELOW
-104695,20.0,3/24/2010,M,20,BELOW
-104695,10.75,3/24/2010,M,20,BELOW
-104695,26.0,3/24/2010,M,20,BELOW
-111306,9.625,4/28/2010,M,18,BELOW
-111306,13.375,4/28/2010,M,18,BELOW
-111306,20.0,4/28/2010,M,18,BELOW
-111212,7.0,5/2/2010,M,20,BELOW
-111212,10.75,5/2/2010,M,20,BELOW
-111212,20.0,5/2/2010,M,20,BELOW
-111311,20.0,5/16/2010,M,18,BELOW
-111311,9.625,5/16/2010,M,18,BELOW
-111699,18.625,5/23/2010,E,16,BELOW
-111699,13.375,5/23/2010,E,16,BELOW
-111307,9.625,5/14/2010,M,18,BELOW
-111307,13.375,5/14/2010,M,18,BELOW
-111307,16.0,5/14/2010,M,18,BELOW
-111307,20.0,5/14/2010,M,18,BELOW
-111235,9.625,5/8/2010,M,20,BELOW
-111235,13.375,5/8/2010,M,20,BELOW
-111235,20.0,5/8/2010,M,20,BELOW
-111008,7.625,5/12/2010,M,150,BELOW
-111799,10.75,6/2/2010,E,23,BELOW
-111799,30.0,6/2/2010,M,23,BELOW
-111799,16.0,6/2/2010,M,23,BELOW
-111800,30.0,6/2/2010,M,23,BELOW
-111800,13.375,6/2/2010,M,23,BELOW
-111421,20.0,5/18/2010,M,17,BELOW
-111420,16.0,5/18/2010,M,16,BELOW
-111420,30.0,5/18/2010,M,16,BELOW
-110651,10.75,4/5/2010,M,25,BELOW
-110651,16.0,5/15/2010,E,15,BELOW
-110651,30.0,5/15/2010,E,15,BELOW
-110845,30.0,6/22/2009,M,15,BELOW
-110845,20.0,6/22/2009,M,15,BELOW
-110845,9.625,6/22/2009,M,15,BELOW
-110845,7.0,6/22/2009,M,15,BELOW
-108528,26.0,3/5/2010,M,15,BELOW
-108528,20.0,3/5/2010,M,15,BELOW
-108528,13.625,3/5/2010,M,15,BELOW
-111783,16.0,6/2/2010,S,15,BELOW
-111783,7.625,6/2/2010,S,15,BELOW
-111781,16.0,6/1/2010,S,15,BELOW
-111781,7.625,6/1/2010,S,15,BELOW
-111385,36.0,5/18/2010,E,19,BELOW
-111385,20.0,5/18/2010,E,19,BELOW
-110861,16.0,7/10/2009,M,15,BELOW
-110861,10.75,7/11/2009,M,15,BELOW
-110751,13.375,6/12/2010,M,30,BELOW
-110751,20.0,6/12/2010,M,30,BELOW
-110751,26.0,6/12/2010,M,30,BELOW
-110752,13.375,6/7/2010,M,30,BELOW
-110753,13.375,6/13/2010,M,50,BELOW
-110753,20.0,6/13/2010,M,41,BELOW
-110753,26.0,6/14/2010,M,29,BELOW
-110754,13.375,6/13/2010,M,15,BELOW
-110754,20.0,6/14/2010,M,15,BELOW
-110754,26.0,6/14/2010,M,15,BELOW
-111619,48.0,5/24/2010,E,20,BELOW
-111619,20.0,5/24/2010,E,20,BELOW
-111619,13.375,5/24/2010,E,20,BELOW
-112193,7.0,6/16/2010,E,15,BELOW
-111386,11.875,6/2/2010,M,140,BELOW
-112230,48.0,6/19/2010,E,16,BELOW
-112326,13.375,11/20/2009,E,15,BELOW
-112476,7.625,6/25/2010,E,15,BELOW
-112476,10.75,6/25/2010,E,15,BELOW
-112476,16.0,6/25/2010,E,15,BELOW
-112476,30.0,6/25/2010,E,15,BELOW
-112480,26.0,6/25/2010,E,15,BELOW
-112514,9.625,7/12/2010,E,20,BELOW
-112514,13.375,7/12/2010,E,20,BELOW
-112514,20.0,7/12/2010,E,20,BELOW
-112514,30.0,7/12/2010,E,20,BELOW
-112515,13.375,7/12/2010,E,20,BELOW
-112515,20.0,7/12/2010,E,20,BELOW
-112192,20.0,6/19/2010,M,18,BELOW
-112516,30.0,7/12/2010,E,20,BELOW
-104693,26.0,3/28/2010,M,20,BELOW
-104693,20.0,3/28/2010,M,20,BELOW
-104693,10.75,3/28/2010,M,20,BELOW
-112266,7.625,7/9/2010,M,25,BELOW
-101593,20.0,4/10/2010,M,20,BELOW
-112793,24.0,7/31/2010,E,20,BELOW
-112611,10.75,7/29/2010,E,21,BELOW
-112611,16.0,7/29/2010,E,21,BELOW
-112611,30.0,7/29/2010,E,21,BELOW
-112794,10.75,7/31/2010,E,20,BELOW
-112794,24.0,7/31/2010,E,20,BELOW
-112610,7.0,7/28/2010,E,20,BELOW
-112610,10.75,7/28/2010,E,20,BELOW
-112610,20.0,7/28/2010,E,20,BELOW
-112609,10.75,7/29/2010,E,20,BELOW
-112609,20.0,7/29/2010,E,20,BELOW
-112608,11.75,7/28/2010,E,25,BELOW
-112608,16.0,7/28/2010,E,25,BELOW
-112608,20.0,7/28/2010,E,25,BELOW
-112608,26.0,7/28/2010,E,25,BELOW
-112607,10.75,7/29/2010,E,21,BELOW
-112607,30.0,7/29/2010,E,21,BELOW
-112938,7.625,8/4/2010,E,16,BELOW
-108966,13.375,1/3/2010,M,20,BELOW
-108966,18.625,1/3/2010,M,20,BELOW
-108966,30.0,1/3/2010,M,20,BELOW
-109185,10.75,12/28/2009,M,35,BELOW
-103972,10.75,1/2/2010,M,24,BELOW
-103972,24.0,1/2/2010,M,24,BELOW
-110071,30.0,2/23/2009,M,17,BELOW
-110071,20.0,2/23/2009,M,17,BELOW
-110074,30.0,11/29/2008,M,15,BELOW
-107524,24.0,10/2/2009,M,45,BELOW
-107752,24.0,10/5/2009,M,46,BELOW
-107752,18.625,10/6/2009,M,45,BELOW
-107752,13.375,10/7/2009,M,32,BELOW
-107752,9.625,10/7/2009,M,38,BELOW
-108372,30.0,10/15/2009,M,21,BELOW
-108372,20.0,10/15/2009,M,19,BELOW
-108372,13.375,10/15/2009,M,17,BELOW
-108372,9.625,10/15/2009,M,15,BELOW
-107522,24.0,9/23/2009,M,42,BELOW
-107522,16.0,9/24/2009,M,41,BELOW
-107522,10.75,9/24/2009,M,21,BELOW
-107522,7.625,9/24/2009,M,29,BELOW
-110528,26.0,1/23/2010,M,29,BELOW
-110644,10.75,3/17/2010,M,22,BELOW
-110644,20.0,3/17/2010,M,20,BELOW
-110657,13.375,4/8/2010,M,35,BELOW
-110657,18.625,4/8/2010,M,30,BELOW
-110880,10.75,4/19/2010,M,68,BELOW
-110880,16.0,4/20/2010,M,30,BELOW
-110531,13.375,1/18/2010,M,27,BELOW
-110618,13.375,1/15/2010,M,25,BELOW
-110618,20.0,1/14/2010,M,25,BELOW
-110618,26.0,1/16/2010,M,25,BELOW
-111053,13.375,3/31/2010,M,25,BELOW
-111053,20.0,3/31/2010,M,25,BELOW
-111053,26.0,4/1/2010,M,25,BELOW
-110613,10.75,3/30/2010,M,25,BELOW
-110227,10.75,3/5/2010,M,25,BELOW
-110227,24.0,3/5/2010,M,25,BELOW
-110612,10.75,3/31/2010,M,25,BELOW
-110612,16.0,3/31/2010,M,25,BELOW
-110612,24.0,3/31/2010,M,25,BELOW
-110453,10.75,3/18/2010,M,32,BELOW
-110453,24.0,3/18/2010,M,32,BELOW
-110615,7.0,3/29/2010,M,32,BELOW
-110316,16.0,3/7/2010,M,25,BELOW
-110572,13.375,4/24/2010,M,28,BELOW
-110572,9.625,4/24/2010,M,30,BELOW
-110078,16.0,4/27/2010,M,83,BELOW
-110078,20.0,4/27/2010,M,5,ABOVE
-111421,13.375,5/18/2010,M,17,BELOW
-111421,9.625,5/18/2010,M,17,BELOW
-111420,10.75,5/18/2010,M,16,BELOW
-111009,7.625,5/3/2010,M,35,BELOW
-111009,10.75,5/3/2010,M,31,BELOW
-111009,24.0,5/4/2010,M,22,BELOW
-110828,11.75,5/2/2010,M,30,BELOW
-110828,30.0,5/2/2010,M,30,BELOW
-111007,11.75,5/17/2010,M,34,BELOW
-111007,30.0,5/17/2010,E,34,BELOW
-111006,9.625,5/19/2010,M,20,BELOW
-111006,11.75,5/19/2010,M,20,BELOW
-111006,16.0,5/19/2010,M,20,BELOW
-111006,20.0,5/19/2010,M,20,BELOW
-111811,9.625,6/1/2010,M,25,BELOW
-111811,13.375,6/1/2010,M,25,BELOW
-111811,48.0,6/1/2010,M,25,BELOW
-111815,48.0,6/2/2010,M,20,BELOW
-111817,10.75,6/1/2010,M,20,BELOW
-111817,30.0,6/1/2010,M,20,BELOW
-111051,26.0,5/4/2010,M,15,BELOW
-111805,10.75,6/6/2010,M,18,BELOW
-111051,20.0,5/4/2010,M,15,BELOW
-111805,16.0,6/6/2010,M,18,BELOW
-111805,30.0,6/6/2010,M,18,BELOW
-111051,13.375,5/4/2010,M,15,BELOW
-111051,9.625,5/4/2010,M,15,BELOW
-110430,30.0,5/18/2010,M,15,BELOW
-110430,20.0,5/18/2010,M,15,BELOW
-110430,13.375,5/18/2010,M,15,BELOW
-111797,30.0,5/20/2010,M,18,BELOW
-111797,16.0,5/20/2010,M,18,BELOW
-111797,10.75,5/20/2010,M,18,BELOW
-111797,7.625,5/20/2010,M,18,BELOW
-111795,30.0,5/20/2010,M,18,BELOW
-111889,30.0,6/14/2010,M,17,BELOW
-111889,16.0,6/14/2010,M,17,BELOW
-111889,10.75,6/14/2010,M,17,BELOW
-110689,20.0,6/7/2010,M,20,BELOW
-110689,16.0,6/7/2010,M,20,BELOW
-111647,30.0,6/1/2010,E,20,BELOW
-111647,20.0,6/1/2010,E,20,BELOW
-111652,24.0,6/1/2010,E,20,BELOW
-111652,20.0,6/1/2010,E,20,BELOW
-111652,13.375,6/1/2010,E,20,BELOW
-111652,7.625,6/1/2010,E,20,BELOW
-111654,24.0,6/1/2010,E,20,BELOW
-111654,20.0,6/1/2010,E,20,BELOW
-111654,13.375,6/1/2010,E,20,BELOW
-111654,9.625,6/1/2010,E,20,BELOW
-106809,10.75,5/17/2010,M,20,BELOW
-106809,30.0,5/17/2010,M,20,BELOW
-111778,10.75,6/1/2010,S,15,BELOW
-111778,7.625,6/1/2010,S,15,BELOW
-111778,3.5,6/1/2010,S,15,BELOW
-111780,16.0,6/1/2010,S,15,BELOW
-111780,10.75,6/1/2010,S,15,BELOW
-111780,7.625,6/1/2010,S,15,BELOW
-111780,3.5,6/1/2010,S,15,BELOW
-111783,3.5,6/2/2010,S,15,BELOW
-111781,3.5,6/1/2010,S,15,BELOW
-108930,20.0,5/12/2010,M,17,BELOW
-108930,13.375,5/12/2010,M,17,BELOW
-108930,9.625,5/12/2010,M,17,BELOW
-110743,16.0,6/17/2010,M,50,BELOW
-110743,20.0,6/18/2010,M,50,BELOW
-110745,10.75,6/7/2010,M,30,BELOW
-110745,16.0,6/7/2010,M,30,BELOW
-110745,26.0,6/7/2010,M,30,BELOW
-111250,13.375,5/27/2010,M,15,BELOW
-111250,20.0,5/27/2010,M,15,BELOW
-112002,20.0,6/19/2010,E,16,BELOW
-112002,13.375,6/19/2010,E,16,BELOW
-112002,30.0,6/19/2010,E,16,BELOW
-111765,16.0,6/17/2010,M,25,BELOW
-111765,11.875,6/16/2010,M,30,BELOW
-112469,26.0,6/26/2010,E,15,BELOW
-112468,16.0,6/26/2010,E,15,BELOW
-112326,11.875,11/20/2009,E,15,BELOW
-112326,16.0,11/20/2009,E,15,BELOW
-112326,20.0,11/20/2009,E,15,BELOW
-112326,30.0,11/20/2009,E,15,BELOW
-110621,26.0,6/18/2010,M,23,BELOW
-110621,20.0,6/18/2010,M,23,BELOW
-111262,30.0,8/2/2010,E,15,BELOW
-111262,10.75,8/2/2010,E,15,BELOW
-111262,7.625,8/2/2010,E,15,BELOW
-111308,18.625,7/6/2010,M,26,BELOW
-111308,30.0,7/6/2010,M,20,BELOW
-112574,10.75,6/16/2009,M,20,BELOW
-112574,16.0,6/16/2009,M,20,BELOW
-112574,26.0,6/16/2009,M,20,BELOW
-111261,30.0,8/1/2010,E,15,BELOW
-111261,20.0,8/1/2010,E,15,BELOW
-111261,10.75,8/1/2010,E,15,BELOW
-111408,30.0,6/28/2010,M,35,BELOW
-111408,13.375,6/28/2010,M,35,BELOW
-111408,9.625,6/6/2010,M,150,BELOW
-111980,30.0,6/26/2010,E,20,BELOW
-111980,16.0,6/26/2010,E,20,BELOW
-111980,10.75,6/26/2010,E,20,BELOW
-111981,30.0,6/26/2010,E,30,BELOW
-111981,20.0,6/26/2010,E,30,BELOW
-111981,13.375,6/26/2010,E,30,BELOW
-111982,30.0,6/26/2010,E,20,BELOW
-111982,20.0,6/26/2010,E,20,BELOW
-111982,13.375,6/26/2010,E,20,BELOW
-111983,20.0,6/26/2010,E,20,BELOW
-111983,10.75,6/26/2010,E,20,BELOW
-111984,30.0,6/26/2010,E,20,BELOW
-111984,16.0,6/26/2010,E,20,BELOW
-111984,10.75,6/26/2010,E,20,BELOW
-112114,20.0,6/26/2010,E,20,BELOW
-112114,16.0,6/26/2010,E,20,BELOW
-111985,30.0,6/26/2010,E,30,BELOW
-111985,16.0,6/26/2010,E,30,BELOW
-111985,10.75,6/26/2010,E,30,BELOW
-112473,30.0,7/16/2010,E,20,BELOW
-112473,20.0,7/16/2010,E,20,BELOW
-112473,13.375,7/16/2010,E,20,BELOW
-112578,24.0,7/16/2010,E,25,BELOW
-112578,16.0,7/16/2010,E,25,BELOW
-112578,10.75,7/16/2010,E,25,BELOW
-112581,30.0,7/15/2010,E,25,BELOW
-112581,48.0,7/15/2010,E,25,BELOW
-112078,26.0,8/4/2010,E,25,ABOVE
-112078,10.75,8/4/2010,E,25,BELOW
-112084,26.0,6/23/2010,E,25,BELOW
-112084,10.75,6/23/2010,E,25,BELOW
-112084,7.0,6/23/2010,E,25,BELOW
-112085,26.0,6/23/2010,E,25,BELOW
-112081,26.0,8/4/2010,E,25,BELOW
-112081,10.75,8/4/2010,E,25,BELOW
-94727,7.0,8/9/2009,M,24,BELOW
-94730,13.375,9/10/2009,M,27,BELOW
-94730,9.625,9/10/2009,M,26,BELOW
-94731,30.0,11/19/2009,M,19,BELOW
-94731,9.625,11/19/2009,M,19,BELOW
-107193,30.0,9/8/2009,M,34,BELOW
-107193,20.0,9/10/2009,M,32,BELOW
-107193,13.375,9/10/2009,M,31,BELOW
-107193,9.625,9/10/2009,M,30,BELOW
-94736,30.0,11/7/2009,M,20,BELOW
-94736,20.0,11/7/2009,M,20,BELOW
-94736,13.375,11/7/2009,M,20,BELOW
-109352,10.75,1/14/2010,M,18,BELOW
-108963,10.75,12/21/2009,M,29,BELOW
-108963,24.0,12/21/2009,M,29,BELOW
-109330,26.0,1/12/2010,E,40,BELOW
-105944,7.0,8/14/2009,M,25,BELOW
-105944,16.0,8/14/2009,M,25,BELOW
-108429,13.375,11/6/2009,M,22,BELOW
-107497,13.375,2/20/2010,M,15,BELOW
-109947,13.375,2/13/2010,M,25,BELOW
-107497,26.0,2/20/2010,M,15,BELOW
-107019,26.0,2/8/2010,M,17,BELOW
-107019,10.75,4/5/2010,M,15,BELOW
-106757,26.0,4/6/2010,M,15,BELOW
-106757,13.375,4/6/2010,M,15,BELOW
-107016,26.0,4/6/2010,M,15,BELOW
-107016,10.75,4/6/2010,M,15,BELOW
-109867,26.0,2/6/2010,M,15,BELOW
-109867,10.75,4/6/2010,M,15,BELOW
-110590,30.0,5/5/2010,M,10,ABOVE
-111246,20.0,4/28/2010,M,20,BELOW
-111008,30.0,5/12/2010,M,34,BELOW
-111008,13.375,5/12/2010,M,34,BELOW
-111120,7.625,5/15/2010,M,23,BELOW
-111120,11.75,5/15/2010,M,23,BELOW
-111120,30.0,5/15/2010,M,23,BELOW
-111246,7.0,4/28/2010,M,20,BELOW
-111246,10.75,4/28/2010,M,20,BELOW
-111195,16.0,5/4/2010,M,26,BELOW
-111195,10.75,5/7/2010,M,28,BELOW
-111795,13.375,5/20/2010,M,18,BELOW
-111795,20.0,5/20/2010,M,18,BELOW
-111794,16.0,5/20/2010,M,18,BELOW
-111794,30.0,5/20/2010,M,18,BELOW
-111784,30.0,5/17/2010,M,25,BELOW
-111784,18.625,5/17/2010,M,25,BELOW
-111784,13.375,5/17/2010,M,25,BELOW
-111453,10.75,5/18/2010,M,25,BELOW
-111453,16.0,5/18/2010,M,25,BELOW
-111453,26.0,5/18/2010,M,25,BELOW
-111450,11.75,5/18/2010,M,20,BELOW
-111450,16.0,5/18/2010,M,20,BELOW
-111450,26.0,5/18/2010,M,20,BELOW
