Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Is_Commercial_Vessel;Ship_Boat;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Hull_Material;Year_Built;Deaths_Crew;Deaths_Passenger;Deaths_Other;Deaths_Total;Injuries_Crew;Injuries_Passenger;Injuries_Other;Injuries_Total;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Damage_Description;Pollution_Result;Crew_Voyage;Voyage_Segment;Pilot_On_Board;Place_On_Board_L1;Place_On_Board_L2;Place_On_Board_L3;Place_On_Board_L4;Place_On_Board_L5;Port_Of_Departure_L1;Port_Of_Departure_L2;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Vessel_Record_Modified_On
"0449d5cd-b854-ef11-bfe3-002248c7bf34";"2024-08-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"Cruise ships passenger tripped resulting in closed fracture to the foot";"Cruise ships passenger tripped resulting in closed fracture to the foot.";"UK";;;38.546667;142.078333;"n/a";;;"1243a646-b954-ef11-bfe3-002248c7bf34";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;290.00;290.00;110000.00;"Steel";"2004";0;0;0;0;0;1;0;1;"No damage";"No";"No";"None";"No Pollution";"1057";"Mid-water";"No";"Accommodation";"Restaurant/Bar";;;;"JAPAN";;;;;;"2024-10-10"
"b6b58c56-eb5a-ef11-bfe3-6045bd0ac912";"2024-08-01";"No";2024;"Marine Incident";"Contact";"Floating Object";"Other";False;"An inland waterways vessel had a near miss with a moored vessel.";"An inland waterways vessel was approaching a narrow channel with moored vessels on both sides. A crew member noticed a person in the water who swam out to the vessel and held onto the portside gunwhale and then towards the stern. The helm went into neutral to stop propulsion and used the bowthruster to manoeuvre away from the moored vessels. The inland waterways vessel had moved close to a moored widebeam vessel but unable to engage forward due to the swimmer being so close to the propeller. With the narrow gap between the two vessels the swimmer let go and swam away. The vessel could then engage forwards and continue the passage.";"UK";"United Kingdom";"England";51.539200;-0.150800;"NA";;;"f27646c8-f45a-ef11-bfe3-6045bd0ac912";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Inland waterway vessel";"Recreational craft";;;;False;;18.00;18.00;0.00;"Steel";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";;"Anchored or alongside";"n/a";;;;;;"Unknown";;;;;;"2024-08-19"
"b6b58c56-eb5a-ef11-bfe3-6045bd0ac912";"2024-08-01";"No";2024;"Marine Incident";"Contact";"Floating Object";"Other";False;"An inland waterways vessel had a near miss with a moored vessel.";"An inland waterways vessel was approaching a narrow channel with moored vessels on both sides. A crew member noticed a person in the water who swam out to the vessel and held onto the portside gunwhale and then towards the stern. The helm went into neutral to stop propulsion and used the bowthruster to manoeuvre away from the moored vessels. The inland waterways vessel had moved close to a moored widebeam vessel but unable to engage forward due to the swimmer being so close to the propeller. With the narrow gap between the two vessels the swimmer let go and swam away. The vessel could then engage forwards and continue the passage.";"UK";"United Kingdom";"England";51.539200;-0.150800;"NA";;;"2df23b04-f35a-ef11-bfe3-6045bd0ac912";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Inland waterway vessel";"Passenger";;;;True;;21.00;21.00;50.00;"Steel";"2001";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";"4";"Mid-water";"No";"Ship";"Propeller/rudder/thruster";;;;"Unknown";;;;;;"2024-10-10"
"9b367ea1-5c6b-ef11-a670-6045bd0e516e";"2024-08-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"Recreational craft struck swimmer resulting in injuries to the head and shoulders.";"Recreational craft struck swimmer resulting in injuries to the head and shoulders.";"UK";"United Kingdom";"Wales";51.873700;-5.189500;"n/a";"UNITED KINGDOM";"Solva";"6f2f815d-606b-ef11-a670-6045bd0e516e";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;False;;5.70;5.70;4.90;"GRP";"1970";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"1";"Arrival";"No";"Ship";"Bow";;;;"UNITED KINGDOM";"Solva";;;;;"2024-09-09"
"92c09af2-2ab2-ef11-b8e8-002248006bd7";"2024-12-01";"No";2024;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Offshore supply vessel's pilot ladder did not conform to SOLAS regulations";"An offshore supply vessel's pilot ladder did not conform to SOLAS regulations. The vessel pilot ladder was not rigged per current SOLAS regulation, normally this vessel is boarded through the rescue zone as a step aboard from the launch. However, on this occasion the freeboard did not permit this, and a ladder was requested on the ships side. There was a rescue boat boarding area with fixed handhold and inner steps, and the ladder was fixed in this area. On boarding it was noted that the ladder was secured by shackles to these inner steps directly to the main ladder ropes and smaller lines were attached as extra securing, but these were of inadequate diameter. These were also highlighted to the Master and showed the Chief Officer before disembarking via gangway and they said they will rig the ladder correctly as required on departure if a ladder was necessary.";"UK";"United Kingdom";"England";52.577600;1.825600;"NA";;;"c95ad5c7-2db2-ef11-b8e8-002248006bd7";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Offshore supply ship";;;;True;;0.00;60.00;2000.00;"Steel";"2022";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";;"Arrival";"Yes";"Ship";"Stairs/ladders";;;;"Unknown";;;;;;"2024-12-05"
"3c16e3d6-21a2-ed11-aad1-6045bd0b12c1";"2023-01-01";"No";2023;"Marine Incident";"Contact";"Floating Object";;False;"Lifeboat boarding vessel made contact with an unknown object at low water.";"Lifeboat boarding vessel made contact with an unknown object at low water when they were departing to perform maintenance on a ALB. There was no damage to the vessel and the engine popped up when they struck the object. There were no injuries. ";"UK";"Ireland";;55.126817;-7.463717;;;;"6d8b124a-23a2-ed11-aad1-6045bd0b12c1";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;0.00;5.20;0.49;"Composite materials";"2019";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";"2";"Departure";"n/a";"Ship";"Other";;;;"IRELAND";;;;;;"2024-08-12"
"91f35e8d-5bb7-ed11-b597-0022481b5e4e";"2023-02-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Passenger ship's crew member was descending the stairs when they sustained a knee injury.";"Passenger ship's crew member suffered a knee injury while descending the stairs. This did not result in a fall however, they managed to twist their leg and sprain their knee.  As a consequence of the accident, the crew member had to be medically disembarked. ";"UK";;;20.806667;170.838333;;;;"5274c4e8-5bb7-ed11-b597-0022481b5e4e";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;300.00;330.00;140000.00;"Steel";"2017";0;0;0;0;1;0;0;1;"No damage";"No";"No";;"No Pollution";"1313";"Mid-water";"No";"Accommodation";"Restaurant/Bar";;;;"NEW CALEDONIA";;;;;;"2024-08-09"
"3aa8906a-aecf-ed11-a7c6-002248c87a40";"2023-03-01";"No";2023;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A general cargo vessel had a Non-SOLAS compliant pilot ladder.";"A general cargo vessel had a non-SOLAS compliant pilot ladder due to the fact that it was secured with shackles. The pilot ladder arrangement was rectified upon boarding and the master was advised by the pilot. The vessel was reportedly very cooperative. ";"UK";"United Kingdom";"England";51.503600;0.625200;;;;"6b7cedab-aecf-ed11-a7c6-002248c87a40";"Marine Incident";"NORWAY";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;89.00;2800.00;"Steel";"1997";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Arrival";"Yes";;;;;;"UNITED KINGDOM";"Tilbury";;;;;"2024-08-09"
"32d107e8-38e3-ed11-8846-002248c87a1d";"2023-04-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Hopper dredger's crew member has fallen which resulted in further medical assistance";"Hopper dredger's crew member was walking down the stairs from the bridge to the mess room when they slipped and fell down the stairs. This fall resulted in bruised ribs and in an ankle luxation. The casualty was evacuated with the ship's crane on a stretcher and placed onto a lifeboat. The individual was taken for further medical assistance. ";"UK";"United Kingdom";"England";51.941683;1.509817;;;;"fc075856-39e3-ed11-8846-002248c87a1d";"Less Serious";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Dredger";;;;True;;170.00;180.00;24000.00;"Steel";"2001";0;0;0;0;1;0;0;1;"No damage";"No";"No";;"No Pollution";"39";"Arrival";"Under PEC direction";"Ship";"Stairs/ladders";;;;"NETHERLANDS";;;;;;"2024-08-09"
"72adcfb7-fffa-ed11-8f6d-002248c878ca";"2023-05-01";"No";2023;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A crude oil tanker had a non-SOLAS Compliant pilot ladder.";"A crude oil tanker had a non-SOLAS compliant pilot ladder due to the fact that the ladder was not rigged as per the current SOLAS regulations. The level of the pilot slant platform was 2.5m above the waterline and there was a chock missing from a step meaning that the step was un-even/not horizontal. ";"UK";"United Kingdom";"Scotland";55.456767;-4.799133;;;;"cc732e14-00fb-ed11-8f6d-002248c878ca";"Marine Incident";"BAHAMAS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Liquid Cargo";"Oil tanker";"Product carrier";;True;;260.00;270.00;83000.00;"Steel";"2009";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None - but the pilot ladder was in poor condition due to a missing chock on the first step above the spreader which resulted in the step not being horizontal/un-eaven.";"No Pollution";;"Arrival";"Yes";;;;;;"NIGERIA";;;;;;"2024-08-09"
"f98b5fad-3510-ee11-8f6e-002248c87217";"2023-06-01";"No";2023;"Marine Incident";"Contact";"Floating Object";"Other";False;"A ro-pax vessel struck a navigation mark whilst arriving in port.";"A ro-pax vessel was navigating into port via channel when the bow struck a north cardinal mark. There was a minor dent to the bow visor of the vessel and paint scratches above the waterline. There was no pollution or injures and the vessel was able to continue to port. The vessel reported that the passage plan was not being followed and that positions were not being plotted at suitable intervals. Some warning alarms for the navigational plotter were muted. The OOW was reported to be engaged in checking the schedule for another vessel and lost concentration on the look out. No injures or pollution were reported. ";"UK";"United Kingdom";"Scotland";59.085000;-2.901667;"NA";;;"d4b1fc8a-3610-ee11-8f6e-002248c87217";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";"Domestic - Class A";;;True;;0.00;45.00;770.00;"Steel";"1990";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Minor damage to the hull on the starboard bow in the form of scratches and bent panneling. ";"No Pollution";"11";"Arrival";"Under PEC direction";;;;;;"UNITED KINGDOM";"Sanday";;;;;"2024-08-09"
"23ca6004-db3d-ee11-bdf4-002248c87a58";"2023-08-01";"No";2023;"Marine Incident";"Collision";"With Other Ship";;False;"A ro-pax ferry had a near miss collision with a private motor vessel.";"A ro-pax vessel was proceeding in a buoyed channel whilst a motor cruiser and rib were overtaking it on the port side. The two vessels appeared to alter towards the ro-pax vessel in a way that they would not be able to pass ahead. The officer of the watch sounded the whistle of the ro-pax ferry. One vessel cleared the ferry and proceeded away, whilst the RIB attempted to alter course to widen the CPA, hitting the wake of the moto cruiser and appearing to lose control of their vessel. The ro-pax vessel had to perform a crash stop in order to prevent collision with the RIB which passed at a distance of 20m after regaining control. On board the ro-pax vessel one car sustained minor damage because the handbrake was not applied and it rolled forward and bumped into part of the superstructure. The RIB left the scene after regaining control. ";"UK";"United Kingdom";"England";50.815333;-1.295000;;;;"c9fd0b76-dc3d-ee11-bdf4-002248c87a58";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;False;;0.00;4.90;0.00;"Other";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Mid-water";"n/a";;;;;;"Unknown";;;;;;"2023-08-18"
"23ca6004-db3d-ee11-bdf4-002248c87a58";"2023-08-01";"No";2023;"Marine Incident";"Collision";"With Other Ship";;False;"A ro-pax ferry had a near miss collision with a private motor vessel.";"A ro-pax vessel was proceeding in a buoyed channel whilst a motor cruiser and rib were overtaking it on the port side. The two vessels appeared to alter towards the ro-pax vessel in a way that they would not be able to pass ahead. The officer of the watch sounded the whistle of the ro-pax ferry. One vessel cleared the ferry and proceeded away, whilst the RIB attempted to alter course to widen the CPA, hitting the wake of the moto cruiser and appearing to lose control of their vessel. The ro-pax vessel had to perform a crash stop in order to prevent collision with the RIB which passed at a distance of 20m after regaining control. On board the ro-pax vessel one car sustained minor damage because the handbrake was not applied and it rolled forward and bumped into part of the superstructure. The RIB left the scene after regaining control. ";"UK";"United Kingdom";"England";50.815333;-1.295000;;;;"320f0015-dc3d-ee11-bdf4-002248c87a58";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;0.00;93.00;4100.00;"Steel";"1994";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None - but minor damage to one vehicle that didn't have its handbreak on. ";"No Pollution";"20";"Mid-water";"Under PEC direction";;;;;;"UNITED KINGDOM";"Southampton";;;;;"2024-08-09"
"d4cbde85-1ecf-ee11-9079-002248c87217";"2024-02-01";"No";2024;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Bulk carrier's pilot ladder did not conform to SOLAS regulations.";"Bulk carrier's pilot ladder did not conform to SOLAS regulations. Handholds were not securely fastened to the ship's bulwarks to enable the pilot to step safely and comfortably from the top of the ladder on to the ship's deck.";"UK";"United Kingdom";"England";53.395200;-3.000000;"n/a";"UNITED KINGDOM";"Liverpool";"1f95beb0-1ecf-ee11-9079-002248c87217";"Marine Incident";"MARSHALL ISLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Bulk Carrier";;;True;;190.00;190.00;36000.00;"Steel";"2015";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";;"Arrival";"Yes";;;;;;"UNITED KINGDOM";"Liverpool";;;;;"2024-10-10"
"259bbb9b-e2f7-ee11-a1ff-002248c8714f";"2024-04-01";"No";2024;"Less Serious";"Grounding / Stranding";"Drift";;False;"A search and rescue vessel grounded whilst assisting another vessel.";"A search and rescue vessel was involved in assisting a pleasure sailing yacht that had grounded and also had an unwell crewmember on board. They established a tow due to the crew of the pleasure craft being unable to navigate their vessel. Whilst towing the stricken vessel back to a safe berth, the search and rescue vessel grounded on two occasions. The design of the search and rescue vessel is such that it can be launched from a beach, therefore it was resilient to grounding damage and was not damaged by the incident. There were no injuries, pollution or damage as a result of the incident. The area they were navigating was a tidal channel which was not navigationally maintained and did not have navigation marks. ";"UK";"United Kingdom";"England";53.703300;-2.824100;"NA";;;"76a33d87-e3f7-ee11-a1ff-002248c8714f";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;0.00;13.00;14.00;"Composite materials";"2018";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"5";"Mid-water";"n/a";"Ship";"Unknown";;;;"UNITED KINGDOM";"Blackpool";;;;;"2024-07-31"
"7b6c06bc-f732-ef11-8e4e-6045bd0b05c8";"2024-06-01";"No";2024;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A cruise ship's pilot ladder did not conform to SOLAS regulations";"A cruise ship's pilot ladder was not rigged to SOLAS regulations. Stanchions were not rigidly secured to deck. But held in place by crewmember placing their foot against the securing arrangement. After highlighting this to the staff captain, the stanchions were correctly bolted down before disembarking safely.";"UK";"United Kingdom";"England";55.013800;-1.401200;"NA";;;"d1befcff-f832-ef11-8e4e-6045bd0b05c8";"Marine Incident";"BAHAMAS";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;180.00;210.00;39000.00;"Steel";"2009";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";;"Arrival";"Yes";"Ship";"Unknown";;;;"Unknown";;;;;;"2024-06-25"
"9e7dc555-5a56-ef11-bfe3-6045bd0b320a";"2024-08-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"Passenger vessels crew member caught their finger between line and bollard.";"Passenger vessels crew member caught there finger between line and bollard. Whilst picking up an eye spliced rope to put it onto a bollard when berthing, the crewman transferred the line from left hand to right hand and then attempted to put it onto the bollard. A wash came in pulling the boat away from the pontoon and trapping the tip of the crewman's middle finger";"UK";"United Kingdom";"England";50.874800;-1.393400;"n/a";;;"07d617e4-5a56-ef11-bfe3-6045bd0b320a";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Passenger ship";"Only passenger";"Port or internal waters";;;True;;20.00;20.00;70.00;"Steel";"1992";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"2";"Arrival";"Yes";"Ship";"Deck";"Main deck";;;"Unknown";;;;;;"2024-12-18"
"21bacba8-b671-ef11-a670-6045bd0ce93b";"2024-09-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A vessel crew member sustained a degloving injury to their finger.";"A vessel skipper sustained a degloving injury to their finger. The local search and rescue boat service attended and provided first aid and the crew member made their way to hospital afterwards.";"UK";"United Kingdom";"England";51.510700;-0.101300;;"UNITED KINGDOM";"London";"11711381-b771-ef11-a670-002248c68db9";"Less Serious";"UNITED KINGDOM";"Other - Assorted";"Other / Unknown";"Unknown";;;;;False;;0.00;0.99;0.00;"Other";"2024";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";;"Anchored or alongside";"n/a";"Ship";"Unknown";;;;"UNITED KINGDOM";"London";;;;;"2024-09-13"
