Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Affected_Person_Id;Sequence_No;Age;Gender;Affected_Person_Type;Rank;On_Duty;Physical_Condition_L1;Physical_Condition_L2;Physical_Condition_L3;Injury_Type_L1;Injury_Type_L2;Parts_of_Body_Injured;Affected_Person_Place_On_Board_L1;Affected_Person_Place_On_Board_L2;Affected_Person_Place_On_Board_L3;Affected_Person_Place_On_Board_L4;Affected_Person_Place_On_Board_L5;Affected_Person_Deviation_L1;Affected_Person_Deviation_L2;PPE_Used;PPE_Deficient;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Affected_Person_Record_Modified_On
"a8c23a60-cef3-ec11-bb3c-0022481b19c1";"2022-06-01";"No";2022;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Sailing Dingy with two person's onboard capsized";"A sailing dingy with two people on board capsized. The people were rescued by lifeboat and taken ashore and the dingy was towed separately by another lifeboat. ";"UK";"United Kingdom";"England";50.815167;-0.160500;;;;"47ef7c7e-cef3-ec11-bb3c-0022481b19c1";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;0.00;0.00;"No damage";"No";"Yes";"ae769e89-8ae4-ef11-9342-002248c71edd";2;;"Unknown";"Crew";"Deck officer";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-06"
"f349ee50-1704-ed11-82e6-0022481b1aca";"2022-07-01";"No";2022;"Serious";"Capsizing / Listing";"Capsizing";;False;"Lone operated trimaran capsized resulting in the casualty being airlifted to hospital with a minor injury.";"Lone operated trimaran capsized resulting in the casualty being airlifted to hospital. EPIRB activation resulting in a helicopter being tasked and the casualty was recovered from the upturned hull with a minor injury. The vessel remained capsized with the EPIRB on board. The vessel was anchored and marked by lights and buoys. ";"UK";"United Kingdom";"England";49.970000;-5.620000;;;;"bd4eb616-1804-ed11-82e6-0022481b1aca";"Serious";"FRANCE";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (sail only)";;;;15.00;15.00;0.00;"Material damage -> Affecting structural integrity of the ship";"No";"No";"a7a07aeb-9fe4-ef11-9342-002248c71edd";1;"66";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Other";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-06"
"387ee7d3-0440-ed11-bba2-0022481b5108";"2022-09-01";"No";2022;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"A sailing dinghy capsized, the two crew were unable to right the dinghy and had to be rescued";"A sailing dinghy with two people and a dog on board capsized in a harbour area. The two people and the dog were rescued by a harbour patrol vessel then passed to a search and rescue vessel to be taken ashore. The harbour patrol vessel then towed the capsized dingy to a beach where a sailing club assisted in the recovery of the dinghy. There were no serious injuries, pollution or damage.";"UK";"United Kingdom";"England";50.816000;-0.947000;;"UNITED KINGDOM";"South Hayling";"9843e78c-0540-ed11-bba2-0022481b5108";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;5.90;0.00;"No damage";"No";"Yes";"3ee3e60e-a6e4-ef11-9341-002248c823fa";1;"Unknown";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;"Life jacket -> Unknown";;;;;"2025-02-06"
"387ee7d3-0440-ed11-bba2-0022481b5108";"2022-09-01";"No";2022;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"A sailing dinghy capsized, the two crew were unable to right the dinghy and had to be rescued";"A sailing dinghy with two people and a dog on board capsized in a harbour area. The two people and the dog were rescued by a harbour patrol vessel then passed to a search and rescue vessel to be taken ashore. The harbour patrol vessel then towed the capsized dingy to a beach where a sailing club assisted in the recovery of the dinghy. There were no serious injuries, pollution or damage.";"UK";"United Kingdom";"England";50.816000;-0.947000;;"UNITED KINGDOM";"South Hayling";"9843e78c-0540-ed11-bba2-0022481b5108";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;5.90;0.00;"No damage";"No";"Yes";"82852357-a6e4-ef11-9341-002248c823fa";2;"Unknown";"Unknown";"Crew";"Other crew member";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;"Life jacket -> Unknown";;;;;"2025-02-06"
"be17b83d-1504-ed11-82e6-0022481b1aca";"2022-07-01";"No";2022;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Sailing vessel capsized resulting in 2 people being taken to hospital.";"A small sailing vessel capsized with 2 pob both entering the water. The casualties made it to shore and were taken to hospital by ambulance and helicopter. One casualty was reported as being in the water for 60 minutes. ";"UK";"United Kingdom";"Scotland";55.949667;-4.641667;;;;"82068bb5-1504-ed11-82e6-0022481b1aca";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (sail only)";;;;4.40;4.40;0.00;"Minor damage (less than material damage)";"No";"No";"23b85051-3ae5-ef11-9341-002248c7d214";1;"Unknown";"Male";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-07"
"be17b83d-1504-ed11-82e6-0022481b1aca";"2022-07-01";"No";2022;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Sailing vessel capsized resulting in 2 people being taken to hospital.";"A small sailing vessel capsized with 2 pob both entering the water. The casualties made it to shore and were taken to hospital by ambulance and helicopter. One casualty was reported as being in the water for 60 minutes. ";"UK";"United Kingdom";"Scotland";55.949667;-4.641667;;;;"82068bb5-1504-ed11-82e6-0022481b1aca";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (sail only)";;;;4.40;4.40;0.00;"Minor damage (less than material damage)";"No";"No";"37984e81-3ae5-ef11-9341-002248c7d214";2;"Unknown";"Male";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-07"
"7709dd12-b922-ed11-9db2-0022481b11f3";"2022-08-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"River cruiser collided with a a rental canoe resulting in 3 MOB";"A commercial vessel struck a canoe with people on board causing them to fall overboard. Reportedly, the skipper of the commercial vessel had not seen the canoe.";"UK";"United Kingdom";"England";51.535500;-0.697700;;;;"d41f7a81-bb22-ed11-9db2-0022481b11f3";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Canoe/Kayak";;;;0.00;0.00;0.00;"No damage";"No";"No";"75f1f22d-41e5-ef11-9342-6045bd0dbe09";1;"Unknown";"Unknown";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-07"
"7709dd12-b922-ed11-9db2-0022481b11f3";"2022-08-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"River cruiser collided with a a rental canoe resulting in 3 MOB";"A commercial vessel struck a canoe with people on board causing them to fall overboard. Reportedly, the skipper of the commercial vessel had not seen the canoe.";"UK";"United Kingdom";"England";51.535500;-0.697700;;;;"d41f7a81-bb22-ed11-9db2-0022481b11f3";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Canoe/Kayak";;;;0.00;0.00;0.00;"No damage";"No";"No";"1c5bbe55-41e5-ef11-9342-6045bd0dbe09";2;"Unknown";"Unknown";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-07"
"7709dd12-b922-ed11-9db2-0022481b11f3";"2022-08-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"River cruiser collided with a a rental canoe resulting in 3 MOB";"A commercial vessel struck a canoe with people on board causing them to fall overboard. Reportedly, the skipper of the commercial vessel had not seen the canoe.";"UK";"United Kingdom";"England";51.535500;-0.697700;;;;"d41f7a81-bb22-ed11-9db2-0022481b11f3";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Canoe/Kayak";;;;0.00;0.00;0.00;"No damage";"No";"No";"5370967a-41e5-ef11-9342-6045bd0dbe09";3;"Unknown";"Unknown";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2025-02-07"
"dbdd10ff-e922-ed11-9db2-0022481b11f3";"2022-08-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"River cruiser collided with a rental canoe resulting in 2 MOB";"River cruiser collided with a rental canoe resulting in 2 MOB. Cruiser came around a corner too fast, sounding a bell, but was unprepared for a slow moving uncontrolled canoe in its path.";"UK";"United Kingdom";"England";50.690000;-2.112500;;;;"be036603-ec22-ed11-9db2-0022481b11f3";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Canoe/Kayak";;;;0.00;0.00;0.00;"No damage";"No";"No";"3c88255a-42e5-ef11-9342-6045bd0dbe09";1;"10";"Female";"Passenger";;;"Injured";"Minor injury";;"Concussions and internal injuries (including crush injuries not mentioned above)";"Concussion and intracranial injuries";"Head -> Head (Caput), brain and cranial nerves and vessels";"Ship";"Deck";"Open deck";;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;;;;;"2025-02-07"
"64e8e0c8-acda-ed11-a7c6-002248c87217";"2023-04-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Recreational craft capsized with 2 people on board";"A small recreational craft used for fishing capsized on a reservoir. The two crew entered the water, only one was wearing a lifejacket. They were in the water for around 3-4 minutes and then manged to climb onto the capsized vessel c and awaited assistance. The crew were safely recovered and brought ashore.";"UK";"United Kingdom";"Wales";51.944333;-3.712000;;;;"5236d8dc-aeda-ed11-a7c6-002248c87217";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;0.00;0.00;0.00;"No damage";"No";"Yes";"49e544c4-c2e7-ef11-9342-6045bd0dbe09";1;"Unknown";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;"Life jacket -> Not used";;;;;"2025-02-10"
"64e8e0c8-acda-ed11-a7c6-002248c87217";"2023-04-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Recreational craft capsized with 2 people on board";"A small recreational craft used for fishing capsized on a reservoir. The two crew entered the water, only one was wearing a lifejacket. They were in the water for around 3-4 minutes and then manged to climb onto the capsized vessel c and awaited assistance. The crew were safely recovered and brought ashore.";"UK";"United Kingdom";"Wales";51.944333;-3.712000;;;;"5236d8dc-aeda-ed11-a7c6-002248c87217";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;0.00;0.00;0.00;"No damage";"No";"Yes";"976588fe-c2e7-ef11-9342-6045bd0dbe09";2;"Unknown";"Male";"Crew";"Other crew member";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";"Life jacket";;;;;;"2025-02-10"
"4779df52-611a-ee11-8f6d-002248c8714f";"2023-07-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Trimaran sailing vessel capsized and towed with crewmembers recovered.";"A trimaran capsized with all three crew recovered safely to a search and rescue vessel. The vessel was left to drift as it could not be righted and towed, it was later found and towed to harbour.";"UK";"United Kingdom";"England";50.631000;-1.742500;;;;"66ffc200-621a-ee11-8f6d-002248c8714f";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;0.00;0.00;"Minor damage (less than material damage)";"No";"No";"af9c2b4f-67e8-ef11-9342-6045bd0dbe09";1;"Unknown";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;"Life jacket -> Unknown";;;;;"2025-02-11"
"4779df52-611a-ee11-8f6d-002248c8714f";"2023-07-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Trimaran sailing vessel capsized and towed with crewmembers recovered.";"A trimaran capsized with all three crew recovered safely to a search and rescue vessel. The vessel was left to drift as it could not be righted and towed, it was later found and towed to harbour.";"UK";"United Kingdom";"England";50.631000;-1.742500;;;;"66ffc200-621a-ee11-8f6d-002248c8714f";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;0.00;0.00;"Minor damage (less than material damage)";"No";"No";"5e955489-67e8-ef11-9342-6045bd0dbe09";2;"Unknown";"Unknown";"Crew";"Other crew member";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;"Life jacket -> Unknown";;;;;"2025-02-11"
"4779df52-611a-ee11-8f6d-002248c8714f";"2023-07-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"Trimaran sailing vessel capsized and towed with crewmembers recovered.";"A trimaran capsized with all three crew recovered safely to a search and rescue vessel. The vessel was left to drift as it could not be righted and towed, it was later found and towed to harbour.";"UK";"United Kingdom";"England";50.631000;-1.742500;;;;"66ffc200-621a-ee11-8f6d-002248c8714f";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;0.00;0.00;"Minor damage (less than material damage)";"No";"No";"c09a6935-68e8-ef11-9342-6045bd0dbe09";3;"Unknown";"Unknown";"Crew";"Other crew member";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;"Life jacket -> Unknown";;;;;"2025-02-11"
