Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0013021","2","unknown, VARKAN EGE (IMO 9433092)","unknown: , VARKAN EGE (IMO 9433092): ","Unknown, Türkiye",", Chemical Tanker","2019-08-23 01:00","","Marine casualty","53° 09.39' N 5° 57.70' W","Open sea","Open sea","1","Ireland"
"C0012869","1","SANTIKA NUSANTARA (IMO 8701636)","SANTIKA NUSANTARA (IMO 8701636): ","Indonesia","Passenger/Ro-Ro Cargo","2019-08-22 20:45","","Very serious marine casualty","5° 44.10' S 114° 22.05' E","Java Sea, 11 miles SW of Masalembo, Sumnep, Indonesia","","0",""
"C0012854","1","PETR CHAYKOVSKIY (IMO 7608526)","PETR CHAYKOVSKIY (IMO 7608526): ","Russian Federation","Passenger / General Cargo","2019-08-22 05:30","","Very serious marine casualty","59° 51.00' N 30° 29.00' E","Solyanoy Prichal, St Petersburg, Russian Federation","","0",""
"C0012876","1","NUR ALLYA (IMO 9245237)","NUR ALLYA (IMO 9245237): ","Indonesia","Bulk Dry","2019-08-21 05:00","","Very serious marine casualty","1° 59.23' S 128° 00.49' E","Ceram Sea, 18 miles S of Pular Obi, Maluku Utara, Indonesia","","1","Indonesia"
"C0012994","2","LOKYS (IMO 9226736), REVAL VIKING (IMO 9211030)","LOKYS (IMO 9226736): , REVAL VIKING (IMO 9211030): ","Lithuania, Estonia","Fish Catching, Fish Catching","2019-08-19 05:08","Collision - with other ship","Marine casualty","76° 23.69' N 36° 22.50' E","","Open sea","2","Lithuania; Lithuania"
"C0012862","1","JIN LONG TAI NO. 6 (IMO 8550336)","JIN LONG TAI NO. 6 (IMO 8550336): ","Taiwan, China","Fish Catching","2019-08-18 19:50","","Very serious marine casualty","34° 22.19' N 170° 58.12' E","North Pacific Ocean 805 miles NW of Miday Atoll","","0",""
"C0012858","1","OCEAN QUEST (IMO 8126628)","OCEAN QUEST (IMO 8126628): ","United Kingdom","Fish Catching","2019-08-18 09:15","","Very serious marine casualty","","North Sea, 86 miles NE of Fraserburgh, UK","","1","United Kingdom"
"C0012836","1","OCEAN TIDE (IMO 7228039)","OCEAN TIDE (IMO 7228039): ","Namibia","Fish Catching","2019-08-18 07:00","","Very serious marine casualty","22° 55.00' S 14° 31.00' E","Walvis Bay, Namibia","","0",""
"C0013334","1","PINAR DEL RIO (IMO 9043952)","PINAR DEL RIO (IMO 9043952): ","Cyprus","Passenger/Ro-Ro Cargo","2019-08-16 23:20","Grounding - while under power","Very serious marine casualty","38° 50.52' N 0° 07.32' E","","Port","2","Spain; Spain"
"C0013799","1","Setemar","Setemar: ","Portugal","Fish Catching","2019-08-16 18:33","Flooding/foundering - flooding","Very serious marine casualty","32° 29.91' N 17° 12.71' W","North Atlantic Ocean - North Atlantic Ocean","Coastal waters","1","Portugal"
"C0013051","1","PELICAN ISLAND (IMO 9668922)","PELICAN ISLAND (IMO 9668922): ","Hong Kong, China","Bulk Dry","2019-08-14 11:00","","Very serious marine casualty","","Alexandria, Egypt","Port","1","Hong Kong, China"
"C0013241","1","FU NING WAN (IMO 9383352)","FU NING WAN (IMO 9383352): ","Hong Kong, China","Oil Tanker","2019-08-13 09:20","","Very serious marine casualty","5° 37.70' S 122° 02.20' E","At sea","Open sea","1","Hong Kong, China"
"C0013605","1","Mille sabords","Mille sabords: ","France","Yacht","2019-08-12 15:33","Flooding/foundering - flooding","Very serious marine casualty","49° 01.99' N 1° 37.00' W","","Coastal waters","3","France; France; France"
"C0012859","1","COASTAL JAGUAR (IMO 8213108)","COASTAL JAGUAR (IMO 8213108): ","India","Offshore Supply","2019-08-12 11:30","","Very serious marine casualty","17° 39.00' N 83° 19.00' E","Bay of Bengal, Visakhapatnam, India","","0",""
"C1000279","1","COASTAL JAGUAR (IMO 8213108)","COASTAL JAGUAR (IMO 8213108): Y","India","Offshore Supply","2019-08-12 10:45","Fire/explosion - explosion","Very serious marine casualty","17° 39.40' N 83° 19.29' E","Vishakhapatnam, India","Port","1","India"
"C0012965","1","MV NURHADA","MV NURHADA: ","Philippines","General Cargo","2019-08-09 01:27","","Very serious marine casualty","","facility of Varadero de Recodo, Inc. SBSR","","1","Philippines"
"C0013759","1","DS WISCONSIN (IMO 9283966)","DS WISCONSIN (IMO 9283966): ","Marshall Islands","General Cargo","2019-08-08 19:24","","Very serious marine casualty","17° 42.20' N 83° 16.50' E","Visakhapatnam, India","At berth","1","Marshall Islands"
"C0012856","1","LADY D (IMO 7644219)","LADY D (IMO 7644219): ","Cayman Islands (United Kingdom)","Other Activities","2019-08-07 08:25","","Very serious marine casualty","8° 04.04' N 98° 26.45' E","Phuket, Thailand","","1","Cayman Islands (United Kingdom)"
"C0012834","1","MARUJITA (IMO 7043960)","MARUJITA (IMO 7043960): ","Ecuador","Fish Catching","2019-08-07 00:00","","Very serious marine casualty","7° 00.00' N 104° 30.00' W","The North Pacific Ocean","","1","Ecuador"
"C0013800","1","CIELO DI PALERMO (IMO 9606003)","CIELO DI PALERMO (IMO 9606003): ","Panama","General Cargo","2019-08-06 08:30","","Marine casualty","31° 22.20' S 30° 26.20' E","INTERNATIONAL WATERS","","1","Panama"
"C0012253","1","EXPRESS ATHENS (IMO 9484948)","EXPRESS ATHENS (IMO 9484948): ","Liberia","Container","2019-08-03 08:00","","Marine incident","","OMAN SEA ","","0",""
"C0012848","2","Chuan Yi Tsai No.1, SASEBO GLORY (IMO 9740823)","Chuan Yi Tsai No.1: , SASEBO GLORY (IMO 9740823): ","Taiwan, China, Cyprus","Fish Catching, Bulk Dry","2019-08-03 01:02","Collision - with other ship","Very serious marine casualty","24° 38.03' N 122° 11.07' E","","Open sea","1","Cyprus"
"C0012853","1","OLYMPUS (IMO 7432733)","OLYMPUS (IMO 7432733): ","Cyprus","Passenger/Ro-Ro Cargo","2019-08-01 08:20","","Marine casualty","36° 24.13' N 25° 19.20' E","Aegean Sea near Thira, Santorini, Greece","","0",""
"C0012867","1","SEMBILANG (IMO 8662567)","SEMBILANG (IMO 8662567): ","Indonesia","Passenger/Ro-Ro Cargo","2019-07-31 09:30","","Very serious marine casualty","1° 00.54' N 103° 20.33' E","Karimun, Kepulauan Riau, Indonesia","","0",""
"C0012878","1","HTAR WA RA ARR MAN (IMO 9649213)","HTAR WA RA ARR MAN (IMO 9649213): ","Myanmar","Ro-Ro Cargo","2019-07-31 03:00","","Very serious marine casualty","15° 43.30' N 94° 38.54' E","Irrawaddy, 8 miles off Pyinzalu Kyun, Labutta, Myanmar","","0",""
"C0012281","1","ZION VOYAGE (IMO 8121836)","ZION VOYAGE (IMO 8121836): ","Nigeria","Other Offshore","2019-07-27 13:21","","Marine casualty","4° 22.42' N 7° 27.20' E","Off Langley Oilfield Bonny Offshore","","0",""
"C0013026","1","VARNAVA (IMO 9463463)","VARNAVA (IMO 9463463): ","Vanuatu","Other Bulk Dry","2019-07-26 03:50","","Marine incident","47° 03.96' N 39° 03.64' E","ADMK CHANAL","","0",""
"C0013237","1","THORCO RAFFLES (IMO 9538880)","THORCO RAFFLES (IMO 9538880): ","Hong Kong, China","General Cargo","2019-07-25 16:30","","Very serious marine casualty","","Ehoala, Madagascar","Port","1","Hong Kong, China"
"C0012542","1","NEPTUN","NEPTUN: ","Denmark","Fish Catching","2019-07-25 03:42","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Very serious marine casualty","57° 41.39' N 9° 14.50' E","North Atlantic Ocean - Skagerrak","Open sea","2","Denmark; Denmark"
"C0012873","1","JOBY (IMO 8812875)","JOBY (IMO 8812875): ","Madagascar","General Cargo","2019-07-24 00:00","","Very serious marine casualty","18° 03.20' S 49° 27.00' E","Nosy Alananan, Madagascar","","0",""
"C0012874","1","IVAN GOLUBETS (IMO 8859782)","IVAN GOLUBETS (IMO 8859782): ","Georgia","Fish Catching","2019-07-20 00:00","","Very serious marine casualty","","Atlantic Ocean off Mauritania","","1","Georgia"
"C0012283","1","ILEKTRA (IMO 9782314)","ILEKTRA (IMO 9782314): ","Liberia","Bulk Dry","2019-07-18 13:40","","Very serious marine casualty","44° 18.50' N 8° 28.60' E","Savona, Italy","At berth","1","Liberia"
"C0013028","1","HART TIDE (IMO 9533579)","HART TIDE (IMO 9533579): ","Vanuatu","Offshore Supply","2019-07-18 07:55","","Marine incident","","GULF OF THAILAND NORTHERN PART","","0",""
"C0012797","1","AP DUBRAVA (IMO 9694684)","AP DUBRAVA (IMO 9694684): ","Marshall Islands","Bulk Dry","2019-07-17 13:30","","Very serious marine casualty","19° 46.80' S 37° 15.00' W","Atlantic Ocean","Open sea","1","Marshall Islands"
"C0013023","1","DAVIS TIDE (IMO 9511844)","DAVIS TIDE (IMO 9511844): ","Vanuatu","Offshore Supply","2019-07-17 09:30","","Marine incident","","BIMBIA RIVER BY IJAW MABETA","","0",""
"C0012805","1","CAROLINE MAERSK (IMO 9214903)","CAROLINE MAERSK (IMO 9214903): ","Singapore","Container","2019-07-16 21:55","","Very serious marine casualty","3° 53.20' N 77° 02.60' W","Port of Buenaventura, Colombia","Port","1","Singapore"
"C0013242","1","SC DRACO (IMO 9752022)","SC DRACO (IMO 9752022): ","Hong Kong, China","Chemical Tanker","2019-07-14 09:00","","Very serious marine casualty","","Durban, South Africa","Coastal waters","1","Hong Kong, China"
"C0012236","1","MSC TIANJIN (IMO 9285471)","MSC TIANJIN (IMO 9285471): ","Liberia","Container","2019-07-09 08:45","","Very serious marine casualty","18° 57.00' N 72° 57.00' E","Nhava Sheva Port","Port","1","Liberia"
"C0012849","1","STOLT MEGAMI (IMO 9425980)","STOLT MEGAMI (IMO 9425980): ","Marshall Islands","Chemical Tanker","2019-07-07 03:25","","Very serious marine casualty","39° 31.00' N 10° 42.00' E","Tyrrhenian Sea","Open sea","1","Marshall Islands"
"C0012779","1","PACIFIC PEARL (IMO 8512982)","PACIFIC PEARL (IMO 8512982): ","Bahamas","General Cargo","2019-07-06 15:50","","Marine casualty","16° 23.60' N 77° 06.70' W","Caribbean sea","","0",""
"C0012999","3","KLIMA (IMO 9594561), LIBRA (IMO 9568744), SPRING SNOW (IMO 9473274)","KLIMA (IMO 9594561): , LIBRA (IMO 9568744): , SPRING SNOW (IMO 9473274): ","Malta, Singapore, Marshall Islands","Bulk Dry, Oil Tanker, Bulk Dry","2019-07-05 06:40","Collision - with other ship","Marine casualty","1° 16.30' N 103° 58.20' E","","Coastal waters","1","Malta"
"C0012308","1","COYHAIQUE (IMO 8009026)","COYHAIQUE (IMO 8009026): ","Chile","Passenger/Ro-Ro Cargo","2019-07-03 02:00","","Very serious marine casualty","45° 12.13' S 73° 40.05' W","Canal Moraleda, en las cercanía de Pto. Aguirre","Canal","1","Chile"
"C0012235","1","SYN ZANIA (IMO 9346938)","SYN ZANIA (IMO 9346938): ","Italy","Liquefied Gas","2019-07-01 23:15","","Very serious marine casualty","","PETKIM Port /IZMIR","At berth","1","Türkiye"
"C0012260","1","NWABISA (IMO 8409068)","NWABISA (IMO 8409068): ","Nigeria","Oil Tanker","2019-07-01 18:10","","Marine casualty","6° 21.82' N 3° 23.61' E","NIGERIA/LAGOS ANCHORAGE","","0",""
"C0013106","1","OLIVIA JEAN (IMO 7907867)","OLIVIA JEAN (IMO 7907867): ","United Kingdom","Fish Catching","2019-06-28 21:04","","Very serious marine casualty","57° 11.00' N 0° 52.00' W","Off the east coast of Scotland","Open sea","1","United Kingdom"
"C0013339","1","EL CAMPANERO","EL CAMPANERO: ","Spain","Fish Catching","2019-06-27 06:52","Fire/explosion - fire","Very serious marine casualty","36° 38.67' N 4° 10.71' W","Mediterranean Region - Alboran Sea","Coastal waters","1","Spain"
"C0012857","1","EVA MARY GRACE (IMO 7933036)","EVA MARY GRACE (IMO 7933036): ","Philippines","General Cargo","2019-06-25 16:30","","Very serious marine casualty","","San Fernando, Cebu, Philippines","","1","Philippines"
"C0013024","1","KAI SHIN (IMO 9020883)","KAI SHIN (IMO 9020883): ","Vanuatu","Fish Catching","2019-06-24 20:35","","Marine incident","10° 47.00' S 155° 44.00' E","HIGH SEA FROM  KAOHSIUNG","","0",""
"C0012863","1","TIRTA AMARTA (IMO 8631166)","TIRTA AMARTA (IMO 8631166): ","Indonesia","General Cargo","2019-06-24 08:00","","Very serious marine casualty","5° 23.00' S 111° 43.00' E","Java Sea, 65 miles NW of Pulau Bawean, Gresik, Indonesia","","0",""
"C0012852","1","SARWAGUNA LIMA (IMO 7428897)","SARWAGUNA LIMA (IMO 7428897): ","Indonesia","Passenger/Ro-Ro Cargo","2019-06-24 02:30","","Very serious marine casualty","1° 59.35' N 117° 53.49' E","Sungai Segah, Desa Sukan Tengah, Berau, Kalimantan Timur, Indonesia","","0",""
"C0012225","2","HERCULES 2502 (IMO 8751930), TC DRAGON (IMO 9325166)","HERCULES 2502 (IMO 8751930): , TC DRAGON (IMO 9325166): ","Comoros, Viet Nam","Other Offshore, Towing / Pushing","2019-06-22 06:55","","Very serious marine casualty","15° 32.28' N 94° 02.15' E","Preparis North Channel between Preparis Island and Alguada Light House","","0",""
"C0012801","1","ARIES CONFIDENCE (IMO 9720847)","ARIES CONFIDENCE (IMO 9720847): ","Liberia","Bulk Dry","2019-06-21 20:00","","Marine casualty","34° 44.00' N 119° 14.00' E","Lianyungang, China","Port","0",""
"C0012314","1","Atlantida Azul","Atlantida Azul: ","Portugal","Other Offshore","2019-06-21 03:10","Fire/explosion - fire","Very serious marine casualty","37° 56.78' N 8° 52.24' W","North Atlantic Ocean - North Atlantic Ocean","Port","1","Portugal"
"C0013029","1","ERRINGTON TIDE","ERRINGTON TIDE: ","Vanuatu","Towing / Pushing","2019-06-21 00:50","","Marine incident","","NELSON ISLAND ABUQIR BAY","","0",""
"C0012505","1","FAST SAM (IMO 9085455)","FAST SAM (IMO 9085455): ","Belgium","General Cargo","2019-06-20 20:45","Grounding - while drifting","Marine casualty","51° 21.80' N 3° 52.17' E","","River","1","Belgium"
"C0013497","1","TIO ANTONIO","TIO ANTONIO: ","Spain","Fish Catching","2019-06-19 09:50","Fire/explosion - fire","Very serious marine casualty","40° 04.58' N 0° 21.00' E","","Coastal waters","2","Spain; Spain"
"C0012263","1","SIBERIAN EXPRESS (IMO 9498717)","SIBERIAN EXPRESS (IMO 9498717): ","Gibraltar (United Kingdom)","Bulk Dry","2019-06-17 09:00","","Very serious marine casualty","","PORT OF ASHKELON","","5","Gibraltar (United Kingdom); Gibraltar (United Kingdom); Gibraltar (United Kingdom); Gibraltar (United Kingdom); Israel"
"C0013025","2","SOLOMON SHAPPHIRE, WIN BEST 707 (IMO 8996293)","SOLOMON SHAPPHIRE: , WIN BEST 707 (IMO 8996293): ","Unknown, Vanuatu",", Fish Catching","2019-06-16 13:05","","Marine incident","","HIGH SEAS","","0",""
"C0012770","1","TROPICAL STAR (IMO 8408894)","TROPICAL STAR (IMO 8408894): ","Bahamas","Refrigerated Cargo","2019-06-15 13:27","","Very serious marine casualty","7° 17.40' N 125° 42.70' E","port Davao, Philippines","Port","1","Bahamas"
"C0012208","2","BURGAN (IMO 9656022), X-PRESS MAHANANDA (IMO 9348998)","BURGAN (IMO 9656022): , X-PRESS MAHANANDA (IMO 9348998): ","Kuwait, Singapore","Oil Tanker, ","2019-06-14 02:17","","Marine incident","22° 16.00' N 91° 50.00' E","Chittagong - Bangladesh","","3","Kuwait; Kuwait; Kuwait"
"C0013105","1","RS Venture Connect sail number 307","RS Venture Connect sail number 307: ","United Kingdom","Other Activities","2019-06-12 16:45","","Very serious marine casualty","54° 21.58' N 2° 56.08' W","Windermere, England","Inland waters","1","United Kingdom"
"C0012970","1","KAMOME VICTORIA (IMO 9584102)","KAMOME VICTORIA (IMO 9584102): ","Panama","Non-ship structures","2019-06-12 07:00","","Very serious marine casualty","","Gulf of Oman","","1","Panama"
"C0012877","1","VF TANKER-16 (IMO 9645059)","VF TANKER-16 (IMO 9645059): ","Russian Federation","Other Activities","2019-06-11 04:38","","Very serious marine casualty","43° 00.21' N 47° 28.13' E","Makhachkala, Dagestan, Russian Federation","","2","Russian Federation; Russian Federation"
"C0013674","2","ASTROSPRINTER (IMO 9349215), Elbe 5","ASTROSPRINTER (IMO 9349215): , Elbe 5: ","Cyprus, Germany","Container, Other Activities","2019-06-08 13:54","","Very serious marine casualty","53° 37.59' N 9° 32.30' E","Inland waters","Inland waters","1","Germany"
"C0013038","1","REMBRANDT VAN RIJN (IMO 8941808)","REMBRANDT VAN RIJN (IMO 8941808): ","Vanuatu","Passenger","2019-06-07 16:18","","Marine incident","78° 23.00' N 14° 11.00' E","BOREBUKTA, ISFJORD,SVALBARD","","0",""
"C0013604","1","Carrera","Carrera: ","France","Fish Catching","2019-06-07 09:13","Flooding/foundering - foundering","Very serious marine casualty","46° 30.99' N 1° 48.00' W","","Coastal waters","1","France"
"C0012875","1","MISS ALINA (IMO 8938679)","MISS ALINA (IMO 8938679): ","United States","Fish Catching","2019-06-05 08:00","","Marine casualty","29° 21.27' N 93° 38.00' W","Gulf of Mexico, 25 miles SE of Sabine Pass, Texas, United States","","0",""
"C0012311","1","REY AZUL (IMO 7804273)","REY AZUL (IMO 7804273): ","Ecuador","Fish Catching","2019-06-02 19:30","","Very serious marine casualty","0° 30.00' S 81° 28.00' W","ZONA ECONÓMICA EXCLUSIVA ECUADOR","Open sea","0",""
"C0012870","1","LINTAS TIMUR (IMO 8740618)","LINTAS TIMUR (IMO 8740618): ","Indonesia","General Cargo","2019-06-01 16:00","","Very serious marine casualty","1° 42.45' S 122° 25.07' E","Gulf of Tolo, 14 miles off Banggai, Sulawesi Tengah, Indonesia","","0",""
"C0012207","1","GALAPAGOS MAJESTIC (IMO 9695999)","GALAPAGOS MAJESTIC (IMO 9695999): ","Ecuador","Passenger","2019-05-31 01:10","","Very serious marine casualty","0° 09.00' S 90° 39.00' W","ISLAS GALAPAGOS","Archipelagos","0",""
"C0012866","1","HB CUU LONG (IMO 8656489)","HB CUU LONG (IMO 8656489): ","Viet Nam","Dredging","2019-05-30 07:30","","Very serious marine casualty","15° 28.38' N 108° 40.00' E","Trung Giang Estuary off Tam Hai, Nui Thanh, Quang Nam Province, Vietnam","","0",""
"C0012959","1","RIGA (IMO 9141376)","RIGA (IMO 9141376): ","Malta","General Cargo","2019-05-27 19:15","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","42° 09.59' N 16° 24.60' E","Mediterranean Region - Adriatic Sea","Open sea","1","Malta"
"C0012201","2","SENSHO MARU (IMO 9623075), SUMIHO MARU (IMO 8742666)","SENSHO MARU (IMO 9623075): , SUMIHO MARU (IMO 8742666): ","Japan, Japan","General Cargo, ","2019-05-26 00:00","","Marine casualty","","2 kilometers off Cape Inubosaki off eastern Japan","","0",""
"C0013102","2","Minx, Vision","Minx: , Vision: ","United Kingdom, Gibraltar (United Kingdom)","Other Activities, Other Activities","2019-05-25 18:55","","Very serious marine casualty","43° 31.53' N 7° 02.71' E","Off Cannes, France","Anchorage","2","United Kingdom; Gibraltar (United Kingdom)"
"C0012957","1","LEOPOLD STAFF (IMO 9272228)","LEOPOLD STAFF (IMO 9272228): ","Malta","General Cargo","2019-05-25 10:40","Ship/equipment damage - ship/equipment damage","Marine casualty","15° 58.99' S 19° 18.00' W","","Open sea","1","Malta"
"C0012199","1","KMTC HONGKONG (IMO 9157753)","KMTC HONGKONG (IMO 9157753): ","Republic of Korea","Container","2019-05-25 06:30","","Marine casualty","","Laem Chabang port in Thailand (Main Terminal)","","0",""
