Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0008003","1","SH GRACE (IMO 9316957)","SH GRACE (IMO 9316957): ","Panama","Bulk Dry","2009-08-27 21:54","","Marine incident","38° 14.20' N 121° 40.20' W","Sacramento River Deep Water Ship Channel","Canal","1","Panama"
"C0007698","1","ATTALYA (IMO 7907790)","ATTALYA (IMO 7907790): ","Liberia","Oil Tanker","2009-08-27 03:30","","Marine casualty","6° 07.00' N 2° 15.00' E","International Waters Offshore Cotonou, Beninb","Anchorage","0",""
"C0007905","1","BRAEMAR (IMO 9000699)","BRAEMAR (IMO 9000699): ","Bahamas","Passenger","2009-08-26 11:46","","Marine casualty","","Flaam, Norway","","1","Bahamas"
"C0007734","2","FORMOSAPRODUCT BRICK (IMO 9266762), OSTENDE MAX (IMO 9164653)","FORMOSAPRODUCT BRICK (IMO 9266762): , OSTENDE MAX (IMO 9164653): ","Liberia, Isle of Man (United Kingdom)",", ","2009-08-25 20:52","","Marine casualty","2° 23.25' N 101° 38.66' E","South West of Port of Dickson, Malaysia","","1","United Kingdom"
"C0007652","1","WAN HAI 205 (IMO 8914025)","WAN HAI 205 (IMO 8914025): ","Singapore","Container","2009-08-25 10:45","","Very serious marine casualty","22° 18.87' N 114° 07.76' E","Hong Kong","Anchorage","1","Hong Kong, China"
"C0008046","1","SCHLESWIG-HOLSTEIN (IMO 9151539)","SCHLESWIG-HOLSTEIN (IMO 9151539): ","Germany","","2009-08-24 04:00","","Marine casualty","54° 32.80' N 11° 16.20' E","3 nm north-east of Puttgarden","Coastal waters","1","Germany"
"C0007393","1","HONEYBOURNE III (IMO 8211796)","HONEYBOURNE III (IMO 8211796): ","United Kingdom","","2009-08-23 09:25","","Marine incident","54° 14.10' N 0° 18.60' W","Filey","Coastal waters","0",""
"C0009657","1","Montara Wellhead Platform","Montara Wellhead Platform: ","Unknown","Non-ship structures","2009-08-21 00:00","","Very serious marine casualty","","170 km off the north western coast of Australia","","0",""
"C0007566","1","DARWIN","DARWIN: ","Denmark","Fish Catching","2009-08-19 20:30","","Very serious marine casualty","55° 13.00' N 6° 37.00' E","The North Sea","","1","Denmark"
"C0007535","1","FORMOSAPRODUCT BRICK (IMO 9266762)","FORMOSAPRODUCT BRICK (IMO 9266762): ","Liberia","","2009-08-18 20:52","","Very serious marine casualty","2° 23.24' N 101° 38.60' E","Malacca Strait","Open sea","2","Isle of Man (United Kingdom); Liberia"
"C0007776","1","ARGENT COSMOS (IMO 9393010)","ARGENT COSMOS (IMO 9393010): ","Panama","Chemical Tanker","2009-08-18 07:25","","Marine casualty","31° 55.60' N 120° 13.80' E","Yangtze River, China","River","0",""
"C0007386","1","RED BARONESS (IMO 7802392)","RED BARONESS (IMO 7802392): ","United Kingdom","General Cargo","2009-08-15 14:47","","Marine casualty","","Ayr","","0",""
"C0007395","1","CEMBALO (IMO 7231191)","CEMBALO (IMO 7231191): ","Bahamas","Other Bulk Dry","2009-08-15 13:05","","Marine casualty","56° 55.30' N 10° 30.50' E","Kattegat, Hals Barre","","1","Bahamas"
"C0007473","1","STAR BIRD (IMO 9041423)","STAR BIRD (IMO 9041423): ","DIS (Denmark)","General Cargo","2009-08-11 19:30","","Marine casualty","15° 09.70' S 145° 23.90' E","Of east Australian coast","Coastal waters","0",""
"C0007678","1","SAETTA (IMO 9384069)","SAETTA (IMO 9384069): ","Greece","","2009-08-10 12:41","","Marine incident","52° 12.15' N 1° 51.80' E","9.5 miles south east of Southwold","","1","United Kingdom"
"C0007470","1","VILLE DE MARS (IMO 8905957)","VILLE DE MARS (IMO 8905957): ","United Kingdom","Container","2009-08-09 17:20","","Marine casualty","23° 25.00' N 61° 59.00' W","Gulf of Oman","Open sea","0",""
"C0007859","1","BRAVERY (IMO 8110100)","BRAVERY (IMO 8110100): ","Panama","Bulk Dry","2009-08-08 15:57","","Marine incident","22° 38.80' N 120° 12.70' E","Kaohsiung, Taiwan, China ","Anchorage","1","Panama"
"C0007775","1","HUA PENG HAI (IMO 9092422)","HUA PENG HAI (IMO 9092422): ","Cambodia","Bulk Dry","2009-08-07 21:22","","Very serious marine casualty","20° 06.70' N 108° 36.20' E","China coastal","Anchorage","0",""
"C0007639","1","KANHAVE (IMO 9548562)","KANHAVE (IMO 9548562): ","Denmark","Passenger/Ro-Ro Cargo","2009-08-06 15:30","","Marine incident","55° 52.00' N 10° 24.00' E","Kattegat","Coastal waters","0",""
"C0010011","1","PRINCESS ASHIKA (IMO 7234002)","PRINCESS ASHIKA (IMO 7234002): ","Fiji","Passenger","2009-08-05 00:00","","Very serious marine casualty","","86 km (54 miles) north-east of the capital Nuku’alofa, Tonga ","","0",""
"C0008535","1","ECE NUR K (IMO 9508720)","ECE NUR K (IMO 9508720): ","Türkiye","Chemical Tanker","2009-08-01 14:40","","Marine casualty","53° 36.90' N 9° 33.00' E","Lower Elbe, Twielenfleth roadstead","","1","Germany"
"C0007834","1","FULL CITY (IMO 9073672)","FULL CITY (IMO 9073672): ","Panama","Bulk Dry","2009-07-31 00:30","","Marine casualty","58° 58.15' N 9° 42.86' E","Såstein, Norway","","0",""
"C1000150","1","NEPTUNUS (IMO 9410519)","NEPTUNUS (IMO 9410519): Y","Sweden","Chemical Tanker","2009-07-25 20:15","Grounding - while under power","Marine incident","17° 50.52' N 77° 04.38' W","","Port approach","0",""
"C0007439","2","PROMITHEAS (IMO 9305611), SEAROSE G (IMO 9050096)","PROMITHEAS (IMO 9305611): , SEAROSE G (IMO 9050096): ","Greece, Bahamas","Oil Tanker, ","2009-07-25 08:03","","Marine casualty","52° 14.90' N 1° 58.00' E","Off Southwold UK","Coastal waters","0",""
"C0007415","1","HYUNDAI TOKYO (IMO 9305673)","HYUNDAI TOKYO (IMO 9305673): ","United Kingdom","Container","2009-07-24 22:30","","Very serious marine casualty","53° 18.50' N 158° 26.50' W","Bering Sea","","1","United Kingdom"
"C0008509","1","ALGOCANADA (IMO 9378591)","ALGOCANADA (IMO 9378591): ","Canada","","2009-07-24 12:32","","Marine incident","","Near Prince Edward Point, Eastern Lake Ontario","","0",""
"C0007666","1","MERIT (IMO 7516644)","MERIT (IMO 7516644): ","Bahamas","General Cargo","2009-07-23 21:15","","Marine casualty","","Bremen","","1","Bahamas"
"C0007379","1","LIZRIX (IMO 9428188)","LIZRIX (IMO 9428188): ","United Kingdom","Oil Tanker","2009-07-23 14:02","","Marine casualty","50° 07.20' N 5° 03.80' W","Falmouth Bay","","0",""
"C0007525","2","GOTLAND (IMO 9223796), GOTLANDIA II (IMO 9328015)","GOTLAND (IMO 9223796): , GOTLANDIA II (IMO 9328015): ","Sweden, Sweden","Passenger/Ro-Ro Cargo, Passenger/Ro-Ro Cargo","2009-07-23 11:20","","Marine casualty","58° 54.94' N 17° 59.50' E","Nynäshamn","Port approach","1","Sweden"
"C0007810","1","DISCOVERER 534 (IMO 7403469)","DISCOVERER 534 (IMO 7403469): ","Panama","Passenger/Ro-Ro Cargo","2009-07-22 15:30","","Very serious marine casualty","11° 31.10' N 80° 09.80' E","Bay of Bengal, 21.3 n. Miles off East Coast India","Open sea","1","Panama"
"C0007998","1","STX DAISY (IMO 9449493)","STX DAISY (IMO 9449493): ","Panama","Bulk Dry / Oil","2009-07-21 09:38","","Marine incident","","Mt Maunganui Wharf no.11, Port of Tauranga, New Zealand","At berth","1","Panama"
"C0008042","1","YM TIANJIN (IMO 9326744)","YM TIANJIN (IMO 9326744): ","Germany","","2009-07-21 05:30","","Very serious marine casualty","22° 25.70' N 120° 18.80' E","Roads of Kaohsiung, Taiwan, China","Anchorage","1","Germany"
"C0007717","1","AQUILA","AQUILA: ","United Kingdom","Fish Catching","2009-07-20 15:40","","Very serious marine casualty","56° 47.80' N 6° 05.00' W","Bo Faskadale Reef, Ardnamurchan","","1","United Kingdom"
"C0007392","2","MARMARA N (IMO 7512521), MSC VOLOS (IMO 8415641)","MARMARA N (IMO 7512521): , MSC VOLOS (IMO 8415641): ","Türkiye, United Kingdom",", Container","2009-07-20 01:00","","Marine incident","40° 56.80' N 28° 38.90' E","Ambarli Roads","Anchorage","0",""
"C0007399","1","ALEXANDER KUPRIN (IMO 9057317)","ALEXANDER KUPRIN (IMO 9057317): ","Malta","General Cargo","2009-07-18 11:47","","Marine casualty","","Port of sunderland","","0",""
"C0007650","1","Asian Forest (IMO 9369112)","Asian Forest (IMO 9369112): ","Hong Kong, China","General Cargo","2009-07-17 17:45","","Very serious marine casualty","12° 48.80' N 74° 44.89' E","New-Mangalore Port","Anchorage","1","Hong Kong, China"
"C0007808","1","SHAHEEN (IMO 7905584)","SHAHEEN (IMO 7905584): ","Panama","General Cargo","2009-07-17 01:41","","Marine casualty","14° 50.60' N 74° 05.80' E","NEAR KURMAGAD ISLAND, OFF KARWAR","Anchorage","1","Panama"
"C0007531","1","MARIA M (IMO 9301885)","MARIA M (IMO 9301885): ","Italy","Chemical Tanker","2009-07-14 22:26","","Marine casualty","57° 31.63' N 11° 40.30' E","Gothenburg ","Archipelagos","2","Sweden; Sweden"
"C0007619","2","MAKAIRE, MAKAIRE","MAKAIRE: , MAKAIRE: ","Unknown, France",", Fish Catching","2009-07-14 16:30","","Very serious marine casualty","","Off Hourtin","","1","France"
"C1000041","1","BANDAMA (IMO 8102787)","BANDAMA (IMO 8102787): ","Mexico","Towing / Pushing","2009-07-14 01:00","Fire/explosion - explosion","Marine casualty","35° 00.00' S 55° 06.00' W","URUGUAY","Coastal waters","0",""
"C0007420","1","MAERSK DAVAO (IMO 9289960)","MAERSK DAVAO (IMO 9289960): ","Liberia","Container","2009-07-13 20:30","","Marine casualty","6° 58.15' N 79° 50.51' E","Colombo, Sri Lanka","Port approach","0",""
"C0007847","1","UEAN TE RAOI II","UEAN TE RAOI II: ","Kiribati","Passenger","2009-07-13 12:00","","Very serious marine casualty","1° 15.00' N 173° 00.00' E","Maiana Island Republic of Kiribati","Open sea","1","New Zealand"
"C0007862","1","NYK THEMIS (IMO 9356696)","NYK THEMIS (IMO 9356696): ","Panama","Container","2009-07-13 05:20","","Marine casualty","","SOUTHAMPTON CONTAINER BERTH NO.205","At berth","1","Panama"
"C0007809","1","TE HSING (IMO 7701550)","TE HSING (IMO 7701550): ","Panama","Bulk Dry","2009-07-12 17:20","","Very serious marine casualty","1° 21.20' N 119° 09.30' E","OPEN SEA","Open sea","1","Panama"
"C0007372","2","AEGEAN POWER (IMO 9338905), SERVICEMAN (IMO 8410421)","AEGEAN POWER (IMO 9338905): , SERVICEMAN (IMO 8410421): ","Greece, United Kingdom",", Towing / Pushing","2009-07-11 20:30","","Marine casualty","","Immingham","Port","0",""
"C0008230","1","PETERSFIELD (IMO 8309713)","PETERSFIELD (IMO 8309713): ","Bahamas","","2009-07-09 22:46","","Marine incident","53° 40.60' N 129° 08.80' W","Douglas Channel, British Columbia","","1","Canada"
"C0007371","1","UNITED TREASURE (IMO 9286607)","UNITED TREASURE (IMO 9286607): ","Panama","Bulk Dry","2009-07-07 11:25","","Marine casualty","34° 26.83' S 150° 58.97' E","Port Kembla anchorage","Anchorage","1","Australia"
"C0007832","2","MAERSK SANA (IMO 9289922), YU CHEN HSIANG NO. 66","MAERSK SANA (IMO 9289922): , YU CHEN HSIANG NO. 66: ","Liberia, Unknown",", ","2009-07-07 08:20","","Very serious marine casualty","22° 58.00' N 59° 53.00' E","Gulf of Oman","Open sea","0",""
"C0007992","1","UILOQ","UILOQ: ","Greenland (Denmark)","Passenger / General Cargo","2009-07-06 16:15","","Marine casualty","64° 12.00' N 51° 12.00' W","Greenland West Coast","Coastal waters","1","Denmark"
"C0007665","1","COSCO CHIWAN (IMO 8511316)","COSCO CHIWAN (IMO 8511316): ","Panama","","2009-07-05 13:20","","Marine casualty","12° 58.50' N 60° 26.50' E","SALALAH","Open sea","1","Panama"
"C0007370","1","KEA (IMO 7922025)","KEA (IMO 7922025): ","Barbados","Refrigerated Cargo","2009-07-03 21:05","","Marine casualty","55° 41.33' N 10° 55.79' E","Denmark/Kalundborg Fjord","Coastal waters","0",""
"C0007796","1","BEILUN SEAL (IMO 9140554)","BEILUN SEAL (IMO 9140554): ","Hong Kong, China","Bulk Dry","2009-07-01 03:57","","Very serious marine casualty","29° 52.50' N 122° 11.60' E","China coastal","Canal","1","China"
"C0007528","1","CONDOR","CONDOR: ","Unknown","Fish Catching","2009-06-29 07:45","","Marine casualty","","Saint-Gilles-Croix-de-vie","","1","France"
"C0008047","1","AURORA (IMO 9234989)","AURORA (IMO 9234989): ","Cyprus","","2009-06-29 04:19","","Marine incident","53° 36.50' N 9° 33.90' E","Elbe  Km 652","","1","Germany"
"C0007574","2","CHANG AN 1 (IMO 9520027), SULU WIND (IMO 8517126)","CHANG AN 1 (IMO 9520027): , SULU WIND (IMO 8517126): ","Panama, Liberia",", Chemical Tanker","2009-06-27 22:25","","Marine casualty","22° 12.10' N 91° 43.20' E","B Position, Chittagong Anchorage, Bangladesh","Anchorage","0",""
"C0007389","1","WAVERLEY (IMO 5386954)","WAVERLEY (IMO 5386954): ","United Kingdom","Passenger","2009-06-26 15:55","","Marine casualty","55° 56.80' N 4° 55.20' W","Dunoon Pier","At berth","0",""
"C0007663","1","M.V MSC LANA (IMO 8130019)","M.V MSC LANA (IMO 8130019): ","Panama","Container","2009-06-26 10:53","","Very serious marine casualty","28° 37.20' N 50° 07.41' E","Persian Gulf, Iran","Open sea","1","Panama"
"C0008627","1","KAVALA (IMO 7392543)","KAVALA (IMO 7392543): ","Chile","Passenger/Ro-Ro Cargo","2009-06-25 06:45","","Marine incident","44° 18.50' S 73° 00.00' W","CHILE, CANAL JACAF","Archipelagos","0",""
"C0007611","2","FELICITAS (IMO 8401523), VEGA (IMO 8204078)","FELICITAS (IMO 8401523): , VEGA (IMO 8204078): ","Gibraltar (United Kingdom), Lithuania",", ","2009-06-24 18:25","","Marine casualty","5° 49.40' S 13° 27.10' E","Port of Matadi","","0",""
"C0007426","1","COSCO HAMBURG (IMO 9221085)","COSCO HAMBURG (IMO 9221085): ","United Kingdom","Container","2009-06-21 04:20","","Marine casualty","","Naples","","0",""
"C0007664","1","MSC JADE (IMO 8419726)","MSC JADE (IMO 8419726): ","Panama","Container","2009-06-21 00:41","","Marine casualty","22° 28.50' N 113° 52.00' E","OFF CHIWAN CCT BERTH NO. 9","At berth","1","Panama"
"C0007864","1","ROYAL PRINCESS (IMO 9210220)","ROYAL PRINCESS (IMO 9210220): ","Bermuda (United Kingdom)","Passenger","2009-06-18 22:00","","Marine casualty","","Port Said","Port approach","1","Bermuda (United Kingdom)"
"C0007384","1","DANICA FOUR (IMO 8222812)","DANICA FOUR (IMO 8222812): ","DIS (Denmark)","General Cargo","2009-06-17 08:05","","Marine casualty","37° 35.60' N 9° 52.90' E","Stait between Tunisia and Sicily","Open sea","0",""
"C0007746","1","YOHJIN (IMO 8300468)","YOHJIN (IMO 8300468): ","Panama","","2009-06-17 06:35","","Very serious marine casualty","53° 33.80' N 8° 34.00' E","Bremerhaven","Port","1","Germany"
"C0007713","1","IJSSELSTROOM (IMO 8433435)","IJSSELSTROOM (IMO 8433435): ","Netherlands (Kingdom of)","","2009-06-14 04:40","","Very serious marine casualty","","4 Cables south-east of the entrance  to Peterhead Bay","","1","United Kingdom"
"C0007391","1","SINGAPORE GRACE (IMO 9224099)","SINGAPORE GRACE (IMO 9224099): ","Hong Kong, China","Bulk Dry","2009-06-13 08:30","","Very serious marine casualty","33° 15.30' N 131° 52.10' E","Saganoseki, Oita, Japan","At berth","2","Hong Kong, China; Japan"
"C0007581","1","HS ELEKTRA (IMO 9178329)","HS ELEKTRA (IMO 9178329): ","Liberia","Oil Tanker","2009-06-13 07:00","","Marine casualty","49° 57.23' S 75° 29.88' W","Magellan Strait","Canal","0",""
"C0007747","1","SVALANDIA","SVALANDIA: ","Sweden","Passenger","2009-06-04 16:24","","Very serious marine casualty","55° 19.18' N 13° 28.80' E","South of Trelleborg","Coastal waters","1","Sweden"
"C0007348","1","BRO SINCERO (IMO 9254422)","BRO SINCERO (IMO 9254422): ","Sweden","Oil Tanker","2009-06-04 08:10","","Marine casualty","56° 58.00' N 10° 20.00' E","Kattegat ","","0",""
"C1000151","1","GREAT NEWS (IMO 8208347)","GREAT NEWS (IMO 8208347): Y","Liberia","Oil Tanker","2009-06-01 23:14","Contact - with fixed object","Marine incident","17° 58.20' N 76° 49.00' W","","At berth","0",""
"C0007703","1","MARIELLE BOLTEN (IMO 9149653)","MARIELLE BOLTEN (IMO 9149653): ","Liberia","General Cargo","2009-05-28 15:25","","Marine incident","35° 06.35' N 1° 52.15' W","Ghazaouet Anchorage","Port approach","0",""
"C0007354","2","NEPTUN 9 (IMO 9448085), SAFMARINE NUBA (IMO 9356115)","NEPTUN 9 (IMO 9448085): , SAFMARINE NUBA (IMO 9356115): ","Netherlands (Kingdom of), United Kingdom",", Container","2009-05-28 04:43","","Marine casualty","4° 00.00' N 9° 30.00' E","Douala","Anchorage","0",""
"C0007824","1","IKOM K","IKOM K: ","Unknown","","2009-05-27 00:00","","Very serious marine casualty","","Beal Loch, Castletownbere, Co. Cork","","1","Ireland"
"C0008032","1","HOEGH LONDON (IMO 9342205)","HOEGH LONDON (IMO 9342205): ","NIS (Norway)","","2009-05-26 18:30","","Marine casualty","53° 35.80' N 8° 31.00' E","Weser","Port","1","Germany"
"C0008550","1","QUEEN QINGDAO (IMO 8800755)","QUEEN QINGDAO (IMO 8800755): ","Panama","Passenger/Ro-Ro Cargo","2009-05-25 13:52","","Very serious marine casualty","","GUNSAN PORT, KOREA","At berth","1","Republic of Korea"
"C0007588","1","CAPE SORRELL (IMO 9106508)","CAPE SORRELL (IMO 9106508): ","Liberia","","2009-05-24 07:58","","Marine casualty","","Subic Bay, Philippines","Anchorage","0",""
"C0007314","1","THOR GITTA (IMO 9137727)","THOR GITTA (IMO 9137727): ","DIS (Denmark)","General Cargo","2009-05-21 09:30","","Very serious marine casualty","30° 13.00' S 108° 29.00' E","AT sea, 360 miles of Western Australian coast","Open sea","2","Australia; Denmark"
"C0007773","1","EAST SUNRISE TAIZHOU (IMO 8307064)","EAST SUNRISE TAIZHOU (IMO 8307064): ","Panama","Bulk Dry","2009-05-20 16:00","","Very serious marine casualty","22° 46.70' N 113° 38.00' E","GUANG ZHOU, CHINA","Port approach","0",""
"C0007491","1","SOOTY","SOOTY: ","United Kingdom","","2009-05-18 23:30","","Very serious marine casualty","","Rubh' an Righ Northern tip of Calve Island, Tobermory Bay","Port approach","1","United Kingdom"
"C0008039","1","LE MARSOUIN.","LE MARSOUIN.: ","Canada","Fish Catching","2009-05-18 17:38","","Very serious marine casualty","48° 59.30' N 64° 19.60' W","Off Rivière-au-Renard","","2","Canada; Canada"
"C0007592","1","ASTOR (IMO 8506373)","ASTOR (IMO 8506373): ","Bahamas","","2009-05-15 14:00","","Marine casualty","","Port of Copenhagen - Nordre Toldbod","","0",""
"C0007590","1","NOBLE DAVID TINSLEY (IMO 8752362)","NOBLE DAVID TINSLEY (IMO 8752362): ","Liberia","","2009-05-08 03:00","","Marine casualty","26° 37.90' N 52° 11.34' E","Persian Gulf","Open sea","0",""
"C0007542","1","ANDRE L (IMO 9318632)","ANDRE L (IMO 9318632): ","France","","2009-05-07 02:10","","Marine casualty","","approaches the "Sables d'Olonne", France","","1","France"
"C0007539","1","JO EIK (IMO 9125138)","JO EIK (IMO 9125138): ","NIS (Norway)","","2009-05-06 12:13","","Marine casualty","54° 36.32' N 1° 09.58' W","At the Vopak Terminal Teesport, United Kingdom","","1","United Kingdom"
"C0007736","1","BET SCOUTER (IMO 9050010)","BET SCOUTER (IMO 9050010): ","Isle of Man (United Kingdom)","Bulk Dry","2009-05-04 17:15","","Very serious marine casualty","","Belun, China","At berth","1","United Kingdom"
"C0007548","1","KYLA (IMO 8000460)","KYLA (IMO 8000460): ","Liberia","Bulk Dry","2009-05-04 15:48","","Marine casualty","","TGG Grain Terminal, Santos, Brazil","","0",""
"C0007679","2","AFFLATUS (IMO 8309660), WEN YUE (IMO 8989642)","AFFLATUS (IMO 8309660): , WEN YUE (IMO 8989642): ","Hong Kong, China, Belize","Bulk Dry, General Cargo","2009-05-02 07:24","","Very serious marine casualty","37° 51.50' N 122° 24.40' E","about 23 nm north of Jingzitou, Weihai, Shandong, China","Open sea","1","China"
"C0007390","1","NILS B (IMO 9194842)","NILS B (IMO 9194842): ","Antigua and Barbuda","","2009-04-22 11:45","","Marine casualty","","Grande-Anse Terminal, Port Saguenay, Quebec","","1","Canada"
"C0008632","1","SKORPIOS III (IMO 9143908)","SKORPIOS III (IMO 9143908): ","Chile","Passenger","2009-04-22 05:10","","Very serious marine casualty","52° 09.10' S 73° 15.10' W","CHILE, SENO UNION","Archipelagos","1","Chile"
