﻿OccNo,OccID,VesselID,VesselName,VesselSoftwareAudioID,RecordingEquipID,RecordingEquipDisplayEng,RecordingEquipDisplayFre,SoftwareAudioMakeID,SoftwareAudioMakeDisplayEng,SoftwareAudioMakeDisplayFre,SoftwareAudioModelID,SoftwareAudioModelDisplayEng,SoftwareAudioModelDisplayFre,SoftwareVersion,SerialNumber,VdrDetailID,RecCapacity_NumberOfDays,RecAudioFilesDelEnum,RecAudioFilesDelEnumDisplayEng,RecAudioFilesDelEnumDisplayFre,RecAudioFilesSegregatedEnum,RecAudioFilesSegregatedEnumDisplayEng,RecAudioFilesSegregatedEnumDisplayFre,CapsuleRecCapacity_NumberOfDays,CapsuleAudioFilesDelEnum,CapsuleAudioFilesDelEnumDisplayEng,CapsuleAudioFilesDelEnumDisplayFre,CapsuleAudioFilesSegregatedEnum,CapsuleAudioFilesSegregatedEnumDisplayEng,CapsuleAudioFilesSegregatedEnumDisplayFre,DataExtractedEnum,DataExtractedEnumDisplayEng,DataExtractedEnumDisplayFre,ReasonNotExtractedID,ReasonNotExtractedDisplayEng,ReasonNotExtractedDisplayFre,EquipSeizedEnum,EquipSeizedEnumDisplayEng,EquipSeizedEnumDisplayFre,InstructionsPostedEnum,InstructionsPostedEnumDisplayEng,InstructionsPostedEnumDisplayFre,InstructionAvailableEnum,InstructionAvailableEnumDisplayEng,InstructionAvailableEnumDisplayFre
"M24C0287",52712,31137,"WOLFE ISLANDER IV",3440,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0287",52712,31137,"WOLFE ISLANDER IV",3441,16,"VDR","VDR",37,"Sperry","Sperry",73,"Voyage Master","Voyage Master",,,587,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24C0287",52712,31137,"WOLFE ISLANDER IV",3441,16,"VDR","VDR",37,"Sperry","Sperry",73,"Voyage Master","Voyage Master",,,587,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24C0286",52711,21683,"MERSEY PHOENIX",3436,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0286",52711,21683,"MERSEY PHOENIX",3437,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0286",52711,21683,"MERSEY PHOENIX",3438,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0277",52696,25975,"EVANS SPIRIT",3430,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0277",52696,25975,"EVANS SPIRIT",3431,16,"VDR","VDR",31,"Rutter","Rutter",62,"VDR 100G2","VDR 100G2",,,585,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24C0276",52683,18560,"FEDERAL YOSHINO",3432,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0276",52683,18560,"FEDERAL YOSHINO",3432,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0276",52683,18560,"FEDERAL YOSHINO",3433,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0276",52683,18560,"FEDERAL YOSHINO",3433,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0276",52683,18560,"FEDERAL YOSHINO",3434,16,"VDR","VDR",16,"JRC","JRC",34,"JCY-1800 / JCY-1850","JCY-1800 / JCY-1850",,,586,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0276",52683,18560,"FEDERAL YOSHINO",3434,16,"VDR","VDR",16,"JRC","JRC",34,"JCY-1800 / JCY-1850","JCY-1800 / JCY-1850",,,586,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0275",52679,28960,"JAMNO",3442,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0275",52679,28960,"JAMNO",3442,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0275",52679,28960,"JAMNO",3443,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0275",52679,28960,"JAMNO",3443,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0275",52679,28960,"JAMNO",3444,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0275",52679,28960,"JAMNO",3444,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0275",52679,28960,"JAMNO",3445,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,588,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0275",52679,28960,"JAMNO",3445,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,588,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3428,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3428,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3428,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3428,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3429,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3429,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3429,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0020",52677,21910,"TIM S. DOOL",3429,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24P0252",52667,21043,"WESTCOASTER",3435,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0381",52661,23274,"CAPE EDENSAW",3423,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0381",52661,23274,"CAPE EDENSAW",3424,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24P0246",52654,25155,"SEASPAN KESTREL",3421,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24P0246",52654,25155,"SEASPAN KESTREL",3421,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24P0246",52654,25155,"SEASPAN KESTREL",3422,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24P0246",52654,25155,"SEASPAN KESTREL",3422,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24P0243",52651,25168,"JOHN M LEDCOR",3420,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0271",52647,29199,"CAPE DISCOVERY",3411,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0271",52647,29199,"CAPE DISCOVERY",3412,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3416,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3416,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3417,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3417,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3418,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3418,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0019",52646,31105,"MUSALA",3419,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,583,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24F0019",52646,31105,"MUSALA",3419,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,583,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24A0374",52637,31109,"AL REEM",3413,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3413,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3413,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3413,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3413,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3413,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3414,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3414,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3414,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3414,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3414,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3414,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0374",52637,31109,"AL REEM",3415,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,582,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0374",52637,31109,"AL REEM",3415,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,582,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0374",52637,31109,"AL REEM",3415,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,582,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0374",52637,31109,"AL REEM",3415,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,582,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0374",52637,31109,"AL REEM",3415,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,582,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0374",52637,31109,"AL REEM",3415,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,582,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3405,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3405,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3405,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3405,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3405,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3405,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3406,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3406,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3406,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3406,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3406,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0265",52625,121,"JOHN D. LEITCH",3406,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3407,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3407,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3407,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3407,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3407,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3408,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3408,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3408,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3408,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3408,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3409,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,580,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3409,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,580,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3409,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,580,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3409,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,580,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24A0371",52620,30082,"MSC NADRIELY",3409,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,580,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3402,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3402,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3402,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3403,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3403,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3403,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3404,16,"VDR","VDR",37,"Sperry","Sperry",74,"Voyage Master II / III","Voyage Master II / III",,,579,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3404,16,"VDR","VDR",37,"Sperry","Sperry",74,"Voyage Master II / III","Voyage Master II / III",,,579,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24F0018",52616,26389,"ALGOMA STRONGFIELD",3404,16,"VDR","VDR",37,"Sperry","Sperry",74,"Voyage Master II / III","Voyage Master II / III",,,579,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24A0364",52609,31086,"C32092NL (CG280, CAPE ROGER)",3387,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24A0364",52609,31086,"C32092NL (CG280, CAPE ROGER)",3388,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0017",52608,22951,"ROBERT S. PIERSON",3389,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24F0017",52608,22951,"ROBERT S. PIERSON",3390,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3399,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3399,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3399,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3400,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3400,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3400,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0260",52604,30976,"PERELIK",3401,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,578,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24C0260",52604,30976,"PERELIK",3401,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,578,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24C0260",52604,30976,"PERELIK",3401,16,"VDR","VDR",47,"Danelec","Danelec",89,"DM100 VDR","DM100 VDR",,,578,,,,,,,,,,,,,,,33,"Unknown","Inconnue",,,,33,"Unknown","Inconnue",,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3395,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3396,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3397,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3398,16,"VDR","VDR",47,"Danelec","Danelec",91,"DM200 S-VDR","DM200 S-VDR",,,577,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3398,16,"VDR","VDR",47,"Danelec","Danelec",91,"DM200 S-VDR","DM200 S-VDR",,,577,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3398,16,"VDR","VDR",47,"Danelec","Danelec",91,"DM200 S-VDR","DM200 S-VDR",,,577,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3398,16,"VDR","VDR",47,"Danelec","Danelec",91,"DM200 S-VDR","DM200 S-VDR",,,577,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3398,16,"VDR","VDR",47,"Danelec","Danelec",91,"DM200 S-VDR","DM200 S-VDR",,,577,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
"M24C0258",52602,1481,"LOUIS S. ST-LAURENT",3398,16,"VDR","VDR",47,"Danelec","Danelec",91,"DM200 S-VDR","DM200 S-VDR",,,577,,,,,,,,,,,,,,,31,"Yes","Oui",,,,33,"Unknown","Inconnue",,,,,,
