API_WELL_NUMBER,WELL_NAME,WELL_NAME_SUFFIX,BOTM_LEASE_NUMBER,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,COMPANY_NAME,WELL_SPUD_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_TD_SS,RKB_ELEVATION,WELL_BP_ST_KICKOFF_MD,TOTAL_DEPTH_DATE,BOREHOLE_STAT_DT,WELL_TYPE_CODE,BOREHOLE_STAT_CD,CASING_CUT_CODE,WATER_DEPTH,UNDWTR_COMP_STUB,SURF_LEASE_NUMBER,SURF_LATITUDE,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE,REGION_CODE,SN_APD,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
177242009301, D009,ST01BP00,G01316,MP,299,"Cantium, LLC",10/22/2012,8620,6708,6572,136.0,2833,10/28/2012,2/14/2013,D,COM,N,217.0,N,G01316,29.25298138,-88.75724861,29.25816478,-88.76943281,G,-12364,78,2839.0,0,1,Revised Sidetrack,113,H,10/1/2012,N,531.0,26.0,MP,299,,2821465.066452,222453.959937,3525,E,7482,S,,R,5618.0,G01316,MP,  299,D-09ST01,R,5618.0,G01316,MP,  299,D-09ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,10/29/2012 1:29:28 PM,11/1/2012 10:37:41 AM
177244035302,DA007,ST01BP01,G01315,MP,298,"Cantium, LLC",9/23/2012,7263,6358,6210,148.0,4350,9/27/2012,10/16/2012,D,COM,N,217.0,N,G01316,29.26046888,-88.74719638,29.26760658,-88.74335838,G,-12250,78,4350.0,1,1,Revised Bypass,148,H,9/24/2012,N,505.0,26.0,MP,299,,2824609.00026,225244.003529,381,E,8586,N,,R,5482.0,G01316,MP,  299,DA-7ST01,R,5482.0,G01315,MP,  298,DA-7ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,10/3/2012 9:31:22 AM,10/10/2012 9:00:43 AM
177244035302,DA007,ST01BP01,G01315,MP,298,"Cantium, LLC",9/23/2012,7263,6358,6210,148.0,4350,9/27/2012,10/16/2012,D,COM,N,217.0,N,G01316,29.26046888,-88.74719638,29.26760658,-88.74335838,G,-12213,78,4350.0,1,1,Bypass,148,H,9/24/2012,N,505.0,26.0,MP,299,,2824609.00026,225244.003529,381,E,8586,N,,R,5482.0,G01316,MP,  299,DA-7ST01,R,5482.0,G01315,MP,  298,DA-7ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,9/23/2012 7:18:46 AM,9/23/2012 5:51:17 PM
177244035301,DA007,ST01BP00,G01315,MP,298,"Cantium, LLC",9/6/2012,8300,7352,7204,148.0,4120,9/16/2012,9/23/2012,D,ST,N,217.0,N,G01316,29.26046888,-88.74719638,29.26869828,-88.74318758,G,-12189,78,4000.0,0,1,Revised Sidetrack,119,H,7/1/2012,N,505.0,26.0,MP,299,,2824609.00026,225244.003529,381,E,8586,N,,R,5482.0,G01316,MP,  299,DA-7ST01,R,5482.0,G01315,MP,  298,DA-7ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,9/18/2012 9:20:26 AM,9/19/2012 8:51:06 AM
177242010703, D011,ST03BP00,G01315,MP,298,"Cantium, LLC",11/19/2012,7588,5974,5838,136.0,2363,11/23/2012,2/2/2022,D,ST,N,217.0,N,G01316,29.25301175,-88.75732376,29.25563885,-88.74594276,G,-12187,78,2400.0,0,3,Sidetrack,134,H,10/15/2012,N,522.0,26.0,MP,299,,2821459.000634,222459.006694,3531,E,7487,S,,R,5618.0,G01316,MP,  299,D-11ST03,R,5618.0,G01315,MP,  298,D-11ST03,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,9/18/2012 6:35:17 AM,10/23/2012 10:28:49 AM
177242009201, D008,ST01BP00,G01316,MP,299,"Cantium, LLC",12/16/2012,7035,6165,6029,136.0,1842,12/21/2012,1/17/2013,D,COM,N,217.0,N,G01316,29.25299099,-88.75734401,29.25513829,-88.76094051,G,-12127,78,1800.0,0,1,Sidetrack,132,H,12/13/2012,N,548.0,26.0,MP,299,,2821452.000127,222451.003645,3538,E,7479,S,,R,5633.0,G01316,MP,  299,D-8 ST01,R,5633.0,G01316,MP,  299,D-8 ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/8/2012 4:46:37 PM,12/14/2012 12:37:38 AM
177244035301,DA007,ST01BP00,G01315,MP,298,"Cantium, LLC",9/6/2012,8300,7352,7204,148.0,4120,9/16/2012,9/23/2012,D,ST,N,217.0,N,G01316,29.26046888,-88.74719638,29.26869828,-88.74318758,G,-12019,78,4000.0,0,1,Revised Sidetrack,119,H,7/1/2012,N,505.0,26.0,MP,299,,2824609.00026,225244.003529,381,E,8586,N,,R,5482.0,G01316,MP,  299,DA-7ST01,R,5482.0,G01315,MP,  298,DA-7ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,8/2/2012 6:08:33 AM,9/10/2012 10:46:22 AM
177242011501, D012,ST01BP00,G01316,MP,299,"Cantium, LLC",11/30/2012,10970,7473,7337,136.0,3468,12/7/2012,1/21/2022,D,ST,N,217.0,N,G01316,29.25297738,-88.75732624,29.23926268,-88.76263264,G,-11913,78,3440.0,0,1,Sidetrack,136,H,11/21/2012,N,542.0,26.0,MP,299,,2821458.000875,222447.006602,3532,E,7475,S,,R,5633.0,G01316,MP,  299,D-12 ST1,R,5633.0,G01316,MP,  299,D-12 ST1,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/7/2012 10:34:58 AM,11/26/2012 12:05:33 PM
177242009301, D009,ST01BP00,G01316,MP,299,"Cantium, LLC",10/22/2012,8620,6708,6572,136.0,2833,10/28/2012,2/14/2013,D,COM,N,217.0,N,G01316,29.25298138,-88.75724861,29.25816478,-88.76943281,G,-11840,78,2839.0,0,1,Sidetrack,113,H,10/1/2012,N,531.0,26.0,MP,299,,2821465.066452,222453.959937,3525,E,7482,S,,R,5618.0,G01316,MP,  299,D-09ST01,R,5618.0,G01316,MP,  299,D-09ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,9/11/2012 3:01:35 PM,10/17/2012 5:03:05 PM
177104088301, A010,ST01BP00,G02914,EI,  341,"Arena Offshore, LP",6/19/2012,8900,8527,8393,134.0,4535,7/15/2012,5/17/2016,D,ST,N,272.0,N,G02914,28.20234036,-91.53751677,28.20655296,-91.53412107,G,-11834,78,4600.0,0,1,Revised Sidetrack,119,H,6/1/2012,N,606.0,28.0,EI,341,,1934149.356003,-168831.829305,5762,E,3767,N,,R,5484.0,G02914,EI,  341,A-10(ST),R,5484.0,G02914,EI,  341,A-10(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,6/12/2012 3:50:53 PM,6/14/2012 3:09:15 PM
177104097103, A004,ST03BP00,G02323,EI,  360,"Array Petroleum, LLC",2/26/2012,7977,4522,4392,130.0,3520,3/23/2012,4/3/2012,D,TA,N,307.0,N,G02324,28.11550542,-91.65711428,28.10027752,-91.66264728,G,-11553,78,3600.0,0,3,Revised Sidetrack,119,H,1/31/2012,N,625.0,24.0,EI,361,,1895575.882108,-200310.974005,731,W,6249,N,,R,5433.0,G02324,EI,  361,A4ST3,R,5433.0,G02323,EI,  360,A4ST3,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,3/28/2012 1:15:25 PM,3/29/2012 9:37:37 AM
177104088301, A010,ST01BP00,G02914,EI,  341,"Arena Offshore, LP",6/19/2012,8900,8527,8393,134.0,4535,7/15/2012,5/17/2016,D,ST,N,272.0,N,G02914,28.20234036,-91.53751677,28.20655296,-91.53412107,G,-11389,78,4600.0,0,1,Sidetrack,119,H,6/1/2012,N,606.0,28.0,EI,341,,1934149.356003,-168831.829305,5762,E,3767,N,,R,5484.0,G02914,EI,  341,A-10(ST),R,5484.0,G02914,EI,  341,A-10(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,5/1/2012 11:11:18 AM,5/18/2012 11:10:12 AM
177104100001, A009,ST01BP00,G02323,EI,  360,"Array Petroleum, LLC",1/27/2012,8249,3806,3676,130.0,2658,2/18/2012,6/2/2012,D,COM,N,307.0,N,G02324,28.1155207,-91.65715761,28.1004997,-91.66807771,G,-11360,78,2600.0,0,1,Revised Sidetrack,121,H,1/27/2011,N,674.0,24.0,EI,361,,1895560.88292,-200305.973829,716,W,6244,N,,R,5391.0,G02324,EI,  361,A009(ST),R,5391.0,G02323,EI,  360,A009(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,2/8/2012 11:37:46 AM,2/8/2012 1:55:07 PM
177244035301,DA007,ST01BP00,G01315,MP,298,"Cantium, LLC",9/6/2012,8300,7352,7204,148.0,4120,9/16/2012,9/23/2012,D,ST,N,217.0,N,G01316,29.26046888,-88.74719638,29.26869828,-88.74318758,G,-11353,78,4000.0,0,1,Sidetrack,119,H,7/1/2012,N,505.0,26.0,MP,299,,2824609.00026,225244.003529,381,E,8586,N,,R,5482.0,G01316,MP,  299,DA-7ST01,R,5482.0,G01315,MP,  298,DA-7ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,5/7/2012 11:01:41 AM,6/29/2012 10:35:19 AM
177104107902, A020,ST01BP00,G02324,EI,  361,Natural Resources Worldwide LLC,4/14/2012,6019,4345,4215,130.0,2012,4/27/2012,5/13/2012,D,COM,N,307.0,N,G02324,28.11554376,-91.65709706,28.10705396,-91.65771486,G,-11318,78,2000.0,0,1,Sidetrack,116,H,2/24/2012,N,713.0,24.0,EI,361,,1895580.882027,-200296.973186,736,W,6235,N,,R,5432.0,G02324,EI,  361,A020ST02,R,5432.0,G02324,EI,  361,A020ST02,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,2/1/2012 10:35:48 AM,2/16/2012 10:52:20 AM
177104100001, A009,ST01BP00,G02323,EI,  360,"Array Petroleum, LLC",1/27/2012,8249,3806,3676,130.0,2658,2/18/2012,6/2/2012,D,COM,N,307.0,N,G02324,28.1155207,-91.65715761,28.1004997,-91.66807771,G,-11310,78,2600.0,0,1,Revised Sidetrack,121,H,12/15/2011,N,674.0,24.0,EI,361,,1895560.88292,-200305.973829,716,W,6244,N,,R,5391.0,G02324,EI,  361,A009(ST),R,5391.0,G02323,EI,  360,A009(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,1/26/2012 9:49:38 AM,1/26/2012 11:43:05 AM
177104097103, A004,ST03BP00,G02323,EI,  360,"Array Petroleum, LLC",2/26/2012,7977,4522,4392,130.0,3520,3/23/2012,4/3/2012,D,TA,N,307.0,N,G02324,28.11550542,-91.65711428,28.10027752,-91.66264728,G,-11234,78,3600.0,0,3,Sidetrack,119,H,1/31/2012,N,625.0,24.0,EI,361,,1895575.882108,-200310.974005,731,W,6249,N,,R,5433.0,G02324,EI,  361,A4ST3,R,5433.0,G02323,EI,  360,A4ST3,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,1/17/2012 1:57:35 PM,1/26/2012 8:50:58 AM
177254000703, B010,ST01BP02,G01634,MP,144,"Cantium, LLC",11/28/2011,9470,6191,6055,136.0,2465,12/17/2011,1/7/2012,D,COM,N,208.0,N,G01634,29.29012251,-88.66520611,29.30167021,-88.65163121,G,-11134,78,2500.0,2,1,Revised Bypass,136,H,11/29/2011,N,525.0,26.0,MP,144,,2850499.068684,236608.957982,6101,E,2779,S,,R,5281.0,G01634,MP,  144,B-10,R,5281.0,G01634,MP,  144,B-10,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,12/7/2011 1:56:35 PM,12/9/2011 10:07:14 AM
177254000703, B010,ST01BP02,G01634,MP,144,"Cantium, LLC",11/28/2011,9470,6191,6055,136.0,2465,12/17/2011,1/7/2012,D,COM,N,208.0,N,G01634,29.29012251,-88.66520611,29.30167021,-88.65163121,G,-11099,78,2500.0,2,1,Bypass,136,H,11/29/2011,N,525.0,26.0,MP,144,,2850499.068684,236608.957982,6101,E,2779,S,,R,5281.0,G01634,MP,  144,B-10,R,5281.0,G01634,MP,  144,B-10,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/29/2011 2:26:06 PM,11/30/2011 9:04:56 AM
177254000702, B010,ST01BP01,G01634,MP,144,"Cantium, LLC",11/6/2011,9457,6295,6159,136.0,736,11/19/2011,11/28/2011,D,ST,N,208.0,N,G01634,29.29012251,-88.66520611,29.30131651,-88.65263971,G,-11061,78,1040.0,1,1,Revised Bypass,136,H,11/6/2011,N,525.0,26.0,MP,144,,2850499.068684,236608.957982,6101,E,2779,S,,R,5281.0,G01634,MP,  144,B-10,R,5281.0,G01634,MP,  144,B-10,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/17/2011 3:14:05 PM,11/22/2011 10:41:28 AM
177104100001, A009,ST01BP00,G02323,EI,  360,"Array Petroleum, LLC",1/27/2012,8249,3806,3676,130.0,2658,2/18/2012,6/2/2012,D,COM,N,307.0,N,G02324,28.1155207,-91.65715761,28.1004997,-91.66807771,G,-11055,78,2600.0,0,1,Sidetrack,121,H,12/15/2011,N,674.0,24.0,EI,361,,1895560.88292,-200305.973829,716,W,6244,N,,R,5391.0,G02324,EI,  361,A009(ST),R,5391.0,G02323,EI,  360,A009(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/21/2011 4:24:59 PM,12/9/2011 8:21:09 AM
427034057900,  001,ST00BP00,G33396,MI,  617,"Contango Operators, LLC",2/19/2010,15506,15500,15416,84.0,,4/21/2010,5/1/2010,E,PA,M,105.0,N,G33396,28.10026916,-96.12357027,28.10066586,-96.12297217,G,-9215,2503,,0,0,New Well,100,H,2/1/2010,N,408.0,30.0,MI,617,,2927395.800112,108459.981177,6000,W,5500,S,,N,9465.0,G33396,MI,  617,B,N,9465.0,G33396,MI,  617,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM","Contango Operators, Inc.",1/25/2010 11:19:47 AM,2/4/2010 2:06:30 PM
427084063400, B001,ST00BP00,G33408,HI,   88,"Hall-Houston Exploration III, L.P.",1/24/2010,10068,9019,8911,108.0,,2/8/2010,9/6/2013,E,PA,M,43.0,N,G33408,29.35929592,-93.98366532,29.35772642,-93.97481672,G,-9159,3075,,0,0,New Well,100,H,1/15/2010,N,341.0,30.0,HI,88,,3597427.02685,589080.988022,5089,E,4919,N,,N,9459.0,G33408,HI,   88,A,N,9459.0,G33408,HI,   88,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM","Hall-Houston Exploration III, L.P.",1/8/2010 1:29:42 PM,1/20/2010 8:47:15 AM
427034057800,  001,ST00BP00,G30626,MI,  686,Tana Exploration Company LLC,11/14/2009,9890,9889,9786,103.0,,12/9/2009,12/13/2009,E,PA,M,92.0,N,G30626,27.92493408,-96.57816229,27.92489078,-96.57826369,G,-9044,2579,,0,0,Revised New Well,100,H,11/3/2009,N,435.0,30.0,MI,686,,2782171.855224,41410.989799,3336,W,1811,S,,N,9429.0,G30626,MI,  686,A,N,9429.0,G30626,MI,  686,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/1/2009 9:09:41 AM,12/1/2009 9:37:08 AM
427034057800,  001,ST00BP00,G30626,MI,  686,Tana Exploration Company LLC,11/14/2009,9890,9889,9786,103.0,,12/9/2009,12/13/2009,E,PA,M,92.0,N,G30626,27.92493408,-96.57816229,27.92489078,-96.57826369,G,-8905,2579,,0,0,New Well,100,H,11/3/2009,N,435.0,30.0,MI,686,,2782171.855224,41410.989799,3336,W,1811,S,,N,9429.0,G30626,MI,  686,A,N,9429.0,G30626,MI,  686,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,10/22/2009 4:47:27 PM,10/29/2009 4:30:43 PM
427034057700, D001,ST00BP00,G31003,MI,  633,Tana Exploration Company LLC,10/3/2009,8641,7851,7751,100.0,,10/28/2009,10/6/2019,E,PA,M,79.0,N,G31003,28.07444085,-96.49307353,28.07552575,-96.50050183,G,-8872,2579,,0,0,Revised New Well,100,H,9/28/2009,N,404.0,30.0,MI,633,,2808485.775383,96330.033809,2030,E,6630,N,,N,9362.0,G31003,MI,  633,A,N,9362.0,G31003,MI,  633,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,10/21/2009 7:27:19 AM,10/21/2009 10:24:24 AM
427034057700, D001,ST00BP00,G31003,MI,  633,Tana Exploration Company LLC,10/3/2009,8641,7851,7751,100.0,,10/28/2009,10/6/2019,E,PA,M,79.0,N,G31003,28.07444085,-96.49307353,28.07552575,-96.50050183,G,-8797,2579,,0,0,Revised New Well,100,H,9/28/2009,N,404.0,30.0,MI,633,,2808485.775383,96330.033809,2030,E,6630,N,,N,9362.0,G31003,MI,  633,A,N,9362.0,G31003,MI,  633,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,9/23/2009 1:57:25 PM,9/23/2009 2:31:29 PM
427034057700, D001,ST00BP00,G31003,MI,  633,Tana Exploration Company LLC,10/3/2009,8641,7851,7751,100.0,,10/28/2009,10/6/2019,E,PA,M,79.0,N,G31003,28.07444085,-96.49307353,28.07552575,-96.50050183,G,-8721,2579,,0,0,New Well,100,H,9/1/2009,N,404.0,30.0,MI,633,,2808485.775383,96330.033809,2030,E,6630,N,,N,9362.0,G31003,MI,  633,A,N,9362.0,G31003,MI,  633,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,8/20/2009 3:26:22 PM,9/2/2009 7:56:41 AM
177054127600,  001,ST00BP00,G33076,VR,   41,Tana Exploration Company LLC,7/20/2009,11993,11744,11638,106.0,,8/23/2009,10/24/2012,E,PA,M,45.0,N,G33076,29.3810602,-92.58078589,29.3780248,-92.58089069,G,-8595,2579,,0,0,New Well,100,H,7/14/2009,N,369.0,30.0,VR,41,,1602688.075071,261950.631522,420,E,3400,S,,N,9403.0,G33076,VR,   41,A,N,9403.0,G33076,VR,   41,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,7/10/2009 6:33:18 AM,7/21/2009 8:07:43 AM
177004129800,  001,ST00BP00,G31280,WC,  117,Tana Exploration Company LLC,5/25/2009,13855,13850,13788,62.0,,7/12/2009,7/18/2009,E,PA,M,37.0,N,G31280,29.52311439,-93.60729328,29.52294599,-93.60723108,G,-8571,2579,,0,0,Revised New Well,100,H,5/10/2009,N,385.0,30.0,WC,117,,1276810.360052,318618.965803,3423,W,1381,N,,N,9221.0,G31280,WC,  117,A,N,9221.0,G31280,WC,  117,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,7/2/2009 7:41:11 AM,7/2/2009 7:50:14 AM
