SN_WAR_FK,BUS_ASC_NAME,OPERATIONS_COMPLETED_DATE,TOOL_LOGGING_METHOD_NAME,LOG_INTV_TOP_MD,LOG_INTV_BOTM_MD,SN_OPEN_HOLE
46008,Halliburton Energy Services (use with well inventory),3/28/2003,WIRELINE,16076.0,16645.0,4243
46087,Halliburton Energy Services (use with well inventory),3/24/2003,WIRELINE,15450.0,16386.0,4262
46087,Halliburton Energy Services (use with well inventory),3/28/2003,WIRELINE,16076.0,16645.0,4263
46414,Halliburton Energy Services (use with well inventory),4/2/2003,MWD/LWD,1414.0,7316.0,4339
46414,Halliburton Energy Services (use with well inventory),4/2/2003,MWD/LWD,1414.0,7316.0,4340
46463,Halliburton Energy Services (use with well inventory),4/5/2003,WIRELINE,9912.0,10607.0,4353
46515,Halliburton Energy Services (use with well inventory),4/15/2003,MWD/LWD,852.0,3181.0,4366
46628,Halliburton Energy Services (use with well inventory),4/18/2003,WIRELINE,3870.0,8561.0,4409
47172,Halliburton Energy Services (use with well inventory),5/9/2003,WIRELINE,3684.0,8650.0,4663
47202,Halliburton Energy Services (use with well inventory),5/8/2003,WIRELINE,4691.0,7462.0,4707
47719,Halliburton Energy Services (use with well inventory),5/28/2003,WIRELINE,3478.0,7524.0,4957
47904,Halliburton Energy Services (use with well inventory),6/5/2003,WIRELINE,12800.0,16580.0,5007
48378,Halliburton Energy Services (use with well inventory),6/20/2003,WIRELINE,2624.0,8930.0,5193
47743,Halliburton Energy Services (use with well inventory),5/25/2003,WIRELINE,3756.0,8070.0,5391
47743,Halliburton Energy Services (use with well inventory),5/25/2003,WIRELINE,3756.0,8070.0,5392
47743,Halliburton Energy Services (use with well inventory),5/25/2003,WIRELINE,3756.0,8070.0,5393
47743,Halliburton Energy Services (use with well inventory),5/25/2003,WIRELINE,3756.0,8070.0,5394
47682,Halliburton Energy Services (use with well inventory),6/9/2003,WIRELINE,5635.0,10052.0,5437
47682,Halliburton Energy Services (use with well inventory),6/9/2003,WIRELINE,5635.0,10052.0,5436
47682,Halliburton Energy Services (use with well inventory),6/9/2003,WIRELINE,5635.0,10052.0,5438
48828,Halliburton Energy Services (use with well inventory),1/10/2003,WIRELINE,4020.0,8850.0,5482
48823,Halliburton Energy Services (use with well inventory),5/28/2003,MWD/LWD,715.0,1428.0,5473
48946,Halliburton Energy Services (use with well inventory),5/31/2003,MWD/LWD,1415.0,2089.0,5550
47682,Halliburton Energy Services (use with well inventory),6/5/2003,WIRELINE,5635.0,9892.0,5769
47682,Halliburton Energy Services (use with well inventory),6/5/2003,WIRELINE,5635.0,9892.0,5770
47682,Halliburton Energy Services (use with well inventory),6/5/2003,WIRELINE,5635.0,9892.0,5771
47682,Halliburton Energy Services (use with well inventory),6/5/2003,WIRELINE,5635.0,9892.0,5772
47682,Halliburton Energy Services (use with well inventory),7/1/2003,WIRELINE,10030.0,10710.0,5775
47682,Halliburton Energy Services (use with well inventory),7/1/2003,WIRELINE,10030.0,10710.0,5776
47682,Halliburton Energy Services (use with well inventory),7/1/2003,WIRELINE,10030.0,10710.0,5777
49356,Halliburton Energy Services (use with well inventory),7/13/2003,WIRELINE,5450.0,9061.0,5845
49392,Halliburton Energy Services (use with well inventory),7/27/2003,WIRELINE,2645.0,9308.0,5841
49356,Halliburton Energy Services (use with well inventory),7/13/2003,WIRELINE,5450.0,9061.0,5846
49356,Halliburton Energy Services (use with well inventory),7/13/2003,WIRELINE,5450.0,9061.0,5847
49356,Halliburton Energy Services (use with well inventory),7/13/2003,WIRELINE,5450.0,9061.0,5848
48067,Halliburton Energy Services (use with well inventory),5/26/2003,WIRELINE,7453.0,10900.0,5923
49671,Halliburton Energy Services (use with well inventory),7/20/2003,WIRELINE,10673.0,10840.0,6036
49671,Halliburton Energy Services (use with well inventory),7/20/2003,WIRELINE,10673.0,10840.0,6037
49671,Halliburton Energy Services (use with well inventory),7/20/2003,WIRELINE,10673.0,10840.0,6038
49671,Halliburton Energy Services (use with well inventory),7/20/2003,WIRELINE,10673.0,10840.0,6039
49671,Halliburton Energy Services (use with well inventory),7/20/2003,WIRELINE,10673.0,10840.0,6040
48823,Halliburton Energy Services (use with well inventory),5/28/2003,MWD/LWD,715.0,1428.0,6108
48823,Halliburton Energy Services (use with well inventory),5/31/2003,MWD/LWD,1415.0,2089.0,6109
50284,Halliburton Energy Services (use with well inventory),7/29/2003,MWD/LWD,1772.0,5338.0,6477
50284,Halliburton Energy Services (use with well inventory),7/29/2003,MWD/LWD,1772.0,5338.0,6478
50296,Halliburton Energy Services (use with well inventory),8/3/2003,WIRELINE,9242.0,11024.0,6484
50284,Halliburton Energy Services (use with well inventory),7/29/2003,MWD/LWD,1772.0,5352.0,6493
49874,Halliburton Energy Services (use with well inventory),8/15/2003,WIRELINE,4174.0,9220.0,6196
49920,Halliburton Energy Services (use with well inventory),7/29/2003,MWD/LWD,1772.0,5330.0,6222
49975,Halliburton Energy Services (use with well inventory),7/30/2003,WIRELINE,10400.0,11902.0,6267
49975,Halliburton Energy Services (use with well inventory),7/31/2003,WIRELINE,11500.0,11996.0,6268
48946,Halliburton Energy Services (use with well inventory),6/9/2003,MWD/LWD,2845.0,6765.0,6496
48946,Halliburton Energy Services (use with well inventory),6/12/2003,MWD/LWD,2332.0,6900.0,6497
50284,Halliburton Energy Services (use with well inventory),7/29/2003,MWD/LWD,1772.0,5330.0,6476
50411,Halliburton Energy Services (use with well inventory),8/29/2003,WIRELINE,2600.0,8355.0,6542
50438,Halliburton Energy Services (use with well inventory),7/21/2003,MWD/LWD,4500.0,12155.0,6549
50438,Halliburton Energy Services (use with well inventory),7/21/2003,MWD/LWD,4500.0,12155.0,6552
50438,Halliburton Energy Services (use with well inventory),7/21/2003,MWD/LWD,4500.0,12155.0,6553
51168,Halliburton Energy Services (use with well inventory),9/21/2003,WIRELINE,10510.0,11313.0,7150
54468,Halliburton Energy Services (use with well inventory),1/6/2004,WIRELINE,6902.0,8820.0,9013
54476,Halliburton Energy Services (use with well inventory),1/12/2004,MWD/LWD,12552.0,14720.0,9036
51885,Halliburton Energy Services (use with well inventory),9/9/2003,WIRELINE,6020.0,6740.0,7615
52003,Halliburton Energy Services (use with well inventory),10/24/2003,WIRELINE,3570.0,8091.0,7680
52206,Halliburton Energy Services (use with well inventory),10/26/2003,MWD/LWD,3607.0,7750.0,7797
52271,Halliburton Energy Services (use with well inventory),10/29/2003,WIRELINE,10600.0,11065.0,7821
52924,Halliburton Energy Services (use with well inventory),11/15/2003,WIRELINE,7650.0,13350.0,8175
48668,Halliburton Energy Services (use with well inventory),5/31/2003,WIRELINE,13300.0,15438.0,8302
48668,Halliburton Energy Services (use with well inventory),5/31/2003,WIRELINE,13300.0,15438.0,8303
48668,Halliburton Energy Services (use with well inventory),5/31/2003,WIRELINE,13300.0,15438.0,8304
53300,Halliburton Energy Services (use with well inventory),12/7/2003,MWD/LWD,1695.0,8906.0,8320
53395,Halliburton Energy Services (use with well inventory),11/27/2003,WIRELINE,8100.0,9405.0,8388
53395,Halliburton Energy Services (use with well inventory),11/27/2003,WIRELINE,8990.0,9405.0,8389
53509,Halliburton Energy Services (use with well inventory),12/8/2003,MWD/LWD,1695.0,8906.0,8437
53647,Halliburton Energy Services (use with well inventory),12/21/2003,MWD/LWD,3530.0,4908.0,8483
54346,Halliburton Energy Services (use with well inventory),1/9/2004,WIRELINE,1600.0,2400.0,9030
53769,Halliburton Energy Services (use with well inventory),12/28/2003,MWD/LWD,4908.0,11710.0,8531
53768,Halliburton Energy Services (use with well inventory),12/28/2003,WIRELINE,2703.0,7487.0,8545
53838,Halliburton Energy Services (use with well inventory),12/15/2003,WIRELINE,8148.0,9728.0,8554
53838,Halliburton Energy Services (use with well inventory),12/16/2003,WIRELINE,8000.0,9732.0,8555
53840,Halliburton Energy Services (use with well inventory),12/19/2003,MUD,9011.0,9840.0,8560
53887,Halliburton Energy Services (use with well inventory),12/27/2003,MUD,9011.0,10500.0,8589
53929,Halliburton Energy Services (use with well inventory),1/2/2004,MWD/LWD,5405.0,8800.0,8601
53944,Halliburton Energy Services (use with well inventory),12/29/2003,WIRELINE,16900.0,19975.0,8611
54066,Halliburton Energy Services (use with well inventory),1/3/2004,MUD,9011.0,11826.0,8682
54166,Halliburton Energy Services (use with well inventory),1/4/2004,MWD/LWD,11710.0,11730.0,8729
51307,Halliburton Energy Services (use with well inventory),9/20/2003,WIRELINE,3562.0,5878.0,8787
54277,Halliburton Energy Services (use with well inventory),1/11/2004,MWD/LWD,11730.0,14720.0,8792
54277,Halliburton Energy Services (use with well inventory),1/11/2004,MWD/LWD,12352.0,13010.0,8794
54306,Halliburton Energy Services (use with well inventory),12/8/2003,WIRELINE,8000.0,11900.0,8826
54306,Halliburton Energy Services (use with well inventory),1/2/2004,MWD/LWD,8000.0,12580.0,8827
54306,Halliburton Energy Services (use with well inventory),1/2/2004,MWD/LWD,8000.0,12580.0,8828
54312,Halliburton Energy Services (use with well inventory),12/8/2003,WIRELINE,8000.0,11900.0,8829
54380,Halliburton Energy Services (use with well inventory),11/29/2003,WIRELINE,3020.0,10938.0,8881
54380,Halliburton Energy Services (use with well inventory),11/29/2003,WIRELINE,3020.0,10938.0,8882
54380,Halliburton Energy Services (use with well inventory),11/29/2003,WIRELINE,3020.0,10938.0,8883
54515,Halliburton Energy Services (use with well inventory),10/18/2003,WIRELINE,4500.0,13797.0,9058
54515,Halliburton Energy Services (use with well inventory),10/19/2003,WIRELINE,12546.0,13590.0,9060
54515,Halliburton Energy Services (use with well inventory),10/20/2003,WIRELINE,12500.0,13800.0,9061
54630,Halliburton Energy Services (use with well inventory),1/20/2004,MUD,9011.0,14425.0,9116
54515,Halliburton Energy Services (use with well inventory),10/19/2003,WIRELINE,12546.0,13590.0,9192
54851,Halliburton Energy Services (use with well inventory),2/1/2004,MUD,13755.0,15852.0,9201
54852,Halliburton Energy Services (use with well inventory),2/3/2004,WIRELINE,3500.0,12160.0,9203
56293,Halliburton Energy Services (use with well inventory),3/13/2004,MWD/LWD,7620.0,11565.0,9884
55117,Halliburton Energy Services (use with well inventory),2/13/2004,MWD/LWD,21225.0,26247.0,9329
55141,Halliburton Energy Services (use with well inventory),2/8/2004,WIRELINE,4350.0,12800.0,9338
55143,Halliburton Energy Services (use with well inventory),2/14/2004,WIRELINE,2560.0,8832.0,9340
55143,Halliburton Energy Services (use with well inventory),2/14/2004,WIRELINE,2560.0,8832.0,9341
52453,Halliburton Energy Services (use with well inventory),11/11/2003,WIRELINE,3008.0,10622.0,9357
52453,Halliburton Energy Services (use with well inventory),11/11/2003,WIRELINE,3008.0,10622.0,9358
52453,Halliburton Energy Services (use with well inventory),11/11/2003,WIRELINE,3008.0,10622.0,9359
55244,Halliburton Energy Services (use with well inventory),2/19/2004,MWD/LWD,26247.0,26257.0,9362
55457,Halliburton Energy Services (use with well inventory),1/26/2004,WIRELINE,3575.0,7575.0,9458
55607,Halliburton Energy Services (use with well inventory),2/29/2004,WIRELINE,82.0,4100.0,9538
55607,Halliburton Energy Services (use with well inventory),2/29/2004,MWD/LWD,13500.0,17310.0,9539
55616,Halliburton Energy Services (use with well inventory),2/14/2004,MUD,13498.0,16600.0,9555
55620,Halliburton Energy Services (use with well inventory),2/9/2004,WIRELINE,3110.0,8718.0,9559
55635,Halliburton Energy Services (use with well inventory),2/18/2004,WIRELINE,12600.0,13340.0,9570
55635,Halliburton Energy Services (use with well inventory),2/18/2004,WIRELINE,12894.0,13070.0,9572
55644,Halliburton Energy Services (use with well inventory),2/23/2004,MUD,9187.0,9760.0,9582
55658,Halliburton Energy Services (use with well inventory),2/28/2004,MWD/LWD,675.0,9205.0,9592
55711,Halliburton Energy Services (use with well inventory),2/22/2004,WIRELINE,2560.0,8832.0,9606
55711,Halliburton Energy Services (use with well inventory),2/22/2004,WIRELINE,2560.0,8832.0,9607
55794,Halliburton Energy Services (use with well inventory),2/28/2004,WIRELINE,11809.0,14012.0,9643
55806,Halliburton Energy Services (use with well inventory),3/6/2004,MWD/LWD,9266.0,12495.0,9645
55896,Halliburton Energy Services (use with well inventory),3/3/2004,MWD/LWD,11289.0,11573.0,9715
55904,Halliburton Energy Services (use with well inventory),3/7/2004,MWD/LWD,28131.0,28151.0,9717
55948,Halliburton Energy Services (use with well inventory),3/12/2004,WIRELINE,10825.0,13200.0,9742
55976,Halliburton Energy Services (use with well inventory),2/29/2004,WIRELINE,15178.0,16717.0,9749
55987,Halliburton Energy Services (use with well inventory),5/25/2003,WIRELINE,3756.0,8070.0,9755
55987,Halliburton Energy Services (use with well inventory),5/26/2003,WIRELINE,0.0,0.0,9756
56103,Halliburton Energy Services (use with well inventory),3/6/2004,MWD/LWD,7223.0,7620.0,9778
56102,Halliburton Energy Services (use with well inventory),3/3/2004,MWD/LWD,9205.0,10882.0,9783
56113,Halliburton Energy Services (use with well inventory),3/4/2004,MUD,9187.0,16065.0,9790
56114,Halliburton Energy Services (use with well inventory),3/1/2004,WIRELINE,16790.0,17300.0,9791
56114,Halliburton Energy Services (use with well inventory),3/1/2004,WIRELINE,13500.0,17310.0,9792
56114,Halliburton Energy Services (use with well inventory),3/1/2004,WIRELINE,3078.0,3280.0,9793
56114,Halliburton Energy Services (use with well inventory),3/1/2004,WIRELINE,488.0,700.0,9794
56145,Halliburton Energy Services (use with well inventory),3/9/2004,MWD/LWD,0.0,6352.0,9803
56178,Halliburton Energy Services (use with well inventory),2/9/2004,WIRELINE,3110.0,8724.0,9810
56178,Halliburton Energy Services (use with well inventory),2/9/2004,WIRELINE,3110.0,8724.0,9811
56178,Halliburton Energy Services (use with well inventory),2/9/2004,WIRELINE,3110.0,8724.0,9812
56178,Halliburton Energy Services (use with well inventory),2/9/2004,WIRELINE,3110.0,8724.0,9813
56178,Halliburton Energy Services (use with well inventory),2/14/2004,MWD/LWD,8689.0,8960.0,9814
56352,Halliburton Energy Services (use with well inventory),3/20/2004,WIRELINE,14000.0,17580.0,9896
56412,Halliburton Energy Services (use with well inventory),3/13/2004,MWD/LWD,9187.0,16658.0,9945
56490,Halliburton Energy Services (use with well inventory),3/20/2004,MWD/LWD,11565.0,11617.0,9966
56352,Halliburton Energy Services (use with well inventory),3/21/2004,WIRELINE,82.0,3500.0,9978
56352,Halliburton Energy Services (use with well inventory),3/22/2004,WIRELINE,14800.0,17850.0,9979
56529,Halliburton Energy Services (use with well inventory),3/18/2004,MUD,9187.0,20455.0,9985
62969,Halliburton Energy Services (use with well inventory),9/4/2004,MWD/LWD,7007.0,7500.0,12466
-302946,Halliburton Energy Services (use with well inventory),10/21/2017,MUD,6515.0,26689.0,-13630
42891,Anadrill/Schlumberger Directional Services,12/31/2002,MWD/LWD,824.0,3955.0,3607
43228,Anadrill/Schlumberger Directional Services,1/10/2003,MWD/LWD,5734.0,10146.0,3685
43242,Anadrill/Schlumberger Directional Services,12/10/2002,MWD/LWD,3154.0,5120.0,3689
43242,Anadrill/Schlumberger Directional Services,12/16/2002,MWD/LWD,5120.0,7763.0,3690
43242,Anadrill/Schlumberger Directional Services,12/24/2002,MWD/LWD,7763.0,12351.0,3691
43242,Anadrill/Schlumberger Directional Services,1/2/2003,MWD/LWD,12351.0,17834.0,3692
43278,Anadrill/Schlumberger Directional Services,12/30/2002,MWD/LWD,8000.0,17853.0,3702
43286,Anadrill/Schlumberger Directional Services,12/26/2002,WIRELINE,4510.0,14335.0,3703
43407,Anadrill/Schlumberger Directional Services,12/27/2002,MWD/LWD,8592.0,9453.0,3736
43656,Anadrill/Schlumberger Directional Services,1/7/2003,WIRELINE,3089.0,9134.0,3769
43755,Anadrill/Schlumberger Directional Services,1/9/2003,WIRELINE,17345.0,17587.0,3784
43843,Anadrill/Schlumberger Directional Services,1/26/2003,MWD/LWD,16115.0,18166.0,3795
43899,Anadrill/Schlumberger Directional Services,1/23/2003,WIRELINE,20099.0,20212.0,3806
43904,Anadrill/Schlumberger Directional Services,1/27/2003,MWD/LWD,19670.0,20180.0,3807
43932,Anadrill/Schlumberger Directional Services,1/31/2003,WIRELINE,345.0,5191.0,3811
43985,Anadrill/Schlumberger Directional Services,2/2/2003,MWD/LWD,13350.0,14722.0,3837
44079,Anadrill/Schlumberger Directional Services,2/5/2003,MWD/LWD,24001.0,24548.0,3853
44186,Anadrill/Schlumberger Directional Services,2/10/2003,MWD/LWD,3610.0,3625.0,3870
44313,Anadrill/Schlumberger Directional Services,2/8/2003,MWD/LWD,28420.0,30082.0,3884
44345,Anadrill/Schlumberger Directional Services,1/31/2003,MWD/LWD,8000.0,15625.0,3892
44375,Anadrill/Schlumberger Directional Services,2/10/2003,MWD/LWD,3610.0,5107.0,3898
44368,Anadrill/Schlumberger Directional Services,2/12/2003,MWD/LWD,18959.0,19285.0,3900
44402,Anadrill/Schlumberger Directional Services,2/14/2003,MWD/LWD,0.0,421.0,3901
44411,Anadrill/Schlumberger Directional Services,2/16/2003,MWD/LWD,4060.0,7291.0,3902
44461,Anadrill/Schlumberger Directional Services,2/22/2003,MWD/LWD,3182.0,9560.0,3911
44610,Anadrill/Schlumberger Directional Services,2/22/2003,MWD/LWD,4060.0,12019.0,3954
44630,Anadrill/Schlumberger Directional Services,2/23/2003,WIRELINE,14594.0,14594.0,3956
44661,Anadrill/Schlumberger Directional Services,2/16/2003,WIRELINE,15000.0,22999.0,3958
44730,Anadrill/Schlumberger Directional Services,2/21/2003,WIRELINE,12885.0,13497.0,3968
44841,Anadrill/Schlumberger Directional Services,3/10/2003,MWD/LWD,9560.0,15477.0,3993
44889,Anadrill/Schlumberger Directional Services,2/26/2003,WIRELINE,3473.0,11810.0,3997
44889,Anadrill/Schlumberger Directional Services,2/26/2003,WIRELINE,3473.0,11810.0,3998
44889,Anadrill/Schlumberger Directional Services,2/26/2003,WIRELINE,3473.0,11810.0,3999
44924,Anadrill/Schlumberger Directional Services,3/2/2003,WIRELINE,9768.0,13020.0,4003
44979,Anadrill/Schlumberger Directional Services,3/3/2003,MWD/LWD,8538.0,8538.0,4012
45031,Anadrill/Schlumberger Directional Services,2/23/2003,MWD/LWD,26225.0,26225.0,4021
45054,Anadrill/Schlumberger Directional Services,3/8/2003,WIRELINE,9768.0,18230.0,4026
45054,Anadrill/Schlumberger Directional Services,3/8/2003,WIRELINE,9768.0,18230.0,4027
45054,Anadrill/Schlumberger Directional Services,3/8/2003,WIRELINE,9768.0,18230.0,4028
45054,Anadrill/Schlumberger Directional Services,3/8/2003,WIRELINE,9768.0,18230.0,4029
45066,Anadrill/Schlumberger Directional Services,3/6/2003,MWD/LWD,4228.0,14015.0,4031
45066,Anadrill/Schlumberger Directional Services,3/6/2003,MWD/LWD,4228.0,14015.0,4032
45066,Anadrill/Schlumberger Directional Services,3/6/2003,MWD/LWD,4228.0,14015.0,4035
45120,Anadrill/Schlumberger Directional Services,3/16/2003,MWD/LWD,9560.0,19180.0,4040
45266,Anadrill/Schlumberger Directional Services,3/14/2003,MWD/LWD,12019.0,16535.0,4061
45332,Anadrill/Schlumberger Directional Services,11/22/2002,MWD/LWD,4550.0,11220.0,4074
45528,Anadrill/Schlumberger Directional Services,3/23/2003,MWD/LWD,25725.0,28109.0,4113
45365,Anadrill/Schlumberger Directional Services,3/8/2003,MWD/LWD,8538.0,10855.0,4083
45495,Anadrill/Schlumberger Directional Services,3/21/2003,WIRELINE,8450.0,10695.0,4106
45495,Anadrill/Schlumberger Directional Services,3/21/2003,MWD/LWD,8450.0,10695.0,4107
45513,Anadrill/Schlumberger Directional Services,3/19/2003,MWD/LWD,15785.0,18750.0,4109
45513,Anadrill/Schlumberger Directional Services,3/19/2003,MWD/LWD,15785.0,18750.0,4110
45513,Anadrill/Schlumberger Directional Services,3/19/2003,MWD/LWD,15785.0,18750.0,4111
45530,Anadrill/Schlumberger Directional Services,3/16/2003,MWD/LWD,26540.0,26900.0,4115
45629,Anadrill/Schlumberger Directional Services,3/26/2003,MWD/LWD,25725.0,28109.0,4136
45659,Anadrill/Schlumberger Directional Services,3/26/2003,MWD/LWD,9560.0,23216.0,4150
45736,Anadrill/Schlumberger Directional Services,3/30/2003,MWD/LWD,10744.0,10956.0,4173
45740,Anadrill/Schlumberger Directional Services,3/28/2003,MWD/LWD,2994.0,7511.0,4174
45740,Anadrill/Schlumberger Directional Services,3/28/2003,MWD/LWD,2994.0,7511.0,4175
45848,Anadrill/Schlumberger Directional Services,4/1/2003,MWD/LWD,15866.0,16261.0,4195
45866,Anadrill/Schlumberger Directional Services,4/2/2003,MWD/LWD,7511.0,8115.0,4198
45866,Anadrill/Schlumberger Directional Services,4/2/2003,MWD/LWD,7511.0,8115.0,4199
45866,Anadrill/Schlumberger Directional Services,4/2/2003,MWD/LWD,7511.0,8115.0,4200
45869,Anadrill/Schlumberger Directional Services,3/28/2003,MWD/LWD,5660.0,7299.0,4201
45874,Anadrill/Schlumberger Directional Services,4/4/2003,MWD/LWD,7120.0,9730.0,4210
45972,Anadrill/Schlumberger Directional Services,4/5/2003,MWD/LWD,4030.0,15727.0,4228
46001,Anadrill/Schlumberger Directional Services,4/2/2003,MWD/LWD,18750.0,20879.0,4237
