SN_EOR_FK,SN_EOR_WELL_COMP,COMP_LATITUDE,COMP_LONGITUDE,COMP_RSVR_NAME,COMP_INTERVAL_NAME
-128300,-18477,29.10464361,-89.98009778,"BF-2, E","BF-2,E"
-71194,-7280,28.99361611,-89.96984861,EA E-1 Sand,EA E-1 Sand
-1874,-274,28.964739,-89.820636,JR C-1,JR C-1 Sand / JR C-1 Sand
-3411,-1487,28.94722389,-89.803055,IH Sand,IH Sand
-119524,-16638,28.96331333,-89.78386056,JB Sand,JB Sand
-93167,-9711,28.9344635,-89.775444,JH,JH Sand
-182814,-27706,28.93450927,-89.77541579,JH G-1,JH Sand
-137995,-20484,28.93768341,-89.76149276,A-9,
-4762,-975,28.97266611,-89.24635528,N 1 b,N 1 b
-6758,-1301,28.97256667,-89.24581667,N 1 a,N1a
-26083,-3015,28.97241361,-89.24634944,N O Sand,N O Sand
-27262,-3318,28.97171167,-89.24597306,M2 Sand,M2
-144116,-21775,28.97144694,-89.24620278,L4,L4 Sand
-113135,-13963,28.45237167,-90.88465861,TP-11A,TP11A
-6938,-1288,28.40549722,-91.27772778,"10,100' SAND","10,100 sand "
-53549,-5560,29.17856667,-94.52713889,H Sand,H Sand
-109863,-12561,29.17836111,-94.52709167,G4 Sand,G4 Sand
-109515,-12501,27.999176,-93.524412,TA-7 Sand,CF Sand
-131340,-19316,28.35911361,-94.10564167,P-1-1,P 1-1
-114673,-14591,28.57445889,-90.54248083,B-20 Sand,B20 Sand
-101983,-10544,28.44826389,-90.88904444,TP - 10 D,TP-10 D
-14815,-2267,28.390065,-95.88690194,RL-3A,Rob L3
-55297,-5711,28.39020273,-95.88720846,RL-2A,Rob L1 / Rob L2
-14369,-2190,29.47200306,-88.87792306,UVIG 3 Sand ,UVIG 3 Sand 
-15371,-2735,29.65520361,-88.111735,MIDDLE JAMES,MIDDLE JAMES
-29808,-3999,29.65520361,-88.111735,MIDDLE JAMES,MIDDLE JAMES
-89420,-9098,29.24102778,-94.34072222,MARG A SAND,MARG A 3
-114893,-14549,29.24102778,-94.34072222,Marg A Sand,MARG A 3
-84763,-8816,29.159704,-91.501575,T-10D Sand,T-10D Sand 
-70427,-7265,29.15122556,-91.48731111,T-12,T-12 Sand 
-107456,-11505,29.16207139,-91.50523222,T13 A Sand,T-13A Sand
-109528,-12333,29.16194444,-91.505,T-13,T-13A Sand
-115445,-14922,29.16212694,-91.50498639,T-10,T-10 Sand
-116614,-15217,29.16213833,-91.50498417,T-9 Sand,T-9 Sand
-14509,-2426,27.49387583,-90.32479583,P-62,P-62
-45246,-5615,29.56515306,-93.42549194,SD-1,SD-1
-127861,-18376,29.56515306,-93.42549194,SD-1,SD-1
-44748,-5619,28.77029889,-92.07069528,13700' Sand (Lower),13700' Sand (lower) 
-44748,-5611,28.77029889,-92.07069528,13700' Sand (upper),13700' Sand (upper) 
-44748,-5613,28.77034917,-92.07070222,13200' Sand ,13200' Sand 
-51739,-5616,28.72172361,-92.31799417,LCN-1,LCN-1
-50293,-5157,29.392,-92.987,M-2 Sand,M-2 Sand
-47767,-5259,28.21834194,-92.43711472,J Sand,J Sand
-62441,-6679,28.3663775,-91.05645028,LB-10 Sand Lobe 2,LP-10
-140133,-20821,28.3663685,-91.0564498,TP-3,TP-3 Lower
-44059,-5361,28.14419889,-91.59211694,Lower Ang B,Lower Ang B
-44059,-5362,28.14419889,-91.59211694,7100' Sand,7100' Sand
-45488,-5543,29.37126278,-91.777165,CIB OP3,JRM-1 Sand (CIBOP)
-38780,-4238,28.59532722,-92.24401917,10100' Stray Sand,10100' Stray Sand
-55639,-5930,27.79998854,-92.97883779,Trim B Sand,Trim B
-25500,-3181,28.34738611,-91.56853333,E 5 Sand,E5 Sand
-109882,-12410,28.93442389,-90.02510889,OP-A2,OP-A2
-80684,-8678,28.9329166,-90.0260468,JP L-2,JP (1) / JP (u)
-114633,-15372,28.93314389,-90.02586389,KJ L-1 Sand,KJ L-1
-83694,-9185,28.94920833,-90.03077778,OP A-2,OP A-2 Sand
-111326,-13139,28.93446,-90.02688611,IM L-4 Sand,IM L-4 Sand
-6619,-1494,28.93419111,-90.0435175,MS Sand,MS Sand
-157913,-23433,28.94060556,-90.04596667,KA A-2,KA Sand
-113184,-14144,28.94595306,-90.05454083,LE E-11,LE E-11 Sand
-4034,-816,29.50891972,-94.02212222,LH-6,LH-6 Sand
-158336,-23668,29.3136379,-94.22409429,LK SAND,
-42121,-4435,29.26684183,-94.34794062,7500' sand,7500' sand
-57037,-5896,29.2643475,-94.34837333,6300' sand,6300' sand
-905,-117,29.26024028,-94.34148417,9000 Sand,9000 Sand
-42122,-4437,29.26053306,-94.34134139,M28 Sand,M28 Sand
-39020,-4496,29.26311306,-94.34172056,M-37,M-37
-128623,-18547,29.26342778,-94.34179167,M-36-LS Sand,M-36-LS Sand
-5641,-1259,29.13502389,-94.44696778,J-2 Sand,J-2 Sand
-81084,-8410,29.13504028,-94.44714444,J Sand,J Sand
-123080,-17362,29.27515944,-93.77506417,9400,9400
-2564,-642,28.78829389,-89.16652194,U9600' Sand,U9600' Sand
-75833,-7817,29.17781667,-94.52493333,G Sand,G Sand
-76796,-7913,29.17766389,-94.51972222,F4 Sand,F4 Sand
-16524,-2408,29.17923083,-94.52097889,J-4 Sand,J-4 Sand
-109884,-12368,29.17924722,-94.52098056,J Sand,J Sand
-2185,-449,29.14814417,-94.16099833,Big. hum. 2 Sand,Big. Hum. 2 Sand
-111691,-13105,28.00153306,-93.52639889,TA-3A/TA-4 Nomenclature,TA-3A/TA-4 Nomenclature
-117735,-15644,27.97176111,-93.51782778,TA3/TA2,TA-2/TA-3A Nomenclature
-113748,-14118,28.00893778,-93.4656525,F-8 Sand,F-8 Sand
-72695,-7370,27.96673972,-93.67127222,PL 1/2 Sand,PL 1/2 Sand
-110540,-12791,27.96341389,-93.67479722,PL 14/530 Sand,PL 14/530 Sand
-133246,-19649,27.9633655,-93.6746817,PL 1-2 Sand,PL 1-2 Sand
-110214,-12731,27.95654444,-93.67348611,PL 1-2 Sand,PL 1-2 Sand
-132133,-19616,28.35060167,-94.09965861,P-1-4,P-1-4 Sand
-61015,-6222,28.25008278,-94.19338306,"""G-8"" Sand","""G-8"" Sand"
-112899,-13791,28.25504722,-94.20930556,"""B-13""","""B-13"" Sand"
-64808,-6687,28.01349889,-93.290185,X-34 Sand,X-34 Sand
-120916,-16762,29.08965333,-92.51778222,HD SAND,HD SAND
-7227,-1397,27.937385,-93.05472778,UPL-2A,UPL-2A
-71791,-7217,27.93933056,-93.05543611,UPL-1A Sand,UPL-1A
-7459,-1686,28.87738306,-91.17109028,10600 FB-A,10600' SAND
-31951,-3578,28.8765793,-91.169683,10900' Sand,10900' SAND
-110484,-12782,28.87657917,-91.16968306,"10,700' Sand",10700' SAND
-111249,-13151,28.87776639,-91.17176833,10500' Sand,10500' SAND
-131039,-19045,29.30512577,-88.90013709,J6 SAND POD B,
-125956,-18084,29.396375,-89.11480556,9350' FB F,9350' Sand
-162354,-24030,29.3964,-89.11457889,9200' Sand,9200' Sand
-132549,-19557,28.97913389,-91.48096861,C-7 Sand,C-7 Sand 
-69434,-7124,28.154176,-94.093905,7300' Sand,7300' Sand
-20742,-2691,28.268255,-91.73611611,"C-3,R-1","C-3,R-1"
-2243,-529,28.93746194,-90.03509556,JP Sand,JP Sand
-50722,-5381,28.65312278,-90.98521,D-5 FB-N,D-5
-10242,-1791,28.38864417,-91.59566389,CH,CH
-85908,-8950,28.3865,-91.59429139,BC Sand,BC
-14933,-2277,28.71053583,-89.70383583,K-4 Sand,K-4 Sand
-45046,-5378,28.71052472,-89.70025056,"""K3"" Sand",K-3 Sand
-151433,-22675,28.71079556,-89.7006975,FB F-1,K Sand
-140373,-20892,28.71025,-89.69980556,K3/K2 Sand,K-2 Sand / K-3 Sand
-7183,-1378,29.243289,-91.459769,TEX L-3,
-112349,-13690,28.41517611,-91.61311611,ABa Sand,ABa Sand
-119576,-16328,28.53464944,-91.75047417,GA2,GA-2
-147982,-22237,28.52717389,-91.54995,D-2 FB-H,D-2 sand
-134104,-20052,28.52717389,-91.54995,D-2 FB-H sd,D-2 sand
-175951,-26718,28.52727528,-91.54999222,D-1 FB-G,D-1 sand
-184955,-27859,28.52717361,-91.54994972,D-2 FB-H,D-2 sand
-104092,-10423,27.91077806,-96.42330167,H Sand,H Sand
-94401,-9877,27.91025833,-96.42380556,H-10 Sand,H-10 Sand
-60348,-6328,28.26887361,-92.27266667,AB 8-2,AB 8-2
-165517,-24640,29.25540746,-91.44583001,LOW CIBCRST-B,
-22495,-2877,28.74472222,-91.21611111,K-3A Sand,K3-A Sand
-71852,-7508,27.11874389,-91.91794806,D. Brouweri,Disc Brouweri Sand
-106006,-11042,28.82912806,-90.92081194,R-9 Sand,R-9 Sand
-143771,-21643,28.82434444,-90.92185056,L-16b,L-16b
-201816,-30123,28.82717694,-90.92317833,L20 Sd Sand,L20 SD Sand
-17561,-2557,28.9136789,-90.3400789,D4 SAND,D4 SAND
-26861,-3388,28.91367694,-90.34007694,D 2A SAND,D-2 A SAND
-95229,-10030,28.91674917,-90.34076667,D-2 Sand FB H5,D-2 Sd FB H5
-4054,-717,28.30225257,-91.98912265,E-1 Sand,E-1 Sand
-127146,-18260,28.44500889,-90.57244556,I Fauna H Sand,I Fauna M Sand
-92667,-9537,29.55734361,-93.23748639,MA-1 Sand,MA-1 Sand
-31630,-3737,28.96088389,-90.72642194,U-3A Sand,U-3A Sand
-165448,-24597,28.95365111,-90.71859667,U-3A,U-3A Sand
-40464,-4244,28.96564167,-90.95641111,J-1,J-1
-52858,-5365,28.956475,-90.956475,I-1 Sand,I-1
-90383,-9330,28.96617222,-90.96018611,H-1,H-1
-22209,-3104,28.8624167,-94.46888496,Tex L,Tex L
-22414,-3121,29.12312222,-89.8324525,RE Sand,RE Sand
-131154,-19182,29.12418722,-89.83317333,QH Sand,QH
-122525,-17163,29.12482806,-89.83362417,QH-2 Sand,QH-2
-116667,-15243,29.12753,-89.8356,QK-QM Sand,QK/QM
-113920,-14246,29.12312222,-89.8324525,RE,RE Sand
-141075,-21038,29.12559306,-89.83418278,QA Sand,QA Sand
-33609,-3768,29.4395,-92.0574,RobL 11 Sand FBA,RL 11 Sand
-42863,-6135,29.43956417,-92.05741722,Rob L-10 Sand,RL10 Sand
-22031,-2919,29.00312,-91.85397,17500 FB-CB6,17500 Sand
-110642,-14299,27.55885944,-92.40413333,U RB,U
-110920,-13478,29.27121917,-92.44909667,Cib Carst,Cib Carst Sand
-130447,-18938,28.18497778,-91.72458139,Upper Lentic,Upper Lentic
-110866,-13128,28.18534722,-91.72423056,Middle Lentic,Middle Lentic
-150309,-22551,28.18497778,-91.72458139,Upper/Middle Lentic,Middle Lentic / Upper Lentic
-141778,-21162,29.34393611,-88.93776944,6050' FB-M2,6050' Sand
-145956,-21878,29.02941944,-90.16400556,7900 FB CD,7900' Sand
-139218,-21005,29.02921889,-90.16337,8100 FB DD,8100' Sand
-199067,-29142,29.02955111,-90.16445083,S7700,7700' Sand
-200325,-29563,29.02962833,-90.16472778,S7600',7600' L Sand
-148523,-22232,28.26696556,-91.72907667,E-1 R5 Sand,E Sand
-138536,-20651,28.26696556,-91.72907667,E Sand,E Sand
-201780,-30035,28.26696556,-91.72907667,E-1 R5 Sand,E Sand
-156061,-23237,28.9108925,-91.73912028,RR,RR Sand
-138757,-21004,28.9108925,-91.73912028,RR Sand,RR Sand
-140272,-21644,28.10069722,-91.66230556,03700 LWR FB-A9,3700 Lower Sand
-139384,-20831,28.9529275,-89.71195667,"F-30,A"," F-30,A"
-143122,-21864,27.2886375,-90.98430583,Amp 2 Sand,AMP 2 Sand
-148303,-22212,27.28808444,-90.98629667,Amp 2U/L FBW,AMP 2 Sand / Amp 2 Upper
-139122,-21318,27.25618444,-90.01337528,M55,M55 Lower / M55 Upper
-116553,-16086,27.71636417,-96.19109083,LI/D Sand,LI D Sand
-109632,-13346,27.71608361,-96.19129944,MI/E Sand,MI/E Sand
-3610,-632,29.309987,-91.5347537,9500' RA Sand,9500 RA sand
-90777,-9477,29.3100275,-91.53479139,8300 FB-RB,8300 sand
-120447,-16693,28.61336056,-92.07059583,B-55 RG,B-55 Sand
-115360,-15208,28.61337722,-92.07054917,C-1 RG,C-1 Sand
-10382,-1785,28.83636639,-92.17922889,FB II,30 Sand
-102405,-10390,28.83746445,-92.17570242,26 FB III,26 Sand
-199898,-29394,28.83746445,-92.17570242,26 FB III,26 Sand
-21951,-3079,28.98210778,-91.17221639,Upper C-2 Sand,C-2 Sand
-56157,-6255,27.35454694,-89.79664111,M9C,M9C
-30014,-3347,29.60850306,-93.17916722,MARG A3 SAND,MA3 SAND 
-164299,-24443,29.60854444,-93.17880833,MA-2 Sand,MA2 SAND
-22491,-2694,28.09477306,-93.85743028,HB -15 Upper,HB-15 Upper
-22251,-3059,28.57556222,-92.23301278,CP 21 Sand,CP 21 Sand
-9537,-1646,28.30344444,-92.01058333,H4 Sand,H4 Sand
-14232,-2222,28.30323889,-92.01060694,H4 Sand,H4 Sand
-21448,-2634,28.30223833,-92.01078056,H2 Sand,H2 Sand
-16639,-2401,28.31481,-92.00651,H 2 Sand,H 2 Sand
-9290,-1624,29.28947194,-88.85471,D Sand,D Sand
-10165,-1830,29.46899556,-93.90295833,Lentic H,Lentic Hanseni
-111690,-13415,29.681025,-93.58916389,Plan 5A Sand,PLAN 5
-119725,-16367,29.681285,-93.588985,Plan 5 Mid/Lwr Sand,PLAN 5
-86269,-8915,28.73842833,-91.23834417,BN-2 ,BN-2
-184114,-27823,28.73860972,-91.23811667,BN-4 Sand,BN-4
-184114,-27830,28.73842833,-91.23834417,BN-2,BN-2
-171447,-26005,28.73842833,-91.23834417,BN-2,BN-2
-151253,-22641,28.64965999,-90.9566306,A5 FBN,A-5 Sd
-26719,-3326,28.6144295,-91.0291901,H3 Sand,H-3 Sand
-126179,-17987,28.61567167,-91.03134639,H-2 Sand,H-2 Sand
-148755,-22546,28.77968333,-91.74409278,NK RB,
-58667,-5851,28.68275444,-87.94343417,Red Sand,Red sand
-84903,-8803,28.68280222,-87.943295,Upper Green Sand,Upper Green sand
-60933,-6371,28.80222222,-90.20972222,LFU Sand,LFU Sand
-3613,-836,28.70817111,-92.27651583,9800 FB-B West,9800 Sand
-51818,-5377,28.7080607,-92.2759827,9600 FB-B West,9600 Sand
-93375,-9575,28.7079392,-92.2754225,9500 FB-B West,9500 Sand
-86609,-8881,28.7079675,-92.27555111,9500 FB-B West,9500 Sand
-120287,-16685,28.492275,-90.86844417,TP-4 Sand,TP-4
-122390,-17217,28.21391222,-91.10741889,Ang B-1,Ang B-1
-123516,-17348,28.21391222,-91.10741889,Ang B-1,Ang B-1
-46868,-5192,28.59167707,-95.32797957,Upper Stray,Upper Stray
-7420,-1653,28.48257778,-90.41249556,4600' SAND,4600 SAND 
-47492,-4870,29.03360139,-93.30300167,6300',6300
-72918,-7430,29.03360139,-93.30300167,6000' Sand,6000 SAND
-2163,-576,28.23439806,-88.77277528,MIDDLE ORANGE/SUB BLUE 2,MIDDLE ORANGE SAND  / SUB BLUE 2 SAND 
-134168,-19852,29.13055879,-89.68429,I RASU,
-127887,-18557,29.12951167,-89.68137111,E0 Sand,E0 Sand
-134027,-19726,29.12951167,-89.68137111,E0 Sand,E0 Sand
-3978,-803,28.20684403,-92.84352,UPPER LENTIC,UPPER LENTIC
-20829,-2605,28.206975,-92.84358333,UPPER LENTIC,UPPER LENTIC
-95770,-9913,28.206975,-92.84358333,UPPER LENTIC,UPPER LENTIC
-52838,-5404,28.68051111,-90.67688333,CA Sand,CA
-170829,-25791,28.69651167,-92.27857222,9650 FB-D,9650' Sand
-11462,-1906,28.12366861,-96.15100167,Rob(M) 10/Rob(M) 11,Rob(M) 10 / Rob(M) 11
-29046,-3495,27.88071288,-91.87017592,AA10 SAND,AA10 SAND
-3387,-777,28.13035,-93.14723889,LENTIC 1E UP/LW,Lentic 1E UP/LW
-76135,-8416,27.79276194,-92.03110472,Pending,M0 / M1
-65450,-6817,28.76555583,-92.36076278,TEX 2A,TX-2A
-114679,-14520,28.76555583,-92.36076278,TEX 2A SAND,TX-2A
-78363,-8075,28.15206278,-93.134295,7800',7800' 
-107483,-11450,29.26635861,-88.24937194,Tex-W,Tex-W
-13043,-2030,29.12169194,-89.61860111,"D-2,F",D-2
-119093,-16239,29.12241278,-89.62298417,"P-4,F","P-4,F"
-149933,-22454,29.12241111,-89.62298611,"P-4,F","P-4,F"
-138207,-20437,29.12169472,-89.61878056,D-2,"D-2,F"
-162072,-23994,29.12169472,-89.61878056,"D-2,F","D-2,F"
-112419,-13818,29.41154,-88.97913,7100 FB-G Sand,7100 Sd
-147561,-22134,29.41161111,-88.97930556,7100' FB-D,7000 Sd
-165477,-24546,29.41194417,-88.98013583,6100 Sand,6100 Sd
-53888,-5568,29.27181917,-92.73126139,3000' Sand,3000' Sand
-3427,-988,29.32538579,-91.89391817,D Seg-100,D Sand
-5484,-1176,28.52561389,-91.53881361,D-1 Sand FB-H-17S/T,D-1 
-75001,-7592,27.54274028,-92.40807806,R1 RB2,R1 RB2
-170631,-26026,27.54276111,-92.4079,Q,Q
-4033,-972,28.52505806,-91.53645083,C-1 FB H-18,C-1 FB-H-18
-76473,-7948,29.501175,-92.80029167,"""KN"" Sand",KN
-1264,-260,29.65581389,-93.42069389,LM Sand,LM Sand
-17480,-2289,29.65581389,-93.42069389,LM Sand,LM Sand
-63688,-6438,29.66879528,-93.40045722,LM Sand,LM Sand
-1265,-219,28.43085529,-91.04337427,RG,TP-1 Sand
-40976,-4294,28.43082111,-91.04287972,TP-2,TP-2 Sand
-5703,-1290,29.56029111,-88.88423778,GD Sand,GD
-16319,-2245,29.56029861,-88.88423833,GC FB B,GC
-22532,-2810,29.56027167,-88.88414361,GB FB B,GB
-38940,-4346,29.55929713,-88.88278144,FG FB B,FG
-120324,-16670,29.55886417,-88.88219833,FE Sand,FE
-1132,-311,28.63519056,-92.62033972,Bul I No. 1 Sand,Bulminella 1 - #1 SD
-153314,-22948,28.8448175,-90.95248222,D2 Sand,D-2
-162315,-24016,28.84477583,-90.9523821,RE-2,RE-2
-12761,-1838,28.50194444,-90.85861111,BUL 1 (8),BUL 1(8)
-11461,-1728,28.50194444,-90.85861111,BUL 1 (8),BUL 1(8)
-97113,-10185,28.50194444,-90.85861111,CS-7,CS-7
-5705,-1221,29.56129639,-88.87689778,GD Sand,GD
-19079,-2462,29.56295833,-88.87689472,GC FBC,GC
-24294,-2939,29.56129379,-88.87689171,GB FBC,GB
-38212,-4309,29.56127222,-88.87688028,GA,FG
-80087,-8444,29.56126694,-88.87687694,FG FB B,FG
-118415,-15993,29.56080167,-88.87780278,EC,EC
-40004,-5319,29.33180833,-93.22702833,MN-3 Sand,MN-3 Sand
-110383,-12527,29.33190667,-93.2273225,MN-1 Sand,MN-1 Sand
-39442,-4592,28.21014778,-89.61808139,4450' ms,4450' ms
-49412,-5317,28.98690722,-90.17986389,N4/N6,N4/N6
-164452,-24519,28.9846525,-90.1787742,L-4,L-4
-39444,-4602,28.99804667,-90.24598194,D-10 Sand,D-10 Sand
-39444,-4603,28.99805528,-90.24598306,D-8 Sand,D-8 Sand
-59969,-6213,28.06125222,-96.55217361,Rob C,Rob C
-108373,-11802,28.06125222,-96.55217361,Rob C,Rob C
-44100,-4894,28.60965139,-90.23204778,I-5 Sand,I-5 Sand
-40836,-4913,28.90267667,-90.26910083,Big A-3,Big A-3
-60694,-6165,28.90296167,-90.26907389,Big A-1 Sand,Big A-1
-65069,-6516,28.90296167,-90.26907917,Big A-1/Big A-2,BIG A-1/Big A-2 Commingle
-41296,-5108,29.42686111,-93.83981083,Cris R,Cris R
-76533,-7909,29.42686111,-93.83981083,Cris R,Cris R
-41538,-4959,28.92053389,-88.91598833,RA C,M (Downthrown)
-124251,-18712,28.89209909,-88.91610333,M HR C,M (Downthrown)
-88976,-9361,28.99469722,-90.24565667,D-7 Sand,D-7
-88976,-9360,28.99581139,-90.24594556,D-10 Sand,D-10
-89555,-9362,29.21253222,-87.77726167,J-1 SAND, J-1 SAND
-89915,-10230,29.19882111,-88.78007417,7700' Sand,7700' Sand
-109348,-12161,28.81497694,-94.68787083,5300'/5400',5300 Sand / 5400 Sand
-106456,-11109,28.81497694,-94.68787083,5300 Sand,5300 Sand
-90457,-9430,28.81897806,-94.68767778,5400 Sand,5400 Sand
-120940,-16749,28.81519444,-94.68794444,5200 Sand,5200 Sand
-91217,-9539,29.05042639,-91.45522639,L-2 Sand,L2 Sand
-121812,-17061,29.05084083,-91.45247694,H Sand,H Sand
-111769,-13222,29.05066278,-91.43667806,H-3/H-5 Sand,H-3/H-5
-169462,-25428,29.05091389,-91.45203889,G-6 RA,G6 Sand
-186093,-27906,29.05171944,-91.45084722,G2 RA Sand,G2 Sand
-194893,-28226,29.05091389,-91.45203889,G-6 RA,G6 Sand
-92324,-10195,28.05311556,-91.06404444,P Sand,P Sand
-109546,-12505,28.43935,-92.85226778,7900 Sand,Lwr exp
-136298,-20257,28.46084083,-92.836485,7400 Sand,7400 Sand
-170736,-26002,27.23219444,-90.01953167,M55,M55
-173648,-26205,27.23212944,-90.01908417,M55/M54,M55 / M54
-169444,-25722,27.23319167,-90.03335556,M54,M54
-173128,-26107,27.233525,-90.03295556,M54/M55,M54 / M55
-124433,-18016,28.98643333,-90.18463889,N4,N4 Sand
-146312,-22072,28.98621667,-90.18648333,L-10,L-10
-124610,-17912,28.89170556,-90.82098333,M-8 Sand,M-8 Sand
-127111,-18339,29.00760194,-91.45775889,M-3A Sand,M-3A Sand
-124666,-17861,29.02161667,-90.13906111,E 8000 FB B, E8000' Sand
-124666,-17862,29.02159167,-90.13821944,CP3 FB A, CP3 Sand
-124911,-17890,28.05278028,-91.06953917,P Sand,P Sand
-127723,-18363,29.05757417,-91.44635556,S Sand,S Sand
-125299,-18010,29.05757417,-91.44635556,S Sand,S Sand
-141175,-21008,29.05681417,-91.44634444,Q  Sand,Q Sand
-133668,-19735,29.05740111,-91.44635389,R Sand,R Sand
-145971,-22021,29.27519583,-88.74727917,FB-A,6700' Sand
-151493,-22621,29.40670222,-89.06775556,9400 FB-A,9400' Sand
-165928,-24680,29.13784139,-89.60875111,8100' E,8100 E
-146277,-22141,29.13793333,-89.60865,8200 E,8200 E
-166917,-24975,29.13793333,-89.60865,8200 E,8200 E
-146277,-22142,29.13755278,-89.609075,7800 FB E,7800 FB E
-158435,-23474,29.29793306,-88.90950306,J6 SAND POD B,J-6 Sand
-160902,-23804,29.29796306,-88.9096025,J6 SAND POD B,J-6 Sand
-166612,-24921,29.29796306,-88.9096025,J6 SAND POD B,J-6 Sand
-170357,-25658,29.2979925,-88.90903917,J6 SAND POD B, J-6 Sand
-147078,-22211,29.29793306,-88.90950306,J-6 Sand ,J-6 Sand
-157471,-23581,27.32837722,-90.59440417,M18,M-18
-159765,-23955,26.47179528,-90.77941944,Wilcox RA,Wilcox
-146412,-22294,28.48910556,-91.10086389,D1 Sand,D1 Sand
-175852,-26779,28.48926667,-91.10090833,D-1.5 Sand,D1.5 Sand
-146822,-22514,28.04088417,-96.46360611,Siph D-10 ,Siph D-10 Perfs
-146053,-22063,29.02004028,-90.14840583,S 08175/08200 FB I,8175' Sand / 8200' Sand
-157411,-23285,29.0204125,-90.14787111,S 8000' UPR FB I2,8000' U Sand
-146635,-22163,28.52415833,-90.867325,TP-16A,TP-16A
-146331,-22436,27.34698889,-89.81238611,M9,M9C1 / M9C2
-5886,-1171,28.71317778,-90.02943333,7200' Sand,7200' Sand
-53027,-5550,28.709925,-90.02934083,8700' Sand,8700
-79722,-8712,28.23876306,-92.73411194,PL(9)-1 Upr/Lwr,PL 9-1 Lower / PL9-1 Upper
-60695,-6686,28.23934972,-92.73465889,PL 9-1,PL 9-1 Lower / PL9-1 Upper
-60695,-6688,28.24777361,-92.75049306,4700 Sand,4700 Sand
-37996,-4954,28.04084194,-96.48024833,DB-7 Sand,DB-7 Sand
-37991,-5083,27.49783611,-92.84022111,Lentic 1 Sand,Lentic 1 1A Sand / Lentic 1 2A Sand / Lentic 1 3A Sand
-40524,-5260,27.76385,-96.634975,Siph D F-4 Sand,Siph D-F4 Sand
-106281,-10965,27.76366778,-96.63433306,Siph D-F2 Sand,Siph D-F2
-37992,-4318,28.70573806,-89.95815528,6000' Sand,6000 Sand
-51319,-5236,27.37201944,-94.64574694,BS-60,BS-60
-171410,-25851,27.37201944,-94.64574694,BS 45,BS-45
-50314,-5162,28.27411,-92.24819,Ang B-1,Ang B-1 Sand
-172309,-26105,28.27306389,-92.24891611,Trim A-14,Trim A-14 Sand
-189173,-28177,28.272631,-92.249766,TRIM A-13 ,Trim A-13 Sand
-60857,-6341,28.7829725,-89.23923056,P-2-6 Sand,P-2-6
-70966,-7245,28.78506944,-89.24032083,P-1-4,P-1-4
-110066,-13642,28.59992,-91.88053222,EK Sand,EK Sand
-99999,-10269,28.91225194,-91.76277944,Big A-1,Big A-1
-128202,-18456,28.62594053,-91.06255928,C-6 FB VII,
-32280,-3779,29.37048889,-93.99321194,Upper Rob L Stray ,Upper Rob L Stray
-55457,-5847,28.09294806,-92.28021278,S-3/S-2 O/G Sand,S-3/S-2 O/G Sand
-58490,-6446,28.431,-90.94316667,TP-11C Sand,TP-11C Sand
-36228,-4113,28.75371,-91.23947806,K-3 Sand,K-3 Sand
-39803,-4314,28.75089694,-91.23931083,I-2 Sand,I-2 Sand
-165630,-24658,28.75,-91.239,K3.1,K-3 Sand
-169703,-25604,28.75372917,-91.23946861,K-3,K-3 Sand
-170891,-25822,28.75346972,-91.23946639,K2-B Sand,K-2B Sand
-116467,-15331,28.44504556,-92.02606194,Q-4 Sand,Q-4 Sand
-150489,-22609,28.41563972,-92.04749361,Q-2 Sand,Q-2 Sand
-106500,-11127,29.31107528,-94.21740667,JJ Sand,JJ Sand
-86233,-8979,29.31162389,-94.21752611,JM Sand,JM Sand
-3902,-844,27.94486,-93.97701694,GA-B2 Sand,GA-B2 Sand
-6072,-1238,28.82275,-92.59645,H Sand,H Sand
-17441,-2543,27.29458722,-90.97044694,Amp 7,AMP 7
-19339,-2555,27.29674083,-90.97801611,AMP 4,Amp 4
-40918,-4354,27.29652222,-90.97755278,Amp 3 Sand,Amp 3
-12758,-1937,27.30776667,-93.50920611,AMP 3 Sand,AMP 3 
-119833,-16591,27.30776667,-93.50920611,"Amp 3, FB 1",AMP 3 
-4459,-1087,27.81335111,-96.78099694,4270 Sand,4270' Sand
-4459,-1088,27.81368306,-96.781025,4500 Sand,4500' Sand
-42259,-4754,27.81360556,-96.78298333,4420,4400' Sand
-80405,-8099,27.81368306,-96.781025,4500 Sand,4500' Sand
-132725,-19563,27.81341611,-96.78100444,4270' Sand,4270' Sand
-112351,-13553,27.80905306,-96.78108111,4500 / 4400,4400' Sand / 4500' Sand
-130052,-18854,27.81222,-96.77740083,Siph D-2,Siph D2
-79205,-8235,28.85479444,-90.45308056,CRS2 RA,CRS2 RA
-44485,-4736,28.8546,-90.4551,Cris Sub 3B Sand,Cris Sub 3B Sand 
-63162,-6504,28.8547,-90.4552,Upper Cris Sub 2 Sand,Upper Cris Sub 2 Sand
-83392,-8626,29.00152528,-91.54431639,E Sand,E Sand
-119184,-16193,29.00003222,-91.53343278,B Sand,B Sand
-122708,-17600,27.71151472,-90.27582278,GALT 60/65/70,CMAC20
-120484,-16787,29.11472083,-90.0236675,B-1,B-1
-127727,-18522,29.11451361,-90.02352556,BF-1,BF-1
-1472,-368,28.80927637,-90.61406852,N5,N5
-1472,-369,28.807144,-90.614063,P2,P2
-2307,-441,28.80753955,-90.61406537,P1,P1
-118547,-16057,28.598501,-90.63754,C Sand,C Sand
