API Well Number,Approved Date,Received Date,Permit Type,Water Depth (feet),Well Type,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block,Rig ID Number,Rig Name,Surface NS Dist,Surface NS Code,Surface EW Dist,Surface EW Code,Surf X Coord Loc,Surf Y Coord Loc,Surface Latitude,Surface Longitude
177004122600,6/24/2005,6/23/2005,Revised New Well,25,E,001,00,00,00078,Chevron U.S.A. Inc.,G21530,WC,18,G21530,WC,18,90824,GSF MAIN PASS I,2570,S,3412,E,1255217.076863,381601.953297,29.6950825,-93.67922639
177004122600,7/22/2005,7/21/2005,Revised New Well,25,E,001,00,00,00078,Chevron U.S.A. Inc.,G21530,WC,18,G21530,WC,18,90824,GSF MAIN PASS I,2570,S,3412,E,1255217.076863,381601.953297,29.6950825,-93.67922639
177004122600,7/27/2005,7/27/2005,Revised New Well,25,E,001,00,00,00078,Chevron U.S.A. Inc.,G21530,WC,18,G21530,WC,18,90824,GSF MAIN PASS I,2570,S,3412,E,1255217.076863,381601.953297,29.6950825,-93.67922639
177004122600,10/18/2005,10/13/2005,Revised New Well,25,E,001,00,00,00078,Chevron U.S.A. Inc.,G21530,WC,18,G21530,WC,18,90824,GSF MAIN PASS I,2570,S,3412,E,1255217.076863,381601.953297,29.6950825,-93.67922639
177004122600,10/24/2005,10/20/2005,Revised New Well,25,E,001,00,00,00078,Chevron U.S.A. Inc.,G21530,WC,18,G21530,WC,18,90824,GSF MAIN PASS I,2570,S,3412,E,1255217.076863,381601.953297,29.6950825,-93.67922639
177004122601,6/16/2011,5/17/2011,Sidetrack,25,E,J001,00,01,00078,Chevron U.S.A. Inc.,G21530,WC,18,G21530,WC,18,90115,ENTERPRISE 264,2571,S,3406,E,1255223.362476,381603.235804,29.69508638,-93.67920668
177004122700,4/19/2005,4/15/2005,New Well,31,E,004,00,00,01978,"Helis Oil & Gas Company, L.L.C.",G16107,WC,43,G16107,WC,43,99902,ENTERPRISE 251,1404,N,6164,W,1309067.431547,377628.204577,29.68707861,-93.509415
177004122700,6/1/2005,6/1/2005,Revised New Well,31,E,004,00,00,01978,"Helis Oil & Gas Company, L.L.C.",G16107,WC,43,G16107,WC,43,99902,ENTERPRISE 251,1404,N,6164,W,1309067.431547,377628.204577,29.68707861,-93.509415
177004122700,7/6/2005,7/5/2005,Revised New Well,31,E,004,00,00,01978,"Helis Oil & Gas Company, L.L.C.",G16107,WC,43,G16107,WC,43,99902,ENTERPRISE 251,1404,N,6164,W,1309067.431547,377628.204577,29.68707861,-93.509415
177004123200,6/30/2005,6/28/2005,New Well,29,E,002,00,00,00078,Chevron U.S.A. Inc.,G22500,WC,42,G22500,WC,42,90115,ENTERPRISE 264,3605,N,511,E,1331908.024145,375426.933430,29.68219917,-93.43736806
177004123200,7/22/2005,7/8/2005,Revised New Well,29,E,002,00,00,00078,Chevron U.S.A. Inc.,G22500,WC,42,G22500,WC,42,90115,ENTERPRISE 264,3605,N,511,E,1331908.024145,375426.933430,29.68219917,-93.43736806
177004123200,10/26/2005,10/25/2005,Revised New Well,29,E,002,00,00,00078,Chevron U.S.A. Inc.,G22500,WC,42,G22500,WC,42,90115,ENTERPRISE 264,3605,N,511,E,1331908.024145,375426.933430,29.68219917,-93.43736806
177004123200,10/28/2005,10/27/2005,Revised New Well,29,E,002,00,00,00078,Chevron U.S.A. Inc.,G22500,WC,42,G22500,WC,42,90115,ENTERPRISE 264,3605,N,511,E,1331908.024145,375426.933430,29.68219917,-93.43736806
177004123200,11/11/2005,11/11/2005,Revised New Well,29,E,002,00,00,00078,Chevron U.S.A. Inc.,G22500,WC,42,G22500,WC,42,90115,ENTERPRISE 264,3605,N,511,E,1331908.024145,375426.933430,29.68219917,-93.43736806
177004123200,11/22/2005,11/22/2005,Revised New Well,29,E,002,00,00,00078,Chevron U.S.A. Inc.,G22500,WC,42,G22500,WC,42,90115,ENTERPRISE 264,3605,N,511,E,1331908.024145,375426.933430,29.68219917,-93.43736806
177004123300,11/7/2005,11/7/2005,New Well,38,E,003,00,00,02312,McMoRan Oil & Gas LLC,G24710,WC,95,G24710,WC,95,48076,ROWAN BOB KELLER,6146,N,597,E,1331822.596320,328612.086147,29.55347528,-93.43493333
177004123300,11/16/2005,11/7/2005,Revised New Well,38,E,003,00,00,02312,McMoRan Oil & Gas LLC,G24710,WC,95,G24710,WC,95,48076,ROWAN BOB KELLER,6146,N,597,E,1331822.596320,328612.086147,29.55347528,-93.43493333
177004123400,10/17/2005,8/9/2005,New Well,35,E,009,00,00,00687,Nexen Petroleum U.S.A. Inc.,G04085,WC,170,G04085,WC,170,44996,ENSCO 74,512,S,2594,E,1374099.999795,261480.000902,29.37095306,-93.29836583
177004123400,1/9/2006,1/3/2006,Revised New Well,35,E,009,00,00,00687,Nexen Petroleum U.S.A. Inc.,G04085,WC,170,G04085,WC,170,99910,ENSCO 105,512,S,2594,E,1374099.999795,261480.000902,29.37095306,-93.29836583
177004123500,10/17/2005,8/11/2005,New Well,80,E,001,00,00,00724,Marathon Oil Company,G24722,WC,265,G24722,WC,265,47413,ROWAN BOB PALMER (GORILLA RIG),7262,N,64,W,1421031.582670,106125.774537,28.94591861,-93.14334472
177004123500,3/16/2006,3/7/2006,Revised New Well,80,E,001,00,00,00724,Marathon Oil Company,G24722,WC,265,G24722,WC,265,47413,ROWAN BOB PALMER (GORILLA RIG),7262,N,64,W,1421031.582670,106125.774537,28.94591861,-93.14334472
177004123500,4/12/2006,3/28/2006,Revised New Well,80,E,001,00,00,00724,Marathon Oil Company,G24722,WC,265,G24722,WC,265,47413,ROWAN BOB PALMER (GORILLA RIG),7262,N,64,W,1421031.582670,106125.774537,28.94591861,-93.14334472
177004123500,5/4/2006,5/2/2006,Revised New Well,80,E,001,00,00,00724,Marathon Oil Company,G24722,WC,265,G24722,WC,265,47413,ROWAN BOB PALMER (GORILLA RIG),7262,N,64,W,1421031.582670,106125.774537,28.94591861,-93.14334472
177004123500,5/16/2006,5/15/2006,Revised New Well,80,E,001,00,00,00724,Marathon Oil Company,G24723,WC,266,G24722,WC,265,47413,ROWAN BOB PALMER (GORILLA RIG),7262,N,64,W,1421031.582670,106125.774537,28.94591861,-93.14334472
177004123600,10/20/2005,10/5/2005,New Well,44,D,005,00,00,00048,Forest Oil Corporation,G21535,WC,111,G21535,WC,111,90818,GSF MAIN PASS IV,4250,N,934,E,1375760.006818,315750.056596,29.52025278,-93.29607333
177004123700,10/24/2005,10/12/2005,New Well,38,E,003,00,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,44996,ENSCO 74,739,N,4107,W,1307010.044028,304502.771877,29.48591167,-93.51151583
177004123701,1/4/2006,12/30/2005,Bypass,38,E,003,01,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,44996,ENSCO 74,739,N,4107,W,1307010.044028,304502.771877,29.48591167,-93.51151583
177004123701,2/3/2006,2/2/2006,Revised Bypass,38,E,003,01,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,44996,ENSCO 74,739,N,4107,W,1307010.044028,304502.771877,29.48591167,-93.51151583
177004123701,3/1/2006,2/28/2006,Revised Bypass,38,E,003,01,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,44996,ENSCO 74,739,N,4107,W,1307010.044028,304502.771877,29.48591167,-93.51151583
177004123702,10/6/2008,10/2/2008,Bypass,38,E,003,02,00,02782,Eni US Operating Co. Inc.,G12761,WC,130,G12761,WC,130,45363,VALARIS JU-75 (ENSCO 75),739,N,4107,W,1307010.044028,304502.771877,29.48591167,-93.51151583
177004123702,10/14/2008,10/10/2008,Revised Bypass,38,E,003,02,00,02782,Eni US Operating Co. Inc.,G12761,WC,130,G12761,WC,130,45363,VALARIS JU-75 (ENSCO 75),739,N,4107,W,1307010.044028,304502.771877,29.48591167,-93.51151583
177004123800,11/4/2005,8/9/2005,New Well,40,E,001,00,00,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90812,GSF HIGH ISLAND IV,7216,S,6506,W,1383199.997020,297699.994726,29.47097028,-93.271725
177004123900,1/5/2006,12/16/2005,New Well,47,D,A008,00,00,02421,"Devon Energy Production Company, L.P.", 00758,WC,165, 00758,WC,165,90818,GSF MAIN PASS IV,4615,S,6576,W,1294721.208649,265582.347883,29.37825194,-93.54776833
177004123900,2/15/2006,2/15/2006,Revised New Well,47,D,A008,00,00,02421,"Devon Energy Production Company, L.P.", 00758,WC,165, 00758,WC,165,90818,GSF MAIN PASS IV,4615,S,6576,W,1294721.208649,265582.347883,29.37825194,-93.54776833
177004123900,3/1/2006,3/1/2006,Revised New Well,47,D,A008,00,00,02421,"Devon Energy Production Company, L.P.", 00758,WC,165, 00758,WC,165,90818,GSF MAIN PASS IV,4615,S,6576,W,1294721.208649,265582.347883,29.37825194,-93.54776833
177004124000,1/5/2006,12/8/2005,New Well,31,E,002,00,00,00105,Apache Corporation,G15050,WC,33,G15050,WC,33,84017,ENTERPRISE 150,5675,S,6650,E,1458591.925995,369949.185911,29.67292722,-93.03820917
177004124100,2/7/2006,11/10/2005,New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,90606,DIAMOND OCEAN SUMMIT,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124100,4/12/2006,4/11/2006,Revised New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,91222,ENSCO 82,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124100,6/22/2006,6/21/2006,Revised New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,91222,ENSCO 82,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124100,7/19/2006,7/18/2006,Revised New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,91222,ENSCO 82,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124100,7/21/2006,7/20/2006,Revised New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,91222,ENSCO 82,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124100,9/5/2006,8/30/2006,Revised New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,91222,ENSCO 82,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124100,9/28/2006,9/27/2006,Revised New Well,35,E,002,00,00,00078,Chevron U.S.A. Inc.,G21533,WC,47,G21533,WC,47,91222,ENSCO 82,91,S,5465,E,1253164.768789,364364.957779,29.647575,-93.684575
177004124200,2/9/2006,2/3/2006,New Well,59,E,001,00,00,00282,"Dominion Exploration & Production, Inc.",G24718,WC,202,G24718,WC,202,28540,DIAMOND OCEAN TITAN,5487,N,6693,E,1414274.926074,225964.518468,29.27513167,-93.17047028
177004124201,3/22/2006,3/21/2006,Bypass,60,E,001,01,00,00282,"Dominion Exploration & Production, Inc.",G24718,WC,202,G24718,WC,202,28540,DIAMOND OCEAN TITAN,5487,N,6693,E,1414274.926074,225964.518468,29.27513167,-93.17047028
177004124201,3/27/2006,3/24/2006,Revised Bypass,60,E,001,01,00,00282,"Dominion Exploration & Production, Inc.",G24718,WC,202,G24718,WC,202,28540,DIAMOND OCEAN TITAN,5487,N,6693,E,1414274.926074,225964.518468,29.27513167,-93.17047028
177004124202,4/14/2006,4/13/2006,Sidetrack,60,E,001,00,01,00282,"Dominion Exploration & Production, Inc.",G24718,WC,202,G24718,WC,202,28540,DIAMOND OCEAN TITAN,5487,N,6693,E,1414274.926074,225964.518468,29.27513167,-93.17047028
177004124300,2/10/2006,2/8/2006,New Well,50,E,013,00,00,01364,Newfield Exploration Company, 00762,WC,176, 00762,WC,176,28527,DIAMOND OCEAN CHAMPION,2800,N,2200,E,1463041.962332,272925.885632,29.40632222,-93.01970222
177004124300,3/6/2006,3/1/2006,Revised New Well,50,E,013,00,00,01364,Newfield Exploration Company, 00762,WC,176, 00762,WC,176,28527,DIAMOND OCEAN CHAMPION,2800,N,2200,E,1463041.962332,272925.885632,29.40632222,-93.01970222
177004124400,2/17/2006,2/6/2006,New Well,40,E,002,00,00,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90904,SEAHAWK 2504,5100,S,7202,W,1383895.626523,295583.904296,29.46518417,-93.26942694
177004124400,3/13/2006,3/9/2006,Revised New Well,40,E,002,00,00,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90904,SEAHAWK 2504,5100,S,7202,W,1383895.626523,295583.904296,29.46518417,-93.26942694
177004124400,5/11/2006,5/11/2006,Revised New Well,40,E,002,00,00,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90904,SEAHAWK 2504,5100,S,7202,W,1383895.626523,295583.904296,29.46518417,-93.26942694
177004124401,7/7/2006,7/6/2006,Bypass,40,E,002,01,00,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90904,SEAHAWK 2504,5100,S,7202,W,1383895.626523,295583.904296,29.46518417,-93.26942694
177004124401,8/2/2006,8/1/2006,Revised Bypass,40,E,002,01,00,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90904,SEAHAWK 2504,5100,S,7202,W,1383895.626523,295583.904296,29.46518417,-93.26942694
177004124402,8/21/2006,8/18/2006,Sidetrack,40,E,002,00,01,00687,Nexen Petroleum U.S.A. Inc.,G23747,WC,135,G23747,WC,135,90904,SEAHAWK 2504,5100,S,7202,W,1383895.626523,295583.904296,29.46518417,-93.26942694
177004124500,2/17/2006,1/25/2006,New Well,42,E,001,00,00,00282,"Dominion Exploration & Production, Inc.",G27003,WC,132,G27003,WC,132,44996,ENSCO 74,5495,S,4210,E,1342967.575453,295978.925376,29.46430556,-93.39803778
177004124500,5/30/2006,5/30/2006,Revised New Well,42,E,001,00,00,00282,"Dominion Exploration & Production, Inc.",G27003,WC,132,G27003,WC,132,44996,ENSCO 74,5495,S,4210,E,1342967.575453,295978.925376,29.46430556,-93.39803778
177004124500,6/7/2006,6/6/2006,Revised New Well,42,E,001,00,00,00282,"Dominion Exploration & Production, Inc.",G27003,WC,132,G27003,WC,132,44996,ENSCO 74,5495,S,4210,E,1342967.575453,295978.925376,29.46430556,-93.39803778
177004124600,3/14/2006,3/2/2006,New Well,31,E,003,00,00,00105,Apache Corporation,G15050,WC,33,G15050,WC,33,84017,ENTERPRISE 150,5680,S,6655,E,1458586.623510,369954.418102,29.67294139,-93.03822611
177004124600,5/15/2006,5/11/2006,Revised New Well,31,E,003,00,00,00105,Apache Corporation,G15050,WC,33,G15050,WC,33,84017,ENTERPRISE 150,5680,S,6655,E,1458586.623510,369954.418102,29.67294139,-93.03822611
177004124700,4/12/2006,4/3/2006,New Well,39,D,004,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G24710,WC,95,G24710,WC,95,28506,DIAMOND OCEAN KING,4572,N,2437,W,1320098.821342,330185.710650,29.55720556,-93.47189167
177004124700,5/4/2006,5/4/2006,Revised New Well,39,D,004,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G19702,WC,78,G24710,WC,95,28506,DIAMOND OCEAN KING,4572,N,2437,W,1320098.821342,330185.710650,29.55720556,-93.47189167
177004124701,5/19/2006,5/19/2006,Bypass,39,D,004,01,00,02025,"El Paso Production Oil & Gas USA, L.P.",G19702,WC,78,G24710,WC,95,28506,DIAMOND OCEAN KING,4572,N,2437,W,1320098.821342,330185.710650,29.55720556,-93.47189167
177004124701,6/6/2006,6/5/2006,Revised Bypass,39,D,004,01,00,02025,"El Paso Production Oil & Gas USA, L.P.",G19702,WC,78,G24710,WC,95,28506,DIAMOND OCEAN KING,4572,N,2437,W,1320098.821342,330185.710650,29.55720556,-93.47189167
177004124800,4/14/2006,4/10/2006,New Well,52,E,001,00,00,00064,Hunt Oil Company,G22520,WC,187,G22520,WC,187,91246,ENSCO 93,2629,N,5500,W,1308403.016694,258339.047735,29.35905639,-93.50438972
177004124900,4/14/2006,4/6/2006,New Well,36,E,001,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124900,5/19/2006,5/19/2006,Revised New Well,36,E,001,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124900,5/31/2006,5/25/2006,Revised New Well,36,E,001,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124900,6/2/2006,5/31/2006,Revised New Well,36,E,001,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124900,6/20/2006,6/19/2006,Revised New Well,36,E,001,00,00,02025,"El Paso Production Oil & Gas USA, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124900,7/21/2006,7/21/2006,Revised New Well,36,E,001,00,00,02025,"El Paso E&P Company, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124901,8/18/2006,8/17/2006,Sidetrack,36,E,001,00,01,02025,"El Paso E&P Company, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004124901,9/25/2006,9/25/2006,Revised Sidetrack,36,E,001,00,01,02025,"El Paso E&P Company, L.P.",G24712,WC,132,G24712,WC,132,48076,ROWAN BOB KELLER,5393,N,6879,W,1339298.327812,299848.863403,29.47476389,-93.40978611
177004125000,4/27/2006,4/10/2006,New Well,38,D,003,00,00,00282,"Dominion Exploration & Production, Inc.",G23735,WC,72,G23735,WC,72,28540,DIAMOND OCEAN TITAN,2227,N,4654,E,1416314.241918,347288.769335,29.60882167,-93.17017444
177004125000,5/16/2006,5/15/2006,Revised New Well,38,D,003,00,00,00282,"Dominion Exploration & Production, Inc.",G23735,WC,72,G23735,WC,72,28540,DIAMOND OCEAN TITAN,2227,N,4654,E,1416314.241918,347288.769335,29.60882167,-93.17017444
177004125001,6/27/2006,6/27/2006,Bypass,38,D,003,01,00,00282,"Dominion Exploration & Production, Inc.",G23735,WC,72,G23735,WC,72,28540,DIAMOND OCEAN TITAN,2227,N,4654,E,1416314.241918,347288.769335,29.60882167,-93.17017444
177004125001,7/7/2006,7/6/2006,Revised Bypass,38,D,003,01,00,00282,"Dominion Exploration & Production, Inc.",G23735,WC,72,G23735,WC,72,28540,DIAMOND OCEAN TITAN,2227,N,4654,E,1416314.241918,347288.769335,29.60882167,-93.17017444
177004125001,7/21/2006,7/20/2006,Revised Bypass,38,D,003,01,00,00282,"Dominion Exploration & Production, Inc.",G23735,WC,72,G23735,WC,72,28540,DIAMOND OCEAN TITAN,2227,N,4654,E,1416314.241918,347288.769335,29.60882167,-93.17017444
177004125100,5/18/2006,5/15/2006,New Well,70,E,001,00,00,02466,Gryphon Exploration Company,G22535,WC,254,G22535,WC,254,12015,ENTERPRISE 201,7326,S,477,W,1406686.748804,135471.415629,29.025975,-93.18966889
177004125100,5/19/2006,5/18/2006,Revised New Well,70,E,001,00,00,02466,Gryphon Exploration Company,G22535,WC,254,G22535,WC,254,12015,ENTERPRISE 201,7326,S,477,W,1406686.748804,135471.415629,29.025975,-93.18966889
177004125100,5/23/2006,5/19/2006,Revised New Well,70,E,001,00,00,02466,Gryphon Exploration Company,G22535,WC,254,G22535,WC,254,12015,ENTERPRISE 201,7326,S,477,W,1406686.748804,135471.415629,29.025975,-93.18966889
177004125200,5/23/2006,5/17/2006,New Well,37,E,002,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116,99904,ENTERPRISE 253,3474,S,3736,E,1299166.988683,308715.971551,29.49708361,-93.53641639
177004125200,7/28/2006,7/14/2006,Revised New Well,37,E,002,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116,99904,ENTERPRISE 253,3474,S,3736,E,1299166.988683,308715.971551,29.49708361,-93.53641639
177004125201,8/2/2006,8/2/2006,Sidetrack,37,E,002,00,01,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116,99904,ENTERPRISE 253,3474,S,3736,E,1299166.988683,308715.971551,29.49708361,-93.53641639
177004125300,5/25/2006,4/28/2006,New Well,35,E,001,00,00,02466,Gryphon Exploration Company,G22503,WC,56,G22503,WC,56,91323,HERCULES 78,6694,S,2851,W,1276238.329465,356210.093640,29.62643528,-93.61144222
177004125400,5/26/2006,5/15/2006,New Well,31,E,004,00,00,00105,Apache Corporation,G15050,WC,33,G15050,WC,33,84017,ENTERPRISE 150,5670,S,6655,E,1458586.640345,369943.809415,29.67291222,-93.03822556
177004125500,6/9/2006,6/5/2006,New Well,31,E,005,00,00,00105,Apache Corporation,G15050,WC,33,G15050,WC,33,84017,ENTERPRISE 150,5681,S,6651,E,1458591.226819,369955.560649,29.67294472,-93.03821167
177004125500,6/20/2006,6/15/2006,Revised New Well,31,E,005,00,00,00105,Apache Corporation,G15050,WC,33,G15050,WC,33,84017,ENTERPRISE 150,5681,S,6651,E,1458591.226819,369955.560649,29.67294472,-93.03821167
177004125600,6/28/2006,6/19/2006,New Well,85,E,001,00,00,02841,Coldren Oil & Gas Company LP,G27015,WC,283,G27015,WC,283,90902,SPARTAN 303,3942,S,6902,W,1442628.043765,28780.963052,28.73417833,-93.07217
177004125600,7/13/2006,7/12/2006,Revised New Well,85,E,001,00,00,02841,Coldren Oil & Gas Company LP,G27015,WC,283,G27015,WC,283,90902,SPARTAN 303,3942,S,6902,W,1442628.043765,28780.963052,28.73417833,-93.07217
177004125700,7/13/2006,7/6/2006,New Well,80,E,001,00,00,02841,Coldren Oil & Gas Company LP,G27013,WC,264,G27013,WC,264,90902,SPARTAN 303,4092,S,6399,E,1444085.018901,102720.999694,28.93753833,-93.07112333
177004125800,7/14/2006,7/10/2006,New Well,82,E,001,00,00,02841,Coldren Oil & Gas Company LP,G27011,WC,258,G27011,WC,258,90902,SPARTAN 303,3406,N,421,W,1391872.340405,124739.247390,28.99579833,-93.23545389
177004125900,8/1/2006,7/21/2006,New Well,38,D,004,00,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004125900,8/4/2006,8/3/2006,Revised New Well,38,D,004,00,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004125900,8/22/2006,8/21/2006,Revised New Well,38,D,004,00,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004125900,9/11/2006,9/6/2006,Revised New Well,38,D,004,00,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004125900,10/25/2006,10/25/2006,Revised New Well,38,D,004,00,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004125901,12/22/2006,12/22/2006,Bypass,38,D,004,01,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004125901,2/8/2007,2/8/2007,Revised Bypass,38,D,004,01,00,00282,"Dominion Exploration & Production, Inc.",G12761,WC,130,G12761,WC,130,47413,ROWAN BOB PALMER (GORILLA RIG),4800,N,5400,W,1308303.231436,300442.150225,29.47481444,-93.50721
177004126000,8/2/2006,7/25/2006,New Well,60,E,001,00,00,01364,Newfield Exploration Company, 00191,WC,193, 00191,WC,193,28538,DIAMOND OCEAN COLUMBIA,5300,S,3780,E,1461461.969417,221993.708147,29.26620972,-93.02230611
