"API_WELL_NUMBER","BOTM_LEASE_NUM","WELL_SPUD_DATE","TOTAL_DEPTH_DATE","BOREHOLE_STAT_DT","BH_TOTAL_MD","WELL_BORE_TVD"
"177110011200","G12348",10/7/1959,11/24/1959,12/3/1959,"10087","10087"
"177110011300"," 00060",4/9/1953,7/19/1953,6/20/2002,"12661","12533"
"177110011400"," 00060",8/19/1952,12/1/1952,7/28/2015,"12690","12445"
"177110011500"," 00062",4/19/1951,7/23/1951,10/28/1984,"11150","10555"
"177110011600"," 00062",7/19/1950,12/8/1950,5/17/1990,"12066","12066"
"177110011700"," 00038",7/7/1961,7/22/1961,7/29/1961,"12249","12249"
"177110011800"," 00069",10/18/1959,10/31/1959,8/5/1992,"9963","9963"
"177110011900"," 00069",2/22/1960,3/9/1960,4/12/1960,"10514","10514"
"177110012000"," 00069",12/3/1960,12/15/1960,12/18/1960,"9345","9345"
"177110012100"," 00040",2/12/1959,3/11/1959,3/11/1959,"12095","12095"
"177110012200"," 00068",1/3/1962,1/21/1962,1/23/1962,"10648","10648"
"177110012300"," 00066",4/20/1956,8/10/1956,8/31/1956,"16212","16200"
"177110012400"," 00067",7/31/1961,8/12/1961,8/20/1961,"10126","10126"
"177110012500"," 00067",8/20/1961,9/6/1961,9/18/1961,"10764","10733"
"177110012600"," 00067",6/8/1963,7/4/1963,10/12/1963,"11691","11691"
"177110012700"," 00067",4/24/1957,9/27/1957,5/1/1980,"13107","13104"
"177110012800"," 00067",10/28/1957,2/8/1958,5/1/1980,"13696","13480"
"177110012900"," 00063",3/29/1961,5/8/1961,6/28/1975,"12049","11787"
"177110013000"," 00063",11/20/1955,3/24/1956,6/1/1990,"13042","12630"
"177110013100"," 00063",5/13/1956,7/15/1956,6/30/1990,"11456","11026"
"177110013200"," 00064",7/5/1963,8/2/1963,2/28/1994,"11722","11722"
"177110013300"," 00067",12/23/1954,5/4/1955,9/23/1958,"11477","11475"
"177110013400"," 00064",8/3/1955,10/11/1955,4/22/1958,"8406","8303"
"177110013500"," 00067",1/5/1956,3/13/1956,3/23/1956,"12596","12295"
"177110013570"," 00067",10/27/1955,1/5/1956,1/5/1956,"9810","9459"
"177110013600"," 00067",3/23/1956,4/7/1956,4/27/1956,"5722","5501"
"177110013700"," 00065",5/7/1956,10/7/1956,10/16/1956,"16217","16000"
"177110013800"," 00585",1/1/1959,2/1/1960,3/4/1960,"15233","15233"
"177110013900"," 00582",3/12/1958,4/5/1958,5/9/1958,"12865","12865"
"177110014000"," 00588",11/17/1959,12/31/1959,9/1/1977,"15470","15470"
"177110014100"," 00588",2/4/1960,3/10/1960,3/16/1960,"15781","15781"
"177110014200"," 00588",3/21/1960,4/30/1960,9/1/1977,"15602","15602"
"177110014300"," 00587",6/1/1957,9/12/1957,4/29/1965,"15006","15005"
"177110014400"," 00587",12/9/1957,1/15/1958,2/25/1958,"14594","14594"
"177110014500"," 00587",1/19/1958,2/12/1958,2/27/1958,"13075","13075"
"177110014600"," 00587",10/22/1959,11/15/1959,12/8/1959,"13009","13009"
"177110014700"," 00588",5/12/1960,10/26/1960,6/16/1976,"15234","15234"
"177110014800"," 00587",7/23/1960,8/25/1960,10/31/1960,"15650","15650"
"177110014900"," 00587",8/27/1960,10/16/1960,9/1/1977,"16000","16000"
"177110015000"," 00587",12/22/1960,1/24/1961,9/25/1974,"15600","15600"
"177110015100"," 00587",1/25/1961,4/22/1961,9/1/1977,"18239","18239"
"177110015200"," 00587",5/24/1961,7/3/1961,9/1/1977,"15386","15386"
"177110015300"," 00587",7/4/1961,8/1/1961,8/15/1961,"15482","15482"
"177110015400"," 00815",3/31/1961,4/12/1961,11/4/1972,"11005","11005"
"177110015500"," 00815",10/22/1961,10/27/1961,11/6/1961,"7020","7020"
"177110015600"," 00816",11/14/1960,11/30/1960,5/5/1986,"10600","10600"
"177110015700"," 00819",6/7/1960,6/28/1960,7/6/1960,"11074","11074"
"177110015701"," 00819",7/6/1960,7/30/1960,8/3/1960,"11045","10488"
"177110015800"," 00821",11/23/1961,1/5/1962,1/5/1962,"12429","12429"
"177110015900"," 00822",4/27/1961,6/4/1961,8/2/1961,"13350","13350"
"177110016000","G01230",6/29/1962,7/19/1962,7/21/1962,"9214","9179"
"177110016100","G01230",7/21/1962,7/22/1963,7/24/1963,"11369","11267"
"177110016200","G01230",10/19/1962,11/18/1962,5/30/1992,"12576","11928"
"177110016270","G01230",9/10/1962,10/18/1962,10/19/1962,"11934","11308"
"177110016300","G01230",12/7/1962,2/27/1963,5/20/1992,"13108","12784"
"177110016400","G01230",4/14/1963,5/9/1963,5/18/1992,"11905","11590"
"177110016470","G01230",3/4/1963,4/13/1963,4/14/1963,"12323","12006"
"177110016500","G01228",8/5/1963,8/31/1963,1/3/2007,"12181","12181"
"177110016600","G01228",9/17/1963,10/5/1963,1/5/2007,"9693","9552"
"177110016700"," 00827",1/8/1962,1/17/1962,4/21/2010,"10500","10500"
"177110016770"," 00827",12/2/1961,12/27/1961,1/8/1962,"9773","9773"
"177110016800","G01228",6/21/1962,7/18/1962,5/5/2010,"10504","10242"
"177110016900","G01228",8/3/1962,10/9/1962,6/28/1975,"13537","13322"
"177110017000","G01228",10/17/1962,12/5/1962,5/5/2010,"12126","11855"
"177110017100","G01228",3/14/1963,4/17/1963,4/18/2010,"10800","10349"
"177110017200"," 00827",7/29/1963,8/25/1963,7/10/2008,"10750","10743"
"177110017300"," 00827",9/4/1963,10/3/1963,7/9/2008,"10041","9960"
"177110017400"," 00827",10/20/1963,10/29/1963,10/30/1963,"6477","6285"
"177110017500"," 00827",10/30/1963,11/16/1963,11/20/1963,"9435","9332"
"177110017600"," 00827",1/17/1961,3/2/1961,3/7/1961,"10308","10308"
"177110017700"," 00827",3/7/1961,4/24/1961,12/2/1996,"11505","11377"
"177110017800"," 00827",11/15/1960,12/26/1960,8/17/1975,"13644","13644"
"177110017900"," 00827",12/27/1961,2/11/1962,1/5/2010,"13759","13299"
"177110018000"," 00827",3/17/1962,4/9/1962,1/10/1963,"11782","11782"
"177110018100"," 00827",4/19/1962,5/13/1962,1/7/2010,"10338","10198"
"177110018200"," 00827",8/8/1962,9/9/1962,12/31/2009,"12046","11293"
"177110018270"," 00827",7/5/1962,8/1/1962,8/8/1962,"6843","6239"
"177110018300"," 00827",5/16/1962,5/30/1962,5/31/1962,"6685","6382"
"177110018301"," 00827",5/31/1962,7/6/1962,7/6/1962,"11814","11615"
"177110018500"," 00827",11/24/1962,12/26/1962,4/4/2004,"10390","10156"
"177110018570"," 00827",9/27/1962,11/24/1962,11/24/1962,"10332","10098"
"177110018600"," 00827",1/10/1963,4/1/1963,1/1/2010,"14100","13589"
"177110018700"," 00828",4/20/1961,6/26/1961,6/18/1989,"13250","13250"
"177110018800"," 00828",7/27/1961,10/14/1961,6/12/1989,"13701","13199"
"177110018900"," 00823",1/25/1961,3/7/1961,3/10/1961,"13510","13510"
"177110019000"," 00823",3/15/1961,3/16/1961,1/20/1992,"11200","11200"
"177110019100"," 00825",12/7/1960,1/23/1961,2/10/1961,"12010","12010"
"177110019200"," 00825",4/30/1961,6/18/1961,6/20/1961,"15000","15000"
"177110019400"," 00822",5/18/1963,7/17/1963,7/24/1963,"13138","13138"
"177110019500","G01004",8/28/1963,9/21/1963,10/24/1963,"12456","12456"
"177110019600"," 00584",9/30/1958,10/17/1958,9/15/1983,"10295","10295"
"177110019700"," 00584",7/25/1961,8/24/1961,8/28/1961,"14500","14500"
"177110019800"," 00584",12/20/1961,1/17/1962,1/18/1962,"12096","11525"
"177110019900"," 00453",10/30/1958,11/15/1958,9/15/1983,"9525","9345"
"177110020000"," 00453",11/16/1961,12/11/1961,6/22/2022,"11426","11426"
"177110020100"," 00453",3/7/1956,4/6/1956,8/30/1956,"10306","10306"
"177110020200"," 00453",5/20/1956,7/2/1956,7/5/1956,"11631","11327"
"177110020201"," 00453",7/5/1956,8/16/1956,8/23/1956,"13798","12805"
"177110020400","G01009",1/23/1963,2/14/1963,3/6/1963,"12202","12202"
"177110020500","G01010",6/12/1962,7/3/1962,4/17/1967,"12010","12010"
"177110020600","G01010",6/6/1963,6/27/1963,5/15/1964,"12285","12285"
"177110020700","G01013",9/15/1962,9/28/1962,12/3/1962,"12250","12250"
"177110020800"," 00070",4/20/1956,9/3/1956,9/3/1956,"16073","16000"
"177110020900"," 00070",11/27/1956,2/7/1957,9/11/1973,"12002","12002"
"177110021000"," 00070",2/13/1957,3/3/1957,3/3/1957,"9500","9500"
"177110021100"," 00070",12/7/1959,4/3/1960,12/12/1980,"9500","9500"
"177110021200"," 00070",1/19/1961,2/5/1961,12/5/1978,"9855","9531"
"177110021300"," 00070",9/29/1961,10/13/1961,10/13/1961,"10517","10517"
"177110021400","G01007",5/28/1962,6/4/1962,10/9/1974,"9860","9860"
"177110021600"," 00814",4/6/1960,4/28/1960,7/30/1990,"10408","9588"
"177110021700"," 00814",5/12/1960,6/2/1960,6/4/1960,"11707","11707"
"177110021800"," 00814",6/24/1960,7/19/1960,7/20/1960,"11152","10743"
"177110021801"," 00814",7/20/1960,8/5/1960,1/9/1984,"9894","9507"
"177110022000"," 00814",8/20/1960,8/26/1960,3/3/1994,"9508","9508"
"177110022100"," 00814",10/28/1960,11/17/1960,3/3/1994,"9850","9492"
"177110022200"," 00814",4/14/1961,4/29/1961,3/5/2008,"10263","9905"
"177104143900","G00993",9/4/1996,9/10/1996,9/13/1996,"2182","1433"
"177104143901","G00993",9/13/1996,9/15/1996,8/20/2010,"3033","1363"
"177104144000","G37176",9/4/1996,9/22/1996,10/28/1996,"8799","6398"
"177104144100","G02113",9/26/1996,10/18/1996,1/22/2004,"9256","5371"
"177104144200","G02322",9/13/1996,9/15/1996,11/29/2010,"1128","1125"
"177104144300","G02606",9/26/1996,10/31/1996,1/15/2004,"7100","6830"
"177104144400","G02322",9/21/1996,11/10/1996,11/22/2010,"12400","9435"
"177104144500","G15261",7/18/1997,8/1/1997,8/3/1997,"8700","5651"
"177104144501","G15261",8/3/1997,8/4/1997,6/30/2000,"7081","5091"
"177104144502","G15261",6/30/2000,7/5/2000,7/6/2000,"4980","4867"
"177104144600","G02324",1/30/1997,2/3/1997,4/7/1997,"6970","3846"
"177104144670","G02324",1/7/1997,1/29/1997,1/30/1997,"6498","3712"
"177104144700","G37176",10/30/1996,11/13/1996,11/19/1996,"6700","4835"
"177104144800","G02113",11/6/1996,11/15/1996,1/19/2004,"6300","5560"
"177104144900","G37176",11/21/1996,2/1/1997,2/27/1997,"14300","13844"
"177104145000","G00989",4/29/1997,5/28/1997,8/24/2007,"10920","10571"
"177104145100","G00989",6/22/1997,7/7/1997,3/10/2010,"10596","9997"
"177104145170","G00989",6/2/1997,6/18/1997,6/18/1997,"10720","10000"
"177104145200","G02317",11/27/1996,12/24/1996,4/11/2007,"12779","11166"
"177104145201","G02317",4/11/2007,5/8/2007,5/8/2007,"12688","10626"
"177104145202","G02317",5/8/2007,5/31/2007,6/4/2007,"16574","12732"
"177104145203","G02317",6/4/2007,6/9/2007,6/10/2007,"15836","12135"
"177104145204","G02317",6/10/2007,6/10/2007,6/28/2023,"15836","12174"
"177104145300","G14487",4/5/1997,4/10/1997,7/31/2010,"5423","4627"
"177104145400","G02324",3/1/1997,3/5/1997,3/7/1997,"7982","4033"
"177104145470","G02324",2/7/1997,2/13/1997,2/21/1997,"2290","1906"
"177104145471","G02324",2/21/1997,2/23/1997,3/1/1997,"6163","3317"
"177104145500","G14489",2/21/1997,3/30/1997,6/14/1999,"13617","12000"
"177104145600","G37176",3/1/1997,3/17/1997,3/17/1997,"8192","3137"
"177104145601","G16370",3/17/1997,4/11/1997,4/16/1997,"12841","4401"
"177104145602","G16370",4/16/1997,4/25/1997,10/5/2001,"12687","4054"
"177104145603","G37176",10/5/2001,10/11/2001,10/14/2001,"7362","4887"
"177104145604","G37176",10/14/2001,10/23/2001,12/6/2001,"7480","5986"
"177104145700","G15261",3/12/1997,4/7/1997,8/6/2005,"8856","7691"
"177104145800","G09591",3/6/1997,3/13/1997,7/5/2008,"7850","7406"
"177104145900","G02323",4/21/1997,5/14/1997,8/5/1997,"5208","3993"
"177104146000","G02115",5/13/1997,6/21/1997,12/13/2009,"8352","6900"
"177104146100","G15261",5/17/1997,5/25/1997,8/6/2005,"9238","6489"
"177104146170","G15261",4/12/1997,5/11/1997,5/17/1977,"8666","6351"
"177104146200","G05516",5/2/1997,5/22/1997,4/17/2003,"6525","5499"
"177104146300","G14489",5/18/1997,6/3/1997,6/14/1999,"8466","7835"
"177104146370","G14489",5/3/1997,5/18/1997,5/18/1997,"7715","7224"
"177104146400","G37176",5/5/1997,5/23/1997,6/29/1997,"10114","8115"
"177104146500","G05516",6/17/1997,6/23/1997,4/18/2003,"7531","5801"
"177104146570","G05516",5/30/1997,6/16/1997,6/17/1997,"5850","4694"
"177104146600","G02115",8/22/1997,8/29/1997,12/13/2009,"8128","7572"
"177104146670","G02115",7/5/1997,8/9/1997,8/22/1997,"7733","7263"
"177104146700","G13627",6/28/1997,8/24/1997,9/1/1997,"9500","9496"
"177104146800","G10752",7/17/1997,7/21/1997,12/1/2006,"7111","5719"
"177104146870","G10752",7/1/1997,7/16/1997,7/17/1997,"7399","5739"
"177104146900","G02910",7/23/1997,8/24/1997,10/29/1997,"9090","6393"
"177104147000","G00989",7/18/1997,7/28/1997,1/6/2000,"10850","9643"
"177104147001","G00989",1/6/2000,1/9/2000,5/1/2003,"10137","9619"
"177104147002","G00989",5/1/2003,5/18/2003,5/24/2003,"9720","9244"
"177104147003","G00989",5/24/2003,6/3/2003,6/8/2003,"10840","9680"
"177104147004","G00989",6/8/2003,6/19/2003,8/14/2007,"10737","9679"
"177104147100","G16363",8/5/1997,8/26/1997,8/15/2009,"10719","9030"
"177104147200","G37175",8/5/1997,8/27/1997,3/29/2001,"8775","5391"
"177104147201","G37176",9/14/2001,10/1/2001,10/3/2001,"10931","5416"
"177104147300","G02113",8/8/1997,8/18/1997,5/14/2005,"5210","2849"
"177104147400","G00989",8/5/1997,8/13/1997,8/15/1997,"10370","9838"
"177104147401","G00989",8/15/1997,8/16/1997,9/3/1997,"9226","9104"
"177104147402","G00989",9/3/1997,9/8/1997,8/11/2007,"9204","9133"
"177104147500","G16374",8/10/1997,8/26/1997,12/2/2009,"6100","3349"
"177104147600","G16374",,,5/10/2000,"6728","3500"
"177104147700","G37176",9/6/1997,9/18/1997,10/1/1997,"7540","6290"
"177104147800","G17996",9/9/1997,9/30/1997,6/18/2005,"8075","6094"
"177104147900","G37176",10/3/1997,10/29/1997,12/7/2001,"10062","5604"
"177104147901","G37176",12/7/2001,12/16/2001,1/27/2002,"7117","6000"
"177104148000","G17996",10/21/1997,11/5/1997,11/5/1997,"7000","5477"
"177104148001","G17996",11/5/1997,11/7/1997,6/18/2005,"6422","5613"
"177104148100","G02115",10/29/1997,12/11/1997,12/25/2009,"8140","7550"
"177104148200","G17996",11/17/1997,12/4/1997,12/21/1997,"6783","5546"
"177104148201","G17996",12/21/1997,12/22/1997,6/18/2005,"7540","6000"
"177104148300","G02910",12/9/1997,1/31/1998,3/9/1998,"12229","11804"
"177104148400","G03410",1/14/1998,1/22/1998,7/29/2008,"6500","5753"
"177104148500","G15266",1/2/1998,2/25/1998,3/4/1998,"17000","16995"
"177104148600","G02318",1/20/1998,2/8/1998,10/27/2011,"6608","6069"
"177104148700","G02914",2/11/1998,2/22/1998,11/19/2016,"7727","5610"
"177104148701","G02914",11/19/2016,11/25/2016,12/7/2016,"7242","6340"
"177104148800","G02318",2/14/1998,3/27/1998,5/3/1998,"10010","6605"
"177104148801","G02318",5/3/1998,5/11/1998,10/21/2011,"10854","7334"
"177104148900","G02914",3/3/1998,3/27/1998,1/10/2017,"9300","8205"
"177104148901","G02914",1/10/2017,1/14/2017,1/26/2017,"6350","5707"
"177104149000","G14487",3/25/1998,4/15/1998,4/21/1998,"9730","9729"
"177104149001","G14487",4/21/1998,6/16/1998,7/12/2010,"17220","17200"
"177104149100","G14482",4/7/1998,5/31/1998,6/9/1998,"11833","11817"
"177104149101","G14482",6/9/1998,7/24/1998,12/16/2002,"14350","14265"
"177104149200","G02318",4/2/1998,4/3/1998,4/6/1998,"1200","1200"
"177104149201","G02318",4/6/1998,4/28/1998,10/23/2011,"8790","7200"
"177104149300","G07738",5/4/1998,5/10/1998,5/13/1998,"4800","4800"
"177104149400","G02914",4/20/1998,4/25/1998,8/28/2016,"4200","3204"
"177104149401","G02914",9/2/2016,9/30/2016,10/18/2016,"8700","8450"
"177104149500","G17988",,,2/24/1999,"11462","11150"
"177104149600","G14482",10/16/1998,12/16/1998,1/15/1999,"11627","11353"
"177104149601","G14482",1/15/1999,2/11/1999,3/1/1999,"15255","14480"
"177104149602","G14482",3/1/1999,3/18/1999,3/25/1999,"14522","13986"
"177104149603","G14482",3/25/1999,4/14/1999,8/31/2004,"14220","13923"
"177104149700","G07738",11/10/1998,11/23/1998,5/11/1999,"5124","4010"
"177104149701","G07738",5/11/1999,5/14/1999,5/17/1999,"4976","4040"
"177104149702","G07738",5/17/1999,5/18/1999,11/22/2004,"4375","4116"
"177104149800","G14479",,,5/10/2000,"10000","10000"
"177104149900","G14482",2/11/1999,5/11/1999,5/20/1999,"15518","15511"
"177104149901","G14482",5/20/1999,5/29/1999,6/7/1999,"14145","13134"
"177104149902","G14482",6/7/1999,7/6/1999,7/20/1999,"16511","14435"
"177104150000","G17992",2/16/1999,3/12/1999,3/24/1999,"12554","12539"
"177104150001","G17992",3/24/1999,4/4/1999,4/16/1999,"13400","13396"
"177104150100","G14481",,,5/10/2000,"15500","15000"
"177104150200","G03410",4/15/1999,6/7/1999,6/10/1999,"14830","14827"
"177104150201","G03410",6/11/1999,6/23/1999,7/20/2011,"14690","14100"
"177104150300","G00997",8/15/1999,8/30/1999,7/12/2014,"8100","7195"
"177104150400","G17988",5/10/1999,6/1/1999,6/4/1999,"11311","11121"
"177104150500","G14482",5/18/1999,8/4/1999,8/17/1999,"15755","15380"
"177104150600","G02608",6/26/1999,7/31/1999,7/12/2014,"14918","8515"
"177104150700","G17988",,,6/3/1999,"12084","11300"
"177104150800","G00997",11/23/1999,12/3/1999,4/9/2008,"9960","6100"
"177104150900","G00987",12/10/1999,1/4/2000,7/21/2015,"11124","9749"
"177104151000","G19794",11/29/1999,12/25/1999,11/18/2012,"12065","9795"
"177104151100","G15307",12/18/1999,2/29/2000,3/5/2000,"12391","12095"
"177104151101","G15307",3/5/2000,3/12/2000,3/31/2000,"15093","13868"
"177104151200","G02110",12/20/1999,12/31/1999,6/5/2012,"6826","5970"
"177104151300","G02910",12/31/1999,1/12/2000,1/25/2000,"5035","1746"
"177104151400","G04225",1/28/2000,1/31/2000,2/1/2000,"2741","2530"
"177104151401","G04225",2/2/2000,2/7/2000,8/17/2008,"3441","2431"
"177104151500","G02110",1/26/2000,2/4/2000,2/6/2000,"6581","5600"
"177104151501","G02110",,,11/21/2007 12:48:15 PM,"8344","6450"
"177104151600","G16365",2/20/2000,3/7/2000,7/20/2009,"9624","9624"
"177104151700","G02912",3/28/2000,4/12/2000,4/19/2000,"4296","1413"
"177104151800","G02329",4/30/2000,5/20/2000,5/23/2000,"4897","4896"
"177104151801","G02329",5/23/2000,9/4/2000,10/5/2000,"17626","17605"
"177104151802","G02329",10/5/2000,11/15/2000,12/1/2000,"19930","19889"
"177104151900","G14482",4/19/2000,6/15/2000,6/21/2000,"21756","20000"
"177104152000","G02112",5/15/2000,6/11/2000,6/16/2000,"11740","6678"
"177104152100","G09591",6/5/2000,6/15/2000,6/17/2000,"7788","6390"
"177104152101","G09592",6/17/2000,6/19/2000,7/13/2018,"5465","4511"
"177104152200","G02317",6/23/2000,7/26/2000,7/26/2000,"12820","9994"
"177104152201","G15263",7/26/2000,8/11/2000,6/7/2023,"16746","12659"
"177104152300"," 00812",11/29/2000,12/12/2000,10/9/2009,"12533","10681"
"177104152400","G02324",7/17/2000,8/7/2000,1/22/2004,"8110","3930"
"177104152401","G02324",1/22/2004,1/25/2004,2/17/2004,"7144","4426"
"177104152500"," 00813",1/13/2001,1/27/2001,7/16/2010,"12259","12257"
"177104152600","G15271",8/29/2000,9/23/2000,12/7/2012,"10160","8057"
"177104152700","G16371",9/4/2000,9/11/2000,9/15/2000,"5697","5100"
"177104152800","G16673",10/4/2000,10/22/2000,10/28/2000,"9053","8063"
"177104152801","G16680",10/28/2000,10/30/2000,12/5/2012,"10393","9203"
"177104152900","G00987",2/23/2001,3/1/2001,6/12/2001,"1700","1700"
"177104153000","G17993",3/13/2001,4/13/2001,4/18/2001,"12784","12280"
"177104153100","G21642",4/7/2001,5/8/2001,9/26/2009,"10694","9961"
"177104153200","G15257",5/16/2001,6/17/2001,10/23/2009,"10300","10298"
"177104153300","G07738",5/15/2001,5/26/2001,5/30/2001,"10425","10424"
"177104153400","G02613",9/26/2001,10/22/2001,11/10/2001,"12315","9840"
"177104153401","G02613",11/10/2001,1/4/2002,3/25/2008,"17012","12699"
"177104153500","G21649",9/25/2001,10/11/2001,10/18/2001,"10118","6743"
"177104153600","G17991",10/8/2001,10/16/2001,8/24/2010,"5800","5800"
"177104153700","G02319",12/13/2001,1/6/2002,1/10/2002,"6580","6579"
"177104153701","G02914",1/10/2002,4/12/2002,4/25/2002,"17589","17386"
"177104153800","G02110",12/17/2001,12/26/2001,12/27/2001,"5263","4159"
"177104153801","G02110",12/27/2001,12/30/2001,11/11/2007,"7229","5971"
"177104153802","G02110",11/11/2007,11/14/2007,6/29/2025,"5318","4550"
"177104153900","G21642",4/5/2002,4/30/2002,9/26/2009,"9960","9827"
"177104154000","G15271",5/12/2002,6/5/2002,12/6/2012,"9492","6785"
"177104154100","G10752",6/15/2002,6/25/2002,6/23/2008,"7594","5600"
"177104154200","G16680",6/18/2002,7/21/2002,12/4/2012,"12119","9150"
"177104154300","G17990",6/24/2002,8/20/2002,8/9/2003,"19510","19501"
"177104154400","G19797",7/4/2002,8/22/2002,8/16/2018,"11700","11699"
"177104154500","G02108",7/22/2002,8/28/2002,6/29/2009,"11827","11295"
"177104154600","G00987",7/20/2002,8/14/2002,7/23/2015,"10765","9420"
"177104154700","G16680",8/18/2002,10/26/2002,12/10/2012,"13341","9419"
"177104154800","G19797",9/7/2002,10/16/2002,8/16/2018,"12036","11151"
"177104154900","G22685",9/17/2002,10/17/2002,10/22/2002,"8000","8000"
"177104155000","G15271",11/25/2002,12/27/2002,1/14/2003,"13250","9454"
"177104155001","G15271",1/14/2003,2/1/2003,12/6/2012,"13357","9357"
"177104155100","G14482",12/22/2002,2/23/2003,3/30/2003,"14171","14035"
"177104155200","G15271",3/12/2003,4/3/2003,12/9/2012,"8900","8581"
"177104155300","G03569",3/7/2003,3/18/2003,5/9/2017,"6091","4533"
"177104155400","G09592",3/28/2003,4/3/2003,4/4/2003,"3201","2750"
"177104155401","G09592",4/4/2003,4/8/2003,7/7/2013,"3759","2435"
"177104155700","G15271",4/18/2003,5/25/2003,12/13/2012,"11897","9603"
"177104155800","G02105",4/24/2003,5/13/2003,5/19/2003,"9700","8466"
"177104155801","G02105",5/19/2003,6/1/2003,6/8/2003,"11050","9188"
"177104155900","G00991",4/21/2003,5/25/2003,10/17/2018,"5671","5100"
"177104156000","G19799",5/15/2003,7/12/2003,7/22/2003,"13525","12725"
"177104156001","G19799",7/22/2003,8/1/2003,10/8/2004,"14264","13607"
"177104156100","G19796",5/17/2003,7/19/2003,7/26/2003,"16675","16672"
"177104156200","G16673",6/19/2003,7/19/2003,7/20/2003,"10527","8983"
"177104156201","G16680",7/20/2003,7/26/2003,12/9/2012,"10700","8425"
"177104156300","G21646",6/8/2003,7/11/2003,7/14/2003,"11242","10263"
"177104156301","G21646",7/14/2003,7/17/2003,7/26/2014,"12865","11038"
