API Well Number,Well Type Code,Well Name,Well Name Suffix,Company Name,Status Date,Status Code,Field Name,Surface Lease Number,Surface Area,Surface Block,Bottom Lease Number,Bottom Area,Bottom Block,Spud Date,Total Depth Date,BH Total MD (feet)
177000019700,D, B002,ST00BP00,"W & T Offshore, Inc.",1/3/1989,PA,WC180, 00763,WC,  180, 00763,WC,  180,4/4/1961,5/23/1961,11476
177000019800,D, B003,ST00BP00,"W & T Offshore, Inc.",1/3/1989,PA,WC180, 00763,WC,  180, 00763,WC,  180,5/23/1961,7/4/1961,11353
177000019900,D, B004,ST00BP00,"W & T Offshore, Inc.",1/3/1989,PA,WC180, 00763,WC,  180, 00763,WC,  180,7/4/1961,8/14/1961,11500
177000020000,D, B005,ST00BP00,"W & T Offshore, Inc.",8/1/1981,PA,WC180, 00763,WC,  180, 00763,WC,  180,8/14/1961,10/24/1961,13000
177000020100,D, B006,ST00BP00,"W & T Offshore, Inc.",10/13/1988,PA,WC180, 00763,WC,  180, 00763,WC,  180,10/24/1961,2/26/1962,12482
177000020300,E,  003,ST00BP00,"W & T Offshore, Inc.",10/1/1979,PA,WC180, 00763,WC,  180, 00763,WC,  180,10/25/1960,1/28/1961,14537
177000020400,E,  004,ST00BP00,"W & T Offshore, Inc.",10/1/1979,PA,WC180, 00763,WC,  180, 00763,WC,  180,1/29/1961,3/23/1961,12248
177000020500,E,  005,ST00BP00,"W & T Offshore, Inc.",7/31/1961,PA,WC180, 00763,WC,  180, 00763,WC,  180,6/27/1961,7/20/1961,12464
177000020600,D, A001,ST00BP00,Sabine Oil & Gas Corporation,4/10/1978,PA,WC180, 00761,WC,  174, 00761,WC,  174,8/13/1961,9/26/1961,14010
177000020700,D, B001,ST00BP00,Sabine Oil & Gas Corporation,4/10/1978,PA,WC180, 00761,WC,  174, 00761,WC,  174,7/31/1963,8/15/1963,10585
177000020800,E,  001,ST00BP00,Conoco Inc.,8/27/1961,PA,WC192, 00764,WC,  201, 00764,WC,  201,8/15/1961,8/25/1961,9300
177000020900,E,  001,ST00BP00,Conoco Inc.,7/13/1962,PA,WC192, 00188,WC,  191, 00188,WC,  191,7/2/1962,7/11/1962,10000
177000021000,D, A001,ST00BP00,McMoRan Oil & Gas LLC,10/2/2013,PA,WC192, 00190,WC,  192, 00190,WC,  192,4/25/1954,7/14/1954,14040
177000021100,D, A002,ST00BP00,McMoRan Oil & Gas LLC,8/15/1983,PA,WC192, 00190,WC,  192, 00193,WC,  194,7/20/1954,8/31/1954,9300
177000021200,D, A003,ST00BP00,McMoRan Oil & Gas LLC,10/2/2013,PA,WC192, 00190,WC,  192, 00191,WC,  193,9/5/1954,8/26/1963,10119
177000021300,D, A004,ST00BP00,McMoRan Oil & Gas LLC,12/8/1968,PA,WC192, 00190,WC,  192, 00188,WC,  191,10/16/1954,1/11/1955,13112
177000021400,D, A005,ST00BP00,McMoRan Oil & Gas LLC,8/21/1983,PA,WC192, 00190,WC,  192, 00188,WC,  191,8/31/1956,10/8/1956,10330
177000021500,D, A006,ST00BP00,Conoco Inc.,11/16/1963,ST,WC192, 00190,WC,  192, 00193,WC,  194,12/7/1956,1/29/1957,10872
177000021570,D, A006,ST00BP01,Conoco Inc.,11/18/1963,ST,WC192, 00190,WC,  192, 00193,WC,  194,11/16/1963,11/17/1963,11720
177000021571,D, A006,ST00BP02,Conoco Inc.,8/9/1983,PA,WC192, 00190,WC,  192, 00193,WC,  194,11/18/1963,11/21/1963,10725
177000021600,D, C001,ST00BP00,McMoRan Oil & Gas LLC,3/27/1956,PA,WC192, 00190,WC,  192, 00190,WC,  192,1/21/1956,3/22/1956,14000
177000021700,D, E001,ST00BP00,McMoRan Oil & Gas LLC,11/1/1978,PA,WC192, 00190,WC,  192, 00190,WC,  192,8/7/1956,8/24/1956,9710
177000021800,D, E002,ST00BP00,McMoRan Oil & Gas LLC,11/9/1978,PA,WC192, 00190,WC,  192, 00190,WC,  192,9/7/1956,10/18/1956,10478
177000021900,D, B001,ST00BP01,McMoRan Oil & Gas LLC,10/9/2014,PA,WC192, 00190,WC,  192, 00190,WC,  192,6/21/1964,7/7/1964,9670
177000021970,D, B001,ST00BP00,McMoRan Oil & Gas LLC,6/21/1964,ST,WC192, 00190,WC,  192, 00190,WC,  192,9/12/1955,11/22/1955,13829
177000022000,D, B002,ST00BP00,McMoRan Oil & Gas LLC,10/9/2014,PA,WC192, 00190,WC,  192, 00190,WC,  192,8/3/1956,8/31/1956,10425
177000022100,D, B003,ST00BP00,McMoRan Oil & Gas LLC,10/9/2014,PA,WC192, 00190,WC,  192, 00191,WC,  193,10/27/1956,12/1/1956,10756
177000022200,D, B004,ST00BP00,McMoRan Oil & Gas LLC,5/3/1996,ST,WC192, 00190,WC,  192, 00191,WC,  193,7/7/1960,8/7/1960,10292
177000022201,D, B004,ST01BP00,McMoRan Oil & Gas LLC,10/9/2014,PA,WC192, 00190,WC,  192, 00191,WC,  193,5/3/1996,5/18/1996,11091
177000022300,D, D002,ST00BP00,McMoRan Oil & Gas LLC,9/12/1956,PA,WC192, 00191,WC,  193, 00191,WC,  193,6/18/1956,8/21/1956,10849
177000022400,D, D003,ST00BP00,McMoRan Oil & Gas LLC,10/15/1986,PA,WC192, 00191,WC,  193, 00191,WC,  193,8/24/1956,9/22/1956,9983
177000022500,D, D004,ST00BP00,McMoRan Oil & Gas LLC,10/15/1986,PA,WC192, 00191,WC,  193, 00191,WC,  193,11/3/1956,12/11/1956,9926
177000022600,E,  001,ST00BP00,Union Oil Company of California,10/21/1960,PA,WILD, 00765,WC,  215, 00765,WC,  215,7/25/1960,9/30/1960,11524
177000022700,D, A001,ST00BP00,Eni US Operating Co. Inc.,2/23/1975,PA,WC225,G00900,WC,  225,G00900,WC,  225,4/24/1962,5/9/1962,11571
177000022800,E,  001,ST00BP00,Seneca Resources Corporation,5/28/1962,PA,WC229,G00902,WC,  229,G00902,WC,  229,5/19/1962,5/19/1962,9136
177000022900,D, A002,ST00BP00,Seneca Resources Corporation,10/20/1998,PA,WC229,G00902,WC,  229,G00902,WC,  229,7/31/1962,8/25/1962,16186
177000023000,E,  001,ST00BP00,Shell Oil Company,5/3/1959,PA,WILD, 00405,WC,  249, 00405,WC,  249,3/21/1959,4/28/1959,8514
177000023100,E,  001,ST00BP00,Shell Oil Company,4/26/1957,PA,WC253, 00409,WC,  252, 00409,WC,  252,3/15/1957,4/13/1957,8265
177000023200,E,  001,ST00BP00,Chevron U.S.A. Inc.,4/27/1959,PA,WC253, 00408,WC,  253, 00408,WC,  253,2/9/1959,4/4/1959,12315
177000023300,D, A001,ST00BP01,Chevron U.S.A. Inc.,4/10/1956,PA,WC253, 00408,WC,  253, 00408,WC,  253,12/7/1955,2/26/1956,12238
177000023370,D, A001,ST00BP00,Chevron U.S.A. Inc.,12/7/1955,ST,WC253, 00408,WC,  253, 00408,WC,  253,10/23/1955,11/17/1955,7686
177000023400,D,  001,ST00BP00,McMoRan Oil & Gas LLC,9/27/2010,PA,WC118, 00757,WC,  118, 00757,WC,  118,8/26/1960,10/9/1960,9733
177000023500,E,  004,ST00BP00,McMoRan Oil & Gas LLC,6/13/1962,PA,WC118, 00757,WC,  118, 00757,WC,  118,3/29/1962,5/31/1962,10452
177000023600,D,  006,ST00BP00,McMoRan Oil & Gas LLC,9/25/2010,PA,WC118, 00757,WC,  118, 00757,WC,  118,6/15/1962,7/19/1962,10318
177000023700,E,  007,ST00BP00,McMoRan Oil & Gas LLC,8/8/1962,PA,WC118, 00757,WC,  118, 00757,WC,  118,7/26/1962,8/6/1962,7496
177000023800,D,  001,ST00BP00,Fieldwood Energy LLC,8/20/2004,PA,WC165, 00758,WC,  165, 00758,WC,  165,5/5/1960,7/30/1960,12550
177000023900,D,  002,ST00BP00,Fieldwood Energy LLC,1/6/2007,PA,WC165, 00758,WC,  165, 00758,WC,  165,9/28/1960,10/16/1960,10000
177000024000,E,  001,ST00BP00,Humble Oil & Refining Company,6/15/1962,PA,WILD,G00907,WC,  263,G00907,WC,  263,4/7/1962,4/26/1962,8042
177000024100,E,  002,ST00BP00,Humble Oil & Refining Company,8/20/1962,PA,WILD,G00907,WC,  263,G00907,WC,  263,6/25/1962,7/1/1962,4207
177000024200,E,  003,ST00BP00,Humble Oil & Refining Company,8/23/1962,PA,WILD,G00907,WC,  263,G00907,WC,  263,7/9/1962,7/15/1962,5248
177000024300,E,  004,ST00BP00,Humble Oil & Refining Company,3/18/1963,PA,WILD,G00907,WC,  263,G00907,WC,  263,12/20/1962,1/22/1963,10557
177000024400,E,  005,ST00BP00,Humble Oil & Refining Company,6/27/1963,PA,WILD,G00907,WC,  263,G00907,WC,  263,2/26/1963,3/23/1963,9655
177000024500,E,  001,ST00BP00,Humble Oil & Refining Company,10/1/1962,PA,WILD,G00910,WC,  277,G00910,WC,  277,6/15/1962,8/14/1962,12000
177000024600,E,  002,ST00BP00,Humble Oil & Refining Company,12/5/1963,PA,WILD,G00910,WC,  277,G00910,WC,  277,10/20/1963,11/12/1963,6376
177000024700,D,  003,ST00BP00,Chevron U.S.A. Inc.,7/5/2006,PA,WC017,S03839,WC,   17,S03839,WC,   17,1/18/1964,10/8/1965,12863
177000024800,D,  002,ST00BP00,Chevron U.S.A. Inc.,10/13/2007,PA,WC017,S03840,WC,   48,S03840,WC,   48,11/15/1963,12/6/1963,13300
177000025000,D, H001,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,3/17/1964,PA,WC033, 00265,WC,   33, 00265,WC,   33,3/2/1964,3/15/1964,11374
177000025200,E,  001,ST00BP00,Tenneco Oil Company,8/6/1966,PA,WC040, 00225,WC,   39, 00225,WC,   39,5/23/1964,6/4/1964,10485
177000025400,D, B005,ST00BP00,McMoRan Oil & Gas LLC,10/9/2014,PA,WC192, 00190,WC,  192, 00191,WC,  193,2/19/1964,5/3/1964,10611
177000025500,E,  001,ST00BP00,Conoco Inc.,7/27/1970,PA,WC192, 00764,WC,  201, 00764,WC,  201,3/1/1964,3/23/1964,10220
177000025600,E,  001,ST00BP00,Texaco Inc.,7/21/1975,PA,WILD,G00909,WC,  276,G00909,WC,  276,1/14/1964,2/5/1964,10019
177000025900,D,  003,ST00BP00,Chevron U.S.A. Inc.,10/19/2013,PA,WC017,S03840,WC,   48,S03840,WC,   48,6/5/1964,8/25/1964,14956
177000026000,D,  002,ST00BP00,Chevron U.S.A. Inc.,7/23/2004,PA,WC017,G01351,WC,   48,G01351,WC,   48,9/20/1964,12/10/1964,13683
177000026100,D,  004,ST00BP00,Chevron U.S.A. Inc.,2/18/1966,COM,WC017,S03839,WC,   17,S03839,WC,   17,8/31/1964,9/1/1964,14700
177000026300,D,  003,ST00BP00,Chevron U.S.A. Inc.,10/11/2004,PA,WC017,G01351,WC,   48,G01351,WC,   48,11/11/1964,1/25/1965,16200
177000026400,E,  001,ST00BP00,"Midcon Offshore, Inc.",8/8/1982,PA,WC045,G01352,WC,   44,G01352,WC,   44,9/12/1964,10/7/1964,11033
177000026600,E,  001,ST00BP00,Shell Oil Company,11/4/1964,PA,WC045,G01353,WC,   46,G01353,WC,   46,10/15/1964,11/1/1964,11398
177000027000,E,  002,ST00BP00,Conoco Inc.,9/4/1971,PA,WC192, 00764,WC,  201, 00764,WC,  201,1/22/1965,2/3/1965,9770
177000027300,E,  001,ST00BP00,Conoco Inc.,5/19/1965,PA,WILD, 00765,WC,  215, 00765,WC,  215,5/1/1965,5/6/1965,2485
177000027400,D, G001,ST00BP00,Conoco Inc.,7/26/1992,PA,WC192, 00766,WC,  216, 00766,WC,  216,4/19/1965,5/13/1965,12073
177000027600,D,  005,ST00BP00,Chevron U.S.A. Inc.,8/4/1991,PA,WC017,G01351,WC,   48,G01351,WC,   48,2/13/1965,5/28/1965,17066
177000027900,D,  008,ST00BP00,Chevron U.S.A. Inc.,11/25/1991,PA,WC017,G01351,WC,   48,G01351,WC,   48,5/29/1965,7/12/1965,14700
177000028000,D,  007,ST00BP00,Chevron U.S.A. Inc.,1/21/1997,PA,WC017,G01351,WC,   48,G01351,WC,   48,3/13/1965,5/19/1965,14000
177000028300,D,  001,ST00BP00,Chevron U.S.A. Inc.,10/4/1966,COM,WC017,S03841,WC,   18,S03841,WC,   18,4/6/1966,4/7/1966,16845
177000028500,E,  012,ST00BP00,Talos Petroleum LLC,5/11/2013,PA,WC045, 00300,WC,   45, 00300,WC,   45,11/8/1964,5/10/1965,11820
177000028600,E,  002,ST00BP00,"Mariner Energy, Inc.",11/17/1977,PA,WC110, 00081,WC,  110, 00081,WC,  110,1/27/1965,5/7/1965,14000
177000028700,D,  010,ST00BP00,"Sanare Energy Partners, LLC",4/23/2018,PA,WC045, 00680,WC,   20, 00680,WC,   20,9/3/1965,10/27/1965,13500
177000028900,E,  013,ST00BP00,Talos Petroleum LLC,5/1/2013,PA,WC045, 00300,WC,   45, 00300,WC,   45,7/30/1965,9/6/1965,12102
177000029000,D,  009,ST00BP00,Chevron U.S.A. Inc.,10/23/1965,PA,WC017,G01351,WC,   48,G01351,WC,   48,6/23/1965,8/13/1965,16096
177000029100,D,  005,ST00BP00,Chevron U.S.A. Inc.,10/14/2007,PA,WC017,S03839,WC,   17,S03839,WC,   17,2/18/1966,2/19/1966,15650
177000029300,E,  004,ST00BP00,Chevron U.S.A. Inc.,2/2/1983,ST,WC017,G01351,WC,   48,G01351,WC,   48,12/23/1964,2/24/1965,14700
177000029301,D,  004,ST01BP00,Chevron U.S.A. Inc.,8/26/1995,PA,WC017,G01351,WC,   48,G01351,WC,   48,2/2/1983,3/6/1983,14405
177000029400,D, F001,ST00BP00,Conoco Inc.,8/23/1983,PA,WC192, 00193,WC,  194, 00193,WC,  194,10/15/1965,10/26/1965,9750
177000029500,D, A001,ST00BP00,Fieldwood Energy SP LLC,6/20/2007,PA,WC280,G00911,WC,  280,G00911,WC,  280,11/2/1965,11/23/1965,10480
177000029600,D, I001,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/3/1983,PA,WC033, 00265,WC,   33, 00265,WC,   33,9/12/1964,9/27/1964,11427
177000029900,E,  003,ST00BP00,Seneca Resources Corporation,4/6/1966,PA,WC229,G00902,WC,  229,G00902,WC,  229,3/25/1966,4/2/1966,8378
177000030000,D, B001,ST00BP00,"Tarpon Operating & Development, L.L.C.",10/14/1998,PA,WC225,G00900,WC,  225,G00900,WC,  225,3/11/1966,3/19/1966,8735
177000030100,E,  002,ST00BP00,Conoco Inc.,1/28/1966,PA,WILD, 00765,WC,  215, 00765,WC,  215,1/10/1966,1/19/1966,9500
177000030200,E,  003,ST00BP00,Conoco Inc.,5/5/1966,PA,WILD, 00765,WC,  215, 00765,WC,  215,4/7/1966,4/17/1966,9500
177000030300,E,  001,ST00BP00,Sabine Oil & Gas Corporation,5/3/1966,PA,WILD,G00905,WC,  242,G00905,WC,  242,4/22/1966,5/3/1966,8998
177000030500,D,  004,ST00BP00,Chevron U.S.A. Inc.,4/19/1966,PA,WC017,S04418,WC,   18,S04418,WC,   18,2/19/1966,4/19/1966,15270
177000030700,D,  002,ST00BP00,"Midcon Offshore, Inc.",6/29/1980,PA,WC045,G01352,WC,   21,G01352,WC,   21,11/18/1965,1/14/1966,15464
177000031000,D,  002,ST00BP00,Eni US Operating Co. Inc.,7/12/1966,PA,WC225,G00900,WC,  225,G00900,WC,  225,6/29/1966,6/29/1966,8800
177000031300,D,  010,ST00BP01,"Cox Operating, L.L.C.",6/4/1966,COM,WC017,G01351,WC,   48,G01351,WC,   48,4/29/1966,5/20/1966,16000
177000031370,D,  010,ST00BP00,"Cox Operating, L.L.C.",4/29/1966,ST,WC017,G01351,WC,   48,G01351,WC,   48,1/28/1966,3/26/1966,16000
177000031400,E,  001,ST00BP00,Chevron U.S.A. Inc.,3/5/1985,PA,WC017,G01435,WC,   47,G01435,WC,   47,4/26/1966,7/3/1966,16000
177000031600,D, B002,ST00BP00,"Tarpon Operating & Development, L.L.C.",6/28/1966,PA,WC225,G00900,WC,  225,G00900,WC,  225,6/19/1966,6/26/1966,7000
177000031700,D, E003,ST00BP00,McMoRan Oil & Gas LLC,6/21/1979,PA,WC192, 00190,WC,  192, 00191,WC,  193,9/12/1966,10/20/1966,10168
177000031800,E,  003,ST00BP00,Talos Petroleum LLC,7/12/1995,PA,EC064, 00762,WC,  176, 00762,WC,  176,12/22/1966,1/10/1967,11250
177000031900,D, F003,ST00BP00,Conoco Inc.,8/31/1983,PA,WC192,G09402,WC,  194, 00764,WC,  201,10/4/1966,10/27/1966,10712
177000032000,D, F002,ST00BP00,Conoco Inc.,8/27/1983,PA,WC192, 00193,WC,  194, 00193,WC,  194,8/26/1966,9/28/1966,10737
177000032100,E,  001,ST00BP00,The Superior Oil Company,10/10/1966,PA,WC149, 00250,WC,  131, 00250,WC,  131,8/24/1966,10/10/1966,10814
177000032300,D,  006,ST00BP00,Chevron U.S.A. Inc.,11/9/2007,PA,WC017,G01351,WC,   48,G01351,WC,   48,3/9/1965,4/24/1965,14000
177000032500,E,  001,ST00BP00,Chevron U.S.A. Inc.,11/8/1966,PA,WC049,G01439,WC,   49,G01439,WC,   49,5/11/1966,5/26/1966,11500
177000032601,D,  005,ST01BP00,Chevron U.S.A. Inc.,10/3/2004,PA,WC017,S04418,WC,   18,S04418,WC,   18,7/5/1966,9/8/1966,16004
177000032700,E,  003,ST00BP00,Fieldwood Energy SP LLC,8/25/1966,ST,WC280,G00911,WC,  280,G00911,WC,  280,8/10/1966,8/23/1966,9820
177000032701,E,  004,ST01BP00,Fieldwood Energy SP LLC,9/7/1966,PA,WC280,G00911,WC,  280,G00911,WC,  280,8/25/1966,9/4/1966,8833
177000032800,E,  002,ST00BP00,Fieldwood Energy SP LLC,8/8/1966,PA,WC280,G00911,WC,  280,G00911,WC,  280,7/21/1966,8/4/1966,6330
177000033000,E,  004,ST00BP00,Chevron U.S.A. Inc.,7/27/1967,PA,WC049,G01439,WC,   49,G01439,WC,   49,12/19/1966,3/20/1967,9760
177000033200,E,  001,ST00BP00,Chevron U.S.A. Inc.,9/12/1971,PA,WC017,G01436,WC,   18,G01436,WC,   18,7/29/1966,10/5/1966,16492
177000033800,D, E004,ST00BP00,McMoRan Oil & Gas LLC,6/21/1979,PA,WC192, 00190,WC,  192, 00191,WC,  193,12/16/1966,1/27/1967,10610
177000034000,D, F004,ST00BP00,Conoco Inc.,12/4/1966,ST,WC192,G09402,WC,  194, 00764,WC,  201,11/5/1966,12/1/1966,10317
177000034001,D, F005,ST01BP00,Conoco Inc.,8/6/1992,PA,WC192,G09402,WC,  194, 00764,WC,  201,12/4/1966,12/30/1966,10166
177000034100,D,  004,ST00BP00,Chevron U.S.A. Inc.,7/31/1992,PA,WC017,S03840,WC,   48,S03840,WC,   48,4/5/1967,4/20/1967,11210
177000034200,E,  002,ST00BP00,Chevron U.S.A. Inc.,5/14/1978,PA,WC049,G01439,WC,   49,G01439,WC,   49,7/1/1966,8/5/1966,11544
177000034300,E,  003,ST00BP00,Chevron U.S.A. Inc.,5/14/1978,PA,WC049,G01439,WC,   49,G01439,WC,   49,9/8/1966,11/21/1966,13675
177000034400,E,  001,ST00BP00,McMoRan Oil & Gas LLC,7/12/1979,PA,WC192, 00190,WC,  192, 00190,WC,  192,4/27/1967,5/8/1967,8518
177000034700,E,  001,ST00BP00,The Louisiana Land and Exploration Company,4/24/1982,PA,WC041, 00224,WC,   40, 00224,WC,   40,6/4/1966,7/21/1966,13041
177000034800,E,  014,ST00BP00,Talos Petroleum LLC,8/8/1982,PA,WC045, 00300,WC,   45, 00300,WC,   45,11/8/1966,1/23/1967,16002
177000034900,E,  001,ST00BP00,Tenneco Oil Company,9/20/1980,PA,WC180,G00898,WC,  179,G00898,WC,  179,8/18/1966,9/2/1966,10512
177000035000,E,  006,ST00BP00,"W & T Offshore, Inc.",10/3/1979,PA,WC180, 00763,WC,  180, 00763,WC,  180,7/12/1967,7/27/1967,11300
177000035100,E,  005,ST00BP00,Fieldwood Energy SP LLC,9/8/1995,PA,WC280,G00911,WC,  280,G00911,WC,  280,7/24/1967,8/18/1967,9000
177000035200,E,  002,ST00BP00,Tenneco Oil Company,4/19/1977,ST,WC180,G00898,WC,  179,G00898,WC,  179,8/31/1967,9/13/1967,11025
177000035201,E,  004,ST01BP00,Tenneco Oil Company,9/22/1980,PA,WC180,G00898,WC,  179,G00898,WC,  179,4/19/1977,4/27/1977,8532
177000035300,D, D001,ST00BP00,"Merit Energy Company, LLC",3/6/1981,PA,WC180, 00759,WC,  173, 00759,WC,  173,8/13/1967,1/19/1969,9403
177000035400,E,  002,ST00BP00,"W & T Offshore, Inc.",9/23/1980,PA,WC180, 00759,WC,  173, 00759,WC,  173,6/8/1967,6/22/1967,9837
177000035600,D, C001,ST00BP00,"W & T Offshore, Inc.",8/21/2016,PA,WC180, 00759,WC,  173, 00759,WC,  173,10/24/1967,11/12/1967,9943
177000035700,D, C002,ST00BP00,"W & T Offshore, Inc.",6/4/1981,PA,WC180, 00759,WC,  173, 00763,WC,  180,11/15/1967,12/11/1967,11050
177000035800,D, C003,ST00BP00,"W & T Offshore, Inc.",8/21/2016,PA,WC180, 00759,WC,  173, 00763,WC,  180,12/17/1967,12/27/1967,8400
177000035900,D, C004,ST00BP00,"W & T Offshore, Inc.",10/2/2009,PA,WC180, 00759,WC,  173, 00759,WC,  173,12/28/1967,1/6/1968,8420
177000036000,E,  002,ST00BP00,Chevron U.S.A. Inc.,2/9/1968,PA,WC017,G01436,WC,   47,G01436,WC,   47,12/6/1967,2/7/1968,16250
177000036100,D,  011,ST00BP00,"Northstar Offshore Group, LLC",6/6/2001,PA,WC045, 00680,WC,   20, 00680,WC,   20,11/29/1967,1/8/1968,13500
177000036300,E,  001,ST00BP00,"EP Energy E&P Company, L.P.",2/16/1968,PA,WC149, 00253,WC,  149, 00253,WC,  149,9/15/1967,2/16/1968,17250
177000036400,D, C005,ST00BP00,"W & T Offshore, Inc.",8/21/2016,PA,WC180, 00759,WC,  173, 00759,WC,  173,1/10/1968,1/24/1968,10085
177000036500,E,  001,ST00BP00,El Paso Production Company,2/29/1968,ST,WC149, 00251,WC,  132, 00251,WC,  132,2/16/1968,2/29/1968,8000
177000036600,E,  002,ST00BP00,El Paso Production Company,12/3/1988,PA,WC149, 00251,WC,  132, 00251,WC,  132,2/29/1968,4/15/1968,9117
177000036700,D, G002,ST00BP00,Conoco Inc.,7/24/1992,PA,WC192, 00766,WC,  216, 00764,WC,  201,2/17/1968,3/19/1968,10007
177000036900,D,  001,ST00BP00,Chevron U.S.A. Inc.,7/15/1995,PA,WC017,G01438,WC,   48,G01438,WC,   48,2/3/1968,4/5/1968,15735
177000037100,E,  002,ST00BP00,The Superior Oil Company,5/10/1968,ST,WC149,G04754,WC,  132, 00250,WC,  131,4/17/1968,5/1/1968,8108
177000037101,E,  003,ST01BP00,El Paso Production Company,12/3/1988,PA,WC149, 00251,WC,  132, 00251,WC,  132,5/10/1968,5/22/1968,7373
177000037200,E,  003,ST00BP00,The Superior Oil Company,12/3/1988,PA,WC149,G04754,WC,  132, 00250,WC,  131,5/1/1968,5/6/1968,7416
177000037400,D, C006,ST00BP01,"W & T Offshore, Inc.",10/1/2009,PA,WC180, 00759,WC,  173, 00763,WC,  180,2/10/1968,3/15/1968,11172
177000037470,D, C006,ST00BP00,"W & T Offshore, Inc.",2/10/1968,ST,WC180, 00759,WC,  173, 00763,WC,  180,1/27/1968,2/9/1968,11212
177000037600,D, A011,ST00BP00,Talos Petroleum LLC,7/13/2013,PA,WC045, 00299,WC,   45, 00301,WC,   56,5/14/1968,6/4/1968,9400
177000037700,E,  011,ST00BP00,Talos Petroleum LLC,7/24/1968,PA,WC045, 00301,WC,   56, 00301,WC,   56,6/28/1968,7/24/1968,11107
177000037800,E,  008,ST00BP00,Talos Petroleum LLC,11/6/1976,PA,WC045, 00301,WC,   56, 00301,WC,   56,3/16/1968,4/7/1968,10575
177000037900,E,  005,ST00BP00,Talos Petroleum LLC,1/22/1972,PA,WC045, 00301,WC,   56, 00301,WC,   56,10/9/1967,10/24/1967,9330
177000038000,E,  007,ST00BP00,Talos Petroleum LLC,2/24/1974,PA,WC045, 00301,WC,   56, 00301,WC,   56,2/7/1968,2/27/1968,11286
177000038100,E,  006,ST00BP00,Talos Petroleum LLC,10/14/1981,PA,WC045, 00301,WC,   56, 00301,WC,   56,12/4/1967,1/7/1968,10430
177000038200,D, A007,ST00BP00,McMoRan Oil & Gas LLC,12/14/1988,PA,WC192, 00190,WC,  192, 00190,WC,  192,7/15/1968,7/30/1968,9600
177000038400,E,  004,ST00BP00,The Superior Oil Company,9/14/1968,PA,WC149, 00250,WC,  131, 00250,WC,  131,6/15/1968,9/14/1968,14500
177000038500,E,  002,ST00BP00,Talos Petroleum LLC,1/15/1974,PA,WC045, 00301,WC,   56, 00301,WC,   56,6/10/1967,7/18/1967,12132
177000038700,D, D006,ST00BP00,"W & T Offshore, Inc.",9/23/1968,ST,WC180, 00759,WC,  173, 00759,WC,  173,9/7/1968,9/20/1968,10395
177000038701,D, D007,ST01BP00,"Merit Energy Company, LLC",7/7/1997,PA,WC180, 00759,WC,  173, 00759,WC,  173,9/23/1968,10/3/1968,10570
177000038800,E,  004,ST00BP00,Talos Petroleum LLC,7/11/1977,PA,WC045, 00301,WC,   56, 00301,WC,   56,9/2/1967,9/26/1967,10401
177000038900,D, A005,ST00BP00,Fieldwood Energy LLC,11/10/1979,TA,WC110, 00081,WC,  110, 00081,WC,  110,8/15/1968,8/31/1968,8922
177000039000,D, A008,ST00BP00,McMoRan Oil & Gas LLC,8/5/1983,PA,WC192, 00190,WC,  192, 00188,WC,  191,8/16/1968,9/2/1968,9756
177000039200,D, D002,ST00BP00,"Merit Energy Company, LLC",10/31/1984,PA,WC180, 00759,WC,  173, 00759,WC,  173,5/13/1968,5/30/1968,10782
177000039300,D, D003,ST00BP00,"Merit Energy Company, LLC",7/7/1997,PA,WC180, 00759,WC,  173, 00759,WC,  173,6/3/1968,6/14/1968,10008
177000039400,D, D005,ST00BP00,"Merit Energy Company, LLC",3/8/1981,PA,WC180, 00759,WC,  173, 00759,WC,  173,7/9/1968,8/27/1968,11697
177000039600,D, D008,ST00BP00,"W & T Offshore, Inc.",10/20/1968,PA,WC180, 00759,WC,  173, 00759,WC,  173,10/8/1968,10/20/1968,10703
177000039700,D, A009,ST00BP00,McMoRan Oil & Gas LLC,10/11/1968,ST,WC192, 00190,WC,  192, 00190,WC,  192,9/27/1968,10/9/1968,9499
177000039701,D, A010,ST01BP00,McMoRan Oil & Gas LLC,10/2/2013,PA,WC192, 00190,WC,  192, 00190,WC,  192,10/11/1968,10/17/1968,9737
177000040000,E,  015,ST00BP00,Talos Petroleum LLC,12/10/1968,PA,WC045, 00300,WC,   45, 00300,WC,   45,9/29/1968,12/10/1968,16055
177000040100,E,  002,ST00BP00,Conoco Inc.,12/8/1968,PA,WC192, 00193,WC,  194, 00193,WC,  194,10/31/1968,12/2/1968,12366
177000040200,D,  012,ST00BP00,"Northstar Offshore Group, LLC",6/1/2001,PA,WC045, 00680,WC,   20, 00680,WC,   20,10/27/1968,11/10/1968,11300
177000040300,D, G003,ST00BP00,Conoco Inc.,7/31/1992,PA,WC192, 00766,WC,  216, 00766,WC,  216,4/4/1968,5/2/1968,10025
177000040400,E,  005,ST00BP00,El Paso Production Company,8/4/2005,PA,WC149, 00251,WC,  132, 00251,WC,  132,11/16/1968,12/2/1968,7900
177000040500,E,  001,ST00BP00,General American Oil Company of Texas,1/31/1969,PA,WC045,G01862,WC,   55,G01862,WC,   55,1/10/1969,1/31/1969,9635
