API_WELL_NUMBER,REMARK_DATE,REMARK_TEXT
427044003000,01/23/14,"WOC. TIH/attempted to sting into CR. Press tested 9 5/8"" X 7"" annulus to 1000 psi/OK. Press tested 7"" csg to 1000 psi/OK. TOOH/LD cmt stinger. RU EWU. RIH w/CBL to 2784'ELM. Logged up to 2000'ELM."
427044003000,01/24/14,"Performed compressability test on 7"" csg. WOW. TOC in 9 5/8"" X 7"" +/- 2400'MD. POOH/LD LT. RD EWU. Commence testing BPV'S/spare TIW/IBOP to 250/8500 psi/OK."
427044003000,01/25/14,Completed testing BPV'S/spare TIW/IBOP 8500 psi/OK. Backloaded EWU. Performed ginpole inspection/OK. Tested BOP'S to 250/8000 psi.
427044003000,11/09/14,RU other equip.
427044003000,11/10/14,RU other equip. WOW.
427044003000,11/11/14,WOW. Function BOP'S.
427044003000,11/12/14,WOW. Completed RU/offloading equip. Commence testing BOP'S to 250/1500 psi.
427044003000,11/13/14,Completed testing BOP'S (APM step 1). WOW.
427044003000,11/14/14,WOW. Installed FL. Changed out isolation valve on accu. Performed accu drawdownVtest/OK. TIH w/bit/scraper assy to 872'MD. Worked to 967'MD. Displaced well to 8.6# SW. TOOH/LD assy (APM step 2).
427044003000,11/15/14,TIH/set CR @ 902'MD. POOH/LD ST (APM step 3). TIH w/MS to 902'MD (APM step 4). CBU. Pumped a 96 CF Prem cmt plug F/472-902'MD (APM step 5). POOH to 315'MD/WOC (APM step 6). Reversed circ/installed nerf ball in WS. POOH/LD MS. WOC. Cleaned cmt equip.
427044003000,11/16/14,"WOC. Performed mast inspection/OK. RIH w/MS/tagged TOC @ 472'MD/set down all pipe weight 2000 lbs (APM step 7). POOH/LD MS. Waiting on orders - will spot additional 6 bbl of cmt on top of existing plug - ETOC @ 270'MD. TIH w/cmt mill/dress off cmt to required depth of +/- 300' prior to cut/pull 7"" csg. Waiting on cementer."
427044003000,11/17/14,Waiting on cementer/arrived. Performed bubble test/OK (APM step 7A). TIH w/MS to 472'/TOC/CBU (APM step 7B). Pumped a 34 CF Prem cmt plug F/311-472'MD (APM step 7C). POOH to 228'MD. Reversed circ/installed nerf ball/WOC (APM step 7D). POOH/LD MS. WOC. Cleaned cmt equip.
427044003000,11/18/14,WOC. Performed general housekeeping. TIH w/junk mill assy/tagged TOC @ 284'MD (APM step 7E). Milled to 297'MD/CBU. Milled to 311'MD. Circ hole clean. Set down 10K weight on cmt plug @ 311'MD. TOOH/LD mill assy. TIH w/cutter assy WS to 297'MD.
427044003000,11/19/14,"TIH/cut 7"" csg @ 301'MD. Circ hole clean. Attempted to circ 7"" X 9 5/8"" annulus/press down WS to 800 psi w/no returns/unsuccessful. Bled off press. Press 7"" X 9 58/"" to 1000 psi w/no returns at FL. POOH/checked knives/OK (APM step 8). RIH/cut 7"" csg 62'MD/17"" below WH/unable to circ 7"" X 9 5/8"" annulus. POOH/LD cutter (APM step 9). Skidded HPU NORTH of well. Commence ND BOP'S/equip."
427044003000,11/20/14,"Completed ND BOP'S/equip. Skidded HPU back over well. Removed 13 5/8"" 5M WH clamp. TIH w/spear assy/grapple. Latched 7"" csg/pulled free. PU to WH. LD spear assy. Skidded HPU 12' north. TIH w/spear assy/latched 7"" csg stub/WH. POOH/LD 22' of 7"" csg/WH (APM step 10). Installed 13 5/8"" 5M X flange adapter/installed clamps. Installed/NU riser spool. Continue to NU flowpath. Skidded HPU aft over B001. Installed BN."
427044003000,11/21/14,"Secured flowpath (APM step 11). Installed FL. WOW. TIH w/spear assy/grapple to 62'MD. Latched/pulled w/13K 7"" csg free. POOH/LD assy/7""csg. POOH & recovered 265' of 7"" csg (APM step 12). Check for norm/OK. Loaded csg onto boat. Offloaded E-Line."
427044003000,11/22/14,"RIH w/GR/JB/CCL/tagged top of 7"" csg stub @ 301'MD. Logged to surface. POOH/E-Line/LT (APM step 13). MLH @ 282'MD. TIH w/csg cutter to 271'MD. WOW. Cut 9 5/8"" @ 271'MD. WOW. Monitored well for flow/static. Circ 9 5/8"" X 13 3/8"" annulus. Full returns."
427044003000,11/23/14,"WOW. Confirmed 9 5/8""csg cut @ 271'MD (RPM step 14). POOH/LD cutter. TIH w/spear assy/engaged 9 5/8"" csg/pulled free. POOH/LD assy/9 5/8"" (235')csg/hgr (RPM step 15). Checked for norm/took mercury samples/OK. Backloaded onto boat. Performed derrick inspection/OK. Checked press on 20"" csg prior to cutting 13 3/8""/13 psi/bleed to 0 psi."
427044003000,11/24/14,"Bleed 10 gals F/20"" csg/pumped out 13 3/8"" csg till fluid level @ WH. Opened 30' csg valve/observed flow stopped indicating comm between 13 3/8"" X 30"" csg. Monitored 30"" for flow/OK. Filled riser/let fluid u-tube into the 13 3/8"" X 30"" annulus/flushed put oil. Recorded 6 gals of oil/6 bbl of oily water flow F/annulus. Monitored 30"" csg F/oil/collected 91 bbl. Performed general housekeeping."
427044003000,11/25/14,"Monitored 30"" csg F/oil/collected 91 bbl. No oil collected. Drained riser/replaced 1/2"" ball valve w/1"" ball valve/RU 1"" hose F/30"" csg. Pumped 45 bbl of deep clean. Chased dye pill/soap w/clean 8.6# SW/had dye in returns. Continued pumping SW."
427044003000,11/26/14,"Monitored 30"" annulus for possible oil. RD BN/FL. Skidded HPU north. RD temp piping. Removed/LD flowpath/risers. Installed adapter/WH. Installed DHT (frac-valve - swab valve. Replaced well overs/grating/cover openings."
427044003000,11/27/14,"Cleared deck for HPU movement. Skidded HPU to B004. Operations are suspended and the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Will return to complete operations in 30/60 days."
427044003000,11/28/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8""  X 30"" annulus. Sign was hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,11/29/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8""  X 30"" annulus. Will return to complete operations in 30/60 days."
427044003000,11/30/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/01/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/02/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/03/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/04/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/05/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/06/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/07/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/08/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/09/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/10/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/11/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/12/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/13/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/14/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/15/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/16/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/17/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/18/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/19/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/20/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/21/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/22/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/23/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/24/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/25/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/26/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/27/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/28/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/29/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/30/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,12/31/14,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/01/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/02/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/03/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/04/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/05/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/06/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/07/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
427044003000,01/08/15,"Operations are suspended/the well is being monitored to ensure no diesel in the 13 3/8"" X 30"" annulus. Sign is hung on DHT stating ""well abandonment operation are suspended"". Installed a needle valve/100 psi gauge on 13 3/8"" X 30"" annulus for monitoring. Will return to complete operations in 30/60 days."
