FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
BA002A,,2017,1989,,67924,20311517,3682073,,67924,20311517,3682073,,0,0,0,PDN
BA002A,,2017,1989,,67924,20311517,3682073,,67924,20311517,3682073,,0,0,0,PDN
BA007A,,1983,1969,,10049,10048673,1798069,,0,0,0,,10049,10048673,1798069,PDN
BA007A,,1984,1969,,66010,21075115,3816030,,6569,3897476,700070,,59441,17177639,3115960,PDN
BA007A,,1985,1969,,66010,21075115,3816030,,11965,5768481,1038385,,54045,15306634,2777645,PDN
BA007A,,1986,1969,,47818,17482546,3158591,,24222,9635747,1738768,,23596,7846799,1419823,PDN
BA007A,,1987,1969,,87757,28919322,5233544,,44450,15129025,2736447,,43307,13790297,2497097,PDN
BA007A,,1988,1969,,87757,28919322,5233544,,65678,20306296,3678898,,22079,8613026,1554646,PDN
BA007A,,1989,1969,,190005,40492655,7395104,,80003,23757884,4307384,,110002,16734771,3087720,PDN
BA007A,,1990,1969,,181746,36243074,6630692,,89313,26225935,4755849,,92433,10017139,1874843,PDN
BA007A,,1991,1969,,181746,36243074,6630692,,99073,28558132,5180591,,82673,7684942,1450101,PDN
BA007A,,1992,1969,,146810,39092199,7102717,,109411,31115671,5646007,,37399,7976528,1456710,PDN
BA007A,,1993,1969,,146810,39092199,7102717,,119425,33489911,6078484,,27385,5602288,1024233,PDN
BA007A,,1994,1969,,146810,39092199,7102717,,126320,35492393,6441692,,20490,3599806,661025,PDN
BA007A,,1995,1969,,147203,39178509,7118468,,130937,36953159,6706232,,16266,2225350,412236,PDN
BA007A,,1996,1969,,147203,39178509,7118468,,132858,37597910,6822878,,14345,1580599,295590,PDN
BA007A,,1997,1969,,147203,39178509,7118468,,134405,38086665,6911392,,12798,1091844,207076,PDN
BA007A,,1998,1969,,167535,46254119,8397805,,141282,40387895,7327740,,26253,5866224,1070065,PDN
BA007A,,1999,1969,,165792,52255855,9463987,,150540,44105176,7998436,,15252,8150679,1465551,PDN
BA007A,,2000,1969,,184653,54141979,9818457,,156491,47275085,8568428,,28162,6866894,1250029,PDN
BA007A,,2001,1969,,184653,54141979,9818457,,158831,48715257,8827026,,25822,5426722,991431,PDN
BA007A,,2002,1969,,183385,53842623,9763923,,161073,49636568,8993203,,22312,4206055,770720,PDN
BA007A,,2003,1969,,183385,53842623,9763923,,162169,50088424,9074700,,21216,3754199,689223,PDN
BA007A,,2004,1969,,165986,52746599,9551502,,162806,50389066,9128832,,3180,2357533,422670,PDN
BA007A,,2005,1969,,163540,50757178,9195066,,163390,50660538,9177721,,150,96640,17345,PDN
BA007A,,2006,1969,,163540,50757178,9195066,,163540,50757178,9195066,,0,0,0,PDN
BA007A,,2007,1969,,163540,50757178,9195066,,163540,50757178,9195066,,0,0,0,PDN
BA007A,,2008,1969,,163540,50757178,9195066,,163540,50757178,9195066,,0,0,0,PDN
BA007A,,2009,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2010,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2011,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2012,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2013,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2014,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2015,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2016,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2017,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA007A,,2017,1969,,163540,51541189,9334570,,163540,51541189,9334570,,0,0,0,PDN
BA017A,,1979,1974,,0,20000000,3558719,,0,0,0,,0,20000000,3558719,PDN
BA017A,,1980,1974,,20000,20000000,3578719,,0,0,0,,20000,20000000,3578719,PDN
BA017A,,1981,1974,,20000,20000000,3578719,,10465,1318815,245130,,9535,18681185,3333589,PDN
BA017A,,1982,1974,,683134,71951162,13485832,,157941,19022956,3542809,,525193,52928206,9943023,PDN
BA017A,,1983,1974,,843066,87692464,16446707,,280957,35203480,6544921,,562109,52488984,9901786,PDN
BA017A,,1984,1974,,1006112,153484091,28316448,,367002,52311170,9675039,,639110,101172921,18641409,PDN
BA017A,,1985,1974,,1006112,153484091,28316448,,422011,63744653,11764476,,584101,89739438,16551972,PDN
BA017A,,1986,1974,,1006112,153484091,28316448,,451609,69829540,12876794,,554503,83654551,15439654,PDN
BA017A,,1987,1974,,1006112,153484091,28316448,,470374,74003571,13638269,,535738,79480520,14678179,PDN
BA017A,,1988,1974,,585783,91867717,16932352,,492360,77931390,14359155,,93423,13936327,2573197,PDN
BA017A,,1989,1974,,568123,91287018,16811365,,507726,80766336,14878960,,60397,10520682,1932405,PDN
BA017A,,1990,1974,,562067,90808415,16720148,,511488,81643178,15038744,,50579,9165237,1681404,PDN
BA017A,,1991,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1992,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1993,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1994,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1995,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1996,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1997,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1998,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,1999,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,2000,1974,,511574,81664001,15042535,,511574,81664001,15042535,,0,0,0,PDN
BA017A,,2001,1974,,597035,95306515,17555490,,511574,81664001,15042535,,85461,13642514,2512955,PDN
BA017A,,2002,1974,,638123,97369533,17963662,,511574,81664001,15042535,,126549,15705532,2921127,PDN
BA017A,,2003,1974,,638123,97369533,17963662,,516945,82206068,15144359,,121178,15163465,2819303,PDN
BA017A,,2004,1974,,638123,97369533,17963662,,526787,83693166,15418809,,111336,13676367,2544853,PDN
BA017A,,2005,1974,,638123,97369533,17963662,,537524,85431518,15738862,,100599,11938015,2224800,PDN
BA017A,,2006,1974,,616387,98614554,18163460,,543545,86986531,16021575,,72842,11628023,2141885,PDN
BA017A,,2007,1974,,547926,88352490,16269010,,545597,87923933,16190425,,2329,428557,78585,PDN
BA017A,,2008,1974,,574364,92510082,17035233,,545937,87925539,16191051,,28427,4584543,844182,PDN
BA017A,,2009,1974,,551628,90508377,16656321,,547543,89828914,16531335,,4085,679463,124986,PDN
BA017A,,2010,1974,,551628,90508377,16656321,,548233,89977076,16558388,,3395,531301,97933,PDN
BA017A,,2011,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2012,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2013,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2014,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2015,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2016,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2017,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA017A,,2017,1974,,551617,90502979,16655349,,551617,90502979,16655349,,0,0,0,PDN
BA020A,,1981,1978,,44000,44000000,7873181,,0,0,0,,44000,44000000,7873181,PDN
BA020A,,1982,1978,,81423,87417744,15636182,,10142,20065269,3580475,,71281,67352475,12055707,PDN
BA020A,,1983,1978,,68782,162000000,28894405,,29469,64382066,11485353,,39313,97617934,17409052,PDN
BA020A,,1984,1978,,68782,162000000,28894405,,36132,84869579,15137481,,32650,77130421,13756924,PDN
BA020A,,1985,1978,,238283,297854208,53237252,,14714,18240764,3260402,,223569,279613444,49976850,PDN
BA020A,,1986,1978,,238283,297854208,53237252,,58791,88722024,15845628,,179492,209132184,37391624,PDN
BA020A,,1987,1978,,238283,297854208,53237252,,95004,145807943,26039478,,143279,152046265,27197774,PDN
BA020A,,1988,1978,,177063,274600000,49038273,,118220,182460382,32584480,,58843,92139618,16453793,PDN
BA020A,,1989,1978,,172558,266194400,47538110,,135961,210394265,37572663,,36597,55800135,9965447,PDN
BA020A,,1990,1978,,172558,266194400,47538110,,148789,231680244,41373032,,23769,34514156,6165078,PDN
BA020A,,1991,1978,,172558,266194400,47538110,,156010,244417800,43646722,,16548,21776600,3891388,PDN
BA020A,,1992,1978,,172558,266194400,47538110,,161329,253829839,45326781,,11229,12364561,2211329,PDN
BA020A,,1993,1978,,177219,280005600,50000279,,165552,260493882,46516777,,11667,19511718,3483502,PDN
BA020A,,1994,1978,,177219,280005600,50000279,,167949,264068820,47155284,,9270,15936780,2844995,PDN
BA020A,,1995,1978,,177219,280005600,50000279,,168569,266204655,47535945,,8650,13800945,2464334,PDN
BA020A,,1996,1978,,178286,281691151,50301267,,168904,267894222,47836915,,9382,13796929,2464352,PDN
BA020A,,1997,1978,,178286,281691151,50301267,,169758,269469391,48118048,,8528,12221760,2183219,PDN
BA020A,,1998,1978,,178286,281691151,50301267,,170676,270893369,48372343,,7610,10797782,1928924,PDN
BA020A,,1999,1978,,195457,342795670,61191128,,173432,274094688,48944729,,22025,68700982,12246399,PDN
BA020A,,2000,1978,,177669,282121206,50377172,,174124,275432441,49183455,,3545,6688765,1193717,PDN
BA020A,,2001,1978,,250098,469722394,83830595,,174945,275977965,49281344,,75153,193744429,34549251,PDN
BA020A,,2002,1978,,211084,448851402,80077882,,193446,302097065,53947372,,17638,146754337,26130510,PDN
BA020A,,2003,1978,,208365,435807033,77754100,,198908,343063797,61242288,,9457,92743236,16511812,PDN
BA020A,,2004,1978,,208365,435807033,77754100,,201574,368950837,65851189,,6791,66856196,11902911,PDN
BA020A,,2005,1978,,208365,435807033,77754100,,203186,380368716,67884452,,5179,55438317,9869648,PDN
BA020A,,2006,1978,,204215,394487821,70397777,,203480,385092360,68725252,,735,9395461,1672525,PDN
BA020A,,2007,1978,,204215,394487821,70397777,,203480,386587654,68991319,,735,7900167,1406458,PDN
BA020A,,2008,1978,,203480,386587769,68991339,,203480,386587769,68991339,,0,0,0,PDN
BA020A,,2009,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2010,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2011,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2012,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2013,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2014,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2015,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2016,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2017,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA020A,,2017,1978,,203480,392004035,69955087,,203480,392004035,69955087,,0,0,0,PDN
BA021A,,1992,1979,,10479,7293432,1308243,,730,571413,102405,,9749,6722019,1205838,PDN
BA021A,,1993,1979,,10479,7293432,1308243,,4152,4968849,888289,,6327,2324583,419954,PDN
BA021A,,1994,1979,,9955,11521613,2060064,,6228,8113434,1449900,,3727,3408179,610164,PDN
BA021A,,1995,1979,,12984,18115064,3236305,,6768,10854351,1938147,,6216,7260713,1298158,PDN
BA021A,,1996,1979,,33523,53453884,9544890,,10724,16473250,2941907,,22799,36980634,6602983,PDN
BA021A,,1997,1979,,43590,53321356,9531376,,19291,25914922,4630487,,24299,27406434,4900889,PDN
BA021A,,1998,1979,,43590,53321356,9531376,,30024,33048969,5910623,,13566,20272387,3620753,PDN
BA021A,,1999,1979,,50424,63063733,11271729,,39190,40554303,7255258,,11234,22509430,4016471,PDN
BA021A,,2000,1979,,101810,61890044,11114273,,43680,43695996,7818768,,58130,18194048,3295505,PDN
BA021A,,2001,1979,,60809,59260810,10605437,,46338,46832128,8379457,,14471,12428682,2225980,PDN
BA021A,,2002,1979,,60809,59260810,10605437,,47055,47312806,8465704,,13754,11948004,2139733,PDN
BA021A,,2003,1979,,92886,67086160,12029925,,48196,48126383,8611609,,44690,18959777,3418316,PDN
BA021A,,2004,1979,,96172,67086160,12033211,,52722,51152298,9154554,,43450,15933862,2878657,PDN
BA021A,,2005,1979,,100982,64851551,11640404,,54409,52915012,9469892,,46573,11936539,2170512,PDN
BA021A,,2006,1979,,66502,64453645,11535122,,55199,54148550,9690172,,11303,10305095,1844950,PDN
BA021A,,2007,1979,,64296,63174474,11305306,,55815,55178204,9874001,,8481,7996270,1431305,PDN
BA021A,,2008,1979,,64796,64630652,11564912,,56031,55644866,9957253,,8765,8985786,1607659,PDN
BA021A,,2009,1979,,58534,60162842,10763665,,56579,56755969,10155505,,1955,3406873,608160,PDN
BA021A,,2010,1979,,58534,60162842,10763665,,57558,57950537,10369041,,976,2212305,394625,PDN
BA021A,,2011,1979,,58534,60162842,10763665,,57897,58894131,10537279,,637,1268711,226386,PDN
BA021A,,2012,1979,,58534,60162842,10763665,,58115,59315370,10612451,,419,847472,151215,PDN
BA021A,,2013,1979,,58534,60162842,10763665,,58328,59766551,10692945,,206,396291,70720,PDN
BA021A,,2014,1979,,59132,60978328,10909368,,58529,60064220,10746112,,603,914108,163256,PDN
BA021A,,2015,1979,,58551,60141957,10759966,,58551,60141957,10759966,,0,0,0,PDN
BA021A,,2016,1979,,58551,60141957,10759966,,58551,60141957,10759966,,0,0,0,PDN
BA021A,,2017,1979,,58551,60141957,10759966,,58551,60141957,10759966,,0,0,0,PDN
BA021A,,2017,1979,,58551,60141957,10759966,,58551,60141957,10759966,,0,0,0,PDN
BA022A,,1982,1979,,7000,7000000,1252552,,0,0,0,,7000,7000000,1252552,PDN
BA022A,,1983,1979,,859127,135547488,24977897,,3233,929751,168669,,855894,134617737,24809228,PDN
BA022A,,1984,1979,,1230604,219862888,40352114,,95141,19242807,3519128,,1135463,200620081,36832986,PDN
BA022A,,1985,1979,,2367417,337848623,62482830,,303017,40331781,7479490,,2064400,297516842,55003340,PDN
BA022A,,1986,1979,,2387897,337848623,62503310,,419379,55291322,10257693,,1968518,282557301,52245617,PDN
BA022A,,1987,1979,,2347470,343702153,63504437,,479984,66503812,12313403,,1867486,277198341,51191034,PDN
BA022A,,1988,1979,,878690,248885149,45164304,,513257,72939300,13491780,,365433,175945849,31672524,PDN
BA022A,,1989,1979,,742579,153612266,28075722,,532093,77631620,14345549,,210486,75980646,13730173,PDN
BA022A,,1990,1979,,831490,163933278,30001112,,560521,83327130,15387412,,270969,80606148,14613700,PDN
BA022A,,1991,1979,,966591,181426321,33248855,,602334,90162947,16645563,,364257,91263374,16603292,PDN
BA022A,,1992,1979,,910674,161537457,29653994,,632822,97412328,17965976,,277852,64125129,11688018,PDN
BA022A,,1993,1979,,796310,139627559,25641071,,653201,102164806,18831992,,143109,37462753,6809079,PDN
BA022A,,1994,1979,,798253,139528200,25625335,,660916,104692472,19289470,,137337,34835728,6335865,PDN
BA022A,,1995,1979,,764091,123105287,22668946,,664864,106086332,19541436,,99227,17018955,3127510,PDN
BA022A,,1996,1979,,819218,203767424,37076767,,675458,108416127,19966584,,143760,95351297,17110183,PDN
BA022A,,1997,1979,,786479,147278692,26992652,,682705,110750112,20389131,,103774,36528580,6603521,PDN
BA022A,,1998,1979,,789360,149240191,27344554,,688439,112090503,20633368,,100921,37149688,6711186,PDN
BA022A,,1999,1979,,786901,149040736,27306605,,695787,114621221,21091022,,91114,34419515,6215583,PDN
BA022A,,2000,1979,,746737,140608323,25766012,,701029,116351624,21404165,,45708,24256699,4361847,PDN
BA022A,,2001,1979,,794691,151757367,27797781,,733263,119024001,21911911,,61428,32733366,5885870,PDN
BA022A,,2002,1979,,814423,149122829,27348734,,745632,121162296,22304759,,68791,27960533,5043975,PDN
BA022A,,2003,1979,,816606,149878137,27485314,,753218,122069895,22473840,,63388,27808242,5011474,PDN
BA022A,,2004,1979,,816606,149878137,27485314,,753928,122559913,22561742,,62678,27318224,4923572,PDN
BA022A,,2005,1979,,805326,150610035,27604265,,754593,122789340,22603230,,50733,27820695,5001035,PDN
BA022A,,2006,1979,,795671,147609035,27060624,,755301,123211368,22679032,,40370,24397667,4381592,PDN
BA022A,,2007,1979,,781368,134844141,24774987,,755974,123419661,22716768,,25394,11424480,2058219,PDN
BA022A,,2008,1979,,767919,130549082,23997293,,756615,123675826,22762990,,11304,6873256,1234303,PDN
BA022A,,2009,1979,,756862,126132695,23200402,,756862,126132695,23200402,,0,0,0,PDN
BA022A,,2010,1979,,756862,126132695,23200402,,756862,126132695,23200402,,0,0,0,PDN
BA022A,,2011,1979,,756862,126132695,23200402,,756862,126132695,23200402,,0,0,0,PDN
BA022A,,2012,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA022A,,2013,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA022A,,2014,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA022A,,2015,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA022A,,2016,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA022A,,2017,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA022A,,2017,1979,,756861,126132695,23200399,,756861,126132695,23200399,,0,0,0,PDN
BA052A,,1985,1983,,195500,19549989,3674146,,0,26937,4793,,195500,19523052,3669353,PDN
BA052A,,1986,1983,,895804,178265108,32615574,,60940,12342645,2257140,,834864,165922463,30358434,PDN
BA052A,,1987,1983,,895804,178265108,32615574,,98768,20377839,3724718,,797036,157887269,28890856,PDN
BA052A,,1988,1983,,895804,178265108,32615574,,159603,35727182,6516753,,736201,142537926,26098821,PDN
BA052A,,1989,1983,,895804,178265108,32615574,,194195,43013951,7847923,,701609,135251157,24767651,PDN
BA052A,,1990,1983,,972350,234458551,42690953,,227541,51818212,9447863,,744809,182640339,33243090,PDN
BA052A,,1991,1983,,1060948,236225777,43094004,,266141,61120309,11141641,,794807,175105468,31952363,PDN
BA052A,,1992,1983,,1060948,236225777,43094004,,329505,75486179,13761209,,731443,160739598,29332795,PDN
BA052A,,1993,1983,,831542,219026305,39804194,,410055,97555959,17768767,,421487,121470346,22035427,PDN
BA052A,,1994,1983,,839880,223909067,40681351,,462848,112911524,20553867,,377032,110997543,20127484,PDN
BA052A,,1995,1983,,793305,222232754,40336500,,510554,127050196,23117350,,282751,95182558,17219150,PDN
BA052A,,1996,1983,,745294,194394944,35335142,,548144,138674038,25223240,,197150,55720906,10111902,PDN
BA052A,,1997,1983,,745134,194351645,35327277,,581633,152276023,27677011,,163501,42075622,7650266,PDN
BA052A,,1998,1983,,746795,194151805,35293380,,605032,159244937,28940430,,141763,34906868,6352950,PDN
BA052A,,1999,1983,,722304,184011101,33464493,,626162,163109730,29649246,,96142,20901371,3815247,PDN
BA052A,,2000,1983,,705780,182593476,33195723,,634069,165195121,30028219,,71711,17398355,3167504,PDN
BA052A,,2001,1983,,706369,182790222,33231319,,631888,164298761,29866543,,74481,18491461,3364776,PDN
BA052A,,2002,1983,,706369,182790222,33231319,,633651,164876798,29971160,,72718,17913424,3260159,PDN
BA052A,,2003,1983,,704135,185498565,33710997,,635165,165341504,30055361,,68970,20157061,3655636,PDN
BA052A,,2004,1983,,756328,194589263,35380752,,648370,170505615,30987447,,107958,24083648,4393305,PDN
BA052A,,2005,1983,,733923,192258167,34943561,,656143,173955700,31609115,,77780,18302467,3334446,PDN
BA052A,,2006,1983,,711635,188490248,34250825,,660863,176658989,32094847,,50772,11831259,2155978,PDN
BA052A,,2007,1983,,684625,185358774,33666613,,665167,180089531,32709568,,19458,5269243,957045,PDN
BA052A,,2008,1983,,687826,186927974,33949031,,669380,181999849,33053695,,18446,4928125,895336,PDN
BA052A,,2009,1983,,672596,186681816,33890000,,671345,186200004,33803017,,1251,481812,86983,PDN
BA052A,,2010,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2011,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2012,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2013,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2014,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2015,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2016,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2017,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA052A,,2017,1983,,672596,186681816,33890000,,672596,186681816,33890000,,0,0,0,PDN
BA070A,,1977,1968,,210900,210900000,37737590,,0,0,0,,210900,210900000,37737590,PDN
BA070A,,1978,1968,,247049,173220353,31069176,,0,0,0,,247049,173220353,31069176,PDN
BA070A,,1979,1968,,247049,173220353,31069176,,44165,25579116,4595609,,202884,147641237,26473567,PDN
BA070A,,1980,1968,,247049,173220353,31069176,,71074,46858184,8408829,,175975,126362169,22660347,PDN
