FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
BA001A,,1986,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1987,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1988,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1989,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1990,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1991,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1992,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1993,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1994,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1995,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1996,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1997,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1998,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,1999,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2000,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2001,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2002,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2003,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2004,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2005,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2006,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2007,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2008,1970,,"1,344,667","57,475,189","11,571,569",,"1,344,667","57,475,189","11,571,569",,0,0,0,
BA001A,,2009,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2010,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2011,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2012,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2013,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2014,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2015,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2016,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2017,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA001A,,2018,1970,,"1,344,667","58,626,258","11,776,385",,"1,344,667","58,626,258","11,776,385",,0,0,0,
BA002A,,1990,1989,,"318,625","37,377,985","6,969,512",,"24,488","3,629,172","670,248",,"294,137","33,748,813","6,299,264",
BA002A,,1991,1989,,"318,625","37,377,985","6,969,512",,"39,997","8,757,792","1,598,323",,"278,628","28,620,193","5,371,189",
BA002A,,1992,1989,,"318,625","37,377,985","6,969,512",,"50,842","13,854,267","2,516,014",,"267,783","23,523,718","4,453,498",
BA002A,,1993,1989,,"318,625","37,377,985","6,969,512",,"56,094","16,619,047","3,013,220",,"262,531","20,758,938","3,956,292",
BA002A,,1994,1989,,"318,625","37,377,985","6,969,512",,"59,585","17,576,318","3,187,044",,"259,040","19,801,667","3,782,468",
BA002A,,1995,1989,,"309,230","36,275,829","6,764,004",,"60,384","17,894,926","3,244,535",,"248,846","18,380,903","3,519,469",
BA002A,,1996,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,1997,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,1998,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,1999,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,2000,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,2001,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,2002,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,2003,1989,,"60,384","17,894,927","3,244,535",,"60,384","17,894,927","3,244,535",,0,0,0,
BA002A,,2004,1989,,"69,597","19,973,819","3,623,657",,"60,384","17,894,927","3,244,535",,"9,213","2,078,892","379,122",
BA002A,,2005,1989,,"69,658","19,987,519","3,626,156",,"64,938","18,798,432","3,409,855",,"4,720","1,189,087","216,301",
BA002A,,2006,1989,,"68,983","20,017,313","3,630,782",,"67,924","19,952,976","3,618,276",,"1,059","64,337","12,506",
BA002A,,2007,1989,,"67,924","19,953,139","3,618,305",,"67,924","19,953,139","3,618,305",,0,0,0,
BA002A,,2008,1989,,"67,924","19,953,139","3,618,305",,"67,924","19,953,139","3,618,305",,0,0,0,
BA002A,,2009,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2010,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2011,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2012,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2013,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2014,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2015,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2016,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2017,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA002A,,2018,1989,,"67,924","20,311,517","3,682,073",,"67,924","20,311,517","3,682,073",,0,0,0,
BA007A,,1983,1969,,"10,049","10,048,673","1,798,069",,0,0,0,,"10,049","10,048,673","1,798,069",
BA007A,,1984,1969,,"66,010","21,075,115","3,816,030",,"6,569","3,897,476","700,070",,"59,441","17,177,639","3,115,960",
BA007A,,1985,1969,,"66,010","21,075,115","3,816,030",,"11,965","5,768,481","1,038,385",,"54,045","15,306,634","2,777,645",
BA007A,,1986,1969,,"47,818","17,482,546","3,158,591",,"24,222","9,635,747","1,738,768",,"23,596","7,846,799","1,419,823",
BA007A,,1987,1969,,"87,757","28,919,322","5,233,544",,"44,450","15,129,025","2,736,447",,"43,307","13,790,297","2,497,097",
BA007A,,1988,1969,,"87,757","28,919,322","5,233,544",,"65,678","20,306,296","3,678,898",,"22,079","8,613,026","1,554,646",
BA007A,,1989,1969,,"190,005","40,492,655","7,395,104",,"80,003","23,757,884","4,307,384",,"110,002","16,734,771","3,087,720",
BA007A,,1990,1969,,"181,746","36,243,074","6,630,692",,"89,313","26,225,935","4,755,849",,"92,433","10,017,139","1,874,843",
BA007A,,1991,1969,,"181,746","36,243,074","6,630,692",,"99,073","28,558,132","5,180,591",,"82,673","7,684,942","1,450,101",
BA007A,,1992,1969,,"146,810","39,092,199","7,102,717",,"109,411","31,115,671","5,646,007",,"37,399","7,976,528","1,456,710",
BA007A,,1993,1969,,"146,810","39,092,199","7,102,717",,"119,425","33,489,911","6,078,484",,"27,385","5,602,288","1,024,233",
BA007A,,1994,1969,,"146,810","39,092,199","7,102,717",,"126,320","35,492,393","6,441,692",,"20,490","3,599,806","661,025",
BA007A,,1995,1969,,"147,203","39,178,509","7,118,468",,"130,937","36,953,159","6,706,232",,"16,266","2,225,350","412,236",
BA007A,,1996,1969,,"147,203","39,178,509","7,118,468",,"132,858","37,597,910","6,822,878",,"14,345","1,580,599","295,590",
BA007A,,1997,1969,,"147,203","39,178,509","7,118,468",,"134,405","38,086,665","6,911,392",,"12,798","1,091,844","207,076",
BA007A,,1998,1969,,"167,535","46,254,119","8,397,805",,"141,282","40,387,895","7,327,740",,"26,253","5,866,224","1,070,065",
BA007A,,1999,1969,,"165,792","52,255,855","9,463,987",,"150,540","44,105,176","7,998,436",,"15,252","8,150,679","1,465,551",
BA007A,,2000,1969,,"184,653","54,141,979","9,818,457",,"156,491","47,275,085","8,568,428",,"28,162","6,866,894","1,250,029",
BA007A,,2001,1969,,"184,653","54,141,979","9,818,457",,"158,831","48,715,257","8,827,026",,"25,822","5,426,722","991,431",
BA007A,,2002,1969,,"183,385","53,842,623","9,763,923",,"161,073","49,636,568","8,993,203",,"22,312","4,206,055","770,720",
BA007A,,2003,1969,,"183,385","53,842,623","9,763,923",,"162,169","50,088,424","9,074,700",,"21,216","3,754,199","689,223",
BA007A,,2004,1969,,"165,986","52,746,599","9,551,502",,"162,806","50,389,066","9,128,832",,"3,180","2,357,533","422,670",
BA007A,,2005,1969,,"163,540","50,757,178","9,195,066",,"163,390","50,660,538","9,177,721",,150,"96,640","17,345",
BA007A,,2006,1969,,"163,540","50,757,178","9,195,066",,"163,540","50,757,178","9,195,066",,0,0,0,
BA007A,,2007,1969,,"163,540","50,757,178","9,195,066",,"163,540","50,757,178","9,195,066",,0,0,0,
BA007A,,2008,1969,,"163,540","50,757,178","9,195,066",,"163,540","50,757,178","9,195,066",,0,0,0,
BA007A,,2009,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2010,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2011,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2012,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2013,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2014,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2015,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2016,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2017,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA007A,,2018,1969,,"163,540","51,541,189","9,334,570",,"163,540","51,541,189","9,334,570",,0,0,0,
BA017A,,1979,1974,,0,"20,000,000","3,558,719",,0,0,0,,0,"20,000,000","3,558,719",
BA017A,,1980,1974,,"20,000","20,000,000","3,578,719",,0,0,0,,"20,000","20,000,000","3,578,719",
BA017A,,1981,1974,,"20,000","20,000,000","3,578,719",,"10,465","1,318,815","245,130",,"9,535","18,681,185","3,333,589",
BA017A,,1982,1974,,"683,134","71,951,162","13,485,832",,"157,941","19,022,956","3,542,809",,"525,193","52,928,206","9,943,023",
BA017A,,1983,1974,,"843,066","87,692,464","16,446,707",,"280,957","35,203,480","6,544,921",,"562,109","52,488,984","9,901,786",
BA017A,,1984,1974,,"1,006,112","153,484,091","28,316,448",,"367,002","52,311,170","9,675,039",,"639,110","101,172,921","18,641,409",
BA017A,,1985,1974,,"1,006,112","153,484,091","28,316,448",,"422,011","63,744,653","11,764,476",,"584,101","89,739,438","16,551,972",
BA017A,,1986,1974,,"1,006,112","153,484,091","28,316,448",,"451,609","69,829,540","12,876,794",,"554,503","83,654,551","15,439,654",
BA017A,,1987,1974,,"1,006,112","153,484,091","28,316,448",,"470,374","74,003,571","13,638,269",,"535,738","79,480,520","14,678,179",
BA017A,,1988,1974,,"585,783","91,867,717","16,932,352",,"492,360","77,931,390","14,359,155",,"93,423","13,936,327","2,573,197",
BA017A,,1989,1974,,"568,123","91,287,018","16,811,365",,"507,726","80,766,336","14,878,960",,"60,397","10,520,682","1,932,405",
BA017A,,1990,1974,,"562,067","90,808,415","16,720,148",,"511,488","81,643,178","15,038,744",,"50,579","9,165,237","1,681,404",
BA017A,,1991,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1992,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1993,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1994,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1995,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1996,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1997,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1998,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,1999,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,2000,1974,,"511,574","81,664,001","15,042,535",,"511,574","81,664,001","15,042,535",,0,0,0,
BA017A,,2001,1974,,"597,035","95,306,515","17,555,490",,"511,574","81,664,001","15,042,535",,"85,461","13,642,514","2,512,955",
BA017A,,2002,1974,,"638,123","97,369,533","17,963,662",,"511,574","81,664,001","15,042,535",,"126,549","15,705,532","2,921,127",
BA017A,,2003,1974,,"638,123","97,369,533","17,963,662",,"516,945","82,206,068","15,144,359",,"121,178","15,163,465","2,819,303",
BA017A,,2004,1974,,"638,123","97,369,533","17,963,662",,"526,787","83,693,166","15,418,809",,"111,336","13,676,367","2,544,853",
BA017A,,2005,1974,,"638,123","97,369,533","17,963,662",,"537,524","85,431,518","15,738,862",,"100,599","11,938,015","2,224,800",
BA017A,,2006,1974,,"616,387","98,614,554","18,163,460",,"543,545","86,986,531","16,021,575",,"72,842","11,628,023","2,141,885",
BA017A,,2007,1974,,"547,926","88,352,490","16,269,010",,"545,597","87,923,933","16,190,425",,"2,329","428,557","78,585",
BA017A,,2008,1974,,"574,364","92,510,082","17,035,233",,"545,937","87,925,539","16,191,051",,"28,427","4,584,543","844,182",
BA017A,,2009,1974,,"551,628","90,508,377","16,656,321",,"547,543","89,828,914","16,531,335",,"4,085","679,463","124,986",
BA017A,,2010,1974,,"551,628","90,508,377","16,656,321",,"548,233","89,977,076","16,558,388",,"3,395","531,301","97,933",
BA017A,,2011,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2012,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2013,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2014,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2015,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2016,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2017,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA017A,,2018,1974,,"551,617","90,502,979","16,655,349",,"551,617","90,502,979","16,655,349",,0,0,0,
BA020A,,1981,1978,,"44,000","44,000,000","7,873,181",,0,0,0,,"44,000","44,000,000","7,873,181",
BA020A,,1982,1978,,"81,423","87,417,744","15,636,182",,"10,142","20,065,269","3,580,475",,"71,281","67,352,475","12,055,707",
BA020A,,1983,1978,,"68,782","162,000,000","28,894,405",,"29,469","64,382,066","11,485,353",,"39,313","97,617,934","17,409,052",
BA020A,,1984,1978,,"68,782","162,000,000","28,894,405",,"36,132","84,869,579","15,137,481",,"32,650","77,130,421","13,756,924",
BA020A,,1985,1978,,"238,283","297,854,208","53,237,252",,"14,714","18,240,764","3,260,402",,"223,569","279,613,444","49,976,850",
BA020A,,1986,1978,,"238,283","297,854,208","53,237,252",,"58,791","88,722,024","15,845,628",,"179,492","209,132,184","37,391,624",
BA020A,,1987,1978,,"238,283","297,854,208","53,237,252",,"95,004","145,807,943","26,039,478",,"143,279","152,046,265","27,197,774",
BA020A,,1988,1978,,"177,063","274,600,000","49,038,273",,"118,220","182,460,382","32,584,480",,"58,843","92,139,618","16,453,793",
BA020A,,1989,1978,,"172,558","266,194,400","47,538,110",,"135,961","210,394,265","37,572,663",,"36,597","55,800,135","9,965,447",
BA020A,,1990,1978,,"172,558","266,194,400","47,538,110",,"148,789","231,680,244","41,373,032",,"23,769","34,514,156","6,165,078",
BA020A,,1991,1978,,"172,558","266,194,400","47,538,110",,"156,010","244,417,800","43,646,722",,"16,548","21,776,600","3,891,388",
BA020A,,1992,1978,,"172,558","266,194,400","47,538,110",,"161,329","253,829,839","45,326,781",,"11,229","12,364,561","2,211,329",
BA020A,,1993,1978,,"177,219","280,005,600","50,000,279",,"165,552","260,493,882","46,516,777",,"11,667","19,511,718","3,483,502",
BA020A,,1994,1978,,"177,219","280,005,600","50,000,279",,"167,949","264,068,820","47,155,284",,"9,270","15,936,780","2,844,995",
BA020A,,1995,1978,,"177,219","280,005,600","50,000,279",,"168,569","266,204,655","47,535,945",,"8,650","13,800,945","2,464,334",
BA020A,,1996,1978,,"178,286","281,691,151","50,301,267",,"168,904","267,894,222","47,836,915",,"9,382","13,796,929","2,464,352",
BA020A,,1997,1978,,"178,286","281,691,151","50,301,267",,"169,758","269,469,391","48,118,048",,"8,528","12,221,760","2,183,219",
BA020A,,1998,1978,,"178,286","281,691,151","50,301,267",,"170,676","270,893,369","48,372,343",,"7,610","10,797,782","1,928,924",
BA020A,,1999,1978,,"195,457","342,795,670","61,191,128",,"173,432","274,094,688","48,944,729",,"22,025","68,700,982","12,246,399",
BA020A,,2000,1978,,"177,669","282,121,206","50,377,172",,"174,124","275,432,441","49,183,455",,"3,545","6,688,765","1,193,717",
BA020A,,2001,1978,,"250,098","469,722,394","83,830,595",,"174,945","275,977,965","49,281,344",,"75,153","193,744,429","34,549,251",
BA020A,,2002,1978,,"211,084","448,851,402","80,077,882",,"193,446","302,097,065","53,947,372",,"17,638","146,754,337","26,130,510",
BA020A,,2003,1978,,"208,365","435,807,033","77,754,100",,"198,908","343,063,797","61,242,288",,"9,457","92,743,236","16,511,812",
BA020A,,2004,1978,,"208,365","435,807,033","77,754,100",,"201,574","368,950,837","65,851,189",,"6,791","66,856,196","11,902,911",
BA020A,,2005,1978,,"208,365","435,807,033","77,754,100",,"203,186","380,368,716","67,884,452",,"5,179","55,438,317","9,869,648",
BA020A,,2006,1978,,"204,215","394,487,821","70,397,777",,"203,480","385,092,360","68,725,252",,735,"9,395,461","1,672,525",
BA020A,,2007,1978,,"204,215","394,487,821","70,397,777",,"203,480","386,587,654","68,991,319",,735,"7,900,167","1,406,458",
BA020A,,2008,1978,,"203,480","386,587,769","68,991,339",,"203,480","386,587,769","68,991,339",,0,0,0,
BA020A,,2009,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
BA020A,,2010,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
BA020A,,2011,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
BA020A,,2012,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
BA020A,,2013,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
BA020A,,2014,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
BA020A,,2015,1978,,"203,480","392,004,035","69,955,087",,"203,480","392,004,035","69,955,087",,0,0,0,
