API Well Number,Status Date,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block
177004018600,4/20/2013,B005,00,00,00105,Apache Corporation,G02819,WC,35,G02826,WC,66
177004019001,7/2/2011,A001,00,01,02655,"Sojitz Energy Venture, Inc.",G02833,WC,237,G02833,WC,237
177004019001,7/2/2011,A001,00,01,02655,"Sojitz Energy Venture, Inc.",G02833,WC,237,G02833,WC,237
177004019100,4/20/2013,B006,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004019300,11/30/2007,I001,01,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004019300,11/3/2008,I001,01,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004019600,4/19/2013,B007,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004020000,1/20/2015,A001,02,00,01284,"W & T Offshore, Inc.",G03265,WC,198,G03265,WC,198
177004020000,10/2/2017,A001,02,00,01284,"W & T Offshore, Inc.",G03265,WC,198,G03265,WC,198
177004020400,11/17/1976,B008,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004020601,10/13/2010,015,00,01,00078,Chevron U.S.A. Inc.,G01351,WC,48,G01351,WC,48
177004020601,5/22/2011,015,00,01,00078,Chevron U.S.A. Inc.,G01351,WC,48,G01351,WC,48
177004020700,1/19/2012,013,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004020700,8/23/2012,013,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004020800,5/21/2007,B009,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004020800,12/2/2007,B009,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004020801,12/15/2007,B009,00,01,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004020900,11/2/1998,013,00,00,01834,Talos Petroleum LLC, 00301,WC,56, 00301,WC,56
177004021400,1/31/1977,B010,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004021400,4/19/2013,B010,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004021600,3/3/2009,009,01,00,00818,"Mariner Energy, Inc.", 00081,WC,110, 00081,WC,110
177004021800,3/10/2010,A001,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004021800,10/30/2010,A001,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004022001,3/25/2013,B014,00,01,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004022600,3/27/1978,014,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004022600,3/27/1978,014,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004022600,1/16/2012,014,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004022600,8/23/2012,014,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004022900,6/8/2018,A001,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004022900,6/19/2019,A001,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004023000,10/9/1977,B012,03,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004023600,1/28/2012,015,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004023600,8/23/2012,015,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004024000,6/8/2018,A002,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004024000,6/19/2019,A002,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004024300,9/11/1977,B013,00,00,00105,Apache Corporation,G02819,WC,35,G02826,WC,66
177004024300,1/17/2009,B013,00,00,00105,Apache Corporation,G02819,WC,35,G02826,WC,66
177004024600,12/22/2005,JA002,02,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02825,WC,65
177004024600,12/22/2005,JA002,02,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02825,WC,65
177004024800,6/8/2018,A003,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004024800,6/19/2019,A003,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004024900,11/29/2007,I002,00,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004024900,11/3/2008,I002,00,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004025000,4/1/1980,010,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025000,10/25/2007,010,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025000,4/6/2011,010,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025000,11/2/2011,010,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025001,3/8/2012,010,00,01,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025001,3/8/2012,010,00,01,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025001,3/8/2012,010,00,01,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025001,3/8/2012,010,00,01,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004025300,4/12/2009,A001,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004025300,4/12/2009,A001,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004025300,4/12/2009,A001,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004025300,5/31/2015,A001,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004025600,5/10/1978,015,00,00,02851,"Apache Shelf, Inc.",G01998,WC,172,G01998,WC,172
177004025700,6/8/2018,A004,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004025700,6/19/2019,A004,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004025903,7/5/2011,A003,00,02,01819,ATP Oil & Gas Corporation,G02833,WC,237,G02833,WC,237
177004026000,6/8/2018,A005,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004026000,6/19/2019,A005,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004026300,12/8/2007,I003,00,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004026300,11/3/2008,I003,00,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004026400,11/8/2016,G001,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004026600,12/5/2007,I004,00,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004026600,11/3/2008,I004,00,00,02808,TDC Energy LLC,G03269,WC,222,G03269,WC,222
177004027200,12/5/2013,G002,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004027200,10/26/2016,G002,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004027402,3/10/2010,A009,00,02,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004027402,10/18/2010,A009,00,02,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004027500,8/26/2005,017,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004027500,5/5/2006,017,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004027701,5/16/2005,C001,00,01,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004028100,6/27/2007,B002,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004028100,6/27/2007,B002,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004028500,6/26/2007,B003,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004028500,6/26/2007,B003,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004028700,10/27/2016,G003,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004029000,11/6/2016,G006,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004029100,6/23/2007,B004,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004029100,6/23/2007,B004,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004029300,10/26/2016,G007,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004029400,3/16/2012,018,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004029500,10/20/2008,B006,00,00,02312,McMoRan Oil & Gas LLC, 00190,WC,192, 00190,WC,192
177004029500,10/9/2014,B006,00,00,02312,McMoRan Oil & Gas LLC, 00190,WC,192, 00190,WC,192
177004029601,4/17/1998,B005,00,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004029601,2/4/2006,B005,00,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004029601,6/25/2007,B005,00,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004029601,6/25/2007,B005,00,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004029900,11/12/2013,E010,00,00,01284,"W & T Offshore, Inc.", 00759,WC,173, 00763,WC,180
177004029900,9/12/2016,E010,00,00,01284,"W & T Offshore, Inc.", 00759,WC,173, 00763,WC,180
177004030000,3/13/2010,A004,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004030000,10/18/2010,A004,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004030100,8/7/2014,B007,00,00,02312,McMoRan Oil & Gas LLC, 00190,WC,192, 00190,WC,192
177004030100,10/9/2014,B007,00,00,02312,McMoRan Oil & Gas LLC, 00190,WC,192, 00190,WC,192
177004030201,2/3/2006,B006,00,01,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004030201,6/29/2007,B006,00,01,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004030300,11/17/2013,E009,00,00,01284,"W & T Offshore, Inc.", 00759,WC,173, 00763,WC,180
177004030300,9/11/2016,E009,00,00,01284,"W & T Offshore, Inc.", 00759,WC,173, 00763,WC,180
177004030500,6/28/2007,B007,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004030500,6/28/2007,B007,00,00,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004030600,11/3/2016,G004,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004031301,7/2/2011,A002,00,01,01819,ATP Oil & Gas Corporation,G02833,WC,237,G02833,WC,237
177004031400,6/27/2011,A004,00,00,01819,ATP Oil & Gas Corporation,G02833,WC,237,G02833,WC,237
177004031500,3/10/2010,A005,02,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004031500,10/18/2010,A005,02,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004031600,6/7/2008,D001,00,00,00105,Apache Corporation,G03256,WC,67,G03251,WC,34
177004031800,7/13/1979,G005,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004031800,11/7/2016,G005,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004031901,3/21/2015,A003,00,01,01284,"W & T Offshore, Inc.",G03264,WC,197,G03264,WC,197
177004031901,8/23/2016,A003,00,01,01284,"W & T Offshore, Inc.",G03264,WC,197,G03264,WC,197
177004032100,12/8/2013,G008,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004032100,11/8/2016,G008,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004032200,3/10/2010,A006,01,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004032200,10/18/2010,A006,01,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004032300,8/26/2005,020,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004032300,5/5/2006,020,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004032800,12/21/2013,A002,00,00,01284,"W & T Offshore, Inc.",G03264,WC,197,G03265,WC,198
177004032800,12/21/2013,A002,00,00,01284,"W & T Offshore, Inc.",G03264,WC,197,G03265,WC,198
177004032800,5/31/2017,A002,00,00,01284,"W & T Offshore, Inc.",G03264,WC,197,G03265,WC,198
177004032901,2/6/2006,B001,01,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004032901,6/30/2007,B001,01,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004032901,6/30/2007,B001,01,01,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004033000,5/28/2010,G011,00,00,01284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180
177004033101,6/15/2005,C002,00,01,00003,Union Oil Company of California,G15074,WC,281,G00911,WC,280
177004033400,10/30/2017,A003,00,00,03295,Fieldwood Energy LLC, 00526,WC,68, 00526,WC,68
177004033400,5/12/2018,A003,00,00,03295,Fieldwood Energy LLC, 00526,WC,68, 00526,WC,68
177004033601,2/9/2005,C003,00,01,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004033601,5/16/2005,C003,00,01,02636,Fieldwood Energy SP LLC,G00911,WC,280,G00911,WC,280
177004033900,3/10/2010,A007,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004033900,10/18/2010,A007,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004034100,5/24/2006,002,01,00,02219,Anadarko US Offshore LLC,G02831,WC,181,G02831,WC,181
177004034201,6/15/2005,C004,00,01,00003,Union Oil Company of California,G15074,WC,281,G00911,WC,280
177004034501,6/15/2005,C005,00,01,00003,Union Oil Company of California,G15074,WC,281,G00911,WC,280
177004034604,6/15/2005,C006,00,04,00003,Union Oil Company of California,G15074,WC,281,G00911,WC,280
177004034700,5/4/1982,E001,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004034700,5/4/1982,E001,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004034700,5/4/1982,E001,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004034700,5/4/1982,E001,00,00,03295,Fieldwood Energy LLC,G02826,WC,66,G02826,WC,66
177004034900,1/21/2006,021,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004034900,5/5/2006,021,00,00,00105,Apache Corporation, 00244,WC,71, 00244,WC,71
177004036603,3/29/2005,C002,00,03,03295,Fieldwood Energy LLC,G01860,WC,66,G01860,WC,66
177004036603,3/29/2005,C002,00,03,03295,Fieldwood Energy LLC,G01860,WC,66,G01860,WC,66
177004036603,3/29/2005,C002,00,03,03295,Fieldwood Energy LLC,G01860,WC,66,G01860,WC,66
177004036603,3/29/2005,C002,00,03,03295,Fieldwood Energy LLC,G01860,WC,66,G01860,WC,66
177004037000,3/10/2010,A008,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004037000,10/18/2010,A008,00,00,02375,"Energy XXI GOM, LLC",G02834,WC,238,G02834,WC,238
177004037600,12/22/2004,C003,00,00,00105,Apache Corporation,G02819,WC,35,G02826,WC,66
177004037600,4/3/2018,C003,00,00,00105,Apache Corporation,G02819,WC,35,G02826,WC,66
177004037600,4/3/2018,C003,00,00,00105,Apache Corporation,G02819,WC,35,G02826,WC,66
177004038200,3/27/1980,D002,00,00,00105,Apache Corporation,G03251,WC,34,G03251,WC,34
177004038200,3/27/1980,D002,00,00,00105,Apache Corporation,G03251,WC,34,G03251,WC,34
177004038200,7/21/2013,D002,00,00,00105,Apache Corporation,G03251,WC,34,G03251,WC,34
177004038200,7/21/2013,D002,00,00,00105,Apache Corporation,G03251,WC,34,G03251,WC,34
177004038300,11/19/1981,A002,00,00,00818,"Mariner Energy, Inc.",G03496,WC,206,G02832,WC,205
177004038300,10/17/2012,A002,00,00,00818,"Mariner Energy, Inc.",G03496,WC,206,G02832,WC,205
177004038401,1/7/2018,009,00,01,03295,Fieldwood Energy LLC,G01953,WC,144,G01953,WC,144
177004038401,7/20/2019,009,00,01,03295,Fieldwood Energy LLC,G01953,WC,144,G01953,WC,144
177004038701,4/3/2018,C004,00,01,00105,Apache Corporation,G02819,WC,35,G01860,WC,66
177004038701,4/3/2018,C004,00,01,00105,Apache Corporation,G02819,WC,35,G01860,WC,66
177004039101,6/5/2008,D005,00,01,02481,BP Exploration & Production Inc.,G01860,WC,35,G03251,WC,34
177004039900,6/7/2008,D004,00,00,00105,Apache Corporation,G03251,WC,34,G03251,WC,34
177004040001,3/11/1991,A005,00,01,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004040500,3/16/2012,023,00,00,03295,Fieldwood Energy LLC, 00244,WC,71, 00244,WC,71
177004040700,7/31/2010,D006,00,00,00056,ConocoPhillips Company,G03256,WC,67,G03251,WC,34
177004041500,5/3/1981,JA004,00,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02825,WC,65
177004041500,3/28/2013,JA004,00,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02825,WC,65
177004041802,12/3/2008,A004,00,02,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004041802,12/3/2008,A004,00,02,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004041802,5/31/2015,A004,00,02,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004041900,12/17/2016,A001,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004041900,12/17/2016,A001,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004041900,8/8/2019,A001,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004042301,5/26/2018,A002,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004042301,8/12/2019,A002,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004042400,5/21/1983,A003,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004042400,8/2/2019,A003,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004042600,12/3/2008,A006,03,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004042600,12/14/2012,A006,03,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004042901,11/7/2004,D007,00,01,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042901,2/3/2005,D007,00,01,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,2/3/2005,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,2/3/2005,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,2/3/2005,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,2/3/2005,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,3/14/2005,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,7/21/2013,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004042902,7/21/2013,D007,00,02,03295,Fieldwood Energy LLC,G01860,WC,66,G03251,WC,34
177004043300,3/9/1991,013,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004043300,3/9/1991,013,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004043300,7/3/2019,013,00,00,03295,Fieldwood Energy LLC, 00758,WC,165, 00758,WC,165
177004043900,12/10/1985,A001,01,00,02899,Talos ERT LLC,G04085,WC,170,G04085,WC,170
177004043900,6/22/2014,A001,01,00,02899,Talos ERT LLC,G04085,WC,170,G04085,WC,170
177004043900,8/3/2016,A001,01,00,02899,Talos ERT LLC,G04085,WC,170,G04085,WC,170
177004044001,10/9/1994,A007,00,01,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004045000,12/15/2009,011,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004045000,12/15/2009,011,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004045000,8/13/2011,011,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004046700,7/30/2005,B002,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004046700,1/18/2006,B002,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004047100,4/7/2011,014,00,00,01834,Talos Petroleum LLC, 00301,WC,56, 00301,WC,56
177004047100,4/24/2013,014,00,00,01834,Talos Petroleum LLC, 00301,WC,56, 00301,WC,56
177004048000,10/20/1982,B003,01,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004048000,1/18/2006,B003,01,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004049700,7/29/1982,012,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004049700,4/25/2005,012,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004050100,7/30/2005,B004,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004050100,1/18/2006,B004,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004051200,10/28/1982,A007,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004051200,11/10/2005,A007,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004051200,8/11/2019,A007,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004052200,2/12/2005,014,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004052200,2/12/2005,014,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004052200,5/10/2006,014,00,00,00105,Apache Corporation, 00247,WC,102, 00247,WC,102
177004052500,5/20/2005,001,00,00,02636,Fieldwood Energy SP LLC,G03382,WC,279,G00911,WC,280
177004052600,1/23/2013,A011,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004052600,8/10/2019,A011,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004052800,4/10/1991,B006,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004052800,1/19/2006,B006,00,00,00048,Sabine Oil & Gas Corporation,G02832,WC,205,G02832,WC,205
177004052900,1/20/2015,A003,01,00,01284,"W & T Offshore, Inc.",G03265,WC,198,G03265,WC,198
177004052900,10/12/2017,A003,01,00,01284,"W & T Offshore, Inc.",G03265,WC,198,G03265,WC,198
177004053301,8/9/2019,A010,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004053600,11/6/1982,A008,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004053601,11/12/2004,A008,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004053601,12/20/2004,A008,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004053601,5/22/2018,A008,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004053601,8/12/2019,A008,00,01,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004055300,1/13/2013,A004,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004055300,8/10/2019,A004,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004055700,7/26/2016,A004,00,00,02899,Talos ERT LLC,G04085,WC,170,G04085,WC,170
177004056500,1/26/2013,A006,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004056500,8/10/2019,A006,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004057400,4/23/1994,A003,01,00,02899,Talos ERT LLC,G04085,WC,170,G04085,WC,170
177004058200,8/22/2009,012,02,00,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004059600,2/26/2013,A012,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004059600,8/11/2019,A012,00,00,02899,Talos ERT LLC,G04087,WC,215,G04087,WC,215
177004060100,8/5/2016,A002,00,00,02899,Talos ERT LLC,G04085,WC,170,G04085,WC,170
177004061100,4/12/1984,A015,00,00,02375,"Energy XXI GOM, LLC", 00253,WC,149, 00253,WC,149
177004061100,4/12/1984,A015,00,00,02375,"Energy XXI GOM, LLC", 00253,WC,149, 00253,WC,149
177004061100,4/12/1984,A015,00,00,02375,"Energy XXI GOM, LLC", 00253,WC,149, 00253,WC,149
177004061100,1/3/2014,A015,00,00,02375,"Energy XXI GOM, LLC", 00253,WC,149, 00253,WC,149
177004061100,1/3/2014,A015,00,00,02375,"Energy XXI GOM, LLC", 00253,WC,149, 00253,WC,149
