SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-11840,177242009301,78,2839.0,D009,0,1,217,Sidetrack,113,H,10/1/2012,N,D,531.0,26.0,MP,299,G01316,,2821465.066452,222453.959937,29.25299626,-88.75725468,3525,E,7482,S,MP,299,G01316,,R,5618.0,G01316,MP,  299,D-09ST01,R,5618.0,G01316,MP,  299,D-09ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,9/11/2012 3:01:35 PM,10/17/2012 5:03:05 PM
-11834,177104088301,78,4600.0,A010,0,1,272,Revised Sidetrack,119,H,6/1/2012,N,D,606.0,28.0,EI,341,G02914,,1934149.356003,-168831.829305,28.20229597,-91.53768404,5762,E,3767,N,EI,341,G02914,,R,5484.0,G02914,EI,  341,A-10(ST),R,5484.0,G02914,EI,  341,A-10(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,6/12/2012 3:50:53 PM,6/14/2012 3:09:15 PM
-11553,177104097103,78,3600.0,A004,0,3,300,Revised Sidetrack,119,H,1/31/2012,N,D,625.0,24.0,EI,361,G02324,,1895575.882108,-200310.974005,28.11550721,-91.65711045,731,W,6249,N,EI,360,G02323,,R,5433.0,G02324,EI,  361,A4ST3,R,5433.0,G02323,EI,  360,A4ST3,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,3/28/2012 1:15:25 PM,3/29/2012 9:37:37 AM
-11389,177104088301,78,4600.0,A010,0,1,272,Sidetrack,119,H,6/1/2012,N,D,606.0,28.0,EI,341,G02914,,1934149.356003,-168831.829305,28.20229597,-91.53768404,5762,E,3767,N,EI,341,G02914,,R,5484.0,G02914,EI,  341,A-10(ST),R,5484.0,G02914,EI,  341,A-10(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,5/1/2012 11:11:18 AM,5/18/2012 11:10:12 AM
-11360,177104100001,78,2600.0,A009,0,1,307,Revised Sidetrack,121,H,1/27/2011,N,D,674.0,24.0,EI,361,G02324,,1895560.88292,-200305.973829,28.11552084,-91.657157,716,W,6244,N,EI,360,G02323,,R,5391.0,G02324,EI,  361,A009(ST),R,5391.0,G02323,EI,  360,A009(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,2/8/2012 11:37:46 AM,2/8/2012 1:55:07 PM
-11353,177244035301,78,4000.0,DA007,0,1,217,Sidetrack,119,H,7/1/2012,N,D,505.0,26.0,MP,299,G01316,,2824609.00026,225244.003529,29.26047218,-88.74720135,381,E,8586,N,MP,298,G01315,,R,5482.0,G01316,MP,  299,DA-7ST01,R,5482.0,G01315,MP,  298,DA-7ST01,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,5/7/2012 11:01:41 AM,6/29/2012 10:35:19 AM
-11318,177104107902,78,2000.0,A020,0,1,307,Sidetrack,116,H,2/24/2012,N,D,713.0,24.0,EI,361,G02324,,1895580.882027,-200296.973186,28.11554574,-91.65709507,736,W,6235,N,EI,361,G02324,,R,5432.0,G02324,EI,  361,A020ST02,R,5432.0,G02324,EI,  361,A020ST02,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,2/1/2012 10:35:48 AM,2/16/2012 10:52:20 AM
-11310,177104100001,78,2600.0,A009,0,1,307,Revised Sidetrack,121,H,12/15/2011,N,D,674.0,24.0,EI,361,G02324,,1895560.88292,-200305.973829,28.11552084,-91.657157,716,W,6244,N,EI,360,G02323,,R,5391.0,G02324,EI,  361,A009(ST),R,5391.0,G02323,EI,  360,A009(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,1/26/2012 9:49:38 AM,1/26/2012 11:43:05 AM
-11234,177104097103,78,3600.0,A004,0,3,307,Sidetrack,119,H,1/31/2012,N,D,625.0,24.0,EI,361,G02324,,1895575.882108,-200310.974005,28.11550721,-91.65711045,731,W,6249,N,EI,360,G02323,,R,5433.0,G02324,EI,  361,A4ST3,R,5433.0,G02323,EI,  360,A4ST3,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,1/17/2012 1:57:35 PM,1/26/2012 8:50:58 AM
-11134,177254000703,78,2500.0,B010,2,1,208,Revised Bypass,136,H,11/29/2011,N,D,525.0,26.0,MP,144,G01634,,2850499.068684,236608.957982,29.29008536,-88.66520425,6101,E,2779,S,MP,144,G01634,,R,5281.0,G01634,MP,  144,B-10,R,5281.0,G01634,MP,  144,B-10,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,12/7/2011 1:56:35 PM,12/9/2011 10:07:14 AM
-11099,177254000703,78,2500.0,B010,2,1,208,Bypass,136,H,11/29/2011,N,D,525.0,26.0,MP,144,G01634,,2850499.068684,236608.957982,29.29008536,-88.66520425,6101,E,2779,S,MP,144,G01634,,R,5281.0,G01634,MP,  144,B-10,R,5281.0,G01634,MP,  144,B-10,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/29/2011 2:26:06 PM,11/30/2011 9:04:56 AM
-11061,177254000702,78,1040.0,B010,1,1,208,Revised Bypass,136,H,11/6/2011,N,D,525.0,26.0,MP,144,G01634,,2850499.068684,236608.957982,29.29008536,-88.66520425,6101,E,2779,S,MP,144,G01634,,R,5281.0,G01634,MP,  144,B-10,R,5281.0,G01634,MP,  144,B-10,N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/17/2011 3:14:05 PM,11/22/2011 10:41:28 AM
-11055,177104100001,78,2600.0,A009,0,1,307,Sidetrack,121,H,12/15/2011,N,D,674.0,24.0,EI,361,G02324,,1895560.88292,-200305.973829,28.11552084,-91.657157,716,W,6244,N,EI,360,G02323,,R,5391.0,G02324,EI,  361,A009(ST),R,5391.0,G02323,EI,  360,A009(ST),N,VALARIS JU-68 (ENSCO 68),JACKUP,91216.0,D,1976.0,LETOURNEAU,,320.0,30000.0,11/29/2020,4/19/2020,8/29/2006,GOMR New Orleans District,ORIG APR BY DIST 2;SWA MODIF.,Chevron U.S.A. Inc.,11/21/2011 4:24:59 PM,12/9/2011 8:21:09 AM
-9215,427034057900,2503,,001,0,0,108,New Well,100,H,2/1/2010,N,E,408.0,30.0,MI,617,G33396,,2927395.800112,108459.981177,28.10024778,-96.1235825,6000,W,5500,S,MI,617,G33396,,N,9465.0,G33396,MI,  617,B,N,9465.0,G33396,MI,  617,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM","Contango Operators, Inc.",1/25/2010 11:19:47 AM,2/4/2010 2:06:30 PM
-9159,427084063400,3075,,001,0,0,41,New Well,100,H,1/15/2010,N,E,341.0,30.0,HI,88,G33408,,3597427.02685,589080.988022,29.35927528,-93.98349417,5089,E,4919,N,HI,88,G33408,,N,9459.0,G33408,HI,   88,A,N,9459.0,G33408,HI,   88,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM","Hall-Houston Exploration III, L.P.",1/8/2010 1:29:42 PM,1/20/2010 8:47:15 AM
-9044,427034057800,2579,,001,0,0,92,Revised New Well,100,H,11/3/2009,N,E,435.0,30.0,MI,686,G30626,,2782171.855224,41410.989799,27.92494417,-96.578175,3336,W,1811,S,MI,686,G30626,,N,9429.0,G30626,MI,  686,A,N,9429.0,G30626,MI,  686,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/1/2009 9:09:41 AM,12/1/2009 9:37:08 AM
-8905,427034057800,2579,,001,0,0,92,New Well,100,H,11/3/2009,N,E,435.0,30.0,MI,686,G30626,,2782171.855224,41410.989799,27.92494417,-96.578175,3336,W,1811,S,MI,686,G30626,,N,9429.0,G30626,MI,  686,A,N,9429.0,G30626,MI,  686,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,10/22/2009 4:47:27 PM,10/29/2009 4:30:43 PM
-8872,427034057700,2579,,001,0,0,79,Revised New Well,100,H,9/28/2009,N,E,404.0,30.0,MI,633,G31003,,2808485.775383,96330.033809,28.0744225,-96.49307972,2030,E,6630,N,MI,633,G31003,,N,9362.0,G31003,MI,  633,A,N,9362.0,G31003,MI,  633,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,10/21/2009 7:27:19 AM,10/21/2009 10:24:24 AM
-8797,427034057700,2579,,001,0,0,79,Revised New Well,100,H,9/28/2009,N,E,404.0,30.0,MI,633,G31003,,2808485.775383,96330.033809,28.0744225,-96.49307972,2030,E,6630,N,MI,633,G31003,,N,9362.0,G31003,MI,  633,A,N,9362.0,G31003,MI,  633,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,9/23/2009 1:57:25 PM,9/23/2009 2:31:29 PM
-8721,427034057700,2579,,001,0,0,79,New Well,100,H,9/1/2009,N,E,404.0,30.0,MI,633,G31003,,2808485.775383,96330.033809,28.0744225,-96.49307972,2030,E,6630,N,MI,633,G31003,,N,9362.0,G31003,MI,  633,A,N,9362.0,G31003,MI,  633,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,8/20/2009 3:26:22 PM,9/2/2009 7:56:41 AM
-8595,177054127600,2579,,001,0,0,44,New Well,100,H,7/14/2009,N,E,369.0,30.0,VR,41,G33076,,1602688.075071,261950.631522,29.38105861,-92.58079556,420,E,3400,S,VR,41,G33076,,N,9403.0,G33076,VR,   41,A,N,9403.0,G33076,VR,   41,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,7/10/2009 6:33:18 AM,7/21/2009 8:07:43 AM
-8571,177004129800,2579,,001,0,0,36,Revised New Well,100,H,5/10/2009,N,E,385.0,30.0,WC,117,G31280,,1276810.360052,318618.965803,29.52311083,-93.60729444,3423,W,1381,N,WC,117,G31280,,N,9221.0,G31280,WC,  117,A,N,9221.0,G31280,WC,  117,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,7/2/2009 7:41:11 AM,7/2/2009 7:50:14 AM
-8568,177004129800,2579,,001,0,0,36,Revised New Well,100,H,5/10/2009,N,E,385.0,30.0,WC,117,G31280,,1276810.360052,318618.965803,29.52311083,-93.60729444,3423,W,1381,N,WC,117,G31280,,N,9221.0,G31280,WC,  117,A,N,9221.0,G31280,WC,  117,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,7/1/2009 9:26:06 AM,7/1/2009 12:38:59 PM
-8560,177004129800,2579,,001,0,0,36,Revised New Well,100,H,5/10/2009,N,E,385.0,30.0,WC,117,G31280,,1276810.360052,318618.965803,29.52311083,-93.60729444,3423,W,1381,N,WC,117,G31280,,N,9221.0,G31280,WC,  117,A,N,9221.0,G31280,WC,  117,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,6/29/2009 10:37:53 AM,6/29/2009 2:01:34 PM
-8388,177004129800,2579,,001,0,0,36,New Well,100,H,5/10/2009,N,E,385.0,30.0,WC,117,G31280,,1276810.360052,318618.965803,29.52311083,-93.60729444,3423,W,1381,N,WC,117,G31280,,N,9221.0,G31280,WC,  117,A,N,9221.0,G31280,WC,  117,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,4/29/2009 10:32:06 AM,5/8/2009 9:40:08 AM
-8222,177054127200,2579,,001,0,0,90,Revised New Well,100,H,5/1/2009,N,E,390.0,30.0,VR,159,G31339,,1619950.104822,106975.192139,28.95541028,-92.52155556,2084,W,3995,N,VR,159,G31339,,N,9203.0,G31339,VR,  159,A,N,9203.0,G31339,VR,  159,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,3/5/2009 1:38:15 PM,3/6/2009 7:00:32 AM
-8128,177054127300,2579,,002,0,0,128,New Well,82,H,2/15/2009,N,E,435.0,30.0,VR,229,G27070,,1692356.293587,7338.787849,28.68330556,-92.2925825,700,W,325,N,VR,229,G27070,,S,7274.0,G27070,VR,  229,A,S,7274.0,G27070,VR,  229,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,2/7/2009 4:06:28 PM,2/12/2009 9:58:27 AM
-8065,177124067200,2579,,001,0,0,210,New Well,100,H,2/1/2009,N,E,530.0,30.0,SS,276,G32205,,2062729.990973,-126655.764645,28.31826861,-91.13844417,330,W,2940,N,SS,275,G32204,,N,9249.0,G32205,SS,  276,A,N,9249.0,G32204,SS,  275,C,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,1/26/2009 10:27:28 AM,1/30/2009 3:33:24 PM
-7972,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/23/2008 9:11:42 AM,12/24/2008 8:07:22 AM
-7917,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/10/2008 12:29:22 PM,12/10/2008 12:45:56 PM
-7906,177124067100,2579,,001,0,0,210,New Well,100,H,1/1/2009,N,E,530.0,30.0,SS,276,G32205,,2062729.980661,-126649.70159,28.31828528,-91.13844417,330,W,2934,N,SS,276,G32205,,N,9249.0,G32205,SS,  276,A,N,9249.0,G32205,SS,  276,A,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/19/2008 10:19:18 AM,1/9/2009 3:53:35 PM
-7892,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/8/2008 3:36:57 PM,12/9/2008 7:01:38 AM
-7886,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/5/2008 10:03:22 AM,12/5/2008 12:33:57 PM
-7882,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,12/4/2008 5:36:39 PM,12/4/2008 6:21:57 PM
-7724,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,10/29/2008 9:06:10 AM,10/29/2008 10:54:17 AM
-7711,177004129000,2579,,004,0,0,36,Revised New Well,90,H,8/16/2008,N,D,350.0,30.0,WC,116,G22513,,1294766.407752,316523.062075,29.51831583,-93.55072111,6621,W,3477,N,WC,116,G22513,,S,7218.0,G22513,WC,  116,NO.004,S,7218.0,G22513,WC,  116,NO.004,N,ENTERPRISE 253,JACKUP,99904.0,D,1982.0,BETHLEHEM,,250.0,25000.0,9/30/2017,7/31/2015,3/8/2004,GOMR Lafayette District,"Superceeds approval 07/26/95 when rig was Falcon rig 20.Superceeds approval 08/02/01 District 2, when rig was R&B Falcon 253.

USCG cert EXPIRED 9/14/12   ABS Exp 9/30/12 - added temp cert exp date of 10/25/12 so that operator could submit APM",Tana Exploration Company LLC,10/24/2008 4:31:54 PM,10/27/2008 8:01:28 AM
